province_name,district_code,district_name,area_name,area_type,information_source,count
PUNJAB,054,KASUR DISTRICT,KASUR DISTRICT,TOTAL,HOUSEHOLDS WITH ANY SOURCE OF INFORMATION,502593
PUNJAB,054,KASUR DISTRICT,KASUR DISTRICT,TOTAL,RADIO,15159
PUNJAB,054,KASUR DISTRICT,KASUR DISTRICT,TOTAL,TV,299017
PUNJAB,054,KASUR DISTRICT,KASUR DISTRICT,TOTAL,NEWSPAPER,10568
PUNJAB,054,KASUR DISTRICT,KASUR DISTRICT,TOTAL,MOBILE,7622
PUNJAB,054,KASUR DISTRICT,KASUR DISTRICT,TOTAL,COMPUTER/INTERNET,495971
PUNJAB,054,KASUR DISTRICT,KASUR DISTRICT,RURAL,HOUSEHOLDS WITH ANY SOURCE OF INFORMATION,365874
PUNJAB,054,KASUR DISTRICT,KASUR DISTRICT,RURAL,RADIO,11123
PUNJAB,054,KASUR DISTRICT,KASUR DISTRICT,RURAL,TV,188115
PUNJAB,054,KASUR DISTRICT,KASUR DISTRICT,RURAL,NEWSPAPER,6224
PUNJAB,054,KASUR DISTRICT,KASUR DISTRICT,RURAL,MOBILE,3300
PUNJAB,054,KASUR DISTRICT,KASUR DISTRICT,RURAL,COMPUTER/INTERNET,361074
PUNJAB,054,KASUR DISTRICT,KASUR DISTRICT,URBAN,HOUSEHOLDS WITH ANY SOURCE OF INFORMATION,136719
PUNJAB,054,KASUR DISTRICT,KASUR DISTRICT,URBAN,RADIO,4036
PUNJAB,054,KASUR DISTRICT,KASUR DISTRICT,URBAN,TV,110902
PUNJAB,054,KASUR DISTRICT,KASUR DISTRICT,URBAN,NEWSPAPER,4344
PUNJAB,054,KASUR DISTRICT,KASUR DISTRICT,URBAN,MOBILE,4322
PUNJAB,054,KASUR DISTRICT,KASUR DISTRICT,URBAN,COMPUTER/INTERNET,134897
PUNJAB,054,KASUR DISTRICT,CHUNIAN TEHSIL,TOTAL,HOUSEHOLDS WITH ANY SOURCE OF INFORMATION,121084
PUNJAB,054,KASUR DISTRICT,CHUNIAN TEHSIL,TOTAL,RADIO,2035
PUNJAB,054,KASUR DISTRICT,CHUNIAN TEHSIL,TOTAL,TV,58851
PUNJAB,054,KASUR DISTRICT,CHUNIAN TEHSIL,TOTAL,NEWSPAPER,2736
PUNJAB,054,KASUR DISTRICT,CHUNIAN TEHSIL,TOTAL,MOBILE,1300
PUNJAB,054,KASUR DISTRICT,CHUNIAN TEHSIL,TOTAL,COMPUTER/INTERNET,119835
PUNJAB,054,KASUR DISTRICT,CHUNIAN TEHSIL,RURAL,HOUSEHOLDS WITH ANY SOURCE OF INFORMATION,95908
PUNJAB,054,KASUR DISTRICT,CHUNIAN TEHSIL,RURAL,RADIO,1676
PUNJAB,054,KASUR DISTRICT,CHUNIAN TEHSIL,RURAL,TV,41820
PUNJAB,054,KASUR DISTRICT,CHUNIAN TEHSIL,RURAL,NEWSPAPER,1354
PUNJAB,054,KASUR DISTRICT,CHUNIAN TEHSIL,RURAL,MOBILE,872
PUNJAB,054,KASUR DISTRICT,CHUNIAN TEHSIL,RURAL,COMPUTER/INTERNET,94876
PUNJAB,054,KASUR DISTRICT,CHUNIAN TEHSIL,URBAN,HOUSEHOLDS WITH ANY SOURCE OF INFORMATION,25176
PUNJAB,054,KASUR DISTRICT,CHUNIAN TEHSIL,URBAN,RADIO,359
PUNJAB,054,KASUR DISTRICT,CHUNIAN TEHSIL,URBAN,TV,17031
PUNJAB,054,KASUR DISTRICT,CHUNIAN TEHSIL,URBAN,NEWSPAPER,1382
