province_name,district_code,district_name,area_name,area_type,ownership_status,total_by_tenure,percent_by_tenure,facility,source,total_by_facility,percent_by_facility,count
PUNJAB,054,KASUR DISTRICT,KASUR DISTRICT,TOTAL,OWNED,462333,88.87,KITCHEN,SEPARATE,224271,43.11,202068
PUNJAB,054,KASUR DISTRICT,KASUR DISTRICT,TOTAL,OWNED,462333,88.87,KITCHEN,SHARED,90195,17.34,82909
PUNJAB,054,KASUR DISTRICT,KASUR DISTRICT,TOTAL,OWNED,462333,88.87,KITCHEN,NONE,205752,39.55,177356
PUNJAB,054,KASUR DISTRICT,KASUR DISTRICT,TOTAL,OWNED,462333,88.87,BATH,SEPARATE,330516,63.53,296098
PUNJAB,054,KASUR DISTRICT,KASUR DISTRICT,TOTAL,OWNED,462333,88.87,BATH,SHARED,148362,28.52,135773
PUNJAB,054,KASUR DISTRICT,KASUR DISTRICT,TOTAL,OWNED,462333,88.87,BATH,NONE,41340,7.95,30462
PUNJAB,054,KASUR DISTRICT,KASUR DISTRICT,TOTAL,OWNED,462333,88.87,LATRINE,SEWER,119998,23.07,103825
PUNJAB,054,KASUR DISTRICT,KASUR DISTRICT,TOTAL,OWNED,462333,88.87,LATRINE,SEPTIC TANK,124471,23.93,116466
PUNJAB,054,KASUR DISTRICT,KASUR DISTRICT,TOTAL,OWNED,462333,88.87,LATRINE,OPEN DRAIN,175722,33.78,156128
PUNJAB,054,KASUR DISTRICT,KASUR DISTRICT,TOTAL,OWNED,462333,88.87,LATRINE,PIT WITH SLAB,65722,12.63,60954
PUNJAB,054,KASUR DISTRICT,KASUR DISTRICT,TOTAL,OWNED,462333,88.87,LATRINE,OTHER,5574,1.07,4492
PUNJAB,054,KASUR DISTRICT,KASUR DISTRICT,TOTAL,OWNED,462333,88.87,LATRINE,NONE,28731,5.52,20468
PUNJAB,054,KASUR DISTRICT,KASUR DISTRICT,TOTAL,RENTED,28646,5.51,KITCHEN,SEPARATE,224271,43.11,14127
PUNJAB,054,KASUR DISTRICT,KASUR DISTRICT,TOTAL,RENTED,28646,5.51,KITCHEN,SHARED,90195,17.34,4228
PUNJAB,054,KASUR DISTRICT,KASUR DISTRICT,TOTAL,RENTED,28646,5.51,KITCHEN,NONE,205752,39.55,10291
