province_name,district_code,district_name,area_name,locality_name,locality_bucket,pop_98,avg_annual_growth_98_17,avg_hh_size,gender,total_population
PUNJAB,054,KASUR DISTRICT,KASUR TEHSIL,KASUR MC,"200,000 - 499,999",245321,2.01,6.2,ALL SEXES,358296
PUNJAB,054,KASUR DISTRICT,KASUR TEHSIL,KASUR MC,"200,000 - 499,999",245321,2.01,6.2,MALE,184845
PUNJAB,054,KASUR DISTRICT,KASUR TEHSIL,KASUR MC,"200,000 - 499,999",245321,2.01,6.2,FEMALE,173408
PUNJAB,054,KASUR DISTRICT,KASUR TEHSIL,KASUR MC,"200,000 - 499,999",245321,2.01,6.2,TRANSGENDER,43
PUNJAB,054,KASUR DISTRICT,PATTOKI TEHSIL,PHOOL NAGAR MC,"50,000 - 99,999",56113,2.68,6.65,ALL SEXES,92842
PUNJAB,054,KASUR DISTRICT,PATTOKI TEHSIL,PHOOL NAGAR MC,"50,000 - 99,999",56113,2.68,6.65,MALE,48218
PUNJAB,054,KASUR DISTRICT,PATTOKI TEHSIL,PHOOL NAGAR MC,"50,000 - 99,999",56113,2.68,6.65,FEMALE,44612
PUNJAB,054,KASUR DISTRICT,PATTOKI TEHSIL,PHOOL NAGAR MC,"50,000 - 99,999",56113,2.68,6.65,TRANSGENDER,12
PUNJAB,054,KASUR DISTRICT,PATTOKI TEHSIL,PATTOKI MC,"50,000 - 99,999",58961,2.11,6.19,ALL SEXES,87757
PUNJAB,054,KASUR DISTRICT,PATTOKI TEHSIL,PATTOKI MC,"50,000 - 99,999",58961,2.11,6.19,MALE,44905
PUNJAB,054,KASUR DISTRICT,PATTOKI TEHSIL,PATTOKI MC,"50,000 - 99,999",58961,2.11,6.19,FEMALE,42848
PUNJAB,054,KASUR DISTRICT,PATTOKI TEHSIL,PATTOKI MC,"50,000 - 99,999",58961,2.11,6.19,TRANSGENDER,4
PUNJAB,054,KASUR DISTRICT,CHUNIAN TEHSIL,CHUNIAN MC,"50,000 - 99,999",42230,2.89,5.94,ALL SEXES,72589
PUNJAB,054,KASUR DISTRICT,CHUNIAN TEHSIL,CHUNIAN MC,"50,000 - 99,999",42230,2.89,5.94,MALE,38513
PUNJAB,054,KASUR DISTRICT,CHUNIAN TEHSIL,CHUNIAN MC,"50,000 - 99,999",42230,2.89,5.94,FEMALE,34066
PUNJAB,054,KASUR DISTRICT,CHUNIAN TEHSIL,CHUNIAN MC,"50,000 - 99,999",42230,2.89,5.94,TRANSGENDER,10
PUNJAB,054,KASUR DISTRICT,CHUNIAN TEHSIL,ALLAHABAD MC,"50,000 - 99,999",NA,NA,6.36,ALL SEXES,61935
PUNJAB,054,KASUR DISTRICT,CHUNIAN TEHSIL,ALLAHABAD MC,"50,000 - 99,999",NA,NA,6.36,MALE,31746
PUNJAB,054,KASUR DISTRICT,CHUNIAN TEHSIL,ALLAHABAD MC,"50,000 - 99,999",NA,NA,6.36,FEMALE,30176
PUNJAB,054,KASUR DISTRICT,CHUNIAN TEHSIL,ALLAHABAD MC,"50,000 - 99,999",NA,NA,6.36,TRANSGENDER,13
PUNJAB,054,KASUR DISTRICT,KASUR TEHSIL,MUSTAFABAD MC,"50,000 - 99,999",37498,2.55,6.94,ALL SEXES,60578
PUNJAB,054,KASUR DISTRICT,KASUR TEHSIL,MUSTAFABAD MC,"50,000 - 99,999",37498,2.55,6.94,MALE,31264
PUNJAB,054,KASUR DISTRICT,KASUR TEHSIL,MUSTAFABAD MC,"50,000 - 99,999",37498,2.55,6.94,FEMALE,29310
PUNJAB,054,KASUR DISTRICT,KASUR TEHSIL,MUSTAFABAD MC,"50,000 - 99,999",37498,2.55,6.94,TRANSGENDER,4
PUNJAB,054,KASUR DISTRICT,KOT RADHA KISHAN TEHSIL,KOT RADHA KISHAN MC,"50,000 - 99,999",39555,2.11,6.32,ALL SEXES,58894
PUNJAB,054,KASUR DISTRICT,KOT RADHA KISHAN TEHSIL,KOT RADHA KISHAN MC,"50,000 - 99,999",39555,2.11,6.32,MALE,30135
PUNJAB,054,KASUR DISTRICT,KOT RADHA KISHAN TEHSIL,KOT RADHA KISHAN MC,"50,000 - 99,999",39555,2.11,6.32,FEMALE,28749
PUNJAB,054,KASUR DISTRICT,KOT RADHA KISHAN TEHSIL,KOT RADHA KISHAN MC,"50,000 - 99,999",39555,2.11,6.32,TRANSGENDER,10
PUNJAB,054,KASUR DISTRICT,KASUR TEHSIL,KHADIAN MC,"25,000 - 49,999",23127,2.76,6.35,ALL SEXES,38850
PUNJAB,054,KASUR DISTRICT,KASUR TEHSIL,KHADIAN MC,"25,000 - 49,999",23127,2.76,6.35,MALE,19899
PUNJAB,054,KASUR DISTRICT,KASUR TEHSIL,KHADIAN MC,"25,000 - 49,999",23127,2.76,6.35,FEMALE,18949
PUNJAB,054,KASUR DISTRICT,KASUR TEHSIL,KHADIAN MC,"25,000 - 49,999",23127,2.76,6.35,TRANSGENDER,2
