province_name,district_code,district_name,sublvl_01,sublvl_02,sublvl_03,summary_row,area_name,hadbast_deh_number,total_housing,pacca_housing,semi_pacca_housing,kacha_housing,potable_water,electricity,gas,kitchen,bath_room,latrine,avg_hh_size
KHYBER PAKTUNKHWA,019,BUNER DISTRICT,NA,NA,NA,YES,BUNER DISTRICT,NA,92990,46727,20119,26144,56335,76167,859,76371,81704,61304,9.36
KHYBER PAKTUNKHWA,019,BUNER DISTRICT,DAGGAR TEHSIL,NA,NA,YES,DAGGAR TEHSIL,NA,33862,16498,7376,9988,21893,28374,488,28767,30499,24556,10.12
KHYBER PAKTUNKHWA,019,BUNER DISTRICT,DAGGAR TEHSIL,DAGGAR QH,NA,YES,DAGGAR QH,NA,17367,8889,3701,4777,12060,14583,347,14656,15402,12295,9.77
KHYBER PAKTUNKHWA,019,BUNER DISTRICT,DAGGAR TEHSIL,DAGGAR QH,ANGHAPUR PC,YES,ANGHAPUR PC,NA,1819,875,256,688,1351,1443,9,1669,1714,1227,10.5
KHYBER PAKTUNKHWA,019,BUNER DISTRICT,DAGGAR TEHSIL,DAGGAR QH,ANGHAPUR PC,NO,ANGHAPUR,0000044,1333,675,228,430,1060,1091,8,1210,1259,972,10.28
KHYBER PAKTUNKHWA,019,BUNER DISTRICT,DAGGAR TEHSIL,DAGGAR QH,ANGHAPUR PC,NO,MAIRZA (ASHIZO MAIRA),0000045,205,93,12,100,118,161,1,201,202,100,11.84
KHYBER PAKTUNKHWA,019,BUNER DISTRICT,DAGGAR TEHSIL,DAGGAR QH,ANGHAPUR PC,NO,NAWAKALAY (NAWAKALAY ASHIZAI),0000046,281,107,16,158,173,191,0,258,253,155,10.52
KHYBER PAKTUNKHWA,019,BUNER DISTRICT,DAGGAR TEHSIL,DAGGAR QH,BAGRA PC,YES,BAGRA PC,NA,2279,1143,497,639,1709,2076,42,1984,2011,1779,9.11
KHYBER PAKTUNKHWA,019,BUNER DISTRICT,DAGGAR TEHSIL,DAGGAR QH,BAGRA PC,NO,BAGRA,0000039,1384,638,292,454,901,1256,1,1163,1184,979,8.78
KHYBER PAKTUNKHWA,019,BUNER DISTRICT,DAGGAR TEHSIL,DAGGAR QH,BAGRA PC,NO,TOPDARA,0000041,895,505,205,185,808,820,41,821,827,800,9.63
