province_name,district_code,district_name,area_name,area_type,construction_age,total_by_age,percent_by_age,housing_component,housing_material,total_by_material,percent_by_material,count
KHYBER PAKTUNKHWA,019,BUNER DISTRICT,BUNER DISTRICT,TOTAL,UNDER CONSTRUCTION,1236,1.74,WALL,BAKED BRICKS/BLOCKS/STONES,54545,76.66,1007
KHYBER PAKTUNKHWA,019,BUNER DISTRICT,BUNER DISTRICT,TOTAL,UNDER CONSTRUCTION,1236,1.74,WALL,UNBAKED BRICKS/MUD,12677,17.82,157
KHYBER PAKTUNKHWA,019,BUNER DISTRICT,BUNER DISTRICT,TOTAL,UNDER CONSTRUCTION,1236,1.74,WALL,WOOD/BAMBOO,2844,4,43
KHYBER PAKTUNKHWA,019,BUNER DISTRICT,BUNER DISTRICT,TOTAL,UNDER CONSTRUCTION,1236,1.74,WALL,OTHERS,1086,1.53,29
KHYBER PAKTUNKHWA,019,BUNER DISTRICT,BUNER DISTRICT,TOTAL,UNDER CONSTRUCTION,1236,1.74,ROOF,RCC/RBC,29786,41.86,671
KHYBER PAKTUNKHWA,019,BUNER DISTRICT,BUNER DISTRICT,TOTAL,UNDER CONSTRUCTION,1236,1.74,ROOF,CEMENT/IRON SHEETS,14105,19.82,192
KHYBER PAKTUNKHWA,019,BUNER DISTRICT,BUNER DISTRICT,TOTAL,UNDER CONSTRUCTION,1236,1.74,ROOF,GARDER/T.IRON,1537,2.16,40
KHYBER PAKTUNKHWA,019,BUNER DISTRICT,BUNER DISTRICT,TOTAL,UNDER CONSTRUCTION,1236,1.74,ROOF,WOOD/BAMBOO,24192,34,300
KHYBER PAKTUNKHWA,019,BUNER DISTRICT,BUNER DISTRICT,TOTAL,UNDER CONSTRUCTION,1236,1.74,ROOF,OTHERS,1532,2.15,33
KHYBER PAKTUNKHWA,019,BUNER DISTRICT,BUNER DISTRICT,TOTAL,LESS THAN 5 YEARS,8683,12.2,WALL,BAKED BRICKS/BLOCKS/STONES,54545,76.66,7242
KHYBER PAKTUNKHWA,019,BUNER DISTRICT,BUNER DISTRICT,TOTAL,LESS THAN 5 YEARS,8683,12.2,WALL,UNBAKED BRICKS/MUD,12677,17.82,1118
KHYBER PAKTUNKHWA,019,BUNER DISTRICT,BUNER DISTRICT,TOTAL,LESS THAN 5 YEARS,8683,12.2,WALL,WOOD/BAMBOO,2844,4,220
KHYBER PAKTUNKHWA,019,BUNER DISTRICT,BUNER DISTRICT,TOTAL,LESS THAN 5 YEARS,8683,12.2,WALL,OTHERS,1086,1.53,103
KHYBER PAKTUNKHWA,019,BUNER DISTRICT,BUNER DISTRICT,TOTAL,LESS THAN 5 YEARS,8683,12.2,ROOF,RCC/RBC,29786,41.86,4808
KHYBER PAKTUNKHWA,019,BUNER DISTRICT,BUNER DISTRICT,TOTAL,LESS THAN 5 YEARS,8683,12.2,ROOF,CEMENT/IRON SHEETS,14105,19.82,1844
KHYBER PAKTUNKHWA,019,BUNER DISTRICT,BUNER DISTRICT,TOTAL,LESS THAN 5 YEARS,8683,12.2,ROOF,GARDER/T.IRON,1537,2.16,203
KHYBER PAKTUNKHWA,019,BUNER DISTRICT,BUNER DISTRICT,TOTAL,LESS THAN 5 YEARS,8683,12.2,ROOF,WOOD/BAMBOO,24192,34,1680
KHYBER PAKTUNKHWA,019,BUNER DISTRICT,BUNER DISTRICT,TOTAL,LESS THAN 5 YEARS,8683,12.2,ROOF,OTHERS,1532,2.15,148
KHYBER PAKTUNKHWA,019,BUNER DISTRICT,BUNER DISTRICT,TOTAL,5-10 YEARS,22305,31.35,WALL,BAKED BRICKS/BLOCKS/STONES,54545,76.66,17141
KHYBER PAKTUNKHWA,019,BUNER DISTRICT,BUNER DISTRICT,TOTAL,5-10 YEARS,22305,31.35,WALL,UNBAKED BRICKS/MUD,12677,17.82,3909
KHYBER PAKTUNKHWA,019,BUNER DISTRICT,BUNER DISTRICT,TOTAL,5-10 YEARS,22305,31.35,WALL,WOOD/BAMBOO,2844,4,948
KHYBER PAKTUNKHWA,019,BUNER DISTRICT,BUNER DISTRICT,TOTAL,5-10 YEARS,22305,31.35,WALL,OTHERS,1086,1.53,307
KHYBER PAKTUNKHWA,019,BUNER DISTRICT,BUNER DISTRICT,TOTAL,5-10 YEARS,22305,31.35,ROOF,RCC/RBC,29786,41.86,9602
KHYBER PAKTUNKHWA,019,BUNER DISTRICT,BUNER DISTRICT,TOTAL,5-10 YEARS,22305,31.35,ROOF,CEMENT/IRON SHEETS,14105,19.82,5179
KHYBER PAKTUNKHWA,019,BUNER DISTRICT,BUNER DISTRICT,TOTAL,5-10 YEARS,22305,31.35,ROOF,GARDER/T.IRON,1537,2.16,541
KHYBER PAKTUNKHWA,019,BUNER DISTRICT,BUNER DISTRICT,TOTAL,5-10 YEARS,22305,31.35,ROOF,WOOD/BAMBOO,24192,34,6621
KHYBER PAKTUNKHWA,019,BUNER DISTRICT,BUNER DISTRICT,TOTAL,5-10 YEARS,22305,31.35,ROOF,OTHERS,1532,2.15,362
KHYBER PAKTUNKHWA,019,BUNER DISTRICT,BUNER DISTRICT,TOTAL,11-50 YEARS,37093,52.13,WALL,BAKED BRICKS/BLOCKS/STONES,54545,76.66,27972
KHYBER PAKTUNKHWA,019,BUNER DISTRICT,BUNER DISTRICT,TOTAL,11-50 YEARS,37093,52.13,WALL,UNBAKED BRICKS/MUD,12677,17.82,6992
KHYBER PAKTUNKHWA,019,BUNER DISTRICT,BUNER DISTRICT,TOTAL,11-50 YEARS,37093,52.13,WALL,WOOD/BAMBOO,2844,4,1526
KHYBER PAKTUNKHWA,019,BUNER DISTRICT,BUNER DISTRICT,TOTAL,11-50 YEARS,37093,52.13,WALL,OTHERS,1086,1.53,603
KHYBER PAKTUNKHWA,019,BUNER DISTRICT,BUNER DISTRICT,TOTAL,11-50 YEARS,37093,52.13,ROOF,RCC/RBC,29786,41.86,14425
KHYBER PAKTUNKHWA,019,BUNER DISTRICT,BUNER DISTRICT,TOTAL,11-50 YEARS,37093,52.13,ROOF,CEMENT/IRON SHEETS,14105,19.82,6647
KHYBER PAKTUNKHWA,019,BUNER DISTRICT,BUNER DISTRICT,TOTAL,11-50 YEARS,37093,52.13,ROOF,GARDER/T.IRON,1537,2.16,712
KHYBER PAKTUNKHWA,019,BUNER DISTRICT,BUNER DISTRICT,TOTAL,11-50 YEARS,37093,52.13,ROOF,WOOD/BAMBOO,24192,34,14366
KHYBER PAKTUNKHWA,019,BUNER DISTRICT,BUNER DISTRICT,TOTAL,11-50 YEARS,37093,52.13,ROOF,OTHERS,1532,2.15,943
KHYBER PAKTUNKHWA,019,BUNER DISTRICT,BUNER DISTRICT,TOTAL,OVER 50 YEARS,1835,2.58,WALL,BAKED BRICKS/BLOCKS/STONES,54545,76.66,1183
KHYBER PAKTUNKHWA,019,BUNER DISTRICT,BUNER DISTRICT,TOTAL,OVER 50 YEARS,1835,2.58,WALL,UNBAKED BRICKS/MUD,12677,17.82,501
KHYBER PAKTUNKHWA,019,BUNER DISTRICT,BUNER DISTRICT,TOTAL,OVER 50 YEARS,1835,2.58,WALL,WOOD/BAMBOO,2844,4,107
KHYBER PAKTUNKHWA,019,BUNER DISTRICT,BUNER DISTRICT,TOTAL,OVER 50 YEARS,1835,2.58,WALL,OTHERS,1086,1.53,44
KHYBER PAKTUNKHWA,019,BUNER DISTRICT,BUNER DISTRICT,TOTAL,OVER 50 YEARS,1835,2.58,ROOF,RCC/RBC,29786,41.86,280
KHYBER PAKTUNKHWA,019,BUNER DISTRICT,BUNER DISTRICT,TOTAL,OVER 50 YEARS,1835,2.58,ROOF,CEMENT/IRON SHEETS,14105,19.82,243
KHYBER PAKTUNKHWA,019,BUNER DISTRICT,BUNER DISTRICT,TOTAL,OVER 50 YEARS,1835,2.58,ROOF,GARDER/T.IRON,1537,2.16,41
KHYBER PAKTUNKHWA,019,BUNER DISTRICT,BUNER DISTRICT,TOTAL,OVER 50 YEARS,1835,2.58,ROOF,WOOD/BAMBOO,24192,34,1225
KHYBER PAKTUNKHWA,019,BUNER DISTRICT,BUNER DISTRICT,TOTAL,OVER 50 YEARS,1835,2.58,ROOF,OTHERS,1532,2.15,46
KHYBER PAKTUNKHWA,019,BUNER DISTRICT,BUNER DISTRICT,RURAL,UNDER CONSTRUCTION,1236,1.74,WALL,BAKED BRICKS/BLOCKS/STONES,54545,76.66,1007
KHYBER PAKTUNKHWA,019,BUNER DISTRICT,BUNER DISTRICT,RURAL,UNDER CONSTRUCTION,1236,1.74,WALL,UNBAKED BRICKS/MUD,12677,17.82,157
KHYBER PAKTUNKHWA,019,BUNER DISTRICT,BUNER DISTRICT,RURAL,UNDER CONSTRUCTION,1236,1.74,WALL,WOOD/BAMBOO,2844,4,43
KHYBER PAKTUNKHWA,019,BUNER DISTRICT,BUNER DISTRICT,RURAL,UNDER CONSTRUCTION,1236,1.74,WALL,OTHERS,1086,1.53,29
KHYBER PAKTUNKHWA,019,BUNER DISTRICT,BUNER DISTRICT,RURAL,UNDER CONSTRUCTION,1236,1.74,ROOF,RCC/RBC,29786,41.86,671
KHYBER PAKTUNKHWA,019,BUNER DISTRICT,BUNER DISTRICT,RURAL,UNDER CONSTRUCTION,1236,1.74,ROOF,CEMENT/IRON SHEETS,14105,19.82,192
KHYBER PAKTUNKHWA,019,BUNER DISTRICT,BUNER DISTRICT,RURAL,UNDER CONSTRUCTION,1236,1.74,ROOF,GARDER/T.IRON,1537,2.16,40
KHYBER PAKTUNKHWA,019,BUNER DISTRICT,BUNER DISTRICT,RURAL,UNDER CONSTRUCTION,1236,1.74,ROOF,WOOD/BAMBOO,24192,34,300
KHYBER PAKTUNKHWA,019,BUNER DISTRICT,BUNER DISTRICT,RURAL,UNDER CONSTRUCTION,1236,1.74,ROOF,OTHERS,1532,2.15,33
KHYBER PAKTUNKHWA,019,BUNER DISTRICT,BUNER DISTRICT,RURAL,LESS THAN 5 YEARS,8683,12.2,WALL,BAKED BRICKS/BLOCKS/STONES,54545,76.66,7242
KHYBER PAKTUNKHWA,019,BUNER DISTRICT,BUNER DISTRICT,RURAL,LESS THAN 5 YEARS,8683,12.2,WALL,UNBAKED BRICKS/MUD,12677,17.82,1118
KHYBER PAKTUNKHWA,019,BUNER DISTRICT,BUNER DISTRICT,RURAL,LESS THAN 5 YEARS,8683,12.2,WALL,WOOD/BAMBOO,2844,4,220
KHYBER PAKTUNKHWA,019,BUNER DISTRICT,BUNER DISTRICT,RURAL,LESS THAN 5 YEARS,8683,12.2,WALL,OTHERS,1086,1.53,103
KHYBER PAKTUNKHWA,019,BUNER DISTRICT,BUNER DISTRICT,RURAL,LESS THAN 5 YEARS,8683,12.2,ROOF,RCC/RBC,29786,41.86,4808
KHYBER PAKTUNKHWA,019,BUNER DISTRICT,BUNER DISTRICT,RURAL,LESS THAN 5 YEARS,8683,12.2,ROOF,CEMENT/IRON SHEETS,14105,19.82,1844
