province_name,district_code,district_name,area_name,area_type,gender,group_all_ages,group_00_04,age_below_1,age_01,age_02,age_03,age_04,group_05_09,age_05,age_06,age_07,age_08,age_09,group_10_14,age_10,age_11,age_12,age_13,age_14,group_15_19,age_15,age_16,age_17,age_18,age_19,group_20_24,age_20,age_21,age_22,age_23,age_24,group_25_29,age_25,age_26,age_27,age_28,age_29,group_30_34,age_30,age_31,age_32,age_33,age_34,group_35_39,age_35,age_36,age_37,age_38,age_39,group_40_44,age_40,age_41,age_42,age_43,age_44,group_45_49,age_45,age_46,age_47,age_48,age_49,group_50_54,age_50,age_51,age_52,age_53,age_54,group_55_59,age_55,age_56,age_57,age_58,age_59,group_60_64,age_60,age_61,age_62,age_63,age_64,group_65_69,age_65,age_66,age_67,age_68,age_69,group_70_74,age_70,age_71,age_72,age_73,age_74,group_75_and_up
KHYBER PAKTUNKHWA,019,BUNER DISTRICT,BUNER DISTRICT,TOTAL,ALL SEXES,895460,139603,23286,25783,29015,30389,31130,148633,31170,28704,29976,29886,28897,125106,26991,26095,24331,24994,22695,103147,23348,20885,21274,19616,18024,72402,18108,14949,14028,13200,12117,67656,14765,14013,14001,12605,12272,50006,12349,10869,9073,9257,8458,41651,9137,8584,8567,7920,7443,34895,8415,7391,6639,6452,5998,26639,5735,5691,5332,5077,4804,22052,5408,4566,4238,3987,3853,16001,3865,3124,2730,3029,3253,15879,3653,3417,2925,3006,2878,11925,2729,2570,2064,2212,2350,9172,2403,2114,1589,1591,1475,10693
KHYBER PAKTUNKHWA,019,BUNER DISTRICT,BUNER DISTRICT,TOTAL,MALE,445872,71731,12012,13468,14951,15276,16024,77486,16225,14884,15746,15364,15267,66323,14015,14253,12922,13276,11857,52755,12135,10838,10325,9869,9588,34144,8303,7197,6706,6242,5696,29729,6361,6131,6029,5851,5357,21994,5645,4498,3942,4091,3818,18807,4062,3851,3659,3777,3458,16322,3744,3438,3107,3143,2890,12639,2692,2656,2457,2534,2300,11185,2541,2240,2278,2086,2040,8199,1946,1541,1411,1595,1706,7827,1726,1638,1467,1549,1447,6224,1338,1319,1093,1197,1277,5057,1317,1132,886,901,821,5450
KHYBER PAKTUNKHWA,019,BUNER DISTRICT,BUNER DISTRICT,TOTAL,FEMALE,449555,67872,11274,12315,14064,15113,15106,71147,14945,13820,14230,14522,13630,58783,12976,11842,11409,11718,10838,50387,11213,10047,10946,9747,8434,38253,9805,7752,7319,6956,6421,37921,8402,7881,7971,6754,6913,28011,6703,6371,5131,5166,4640,22843,5075,4733,4908,4142,3985,18571,4670,3953,3531,3309,3108,13997,3043,3034,2875,2541,2504,10862,2865,2324,1959,1901,1813,7802,1919,1583,1319,1434,1547,8049,1927,1778,1458,1457,1429,5700,1391,1251,971,1014,1073,4114,1085,982,703,690,654,5243
KHYBER PAKTUNKHWA,019,BUNER DISTRICT,BUNER DISTRICT,TOTAL,TRANSGENDER,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3,0,2,5,0,0,3,2,0,6,2,1,1,0,2,1,1,0,0,0,0,1,0,0,0,1,0,2,1,0,1,0,0,3,0,1,0,2,0,5,2,2,1,0,0,0,0,0,0,0,0,3,0,1,0,0,2,1,0,0,0,1,0,1,1,0,0,0,0,0
KHYBER PAKTUNKHWA,019,BUNER DISTRICT,BUNER DISTRICT,RURAL,ALL SEXES,895460,139603,23286,25783,29015,30389,31130,148633,31170,28704,29976,29886,28897,125106,26991,26095,24331,24994,22695,103147,23348,20885,21274,19616,18024,72402,18108,14949,14028,13200,12117,67656,14765,14013,14001,12605,12272,50006,12349,10869,9073,9257,8458,41651,9137,8584,8567,7920,7443,34895,8415,7391,6639,6452,5998,26639,5735,5691,5332,5077,4804,22052,5408,4566,4238,3987,3853,16001,3865,3124,2730,3029,3253,15879,3653,3417,2925,3006,2878,11925,2729,2570,2064,2212,2350,9172,2403,2114,1589,1591,1475,10693
KHYBER PAKTUNKHWA,019,BUNER DISTRICT,BUNER DISTRICT,RURAL,MALE,445872,71731,12012,13468,14951,15276,16024,77486,16225,14884,15746,15364,15267,66323,14015,14253,12922,13276,11857,52755,12135,10838,10325,9869,9588,34144,8303,7197,6706,6242,5696,29729,6361,6131,6029,5851,5357,21994,5645,4498,3942,4091,3818,18807,4062,3851,3659,3777,3458,16322,3744,3438,3107,3143,2890,12639,2692,2656,2457,2534,2300,11185,2541,2240,2278,2086,2040,8199,1946,1541,1411,1595,1706,7827,1726,1638,1467,1549,1447,6224,1338,1319,1093,1197,1277,5057,1317,1132,886,901,821,5450
KHYBER PAKTUNKHWA,019,BUNER DISTRICT,BUNER DISTRICT,RURAL,FEMALE,449555,67872,11274,12315,14064,15113,15106,71147,14945,13820,14230,14522,13630,58783,12976,11842,11409,11718,10838,50387,11213,10047,10946,9747,8434,38253,9805,7752,7319,6956,6421,37921,8402,7881,7971,6754,6913,28011,6703,6371,5131,5166,4640,22843,5075,4733,4908,4142,3985,18571,4670,3953,3531,3309,3108,13997,3043,3034,2875,2541,2504,10862,2865,2324,1959,1901,1813,7802,1919,1583,1319,1434,1547,8049,1927,1778,1458,1457,1429,5700,1391,1251,971,1014,1073,4114,1085,982,703,690,654,5243
KHYBER PAKTUNKHWA,019,BUNER DISTRICT,BUNER DISTRICT,RURAL,TRANSGENDER,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3,0,2,5,0,0,3,2,0,6,2,1,1,0,2,1,1,0,0,0,0,1,0,0,0,1,0,2,1,0,1,0,0,3,0,1,0,2,0,5,2,2,1,0,0,0,0,0,0,0,0,3,0,1,0,0,2,1,0,0,0,1,0,1,1,0,0,0,0,0
KHYBER PAKTUNKHWA,019,BUNER DISTRICT,BUNER DISTRICT,URBAN,ALL SEXES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KHYBER PAKTUNKHWA,019,BUNER DISTRICT,BUNER DISTRICT,URBAN,MALE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KHYBER PAKTUNKHWA,019,BUNER DISTRICT,BUNER DISTRICT,URBAN,FEMALE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KHYBER PAKTUNKHWA,019,BUNER DISTRICT,BUNER DISTRICT,URBAN,TRANSGENDER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KHYBER PAKTUNKHWA,019,BUNER DISTRICT,DAGGAR TEHSIL,TOTAL,ALL SEXES,354809,54688,9249,10113,11175,11967,12184,57923,12042,11234,11673,11614,11360,49816,10465,10535,9611,10086,9119,42043,9431,8478,8971,7874,7289,29820,7467,6137,5776,5468,4972,26800,6190,5501,5359,5060,4690,19701,5055,4107,3541,3714,3284,16165,3865,3192,2966,3232,2910,13955,3829,2788,2492,2576,2270,10185,2423,2135,1833,1950,1844,8681,2427,1613,1500,1606,1535,6461,1709,1258,977,1291,1226,6327,1637,1302,1120,1165,1103,4562,1112,993,792,843,822,3599,959,816,644,599,581,4083
KHYBER PAKTUNKHWA,019,BUNER DISTRICT,DAGGAR TEHSIL,TOTAL,MALE,176595,27962,4734,5242,5781,5974,6231,30165,6315,5786,6072,5986,6006,26483,5375,5818,5130,5302,4858,21522,4890,4387,4350,4019,3876,14256,3518,3015,2804,2625,2294,12010,2708,2504,2424,2338,2036,8648,2280,1663,1540,1653,1512,7294,1669,1443,1280,1540,1362,6339,1686,1264,1161,1179,1049,4776,1118,996,906,918,838,4206,1064,785,792,794,771,3280,817,605,553,665,640,3153,790,625,591,600,547,2419,556,523,447,467,426,2017,521,454,380,346,316,2065
KHYBER PAKTUNKHWA,019,BUNER DISTRICT,DAGGAR TEHSIL,TOTAL,FEMALE,178195,26726,4515,4871,5394,5993,5953,27758,5727,5448,5601,5628,5354,23333,5090,4717,4481,4784,4261,20516,4541,4091,4618,3855,3411,15562,3949,3122,2971,2842,2678,14787,3480,2997,2934,2722,2654,11053,2775,2444,2001,2061,1772,8871,2196,1749,1686,1692,1548,7614,2142,1524,1330,1397,1221,5408,1305,1139,927,1031,1006,4472,1361,827,708,812,764,3181,892,653,424,626,586,3173,847,677,529,565,555,2142,556,470,345,375,396,1581,437,362,264,253,265,2018
KHYBER PAKTUNKHWA,019,BUNER DISTRICT,DAGGAR TEHSIL,TOTAL,TRANSGENDER,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3,0,2,2,0,0,1,1,0,3,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,1,0,0,0,1,0,3,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1,1,0,0,0,0,0
KHYBER PAKTUNKHWA,019,BUNER DISTRICT,DAGGAR TEHSIL,RURAL,ALL SEXES,354809,54688,9249,10113,11175,11967,12184,57923,12042,11234,11673,11614,11360,49816,10465,10535,9611,10086,9119,42043,9431,8478,8971,7874,7289,29820,7467,6137,5776,5468,4972,26800,6190,5501,5359,5060,4690,19701,5055,4107,3541,3714,3284,16165,3865,3192,2966,3232,2910,13955,3829,2788,2492,2576,2270,10185,2423,2135,1833,1950,1844,8681,2427,1613,1500,1606,1535,6461,1709,1258,977,1291,1226,6327,1637,1302,1120,1165,1103,4562,1112,993,792,843,822,3599,959,816,644,599,581,4083
KHYBER PAKTUNKHWA,019,BUNER DISTRICT,DAGGAR TEHSIL,RURAL,MALE,176595,27962,4734,5242,5781,5974,6231,30165,6315,5786,6072,5986,6006,26483,5375,5818,5130,5302,4858,21522,4890,4387,4350,4019,3876,14256,3518,3015,2804,2625,2294,12010,2708,2504,2424,2338,2036,8648,2280,1663,1540,1653,1512,7294,1669,1443,1280,1540,1362,6339,1686,1264,1161,1179,1049,4776,1118,996,906,918,838,4206,1064,785,792,794,771,3280,817,605,553,665,640,3153,790,625,591,600,547,2419,556,523,447,467,426,2017,521,454,380,346,316,2065
KHYBER PAKTUNKHWA,019,BUNER DISTRICT,DAGGAR TEHSIL,RURAL,FEMALE,178195,26726,4515,4871,5394,5993,5953,27758,5727,5448,5601,5628,5354,23333,5090,4717,4481,4784,4261,20516,4541,4091,4618,3855,3411,15562,3949,3122,2971,2842,2678,14787,3480,2997,2934,2722,2654,11053,2775,2444,2001,2061,1772,8871,2196,1749,1686,1692,1548,7614,2142,1524,1330,1397,1221,5408,1305,1139,927,1031,1006,4472,1361,827,708,812,764,3181,892,653,424,626,586,3173,847,677,529,565,555,2142,556,470,345,375,396,1581,437,362,264,253,265,2018
KHYBER PAKTUNKHWA,019,BUNER DISTRICT,DAGGAR TEHSIL,RURAL,TRANSGENDER,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3,0,2,2,0,0,1,1,0,3,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,1,0,0,0,1,0,3,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1,1,0,0,0,0,0
KHYBER PAKTUNKHWA,019,BUNER DISTRICT,DAGGAR TEHSIL,URBAN,ALL SEXES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KHYBER PAKTUNKHWA,019,BUNER DISTRICT,DAGGAR TEHSIL,URBAN,MALE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KHYBER PAKTUNKHWA,019,BUNER DISTRICT,DAGGAR TEHSIL,URBAN,FEMALE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KHYBER PAKTUNKHWA,019,BUNER DISTRICT,DAGGAR TEHSIL,URBAN,TRANSGENDER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KHYBER PAKTUNKHWA,019,BUNER DISTRICT,GAGRA TEHSIL,TOTAL,ALL SEXES,269971,42436,7150,7799,9005,9245,9237,45992,10021,8732,9259,9347,8633,37516,8271,7659,7484,7272,6830,30916,6986,6357,6131,6122,5320,22129,5462,4407,4281,4090,3889,20661,4468,4263,4395,3831,3704,15081,3798,3349,2708,2768,2458,12147,2642,2445,2592,2368,2100,10043,2362,2114,1927,1869,1771,7928,1730,1672,1647,1477,1402,6440,1520,1363,1280,1176,1101,4665,1114,910,822,854,965,4713,1019,1045,863,944,842,3473,760,711,572,708,722,2674,711,642,436,481,404,3157
KHYBER PAKTUNKHWA,019,BUNER DISTRICT,GAGRA TEHSIL,TOTAL,MALE,134468,21933,3741,4137,4676,4621,4758,24012,5182,4568,4917,4784,4561,19776,4301,4117,4010,3838,3510,15691,3598,3272,2977,3020,2824,10296,2456,2096,2005,1873,1866,9082,1941,1871,1864,1805,1601,6800,1809,1418,1232,1233,1108,5618,1211,1103,1147,1168,989,4709,1042,1007,881,907,872,3723,801,760,739,746,677,3274,740,648,701,613,572,2359,560,453,405,443,498,2328,491,510,401,494,432,1792,371,367,287,378,389,1488,396,347,242,272,231,1587
KHYBER PAKTUNKHWA,019,BUNER DISTRICT,GAGRA TEHSIL,TOTAL,FEMALE,135495,20503,3409,3662,4329,4624,4479,21980,4839,4164,4342,4563,4072,17740,3970,3542,3474,3434,3320,15225,3388,3085,3154,3102,2496,11832,3006,2311,2276,2216,2023,11577,2527,2391,2531,2026,2102,8281,1989,1931,1476,1535,1350,6528,1431,1342,1445,1199,1111,5334,1320,1107,1046,962,899,4203,929,911,908,730,725,3166,780,715,579,563,529,2306,554,457,417,411,467,2383,528,534,462,450,409,1681,389,344,285,330,333,1186,315,295,194,209,173,1570
KHYBER PAKTUNKHWA,019,BUNER DISTRICT,GAGRA TEHSIL,TOTAL,TRANSGENDER,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
KHYBER PAKTUNKHWA,019,BUNER DISTRICT,GAGRA TEHSIL,RURAL,ALL SEXES,269971,42436,7150,7799,9005,9245,9237,45992,10021,8732,9259,9347,8633,37516,8271,7659,7484,7272,6830,30916,6986,6357,6131,6122,5320,22129,5462,4407,4281,4090,3889,20661,4468,4263,4395,3831,3704,15081,3798,3349,2708,2768,2458,12147,2642,2445,2592,2368,2100,10043,2362,2114,1927,1869,1771,7928,1730,1672,1647,1477,1402,6440,1520,1363,1280,1176,1101,4665,1114,910,822,854,965,4713,1019,1045,863,944,842,3473,760,711,572,708,722,2674,711,642,436,481,404,3157
KHYBER PAKTUNKHWA,019,BUNER DISTRICT,GAGRA TEHSIL,RURAL,MALE,134468,21933,3741,4137,4676,4621,4758,24012,5182,4568,4917,4784,4561,19776,4301,4117,4010,3838,3510,15691,3598,3272,2977,3020,2824,10296,2456,2096,2005,1873,1866,9082,1941,1871,1864,1805,1601,6800,1809,1418,1232,1233,1108,5618,1211,1103,1147,1168,989,4709,1042,1007,881,907,872,3723,801,760,739,746,677,3274,740,648,701,613,572,2359,560,453,405,443,498,2328,491,510,401,494,432,1792,371,367,287,378,389,1488,396,347,242,272,231,1587
KHYBER PAKTUNKHWA,019,BUNER DISTRICT,GAGRA TEHSIL,RURAL,FEMALE,135495,20503,3409,3662,4329,4624,4479,21980,4839,4164,4342,4563,4072,17740,3970,3542,3474,3434,3320,15225,3388,3085,3154,3102,2496,11832,3006,2311,2276,2216,2023,11577,2527,2391,2531,2026,2102,8281,1989,1931,1476,1535,1350,6528,1431,1342,1445,1199,1111,5334,1320,1107,1046,962,899,4203,929,911,908,730,725,3166,780,715,579,563,529,2306,554,457,417,411,467,2383,528,534,462,450,409,1681,389,344,285,330,333,1186,315,295,194,209,173,1570
KHYBER PAKTUNKHWA,019,BUNER DISTRICT,GAGRA TEHSIL,RURAL,TRANSGENDER,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
KHYBER PAKTUNKHWA,019,BUNER DISTRICT,GAGRA TEHSIL,URBAN,ALL SEXES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KHYBER PAKTUNKHWA,019,BUNER DISTRICT,GAGRA TEHSIL,URBAN,MALE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KHYBER PAKTUNKHWA,019,BUNER DISTRICT,GAGRA TEHSIL,URBAN,FEMALE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KHYBER PAKTUNKHWA,019,BUNER DISTRICT,GAGRA TEHSIL,URBAN,TRANSGENDER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KHYBER PAKTUNKHWA,019,BUNER DISTRICT,KHADO KHEL TEHSIL,TOTAL,ALL SEXES,118072,18347,3241,3287,3733,3888,4198,19599,4035,3754,3996,3902,3912,16468,3610,3454,3084,3422,2898,13106,3025,2587,2782,2353,2359,8769,2228,1908,1726,1570,1337,8431,1619,1803,1848,1444,1717,6570,1445,1409,1239,1257,1220,5857,1087,1289,1390,985,1106,4835,941,1120,1006,890,878,3783,662,847,842,732,700,3189,653,744,678,562,552,2250,452,458,456,395,489,2270,431,509,470,416,444,1735,357,398,326,289,365,1270,321,316,234,207,192,1593
KHYBER PAKTUNKHWA,019,BUNER DISTRICT,KHADO KHEL TEHSIL,TOTAL,MALE,58013,9467,1667,1711,1907,1978,2204,10286,2110,1996,2107,2034,2039,8764,1920,1894,1621,1804,1525,6652,1570,1387,1280,1177,1238,3938,983,859,782,724,590,3423,681,698,702,598,744,2681,600,568,471,544,498,2452,483,536,500,458,475,2227,418,490,465,446,408,1738,323,391,330,356,338,1644,338,350,338,320,298,1199,256,234,230,221,258,1114,193,255,224,216,226,899,163,200,158,165,213,691,181,161,122,121,106,838
KHYBER PAKTUNKHWA,019,BUNER DISTRICT,KHADO KHEL TEHSIL,TOTAL,FEMALE,60056,8880,1574,1576,1826,1910,1994,9313,1925,1758,1889,1868,1873,7704,1690,1560,1463,1618,1373,6454,1455,1200,1502,1176,1121,4830,1245,1049,943,846,747,5007,938,1105,1146,846,972,3889,845,841,768,713,722,3405,604,753,890,527,631,2608,523,630,541,444,470,2045,339,456,512,376,362,1544,315,394,339,242,254,1051,196,224,226,174,231,1156,238,254,246,200,218,836,194,198,168,124,152,579,140,155,112,86,86,755
KHYBER PAKTUNKHWA,019,BUNER DISTRICT,KHADO KHEL TEHSIL,TOTAL,TRANSGENDER,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KHYBER PAKTUNKHWA,019,BUNER DISTRICT,KHADO KHEL TEHSIL,RURAL,ALL SEXES,118072,18347,3241,3287,3733,3888,4198,19599,4035,3754,3996,3902,3912,16468,3610,3454,3084,3422,2898,13106,3025,2587,2782,2353,2359,8769,2228,1908,1726,1570,1337,8431,1619,1803,1848,1444,1717,6570,1445,1409,1239,1257,1220,5857,1087,1289,1390,985,1106,4835,941,1120,1006,890,878,3783,662,847,842,732,700,3189,653,744,678,562,552,2250,452,458,456,395,489,2270,431,509,470,416,444,1735,357,398,326,289,365,1270,321,316,234,207,192,1593
