province_name,district_code,district_name,area_name,area_type,construction_age,total_by_age,percent_by_age,facility,source,total_by_facility,percent_by_facility,count
KHYBER PAKTUNKHWA,019,BUNER DISTRICT,BUNER DISTRICT,TOTAL,UNDER CONSTRUCTION,1236,1.74,KITCHEN,SEPARATE,45875,64.47,882
KHYBER PAKTUNKHWA,019,BUNER DISTRICT,BUNER DISTRICT,TOTAL,UNDER CONSTRUCTION,1236,1.74,KITCHEN,SHARED,15080,21.19,205
KHYBER PAKTUNKHWA,019,BUNER DISTRICT,BUNER DISTRICT,TOTAL,UNDER CONSTRUCTION,1236,1.74,KITCHEN,NONE,10197,14.33,149
KHYBER PAKTUNKHWA,019,BUNER DISTRICT,BUNER DISTRICT,TOTAL,UNDER CONSTRUCTION,1236,1.74,BATH,SEPARATE,49888,70.11,957
KHYBER PAKTUNKHWA,019,BUNER DISTRICT,BUNER DISTRICT,TOTAL,UNDER CONSTRUCTION,1236,1.74,BATH,SHARED,14628,20.56,175
KHYBER PAKTUNKHWA,019,BUNER DISTRICT,BUNER DISTRICT,TOTAL,UNDER CONSTRUCTION,1236,1.74,BATH,NONE,6636,9.33,104
KHYBER PAKTUNKHWA,019,BUNER DISTRICT,BUNER DISTRICT,TOTAL,UNDER CONSTRUCTION,1236,1.74,LATRINE,SEWER,6168,8.67,204
KHYBER PAKTUNKHWA,019,BUNER DISTRICT,BUNER DISTRICT,TOTAL,UNDER CONSTRUCTION,1236,1.74,LATRINE,SEPTIC TANK,19650,27.62,368
KHYBER PAKTUNKHWA,019,BUNER DISTRICT,BUNER DISTRICT,TOTAL,UNDER CONSTRUCTION,1236,1.74,LATRINE,OPEN DRAIN,3319,4.66,48
KHYBER PAKTUNKHWA,019,BUNER DISTRICT,BUNER DISTRICT,TOTAL,UNDER CONSTRUCTION,1236,1.74,LATRINE,PIT WITH SLAB,21945,30.84,343
KHYBER PAKTUNKHWA,019,BUNER DISTRICT,BUNER DISTRICT,TOTAL,UNDER CONSTRUCTION,1236,1.74,LATRINE,OTHER,3000,4.22,32
KHYBER PAKTUNKHWA,019,BUNER DISTRICT,BUNER DISTRICT,TOTAL,UNDER CONSTRUCTION,1236,1.74,LATRINE,NONE,17070,23.99,241
KHYBER PAKTUNKHWA,019,BUNER DISTRICT,BUNER DISTRICT,TOTAL,LESS THAN 5 YEARS,8683,12.2,KITCHEN,SEPARATE,45875,64.47,5675
KHYBER PAKTUNKHWA,019,BUNER DISTRICT,BUNER DISTRICT,TOTAL,LESS THAN 5 YEARS,8683,12.2,KITCHEN,SHARED,15080,21.19,1782
KHYBER PAKTUNKHWA,019,BUNER DISTRICT,BUNER DISTRICT,TOTAL,LESS THAN 5 YEARS,8683,12.2,KITCHEN,NONE,10197,14.33,1226
KHYBER PAKTUNKHWA,019,BUNER DISTRICT,BUNER DISTRICT,TOTAL,LESS THAN 5 YEARS,8683,12.2,BATH,SEPARATE,49888,70.11,6172
KHYBER PAKTUNKHWA,019,BUNER DISTRICT,BUNER DISTRICT,TOTAL,LESS THAN 5 YEARS,8683,12.2,BATH,SHARED,14628,20.56,1668
KHYBER PAKTUNKHWA,019,BUNER DISTRICT,BUNER DISTRICT,TOTAL,LESS THAN 5 YEARS,8683,12.2,BATH,NONE,6636,9.33,843
KHYBER PAKTUNKHWA,019,BUNER DISTRICT,BUNER DISTRICT,TOTAL,LESS THAN 5 YEARS,8683,12.2,LATRINE,SEWER,6168,8.67,768
KHYBER PAKTUNKHWA,019,BUNER DISTRICT,BUNER DISTRICT,TOTAL,LESS THAN 5 YEARS,8683,12.2,LATRINE,SEPTIC TANK,19650,27.62,2589
KHYBER PAKTUNKHWA,019,BUNER DISTRICT,BUNER DISTRICT,TOTAL,LESS THAN 5 YEARS,8683,12.2,LATRINE,OPEN DRAIN,3319,4.66,361
KHYBER PAKTUNKHWA,019,BUNER DISTRICT,BUNER DISTRICT,TOTAL,LESS THAN 5 YEARS,8683,12.2,LATRINE,PIT WITH SLAB,21945,30.84,2678
KHYBER PAKTUNKHWA,019,BUNER DISTRICT,BUNER DISTRICT,TOTAL,LESS THAN 5 YEARS,8683,12.2,LATRINE,OTHER,3000,4.22,276
KHYBER PAKTUNKHWA,019,BUNER DISTRICT,BUNER DISTRICT,TOTAL,LESS THAN 5 YEARS,8683,12.2,LATRINE,NONE,17070,23.99,2011
KHYBER PAKTUNKHWA,019,BUNER DISTRICT,BUNER DISTRICT,TOTAL,5-10 YEARS,22305,31.35,KITCHEN,SEPARATE,45875,64.47,14338
KHYBER PAKTUNKHWA,019,BUNER DISTRICT,BUNER DISTRICT,TOTAL,5-10 YEARS,22305,31.35,KITCHEN,SHARED,15080,21.19,4916
KHYBER PAKTUNKHWA,019,BUNER DISTRICT,BUNER DISTRICT,TOTAL,5-10 YEARS,22305,31.35,KITCHEN,NONE,10197,14.33,3051
KHYBER PAKTUNKHWA,019,BUNER DISTRICT,BUNER DISTRICT,TOTAL,5-10 YEARS,22305,31.35,BATH,SEPARATE,49888,70.11,15463
KHYBER PAKTUNKHWA,019,BUNER DISTRICT,BUNER DISTRICT,TOTAL,5-10 YEARS,22305,31.35,BATH,SHARED,14628,20.56,4701
KHYBER PAKTUNKHWA,019,BUNER DISTRICT,BUNER DISTRICT,TOTAL,5-10 YEARS,22305,31.35,BATH,NONE,6636,9.33,2141
KHYBER PAKTUNKHWA,019,BUNER DISTRICT,BUNER DISTRICT,TOTAL,5-10 YEARS,22305,31.35,LATRINE,SEWER,6168,8.67,2091
KHYBER PAKTUNKHWA,019,BUNER DISTRICT,BUNER DISTRICT,TOTAL,5-10 YEARS,22305,31.35,LATRINE,SEPTIC TANK,19650,27.62,5916
KHYBER PAKTUNKHWA,019,BUNER DISTRICT,BUNER DISTRICT,TOTAL,5-10 YEARS,22305,31.35,LATRINE,OPEN DRAIN,3319,4.66,1084
KHYBER PAKTUNKHWA,019,BUNER DISTRICT,BUNER DISTRICT,TOTAL,5-10 YEARS,22305,31.35,LATRINE,PIT WITH SLAB,21945,30.84,6658
KHYBER PAKTUNKHWA,019,BUNER DISTRICT,BUNER DISTRICT,TOTAL,5-10 YEARS,22305,31.35,LATRINE,OTHER,3000,4.22,1020
KHYBER PAKTUNKHWA,019,BUNER DISTRICT,BUNER DISTRICT,TOTAL,5-10 YEARS,22305,31.35,LATRINE,NONE,17070,23.99,5536
KHYBER PAKTUNKHWA,019,BUNER DISTRICT,BUNER DISTRICT,TOTAL,11-50 YEARS,37093,52.13,KITCHEN,SEPARATE,45875,64.47,23864
KHYBER PAKTUNKHWA,019,BUNER DISTRICT,BUNER DISTRICT,TOTAL,11-50 YEARS,37093,52.13,KITCHEN,SHARED,15080,21.19,7891
KHYBER PAKTUNKHWA,019,BUNER DISTRICT,BUNER DISTRICT,TOTAL,11-50 YEARS,37093,52.13,KITCHEN,NONE,10197,14.33,5338
KHYBER PAKTUNKHWA,019,BUNER DISTRICT,BUNER DISTRICT,TOTAL,11-50 YEARS,37093,52.13,BATH,SEPARATE,49888,70.11,25924
KHYBER PAKTUNKHWA,019,BUNER DISTRICT,BUNER DISTRICT,TOTAL,11-50 YEARS,37093,52.13,BATH,SHARED,14628,20.56,7809
KHYBER PAKTUNKHWA,019,BUNER DISTRICT,BUNER DISTRICT,TOTAL,11-50 YEARS,37093,52.13,BATH,NONE,6636,9.33,3360
KHYBER PAKTUNKHWA,019,BUNER DISTRICT,BUNER DISTRICT,TOTAL,11-50 YEARS,37093,52.13,LATRINE,SEWER,6168,8.67,3006
KHYBER PAKTUNKHWA,019,BUNER DISTRICT,BUNER DISTRICT,TOTAL,11-50 YEARS,37093,52.13,LATRINE,SEPTIC TANK,19650,27.62,10448
KHYBER PAKTUNKHWA,019,BUNER DISTRICT,BUNER DISTRICT,TOTAL,11-50 YEARS,37093,52.13,LATRINE,OPEN DRAIN,3319,4.66,1732
KHYBER PAKTUNKHWA,019,BUNER DISTRICT,BUNER DISTRICT,TOTAL,11-50 YEARS,37093,52.13,LATRINE,PIT WITH SLAB,21945,30.84,11823
KHYBER PAKTUNKHWA,019,BUNER DISTRICT,BUNER DISTRICT,TOTAL,11-50 YEARS,37093,52.13,LATRINE,OTHER,3000,4.22,1549
KHYBER PAKTUNKHWA,019,BUNER DISTRICT,BUNER DISTRICT,TOTAL,11-50 YEARS,37093,52.13,LATRINE,NONE,17070,23.99,8535
KHYBER PAKTUNKHWA,019,BUNER DISTRICT,BUNER DISTRICT,TOTAL,OVER 50 YEARS,1835,2.58,KITCHEN,SEPARATE,45875,64.47,1116
KHYBER PAKTUNKHWA,019,BUNER DISTRICT,BUNER DISTRICT,TOTAL,OVER 50 YEARS,1835,2.58,KITCHEN,SHARED,15080,21.19,286
KHYBER PAKTUNKHWA,019,BUNER DISTRICT,BUNER DISTRICT,TOTAL,OVER 50 YEARS,1835,2.58,KITCHEN,NONE,10197,14.33,433
KHYBER PAKTUNKHWA,019,BUNER DISTRICT,BUNER DISTRICT,TOTAL,OVER 50 YEARS,1835,2.58,BATH,SEPARATE,49888,70.11,1372
KHYBER PAKTUNKHWA,019,BUNER DISTRICT,BUNER DISTRICT,TOTAL,OVER 50 YEARS,1835,2.58,BATH,SHARED,14628,20.56,275
KHYBER PAKTUNKHWA,019,BUNER DISTRICT,BUNER DISTRICT,TOTAL,OVER 50 YEARS,1835,2.58,BATH,NONE,6636,9.33,188
