province_name,district_code,district_name,area_name,locality_size,locality_count,gender,total_population
BALOCHISTAN,106,KHARAN DISTRICT,KHARAN DISTRICT,TOTAL,177,ALL SEXES,111378
BALOCHISTAN,106,KHARAN DISTRICT,KHARAN DISTRICT,TOTAL,177,MALE,57558
BALOCHISTAN,106,KHARAN DISTRICT,KHARAN DISTRICT,TOTAL,177,FEMALE,53820
BALOCHISTAN,106,KHARAN DISTRICT,KHARAN DISTRICT,TOTAL,177,TRANSGENDER,0
BALOCHISTAN,106,KHARAN DISTRICT,KHARAN DISTRICT,"5,000 AND ABOVE",-,ALL SEXES,0
BALOCHISTAN,106,KHARAN DISTRICT,KHARAN DISTRICT,"5,000 AND ABOVE",-,MALE,0
BALOCHISTAN,106,KHARAN DISTRICT,KHARAN DISTRICT,"5,000 AND ABOVE",-,FEMALE,0
BALOCHISTAN,106,KHARAN DISTRICT,KHARAN DISTRICT,"5,000 AND ABOVE",-,TRANSGENDER,0
BALOCHISTAN,106,KHARAN DISTRICT,KHARAN DISTRICT,"2,000 - 4,999",4,ALL SEXES,11386
BALOCHISTAN,106,KHARAN DISTRICT,KHARAN DISTRICT,"2,000 - 4,999",4,MALE,5803
BALOCHISTAN,106,KHARAN DISTRICT,KHARAN DISTRICT,"2,000 - 4,999",4,FEMALE,5583
BALOCHISTAN,106,KHARAN DISTRICT,KHARAN DISTRICT,"2,000 - 4,999",4,TRANSGENDER,0
BALOCHISTAN,106,KHARAN DISTRICT,KHARAN DISTRICT,"1,000 - 1,999",31,ALL SEXES,43907
BALOCHISTAN,106,KHARAN DISTRICT,KHARAN DISTRICT,"1,000 - 1,999",31,MALE,22806
BALOCHISTAN,106,KHARAN DISTRICT,KHARAN DISTRICT,"1,000 - 1,999",31,FEMALE,21101
BALOCHISTAN,106,KHARAN DISTRICT,KHARAN DISTRICT,"1,000 - 1,999",31,TRANSGENDER,0
BALOCHISTAN,106,KHARAN DISTRICT,KHARAN DISTRICT,500 - 999,49,ALL SEXES,35239
BALOCHISTAN,106,KHARAN DISTRICT,KHARAN DISTRICT,500 - 999,49,MALE,18136
BALOCHISTAN,106,KHARAN DISTRICT,KHARAN DISTRICT,500 - 999,49,FEMALE,17103
BALOCHISTAN,106,KHARAN DISTRICT,KHARAN DISTRICT,500 - 999,49,TRANSGENDER,0
BALOCHISTAN,106,KHARAN DISTRICT,KHARAN DISTRICT,200 - 499,55,ALL SEXES,16895
BALOCHISTAN,106,KHARAN DISTRICT,KHARAN DISTRICT,200 - 499,55,MALE,8762
BALOCHISTAN,106,KHARAN DISTRICT,KHARAN DISTRICT,200 - 499,55,FEMALE,8133
BALOCHISTAN,106,KHARAN DISTRICT,KHARAN DISTRICT,200 - 499,55,TRANSGENDER,0
BALOCHISTAN,106,KHARAN DISTRICT,KHARAN DISTRICT,LESS THAN 200,37,ALL SEXES,3951
BALOCHISTAN,106,KHARAN DISTRICT,KHARAN DISTRICT,LESS THAN 200,37,MALE,2051
BALOCHISTAN,106,KHARAN DISTRICT,KHARAN DISTRICT,LESS THAN 200,37,FEMALE,1900
BALOCHISTAN,106,KHARAN DISTRICT,KHARAN DISTRICT,LESS THAN 200,37,TRANSGENDER,0
BALOCHISTAN,106,KHARAN DISTRICT,KHARAN DISTRICT,UN-INHABITED,1,ALL SEXES,0
BALOCHISTAN,106,KHARAN DISTRICT,KHARAN DISTRICT,UN-INHABITED,1,MALE,0
BALOCHISTAN,106,KHARAN DISTRICT,KHARAN DISTRICT,UN-INHABITED,1,FEMALE,0
BALOCHISTAN,106,KHARAN DISTRICT,KHARAN DISTRICT,UN-INHABITED,1,TRANSGENDER,0
BALOCHISTAN,106,KHARAN DISTRICT,KHARAN TEHSIL,TOTAL,44,ALL SEXES,29315
BALOCHISTAN,106,KHARAN DISTRICT,KHARAN TEHSIL,TOTAL,44,MALE,15119
BALOCHISTAN,106,KHARAN DISTRICT,KHARAN TEHSIL,TOTAL,44,FEMALE,14196
BALOCHISTAN,106,KHARAN DISTRICT,KHARAN TEHSIL,TOTAL,44,TRANSGENDER,0
BALOCHISTAN,106,KHARAN DISTRICT,KHARAN TEHSIL,"5,000 AND ABOVE",-,ALL SEXES,0
BALOCHISTAN,106,KHARAN DISTRICT,KHARAN TEHSIL,"5,000 AND ABOVE",-,MALE,0
BALOCHISTAN,106,KHARAN DISTRICT,KHARAN TEHSIL,"5,000 AND ABOVE",-,FEMALE,0
BALOCHISTAN,106,KHARAN DISTRICT,KHARAN TEHSIL,"5,000 AND ABOVE",-,TRANSGENDER,0
BALOCHISTAN,106,KHARAN DISTRICT,KHARAN TEHSIL,"2,000 - 4,999",1,ALL SEXES,3063
BALOCHISTAN,106,KHARAN DISTRICT,KHARAN TEHSIL,"2,000 - 4,999",1,MALE,1489
BALOCHISTAN,106,KHARAN DISTRICT,KHARAN TEHSIL,"2,000 - 4,999",1,FEMALE,1574
BALOCHISTAN,106,KHARAN DISTRICT,KHARAN TEHSIL,"2,000 - 4,999",1,TRANSGENDER,0
BALOCHISTAN,106,KHARAN DISTRICT,KHARAN TEHSIL,"1,000 - 1,999",9,ALL SEXES,13480
BALOCHISTAN,106,KHARAN DISTRICT,KHARAN TEHSIL,"1,000 - 1,999",9,MALE,7032
BALOCHISTAN,106,KHARAN DISTRICT,KHARAN TEHSIL,"1,000 - 1,999",9,FEMALE,6448
BALOCHISTAN,106,KHARAN DISTRICT,KHARAN TEHSIL,"1,000 - 1,999",9,TRANSGENDER,0
BALOCHISTAN,106,KHARAN DISTRICT,KHARAN TEHSIL,500 - 999,11,ALL SEXES,7209
BALOCHISTAN,106,KHARAN DISTRICT,KHARAN TEHSIL,500 - 999,11,MALE,3733
BALOCHISTAN,106,KHARAN DISTRICT,KHARAN TEHSIL,500 - 999,11,FEMALE,3476
