province_name,district_code,district_name,area_name,area_type,construction_age,total_by_age,percent_by_age,housing_component,housing_material,total_by_material,percent_by_material,count
BALOCHISTAN,106,KHARAN DISTRICT,KHARAN DISTRICT,TOTAL,UNDER CONSTRUCTION,621,2.69,WALL,BAKED BRICKS/BLOCKS/STONES,2353,10.18,149
BALOCHISTAN,106,KHARAN DISTRICT,KHARAN DISTRICT,TOTAL,UNDER CONSTRUCTION,621,2.69,WALL,UNBAKED BRICKS/MUD,18734,81.03,369
BALOCHISTAN,106,KHARAN DISTRICT,KHARAN DISTRICT,TOTAL,UNDER CONSTRUCTION,621,2.69,WALL,WOOD/BAMBOO,1482,6.41,89
BALOCHISTAN,106,KHARAN DISTRICT,KHARAN DISTRICT,TOTAL,UNDER CONSTRUCTION,621,2.69,WALL,OTHERS,551,2.38,14
BALOCHISTAN,106,KHARAN DISTRICT,KHARAN DISTRICT,TOTAL,UNDER CONSTRUCTION,621,2.69,ROOF,RCC/RBC,182,0.79,47
BALOCHISTAN,106,KHARAN DISTRICT,KHARAN DISTRICT,TOTAL,UNDER CONSTRUCTION,621,2.69,ROOF,CEMENT/IRON SHEETS,272,1.18,32
BALOCHISTAN,106,KHARAN DISTRICT,KHARAN DISTRICT,TOTAL,UNDER CONSTRUCTION,621,2.69,ROOF,GARDER/T.IRON,1156,5,63
BALOCHISTAN,106,KHARAN DISTRICT,KHARAN DISTRICT,TOTAL,UNDER CONSTRUCTION,621,2.69,ROOF,WOOD/BAMBOO,20188,87.32,455
BALOCHISTAN,106,KHARAN DISTRICT,KHARAN DISTRICT,TOTAL,UNDER CONSTRUCTION,621,2.69,ROOF,OTHERS,1322,5.72,24
BALOCHISTAN,106,KHARAN DISTRICT,KHARAN DISTRICT,TOTAL,LESS THAN 5 YEARS,2674,11.57,WALL,BAKED BRICKS/BLOCKS/STONES,2353,10.18,261
BALOCHISTAN,106,KHARAN DISTRICT,KHARAN DISTRICT,TOTAL,LESS THAN 5 YEARS,2674,11.57,WALL,UNBAKED BRICKS/MUD,18734,81.03,1989
BALOCHISTAN,106,KHARAN DISTRICT,KHARAN DISTRICT,TOTAL,LESS THAN 5 YEARS,2674,11.57,WALL,WOOD/BAMBOO,1482,6.41,313
BALOCHISTAN,106,KHARAN DISTRICT,KHARAN DISTRICT,TOTAL,LESS THAN 5 YEARS,2674,11.57,WALL,OTHERS,551,2.38,111
BALOCHISTAN,106,KHARAN DISTRICT,KHARAN DISTRICT,TOTAL,LESS THAN 5 YEARS,2674,11.57,ROOF,RCC/RBC,182,0.79,22
BALOCHISTAN,106,KHARAN DISTRICT,KHARAN DISTRICT,TOTAL,LESS THAN 5 YEARS,2674,11.57,ROOF,CEMENT/IRON SHEETS,272,1.18,48
BALOCHISTAN,106,KHARAN DISTRICT,KHARAN DISTRICT,TOTAL,LESS THAN 5 YEARS,2674,11.57,ROOF,GARDER/T.IRON,1156,5,160
BALOCHISTAN,106,KHARAN DISTRICT,KHARAN DISTRICT,TOTAL,LESS THAN 5 YEARS,2674,11.57,ROOF,WOOD/BAMBOO,20188,87.32,2237
BALOCHISTAN,106,KHARAN DISTRICT,KHARAN DISTRICT,TOTAL,LESS THAN 5 YEARS,2674,11.57,ROOF,OTHERS,1322,5.72,207
BALOCHISTAN,106,KHARAN DISTRICT,KHARAN DISTRICT,TOTAL,5-10 YEARS,7331,31.71,WALL,BAKED BRICKS/BLOCKS/STONES,2353,10.18,635
BALOCHISTAN,106,KHARAN DISTRICT,KHARAN DISTRICT,TOTAL,5-10 YEARS,7331,31.71,WALL,UNBAKED BRICKS/MUD,18734,81.03,6150
