province_name,district_code,district_name,area_name,area_type,gender,group_all_ages,group_under_01,group_under_05,group_under_10,group_under_16,group_05_24,group_15_24,group_15_29,group_15_49,group_15_64,group_18_60,group_18_and_up,group_60_and_up,group_65_and_up
BALOCHISTAN,106,KHARAN DISTRICT,KHARAN DISTRICT,TOTAL,ALL SEXES,162766,5172,30095,59267,84500,79890,28945,40550,68750,77658,66022,71787,6364,4068
BALOCHISTAN,106,KHARAN DISTRICT,KHARAN DISTRICT,TOTAL,MALE,84631,2704,15594,31205,44934,42218,14771,20177,34572,39328,33036,36207,3474,2262
BALOCHISTAN,106,KHARAN DISTRICT,KHARAN DISTRICT,TOTAL,FEMALE,78135,2468,14501,28062,39566,37672,14174,20373,34178,38330,32986,35580,2890,1806
BALOCHISTAN,106,KHARAN DISTRICT,KHARAN DISTRICT,TOTAL,TRANSGENDER,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BALOCHISTAN,106,KHARAN DISTRICT,KHARAN DISTRICT,RURAL,ALL SEXES,111378,3825,22161,42904,59376,53884,18813,26631,45318,51282,43958,47970,4412,2864
BALOCHISTAN,106,KHARAN DISTRICT,KHARAN DISTRICT,RURAL,MALE,57558,2010,11467,22592,31402,28219,9451,13038,22569,25714,21814,24020,2398,1609
BALOCHISTAN,106,KHARAN DISTRICT,KHARAN DISTRICT,RURAL,FEMALE,53820,1815,10694,20312,27974,25665,9362,13593,22749,25568,22144,23950,2014,1255
BALOCHISTAN,106,KHARAN DISTRICT,KHARAN DISTRICT,RURAL,TRANSGENDER,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BALOCHISTAN,106,KHARAN DISTRICT,KHARAN DISTRICT,URBAN,ALL SEXES,51388,1347,7934,16363,25124,26006,10132,13919,23432,26376,22064,23817,1952,1204
BALOCHISTAN,106,KHARAN DISTRICT,KHARAN DISTRICT,URBAN,MALE,27073,694,4127,8613,13532,13999,5320,7139,12003,13614,11222,12187,1076,653
BALOCHISTAN,106,KHARAN DISTRICT,KHARAN DISTRICT,URBAN,FEMALE,24315,653,3807,7750,11592,12007,4812,6780,11429,12762,10842,11630,876,551
BALOCHISTAN,106,KHARAN DISTRICT,KHARAN DISTRICT,URBAN,TRANSGENDER,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BALOCHISTAN,106,KHARAN DISTRICT,KHARAN TEHSIL,TOTAL,ALL SEXES,80703,2425,14254,28461,41550,40133,14689,20336,34556,39010,32976,35793,3117,1995
BALOCHISTAN,106,KHARAN DISTRICT,KHARAN TEHSIL,TOTAL,MALE,42192,1256,7367,14917,22082,21331,7636,10339,17623,20047,16726,18266,1698,1083
BALOCHISTAN,106,KHARAN DISTRICT,KHARAN TEHSIL,TOTAL,FEMALE,38511,1169,6887,13544,19468,18802,7053,9997,16933,18963,16250,17527,1419,912
BALOCHISTAN,106,KHARAN DISTRICT,KHARAN TEHSIL,TOTAL,TRANSGENDER,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BALOCHISTAN,106,KHARAN DISTRICT,KHARAN TEHSIL,RURAL,ALL SEXES,29315,1078,6320,12098,16426,14127,4557,6417,11124,12634,10912,11976,1165,791
BALOCHISTAN,106,KHARAN DISTRICT,KHARAN TEHSIL,RURAL,MALE,15119,562,3240,6304,8550,7332,2316,3200,5620,6433,5504,6079,622,430
BALOCHISTAN,106,KHARAN DISTRICT,KHARAN TEHSIL,RURAL,FEMALE,14196,516,3080,5794,7876,6795,2241,3217,5504,6201,5408,5897,543,361
BALOCHISTAN,106,KHARAN DISTRICT,KHARAN TEHSIL,RURAL,TRANSGENDER,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BALOCHISTAN,106,KHARAN DISTRICT,KHARAN TEHSIL,URBAN,ALL SEXES,51388,1347,7934,16363,25124,26006,10132,13919,23432,26376,22064,23817,1952,1204
BALOCHISTAN,106,KHARAN DISTRICT,KHARAN TEHSIL,URBAN,MALE,27073,694,4127,8613,13532,13999,5320,7139,12003,13614,11222,12187,1076,653
BALOCHISTAN,106,KHARAN DISTRICT,KHARAN TEHSIL,URBAN,FEMALE,24315,653,3807,7750,11592,12007,4812,6780,11429,12762,10842,11630,876,551
BALOCHISTAN,106,KHARAN DISTRICT,KHARAN TEHSIL,URBAN,TRANSGENDER,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BALOCHISTAN,106,KHARAN DISTRICT,SAR KHARAN TEHSIL,TOTAL,ALL SEXES,49393,1702,9446,18311,25653,24062,8799,12311,20852,23478,20053,21774,1904,1206
BALOCHISTAN,106,KHARAN DISTRICT,SAR KHARAN TEHSIL,TOTAL,MALE,25438,892,4889,9645,13658,12564,4298,5874,10231,11609,9852,10786,1027,674
BALOCHISTAN,106,KHARAN DISTRICT,SAR KHARAN TEHSIL,TOTAL,FEMALE,23955,810,4557,8666,11995,11498,4501,6437,10621,11869,10201,10988,877,532
BALOCHISTAN,106,KHARAN DISTRICT,SAR KHARAN TEHSIL,TOTAL,TRANSGENDER,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BALOCHISTAN,106,KHARAN DISTRICT,SAR KHARAN TEHSIL,RURAL,ALL SEXES,49393,1702,9446,18311,25653,24062,8799,12311,20852,23478,20053,21774,1904,1206
BALOCHISTAN,106,KHARAN DISTRICT,SAR KHARAN TEHSIL,RURAL,MALE,25438,892,4889,9645,13658,12564,4298,5874,10231,11609,9852,10786,1027,674
BALOCHISTAN,106,KHARAN DISTRICT,SAR KHARAN TEHSIL,RURAL,FEMALE,23955,810,4557,8666,11995,11498,4501,6437,10621,11869,10201,10988,877,532
BALOCHISTAN,106,KHARAN DISTRICT,SAR KHARAN TEHSIL,RURAL,TRANSGENDER,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BALOCHISTAN,106,KHARAN DISTRICT,SAR KHARAN TEHSIL,URBAN,ALL SEXES,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BALOCHISTAN,106,KHARAN DISTRICT,SAR KHARAN TEHSIL,URBAN,MALE,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BALOCHISTAN,106,KHARAN DISTRICT,SAR KHARAN TEHSIL,URBAN,FEMALE,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BALOCHISTAN,106,KHARAN DISTRICT,SAR KHARAN TEHSIL,URBAN,TRANSGENDER,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BALOCHISTAN,106,KHARAN DISTRICT,SUB TEHSIL TOHMULK,TOTAL,ALL SEXES,32670,1045,6395,12495,17297,15695,5457,7903,13342,15170,12993,14220,1343,867
BALOCHISTAN,106,KHARAN DISTRICT,SUB TEHSIL TOHMULK,TOTAL,MALE,17001,556,3338,6643,9194,8323,2837,3964,6718,7672,6458,7155,749,505
BALOCHISTAN,106,KHARAN DISTRICT,SUB TEHSIL TOHMULK,TOTAL,FEMALE,15669,489,3057,5852,8103,7372,2620,3939,6624,7498,6535,7065,594,362
BALOCHISTAN,106,KHARAN DISTRICT,SUB TEHSIL TOHMULK,TOTAL,TRANSGENDER,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BALOCHISTAN,106,KHARAN DISTRICT,SUB TEHSIL TOHMULK,RURAL,ALL SEXES,32670,1045,6395,12495,17297,15695,5457,7903,13342,15170,12993,14220,1343,867
BALOCHISTAN,106,KHARAN DISTRICT,SUB TEHSIL TOHMULK,RURAL,MALE,17001,556,3338,6643,9194,8323,2837,3964,6718,7672,6458,7155,749,505
BALOCHISTAN,106,KHARAN DISTRICT,SUB TEHSIL TOHMULK,RURAL,FEMALE,15669,489,3057,5852,8103,7372,2620,3939,6624,7498,6535,7065,594,362
BALOCHISTAN,106,KHARAN DISTRICT,SUB TEHSIL TOHMULK,RURAL,TRANSGENDER,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BALOCHISTAN,106,KHARAN DISTRICT,SUB TEHSIL TOHMULK,URBAN,ALL SEXES,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BALOCHISTAN,106,KHARAN DISTRICT,SUB TEHSIL TOHMULK,URBAN,MALE,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BALOCHISTAN,106,KHARAN DISTRICT,SUB TEHSIL TOHMULK,URBAN,FEMALE,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BALOCHISTAN,106,KHARAN DISTRICT,SUB TEHSIL TOHMULK,URBAN,TRANSGENDER,0,0,0,0,0,0,0,0,0,0,0,0,0,0
