province_name,district_code,district_name,area_name,area_type,construction_duration,number_of_rooms,total_housing_units_by_duration,percent_of_total_units_by_duration,total_housing_units_by_size,percent_of_total_units_by_size,count
BALOCHISTAN,106,KHARAN DISTRICT,KHARAN DISTRICT,TOTAL,UNDER CONSTRUCTION,1,621,2.69,9470,40.96,92
BALOCHISTAN,106,KHARAN DISTRICT,KHARAN DISTRICT,TOTAL,LESS THAN 5 YEARS,1,2674,11.57,9470,40.96,1190
BALOCHISTAN,106,KHARAN DISTRICT,KHARAN DISTRICT,TOTAL,5-10 YEARS,1,7331,31.71,9470,40.96,3381
BALOCHISTAN,106,KHARAN DISTRICT,KHARAN DISTRICT,TOTAL,11-50 YEARS,1,11759,50.86,9470,40.96,4426
BALOCHISTAN,106,KHARAN DISTRICT,KHARAN DISTRICT,TOTAL,OVER 50 YEARS,1,735,3.18,9470,40.96,381
BALOCHISTAN,106,KHARAN DISTRICT,KHARAN DISTRICT,TOTAL,UNDER CONSTRUCTION,2,621,2.69,7003,30.29,236
BALOCHISTAN,106,KHARAN DISTRICT,KHARAN DISTRICT,TOTAL,LESS THAN 5 YEARS,2,2674,11.57,7003,30.29,747
BALOCHISTAN,106,KHARAN DISTRICT,KHARAN DISTRICT,TOTAL,5-10 YEARS,2,7331,31.71,7003,30.29,2153
BALOCHISTAN,106,KHARAN DISTRICT,KHARAN DISTRICT,TOTAL,11-50 YEARS,2,11759,50.86,7003,30.29,3677
BALOCHISTAN,106,KHARAN DISTRICT,KHARAN DISTRICT,TOTAL,OVER 50 YEARS,2,735,3.18,7003,30.29,190
BALOCHISTAN,106,KHARAN DISTRICT,KHARAN DISTRICT,TOTAL,UNDER CONSTRUCTION,3,621,2.69,3419,14.79,116
BALOCHISTAN,106,KHARAN DISTRICT,KHARAN DISTRICT,TOTAL,LESS THAN 5 YEARS,3,2674,11.57,3419,14.79,352
BALOCHISTAN,106,KHARAN DISTRICT,KHARAN DISTRICT,TOTAL,5-10 YEARS,3,7331,31.71,3419,14.79,978
BALOCHISTAN,106,KHARAN DISTRICT,KHARAN DISTRICT,TOTAL,11-50 YEARS,3,11759,50.86,3419,14.79,1889
BALOCHISTAN,106,KHARAN DISTRICT,KHARAN DISTRICT,TOTAL,OVER 50 YEARS,3,735,3.18,3419,14.79,84
BALOCHISTAN,106,KHARAN DISTRICT,KHARAN DISTRICT,TOTAL,UNDER CONSTRUCTION,4,621,2.69,1807,7.82,88
BALOCHISTAN,106,KHARAN DISTRICT,KHARAN DISTRICT,TOTAL,LESS THAN 5 YEARS,4,2674,11.57,1807,7.82,217
BALOCHISTAN,106,KHARAN DISTRICT,KHARAN DISTRICT,TOTAL,5-10 YEARS,4,7331,31.71,1807,7.82,485
BALOCHISTAN,106,KHARAN DISTRICT,KHARAN DISTRICT,TOTAL,11-50 YEARS,4,11759,50.86,1807,7.82,973
BALOCHISTAN,106,KHARAN DISTRICT,KHARAN DISTRICT,TOTAL,OVER 50 YEARS,4,735,3.18,1807,7.82,44
BALOCHISTAN,106,KHARAN DISTRICT,KHARAN DISTRICT,TOTAL,UNDER CONSTRUCTION,5,621,2.69,594,2.57,23
BALOCHISTAN,106,KHARAN DISTRICT,KHARAN DISTRICT,TOTAL,LESS THAN 5 YEARS,5,2674,11.57,594,2.57,58
BALOCHISTAN,106,KHARAN DISTRICT,KHARAN DISTRICT,TOTAL,5-10 YEARS,5,7331,31.71,594,2.57,159
BALOCHISTAN,106,KHARAN DISTRICT,KHARAN DISTRICT,TOTAL,11-50 YEARS,5,11759,50.86,594,2.57,336
BALOCHISTAN,106,KHARAN DISTRICT,KHARAN DISTRICT,TOTAL,OVER 50 YEARS,5,735,3.18,594,2.57,18
BALOCHISTAN,106,KHARAN DISTRICT,KHARAN DISTRICT,TOTAL,UNDER CONSTRUCTION,6,621,2.69,302,1.31,20
BALOCHISTAN,106,KHARAN DISTRICT,KHARAN DISTRICT,TOTAL,LESS THAN 5 YEARS,6,2674,11.57,302,1.31,27
BALOCHISTAN,106,KHARAN DISTRICT,KHARAN DISTRICT,TOTAL,5-10 YEARS,6,7331,31.71,302,1.31,67
BALOCHISTAN,106,KHARAN DISTRICT,KHARAN DISTRICT,TOTAL,11-50 YEARS,6,11759,50.86,302,1.31,180
BALOCHISTAN,106,KHARAN DISTRICT,KHARAN DISTRICT,TOTAL,OVER 50 YEARS,6,735,3.18,302,1.31,8
BALOCHISTAN,106,KHARAN DISTRICT,KHARAN DISTRICT,TOTAL,UNDER CONSTRUCTION,7,621,2.69,167,0.72,7
BALOCHISTAN,106,KHARAN DISTRICT,KHARAN DISTRICT,TOTAL,LESS THAN 5 YEARS,7,2674,11.57,167,0.72,27
BALOCHISTAN,106,KHARAN DISTRICT,KHARAN DISTRICT,TOTAL,5-10 YEARS,7,7331,31.71,167,0.72,44
BALOCHISTAN,106,KHARAN DISTRICT,KHARAN DISTRICT,TOTAL,11-50 YEARS,7,11759,50.86,167,0.72,81
BALOCHISTAN,106,KHARAN DISTRICT,KHARAN DISTRICT,TOTAL,OVER 50 YEARS,7,735,3.18,167,0.72,8
BALOCHISTAN,106,KHARAN DISTRICT,KHARAN DISTRICT,TOTAL,UNDER CONSTRUCTION,8,621,2.69,112,0.48,6
BALOCHISTAN,106,KHARAN DISTRICT,KHARAN DISTRICT,TOTAL,LESS THAN 5 YEARS,8,2674,11.57,112,0.48,18
BALOCHISTAN,106,KHARAN DISTRICT,KHARAN DISTRICT,TOTAL,5-10 YEARS,8,7331,31.71,112,0.48,19
BALOCHISTAN,106,KHARAN DISTRICT,KHARAN DISTRICT,TOTAL,11-50 YEARS,8,11759,50.86,112,0.48,69
BALOCHISTAN,106,KHARAN DISTRICT,KHARAN DISTRICT,TOTAL,OVER 50 YEARS,8,735,3.18,112,0.48,0
BALOCHISTAN,106,KHARAN DISTRICT,KHARAN DISTRICT,TOTAL,UNDER CONSTRUCTION,9 AND MORE,621,2.69,246,1.06,33
BALOCHISTAN,106,KHARAN DISTRICT,KHARAN DISTRICT,TOTAL,LESS THAN 5 YEARS,9 AND MORE,2674,11.57,246,1.06,38
BALOCHISTAN,106,KHARAN DISTRICT,KHARAN DISTRICT,TOTAL,5-10 YEARS,9 AND MORE,7331,31.71,246,1.06,45
BALOCHISTAN,106,KHARAN DISTRICT,KHARAN DISTRICT,TOTAL,11-50 YEARS,9 AND MORE,11759,50.86,246,1.06,128
BALOCHISTAN,106,KHARAN DISTRICT,KHARAN DISTRICT,TOTAL,OVER 50 YEARS,9 AND MORE,735,3.18,246,1.06,2
BALOCHISTAN,106,KHARAN DISTRICT,KHARAN DISTRICT,RURAL,UNDER CONSTRUCTION,1,199,1.15,8970,51.98,73
BALOCHISTAN,106,KHARAN DISTRICT,KHARAN DISTRICT,RURAL,LESS THAN 5 YEARS,1,1741,10.09,8970,51.98,1088
BALOCHISTAN,106,KHARAN DISTRICT,KHARAN DISTRICT,RURAL,5-10 YEARS,1,5840,33.84,8970,51.98,3254
BALOCHISTAN,106,KHARAN DISTRICT,KHARAN DISTRICT,RURAL,11-50 YEARS,1,8821,51.12,8970,51.98,4179
BALOCHISTAN,106,KHARAN DISTRICT,KHARAN DISTRICT,RURAL,OVER 50 YEARS,1,655,3.8,8970,51.98,376
