province_name,district_code,district_name,area_name,area_type,area_sq_km,total_pop,total_male,total_female,total_trans,sex_ratio,pop_density,pct_urban,avg_hh_size,total_pop_98,avg_annual_growth
BALOCHISTAN,106,KHARAN DISTRICT,KHARAN DISTRICT,TOTAL,14958,162766,84631,78135,NA,108.31,10.88,31.57,6.56,96900,2.76
BALOCHISTAN,106,KHARAN DISTRICT,KHARAN DISTRICT,RURAL,NA,111378,57558,53820,NA,106.95,NA,NA,6.04,69094,2.54
BALOCHISTAN,106,KHARAN DISTRICT,KHARAN DISTRICT,URBAN,NA,51388,27073,24315,NA,111.34,NA,NA,8.05,27806,3.28
BALOCHISTAN,106,KHARAN DISTRICT,KHARAN TEHSIL,TOTAL,5072,80703,42192,38511,NA,109.56,15.91,63.68,7.24,43772,3.27
BALOCHISTAN,106,KHARAN DISTRICT,KHARAN TEHSIL,RURAL,NA,29315,15119,14196,NA,106.5,NA,NA,6.17,15966,3.24
BALOCHISTAN,106,KHARAN DISTRICT,KHARAN TEHSIL,URBAN,NA,51388,27073,24315,NA,111.34,NA,NA,8.05,27806,3.28
BALOCHISTAN,106,KHARAN DISTRICT,SAR KHARAN TEHSIL,TOTAL,3539,49393,25438,23955,NA,106.19,13.96,NA,5.86,29768,2.7
BALOCHISTAN,106,KHARAN DISTRICT,SAR KHARAN TEHSIL,RURAL,NA,49393,25438,23955,NA,106.19,NA,NA,5.86,29768,2.7
BALOCHISTAN,106,KHARAN DISTRICT,SAR KHARAN TEHSIL,URBAN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BALOCHISTAN,106,KHARAN DISTRICT,SUB TEHSIL TOHMULK,TOTAL,6347,32670,17001,15669,NA,108.5,5.15,NA,6.22,23360,1.78
BALOCHISTAN,106,KHARAN DISTRICT,SUB TEHSIL TOHMULK,RURAL,NA,32670,17001,15669,NA,108.5,NA,NA,6.22,23360,1.78
BALOCHISTAN,106,KHARAN DISTRICT,SUB TEHSIL TOHMULK,URBAN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
