province_name,district_code,district_name,area_name,area_type,construction_age,total_by_age,percent_by_age,facility,source,total_by_facility,percent_by_facility,count
FATA,038,FR TANK,FR TANK,TOTAL,UNDER CONSTRUCTION,82,2.06,KITCHEN,SEPARATE,2501,62.71,64
FATA,038,FR TANK,FR TANK,TOTAL,UNDER CONSTRUCTION,82,2.06,KITCHEN,SHARED,1323,33.17,10
FATA,038,FR TANK,FR TANK,TOTAL,UNDER CONSTRUCTION,82,2.06,KITCHEN,NONE,164,4.11,8
FATA,038,FR TANK,FR TANK,TOTAL,UNDER CONSTRUCTION,82,2.06,BATH,SEPARATE,2656,66.6,69
FATA,038,FR TANK,FR TANK,TOTAL,UNDER CONSTRUCTION,82,2.06,BATH,SHARED,1182,29.64,7
FATA,038,FR TANK,FR TANK,TOTAL,UNDER CONSTRUCTION,82,2.06,BATH,NONE,150,3.76,6
FATA,038,FR TANK,FR TANK,TOTAL,UNDER CONSTRUCTION,82,2.06,LATRINE,SEWER,335,8.4,15
FATA,038,FR TANK,FR TANK,TOTAL,UNDER CONSTRUCTION,82,2.06,LATRINE,SEPTIC TANK,224,5.62,7
FATA,038,FR TANK,FR TANK,TOTAL,UNDER CONSTRUCTION,82,2.06,LATRINE,OPEN DRAIN,505,12.66,9
FATA,038,FR TANK,FR TANK,TOTAL,UNDER CONSTRUCTION,82,2.06,LATRINE,PIT WITH SLAB,1639,41.1,38
FATA,038,FR TANK,FR TANK,TOTAL,UNDER CONSTRUCTION,82,2.06,LATRINE,OTHER,569,14.27,7
FATA,038,FR TANK,FR TANK,TOTAL,UNDER CONSTRUCTION,82,2.06,LATRINE,NONE,716,17.95,6
FATA,038,FR TANK,FR TANK,TOTAL,LESS THAN 5 YEARS,135,3.39,KITCHEN,SEPARATE,2501,62.71,119
FATA,038,FR TANK,FR TANK,TOTAL,LESS THAN 5 YEARS,135,3.39,KITCHEN,SHARED,1323,33.17,8
FATA,038,FR TANK,FR TANK,TOTAL,LESS THAN 5 YEARS,135,3.39,KITCHEN,NONE,164,4.11,8
FATA,038,FR TANK,FR TANK,TOTAL,LESS THAN 5 YEARS,135,3.39,BATH,SEPARATE,2656,66.6,122
FATA,038,FR TANK,FR TANK,TOTAL,LESS THAN 5 YEARS,135,3.39,BATH,SHARED,1182,29.64,7
FATA,038,FR TANK,FR TANK,TOTAL,LESS THAN 5 YEARS,135,3.39,BATH,NONE,150,3.76,6
FATA,038,FR TANK,FR TANK,TOTAL,LESS THAN 5 YEARS,135,3.39,LATRINE,SEWER,335,8.4,31
FATA,038,FR TANK,FR TANK,TOTAL,LESS THAN 5 YEARS,135,3.39,LATRINE,SEPTIC TANK,224,5.62,11
FATA,038,FR TANK,FR TANK,TOTAL,LESS THAN 5 YEARS,135,3.39,LATRINE,OPEN DRAIN,505,12.66,4
FATA,038,FR TANK,FR TANK,TOTAL,LESS THAN 5 YEARS,135,3.39,LATRINE,PIT WITH SLAB,1639,41.1,73
FATA,038,FR TANK,FR TANK,TOTAL,LESS THAN 5 YEARS,135,3.39,LATRINE,OTHER,569,14.27,6
FATA,038,FR TANK,FR TANK,TOTAL,LESS THAN 5 YEARS,135,3.39,LATRINE,NONE,716,17.95,10
FATA,038,FR TANK,FR TANK,TOTAL,5-10 YEARS,363,9.1,KITCHEN,SEPARATE,2501,62.71,247
FATA,038,FR TANK,FR TANK,TOTAL,5-10 YEARS,363,9.1,KITCHEN,SHARED,1323,33.17,96
