province_name,district_code,district_name,area_name,area_type,ownership_status,total_by_tenure,percent_by_tenure,facility,source,total_by_facility,percent_by_facility,count
FATA,038,FR TANK,FR TANK,TOTAL,OWNED,3988,96.89,KITCHEN,SEPARATE,2610,63.41,2501
FATA,038,FR TANK,FR TANK,TOTAL,OWNED,3988,96.89,KITCHEN,SHARED,1337,32.48,1323
FATA,038,FR TANK,FR TANK,TOTAL,OWNED,3988,96.89,KITCHEN,NONE,169,4.11,164
FATA,038,FR TANK,FR TANK,TOTAL,OWNED,3988,96.89,BATH,SEPARATE,2767,67.23,2656
FATA,038,FR TANK,FR TANK,TOTAL,OWNED,3988,96.89,BATH,SHARED,1193,28.98,1182
FATA,038,FR TANK,FR TANK,TOTAL,OWNED,3988,96.89,BATH,NONE,156,3.79,150
FATA,038,FR TANK,FR TANK,TOTAL,OWNED,3988,96.89,LATRINE,SEWER,339,8.24,335
FATA,038,FR TANK,FR TANK,TOTAL,OWNED,3988,96.89,LATRINE,SEPTIC TANK,230,5.59,224
FATA,038,FR TANK,FR TANK,TOTAL,OWNED,3988,96.89,LATRINE,OPEN DRAIN,513,12.46,505
FATA,038,FR TANK,FR TANK,TOTAL,OWNED,3988,96.89,LATRINE,PIT WITH SLAB,1735,42.15,1639
FATA,038,FR TANK,FR TANK,TOTAL,OWNED,3988,96.89,LATRINE,OTHER,573,13.92,569
FATA,038,FR TANK,FR TANK,TOTAL,OWNED,3988,96.89,LATRINE,NONE,726,17.64,716
FATA,038,FR TANK,FR TANK,TOTAL,RENTED,64,1.55,KITCHEN,SEPARATE,2610,63.41,57
FATA,038,FR TANK,FR TANK,TOTAL,RENTED,64,1.55,KITCHEN,SHARED,1337,32.48,6
FATA,038,FR TANK,FR TANK,TOTAL,RENTED,64,1.55,KITCHEN,NONE,169,4.11,1
FATA,038,FR TANK,FR TANK,TOTAL,RENTED,64,1.55,BATH,SEPARATE,2767,67.23,59
FATA,038,FR TANK,FR TANK,TOTAL,RENTED,64,1.55,BATH,SHARED,1193,28.98,2
FATA,038,FR TANK,FR TANK,TOTAL,RENTED,64,1.55,BATH,NONE,156,3.79,3
