province_name,district_code,district_name,area_name,area_type,gender,ed_attainment,age_group,count
FATA,038,FR TANK,FR TANK,TOTAL,ALL SEXES,TOTAL,10 AND ABOVE,8477
FATA,038,FR TANK,FR TANK,TOTAL,ALL SEXES,TOTAL,10 - 14,2379
FATA,038,FR TANK,FR TANK,TOTAL,ALL SEXES,TOTAL,15 - 19,1426
FATA,038,FR TANK,FR TANK,TOTAL,ALL SEXES,TOTAL,20 - 24,1149
FATA,038,FR TANK,FR TANK,TOTAL,ALL SEXES,TOTAL,25 - 29,1104
FATA,038,FR TANK,FR TANK,TOTAL,ALL SEXES,TOTAL,30 - 34,820
FATA,038,FR TANK,FR TANK,TOTAL,ALL SEXES,TOTAL,35 - 39,501
FATA,038,FR TANK,FR TANK,TOTAL,ALL SEXES,TOTAL,40 - 44,380
FATA,038,FR TANK,FR TANK,TOTAL,ALL SEXES,TOTAL,45 - 49,210
FATA,038,FR TANK,FR TANK,TOTAL,ALL SEXES,TOTAL,50 - 54,152
FATA,038,FR TANK,FR TANK,TOTAL,ALL SEXES,TOTAL,55 - 59,120
FATA,038,FR TANK,FR TANK,TOTAL,ALL SEXES,TOTAL,60 - 64,81
FATA,038,FR TANK,FR TANK,TOTAL,ALL SEXES,TOTAL,65 - 69,64
FATA,038,FR TANK,FR TANK,TOTAL,ALL SEXES,TOTAL,70 - 74,41
FATA,038,FR TANK,FR TANK,TOTAL,ALL SEXES,TOTAL,75 AND ABOVE,50
FATA,038,FR TANK,FR TANK,TOTAL,ALL SEXES,BELOW PRIMARY,10 AND ABOVE,1018
FATA,038,FR TANK,FR TANK,TOTAL,ALL SEXES,BELOW PRIMARY,10 - 14,468
FATA,038,FR TANK,FR TANK,TOTAL,ALL SEXES,BELOW PRIMARY,15 - 19,110
FATA,038,FR TANK,FR TANK,TOTAL,ALL SEXES,BELOW PRIMARY,20 - 24,80
FATA,038,FR TANK,FR TANK,TOTAL,ALL SEXES,BELOW PRIMARY,25 - 29,72
FATA,038,FR TANK,FR TANK,TOTAL,ALL SEXES,BELOW PRIMARY,30 - 34,50
FATA,038,FR TANK,FR TANK,TOTAL,ALL SEXES,BELOW PRIMARY,35 - 39,48
FATA,038,FR TANK,FR TANK,TOTAL,ALL SEXES,BELOW PRIMARY,40 - 44,41
FATA,038,FR TANK,FR TANK,TOTAL,ALL SEXES,BELOW PRIMARY,45 - 49,40
FATA,038,FR TANK,FR TANK,TOTAL,ALL SEXES,BELOW PRIMARY,50 - 54,31
FATA,038,FR TANK,FR TANK,TOTAL,ALL SEXES,BELOW PRIMARY,55 - 59,20
FATA,038,FR TANK,FR TANK,TOTAL,ALL SEXES,BELOW PRIMARY,60 - 64,16
FATA,038,FR TANK,FR TANK,TOTAL,ALL SEXES,BELOW PRIMARY,65 - 69,15
FATA,038,FR TANK,FR TANK,TOTAL,ALL SEXES,BELOW PRIMARY,70 - 74,12
FATA,038,FR TANK,FR TANK,TOTAL,ALL SEXES,BELOW PRIMARY,75 AND ABOVE,15
FATA,038,FR TANK,FR TANK,TOTAL,ALL SEXES,PRIMARY,10 AND ABOVE,2318
FATA,038,FR TANK,FR TANK,TOTAL,ALL SEXES,PRIMARY,10 - 14,1466
FATA,038,FR TANK,FR TANK,TOTAL,ALL SEXES,PRIMARY,15 - 19,274
FATA,038,FR TANK,FR TANK,TOTAL,ALL SEXES,PRIMARY,20 - 24,121
FATA,038,FR TANK,FR TANK,TOTAL,ALL SEXES,PRIMARY,25 - 29,102
FATA,038,FR TANK,FR TANK,TOTAL,ALL SEXES,PRIMARY,30 - 34,89
FATA,038,FR TANK,FR TANK,TOTAL,ALL SEXES,PRIMARY,35 - 39,48
FATA,038,FR TANK,FR TANK,TOTAL,ALL SEXES,PRIMARY,40 - 44,61
FATA,038,FR TANK,FR TANK,TOTAL,ALL SEXES,PRIMARY,45 - 49,40
FATA,038,FR TANK,FR TANK,TOTAL,ALL SEXES,PRIMARY,50 - 54,33
FATA,038,FR TANK,FR TANK,TOTAL,ALL SEXES,PRIMARY,55 - 59,28
FATA,038,FR TANK,FR TANK,TOTAL,ALL SEXES,PRIMARY,60 - 64,16
FATA,038,FR TANK,FR TANK,TOTAL,ALL SEXES,PRIMARY,65 - 69,12
FATA,038,FR TANK,FR TANK,TOTAL,ALL SEXES,PRIMARY,70 - 74,11
