province_name,district_code,district_name,area_name,area_type,ownership_status,total_by_tenure,percent_by_tenure,housing_component,housing_material,total_by_material,percent_by_material,count
FATA,038,FR TANK,FR TANK,TOTAL,OWNED,3988,96.89,WALL,BAKED BRICKS/BLOCKS/STONES,1198,29.11,1149
FATA,038,FR TANK,FR TANK,TOTAL,OWNED,3988,96.89,WALL,UNBAKED BRICKS/MUD,2402,58.36,2332
FATA,038,FR TANK,FR TANK,TOTAL,OWNED,3988,96.89,WALL,WOOD/BAMBOO,358,8.7,354
FATA,038,FR TANK,FR TANK,TOTAL,OWNED,3988,96.89,WALL,OTHERS,158,3.84,153
FATA,038,FR TANK,FR TANK,TOTAL,OWNED,3988,96.89,ROOF,RCC/RBC,75,1.82,49
FATA,038,FR TANK,FR TANK,TOTAL,OWNED,3988,96.89,ROOF,CEMENT/IRON SHEETS,62,1.51,62
FATA,038,FR TANK,FR TANK,TOTAL,OWNED,3988,96.89,ROOF,GARDER/T.IRON,1517,36.86,1459
FATA,038,FR TANK,FR TANK,TOTAL,OWNED,3988,96.89,ROOF,WOOD/BAMBOO,2305,56,2266
FATA,038,FR TANK,FR TANK,TOTAL,OWNED,3988,96.89,ROOF,OTHERS,157,3.81,152
FATA,038,FR TANK,FR TANK,TOTAL,RENTED,64,1.55,WALL,BAKED BRICKS/BLOCKS/STONES,1198,29.11,12
FATA,038,FR TANK,FR TANK,TOTAL,RENTED,64,1.55,WALL,UNBAKED BRICKS/MUD,2402,58.36,49
FATA,038,FR TANK,FR TANK,TOTAL,RENTED,64,1.55,WALL,WOOD/BAMBOO,358,8.7,1
FATA,038,FR TANK,FR TANK,TOTAL,RENTED,64,1.55,WALL,OTHERS,158,3.84,2
FATA,038,FR TANK,FR TANK,TOTAL,RENTED,64,1.55,ROOF,RCC/RBC,75,1.82,0
FATA,038,FR TANK,FR TANK,TOTAL,RENTED,64,1.55,ROOF,CEMENT/IRON SHEETS,62,1.51,0
FATA,038,FR TANK,FR TANK,TOTAL,RENTED,64,1.55,ROOF,GARDER/T.IRON,1517,36.86,43
FATA,038,FR TANK,FR TANK,TOTAL,RENTED,64,1.55,ROOF,WOOD/BAMBOO,2305,56,19
FATA,038,FR TANK,FR TANK,TOTAL,RENTED,64,1.55,ROOF,OTHERS,157,3.81,2
FATA,038,FR TANK,FR TANK,TOTAL,RENT FREE,64,1.55,WALL,BAKED BRICKS/BLOCKS/STONES,1198,29.11,37
FATA,038,FR TANK,FR TANK,TOTAL,RENT FREE,64,1.55,WALL,UNBAKED BRICKS/MUD,2402,58.36,21
FATA,038,FR TANK,FR TANK,TOTAL,RENT FREE,64,1.55,WALL,WOOD/BAMBOO,358,8.7,3
FATA,038,FR TANK,FR TANK,TOTAL,RENT FREE,64,1.55,WALL,OTHERS,158,3.84,3
FATA,038,FR TANK,FR TANK,TOTAL,RENT FREE,64,1.55,ROOF,RCC/RBC,75,1.82,26
FATA,038,FR TANK,FR TANK,TOTAL,RENT FREE,64,1.55,ROOF,CEMENT/IRON SHEETS,62,1.51,0
FATA,038,FR TANK,FR TANK,TOTAL,RENT FREE,64,1.55,ROOF,GARDER/T.IRON,1517,36.86,15
FATA,038,FR TANK,FR TANK,TOTAL,RENT FREE,64,1.55,ROOF,WOOD/BAMBOO,2305,56,20
FATA,038,FR TANK,FR TANK,TOTAL,RENT FREE,64,1.55,ROOF,OTHERS,157,3.81,3
FATA,038,FR TANK,FR TANK,RURAL,OWNED,3988,96.89,WALL,BAKED BRICKS/BLOCKS/STONES,1198,29.11,1149
FATA,038,FR TANK,FR TANK,RURAL,OWNED,3988,96.89,WALL,UNBAKED BRICKS/MUD,2402,58.36,2332
FATA,038,FR TANK,FR TANK,RURAL,OWNED,3988,96.89,WALL,WOOD/BAMBOO,358,8.7,354
FATA,038,FR TANK,FR TANK,RURAL,OWNED,3988,96.89,WALL,OTHERS,158,3.84,153
FATA,038,FR TANK,FR TANK,RURAL,OWNED,3988,96.89,ROOF,RCC/RBC,75,1.82,49
FATA,038,FR TANK,FR TANK,RURAL,OWNED,3988,96.89,ROOF,CEMENT/IRON SHEETS,62,1.51,62
FATA,038,FR TANK,FR TANK,RURAL,OWNED,3988,96.89,ROOF,GARDER/T.IRON,1517,36.86,1459
FATA,038,FR TANK,FR TANK,RURAL,OWNED,3988,96.89,ROOF,WOOD/BAMBOO,2305,56,2266
FATA,038,FR TANK,FR TANK,RURAL,OWNED,3988,96.89,ROOF,OTHERS,157,3.81,152
FATA,038,FR TANK,FR TANK,RURAL,RENTED,64,1.55,WALL,BAKED BRICKS/BLOCKS/STONES,1198,29.11,12
FATA,038,FR TANK,FR TANK,RURAL,RENTED,64,1.55,WALL,UNBAKED BRICKS/MUD,2402,58.36,49
FATA,038,FR TANK,FR TANK,RURAL,RENTED,64,1.55,WALL,WOOD/BAMBOO,358,8.7,1
FATA,038,FR TANK,FR TANK,RURAL,RENTED,64,1.55,WALL,OTHERS,158,3.84,2
FATA,038,FR TANK,FR TANK,RURAL,RENTED,64,1.55,ROOF,RCC/RBC,75,1.82,0
FATA,038,FR TANK,FR TANK,RURAL,RENTED,64,1.55,ROOF,CEMENT/IRON SHEETS,62,1.51,0
FATA,038,FR TANK,FR TANK,RURAL,RENTED,64,1.55,ROOF,GARDER/T.IRON,1517,36.86,43
FATA,038,FR TANK,FR TANK,RURAL,RENTED,64,1.55,ROOF,WOOD/BAMBOO,2305,56,19
FATA,038,FR TANK,FR TANK,RURAL,RENTED,64,1.55,ROOF,OTHERS,157,3.81,2
FATA,038,FR TANK,FR TANK,RURAL,RENT FREE,64,1.55,WALL,BAKED BRICKS/BLOCKS/STONES,1198,29.11,37
FATA,038,FR TANK,FR TANK,RURAL,RENT FREE,64,1.55,WALL,UNBAKED BRICKS/MUD,2402,58.36,21
FATA,038,FR TANK,FR TANK,RURAL,RENT FREE,64,1.55,WALL,WOOD/BAMBOO,358,8.7,3
FATA,038,FR TANK,FR TANK,RURAL,RENT FREE,64,1.55,WALL,OTHERS,158,3.84,3
FATA,038,FR TANK,FR TANK,RURAL,RENT FREE,64,1.55,ROOF,RCC/RBC,75,1.82,26
FATA,038,FR TANK,FR TANK,RURAL,RENT FREE,64,1.55,ROOF,CEMENT/IRON SHEETS,62,1.51,0
FATA,038,FR TANK,FR TANK,RURAL,RENT FREE,64,1.55,ROOF,GARDER/T.IRON,1517,36.86,15
FATA,038,FR TANK,FR TANK,RURAL,RENT FREE,64,1.55,ROOF,WOOD/BAMBOO,2305,56,20
