province_name,district_code,district_name,area_name,area_type,construction_duration,number_of_rooms,total_housing_units_by_duration,percent_of_total_units_by_duration,total_housing_units_by_size,percent_of_total_units_by_size,count
FATA,038,FR TANK,FR TANK,TOTAL,UNDER CONSTRUCTION,1,82,2.06,776,19.46,23
FATA,038,FR TANK,FR TANK,TOTAL,LESS THAN 5 YEARS,1,135,3.39,776,19.46,28
FATA,038,FR TANK,FR TANK,TOTAL,5-10 YEARS,1,363,9.1,776,19.46,101
FATA,038,FR TANK,FR TANK,TOTAL,11-50 YEARS,1,2857,71.64,776,19.46,588
FATA,038,FR TANK,FR TANK,TOTAL,OVER 50 YEARS,1,551,13.82,776,19.46,36
FATA,038,FR TANK,FR TANK,TOTAL,UNDER CONSTRUCTION,2,82,2.06,1371,34.38,29
FATA,038,FR TANK,FR TANK,TOTAL,LESS THAN 5 YEARS,2,135,3.39,1371,34.38,39
FATA,038,FR TANK,FR TANK,TOTAL,5-10 YEARS,2,363,9.1,1371,34.38,123
FATA,038,FR TANK,FR TANK,TOTAL,11-50 YEARS,2,2857,71.64,1371,34.38,1067
FATA,038,FR TANK,FR TANK,TOTAL,OVER 50 YEARS,2,551,13.82,1371,34.38,113
FATA,038,FR TANK,FR TANK,TOTAL,UNDER CONSTRUCTION,3,82,2.06,929,23.29,19
FATA,038,FR TANK,FR TANK,TOTAL,LESS THAN 5 YEARS,3,135,3.39,929,23.29,28
FATA,038,FR TANK,FR TANK,TOTAL,5-10 YEARS,3,363,9.1,929,23.29,73
FATA,038,FR TANK,FR TANK,TOTAL,11-50 YEARS,3,2857,71.64,929,23.29,646
FATA,038,FR TANK,FR TANK,TOTAL,OVER 50 YEARS,3,551,13.82,929,23.29,163
FATA,038,FR TANK,FR TANK,TOTAL,UNDER CONSTRUCTION,4,82,2.06,454,11.38,3
FATA,038,FR TANK,FR TANK,TOTAL,LESS THAN 5 YEARS,4,135,3.39,454,11.38,21
FATA,038,FR TANK,FR TANK,TOTAL,5-10 YEARS,4,363,9.1,454,11.38,38
FATA,038,FR TANK,FR TANK,TOTAL,11-50 YEARS,4,2857,71.64,454,11.38,275
FATA,038,FR TANK,FR TANK,TOTAL,OVER 50 YEARS,4,551,13.82,454,11.38,117
FATA,038,FR TANK,FR TANK,TOTAL,UNDER CONSTRUCTION,5,82,2.06,209,5.24,3
FATA,038,FR TANK,FR TANK,TOTAL,LESS THAN 5 YEARS,5,135,3.39,209,5.24,13
FATA,038,FR TANK,FR TANK,TOTAL,5-10 YEARS,5,363,9.1,209,5.24,9
FATA,038,FR TANK,FR TANK,TOTAL,11-50 YEARS,5,2857,71.64,209,5.24,126
FATA,038,FR TANK,FR TANK,TOTAL,OVER 50 YEARS,5,551,13.82,209,5.24,58
FATA,038,FR TANK,FR TANK,TOTAL,UNDER CONSTRUCTION,6,82,2.06,90,2.26,2
FATA,038,FR TANK,FR TANK,TOTAL,LESS THAN 5 YEARS,6,135,3.39,90,2.26,0
FATA,038,FR TANK,FR TANK,TOTAL,5-10 YEARS,6,363,9.1,90,2.26,6
FATA,038,FR TANK,FR TANK,TOTAL,11-50 YEARS,6,2857,71.64,90,2.26,54
FATA,038,FR TANK,FR TANK,TOTAL,OVER 50 YEARS,6,551,13.82,90,2.26,28
FATA,038,FR TANK,FR TANK,TOTAL,UNDER CONSTRUCTION,7,82,2.06,68,1.71,1
FATA,038,FR TANK,FR TANK,TOTAL,LESS THAN 5 YEARS,7,135,3.39,68,1.71,3
FATA,038,FR TANK,FR TANK,TOTAL,5-10 YEARS,7,363,9.1,68,1.71,5
FATA,038,FR TANK,FR TANK,TOTAL,11-50 YEARS,7,2857,71.64,68,1.71,47
FATA,038,FR TANK,FR TANK,TOTAL,OVER 50 YEARS,7,551,13.82,68,1.71,12
FATA,038,FR TANK,FR TANK,TOTAL,UNDER CONSTRUCTION,8,82,2.06,28,0.7,0
FATA,038,FR TANK,FR TANK,TOTAL,LESS THAN 5 YEARS,8,135,3.39,28,0.7,0
FATA,038,FR TANK,FR TANK,TOTAL,5-10 YEARS,8,363,9.1,28,0.7,2
FATA,038,FR TANK,FR TANK,TOTAL,11-50 YEARS,8,2857,71.64,28,0.7,23
FATA,038,FR TANK,FR TANK,TOTAL,OVER 50 YEARS,8,551,13.82,28,0.7,3
FATA,038,FR TANK,FR TANK,TOTAL,UNDER CONSTRUCTION,9 AND MORE,82,2.06,63,1.58,2
FATA,038,FR TANK,FR TANK,TOTAL,LESS THAN 5 YEARS,9 AND MORE,135,3.39,63,1.58,3
FATA,038,FR TANK,FR TANK,TOTAL,5-10 YEARS,9 AND MORE,363,9.1,63,1.58,6
FATA,038,FR TANK,FR TANK,TOTAL,11-50 YEARS,9 AND MORE,2857,71.64,63,1.58,31
FATA,038,FR TANK,FR TANK,TOTAL,OVER 50 YEARS,9 AND MORE,551,13.82,63,1.58,21
FATA,038,FR TANK,FR TANK,RURAL,UNDER CONSTRUCTION,1,82,2.06,776,19.46,23
FATA,038,FR TANK,FR TANK,RURAL,LESS THAN 5 YEARS,1,135,3.39,776,19.46,28
FATA,038,FR TANK,FR TANK,RURAL,5-10 YEARS,1,363,9.1,776,19.46,101
FATA,038,FR TANK,FR TANK,RURAL,11-50 YEARS,1,2857,71.64,776,19.46,588
FATA,038,FR TANK,FR TANK,RURAL,OVER 50 YEARS,1,551,13.82,776,19.46,36
FATA,038,FR TANK,FR TANK,RURAL,UNDER CONSTRUCTION,2,82,2.06,1371,34.38,29
FATA,038,FR TANK,FR TANK,RURAL,LESS THAN 5 YEARS,2,135,3.39,1371,34.38,39
FATA,038,FR TANK,FR TANK,RURAL,5-10 YEARS,2,363,9.1,1371,34.38,123
FATA,038,FR TANK,FR TANK,RURAL,11-50 YEARS,2,2857,71.64,1371,34.38,1067
FATA,038,FR TANK,FR TANK,RURAL,OVER 50 YEARS,2,551,13.82,1371,34.38,113
FATA,038,FR TANK,FR TANK,RURAL,UNDER CONSTRUCTION,3,82,2.06,929,23.29,19
FATA,038,FR TANK,FR TANK,RURAL,LESS THAN 5 YEARS,3,135,3.39,929,23.29,28
FATA,038,FR TANK,FR TANK,RURAL,5-10 YEARS,3,363,9.1,929,23.29,73
FATA,038,FR TANK,FR TANK,RURAL,11-50 YEARS,3,2857,71.64,929,23.29,646
FATA,038,FR TANK,FR TANK,RURAL,OVER 50 YEARS,3,551,13.82,929,23.29,163
FATA,038,FR TANK,FR TANK,RURAL,UNDER CONSTRUCTION,4,82,2.06,454,11.38,3
FATA,038,FR TANK,FR TANK,RURAL,LESS THAN 5 YEARS,4,135,3.39,454,11.38,21
FATA,038,FR TANK,FR TANK,RURAL,5-10 YEARS,4,363,9.1,454,11.38,38
FATA,038,FR TANK,FR TANK,RURAL,11-50 YEARS,4,2857,71.64,454,11.38,275
FATA,038,FR TANK,FR TANK,RURAL,OVER 50 YEARS,4,551,13.82,454,11.38,117
FATA,038,FR TANK,FR TANK,RURAL,UNDER CONSTRUCTION,5,82,2.06,209,5.24,3
FATA,038,FR TANK,FR TANK,RURAL,LESS THAN 5 YEARS,5,135,3.39,209,5.24,13
FATA,038,FR TANK,FR TANK,RURAL,5-10 YEARS,5,363,9.1,209,5.24,9
FATA,038,FR TANK,FR TANK,RURAL,11-50 YEARS,5,2857,71.64,209,5.24,126
FATA,038,FR TANK,FR TANK,RURAL,OVER 50 YEARS,5,551,13.82,209,5.24,58
FATA,038,FR TANK,FR TANK,RURAL,UNDER CONSTRUCTION,6,82,2.06,90,2.26,2
FATA,038,FR TANK,FR TANK,RURAL,LESS THAN 5 YEARS,6,135,3.39,90,2.26,0
FATA,038,FR TANK,FR TANK,RURAL,5-10 YEARS,6,363,9.1,90,2.26,6
FATA,038,FR TANK,FR TANK,RURAL,11-50 YEARS,6,2857,71.64,90,2.26,54
FATA,038,FR TANK,FR TANK,RURAL,OVER 50 YEARS,6,551,13.82,90,2.26,28
FATA,038,FR TANK,FR TANK,RURAL,UNDER CONSTRUCTION,7,82,2.06,68,1.71,1
FATA,038,FR TANK,FR TANK,RURAL,LESS THAN 5 YEARS,7,135,3.39,68,1.71,3
FATA,038,FR TANK,FR TANK,RURAL,5-10 YEARS,7,363,9.1,68,1.71,5
FATA,038,FR TANK,FR TANK,RURAL,11-50 YEARS,7,2857,71.64,68,1.71,47
FATA,038,FR TANK,FR TANK,RURAL,OVER 50 YEARS,7,551,13.82,68,1.71,12
FATA,038,FR TANK,FR TANK,RURAL,UNDER CONSTRUCTION,8,82,2.06,28,0.7,0
FATA,038,FR TANK,FR TANK,RURAL,LESS THAN 5 YEARS,8,135,3.39,28,0.7,0
FATA,038,FR TANK,FR TANK,RURAL,5-10 YEARS,8,363,9.1,28,0.7,2
FATA,038,FR TANK,FR TANK,RURAL,11-50 YEARS,8,2857,71.64,28,0.7,23
FATA,038,FR TANK,FR TANK,RURAL,OVER 50 YEARS,8,551,13.82,28,0.7,3
FATA,038,FR TANK,FR TANK,RURAL,UNDER CONSTRUCTION,9 AND MORE,82,2.06,63,1.58,2
FATA,038,FR TANK,FR TANK,RURAL,LESS THAN 5 YEARS,9 AND MORE,135,3.39,63,1.58,3
FATA,038,FR TANK,FR TANK,RURAL,5-10 YEARS,9 AND MORE,363,9.1,63,1.58,6
FATA,038,FR TANK,FR TANK,RURAL,11-50 YEARS,9 AND MORE,2857,71.64,63,1.58,31
FATA,038,FR TANK,FR TANK,RURAL,OVER 50 YEARS,9 AND MORE,551,13.82,63,1.58,21
FATA,038,FR TANK,FR TANK,URBAN,UNDER CONSTRUCTION,1,0,0,0,0,0
FATA,038,FR TANK,FR TANK,URBAN,LESS THAN 5 YEARS,1,0,0,0,0,0
FATA,038,FR TANK,FR TANK,URBAN,5-10 YEARS,1,0,0,0,0,0
FATA,038,FR TANK,FR TANK,URBAN,11-50 YEARS,1,0,0,0,0,0
FATA,038,FR TANK,FR TANK,URBAN,OVER 50 YEARS,1,0,0,0,0,0
FATA,038,FR TANK,FR TANK,URBAN,UNDER CONSTRUCTION,2,0,0,0,0,0
FATA,038,FR TANK,FR TANK,URBAN,LESS THAN 5 YEARS,2,0,0,0,0,0
FATA,038,FR TANK,FR TANK,URBAN,5-10 YEARS,2,0,0,0,0,0
FATA,038,FR TANK,FR TANK,URBAN,11-50 YEARS,2,0,0,0,0,0
FATA,038,FR TANK,FR TANK,URBAN,OVER 50 YEARS,2,0,0,0,0,0
FATA,038,FR TANK,FR TANK,URBAN,UNDER CONSTRUCTION,3,0,0,0,0,0
FATA,038,FR TANK,FR TANK,URBAN,LESS THAN 5 YEARS,3,0,0,0,0,0
FATA,038,FR TANK,FR TANK,URBAN,5-10 YEARS,3,0,0,0,0,0
FATA,038,FR TANK,FR TANK,URBAN,11-50 YEARS,3,0,0,0,0,0
FATA,038,FR TANK,FR TANK,URBAN,OVER 50 YEARS,3,0,0,0,0,0
FATA,038,FR TANK,FR TANK,URBAN,UNDER CONSTRUCTION,4,0,0,0,0,0
FATA,038,FR TANK,FR TANK,URBAN,LESS THAN 5 YEARS,4,0,0,0,0,0
FATA,038,FR TANK,FR TANK,URBAN,5-10 YEARS,4,0,0,0,0,0
FATA,038,FR TANK,FR TANK,URBAN,11-50 YEARS,4,0,0,0,0,0
FATA,038,FR TANK,FR TANK,URBAN,OVER 50 YEARS,4,0,0,0,0,0
FATA,038,FR TANK,FR TANK,URBAN,UNDER CONSTRUCTION,5,0,0,0,0,0
FATA,038,FR TANK,FR TANK,URBAN,LESS THAN 5 YEARS,5,0,0,0,0,0
FATA,038,FR TANK,FR TANK,URBAN,5-10 YEARS,5,0,0,0,0,0
FATA,038,FR TANK,FR TANK,URBAN,11-50 YEARS,5,0,0,0,0,0
FATA,038,FR TANK,FR TANK,URBAN,OVER 50 YEARS,5,0,0,0,0,0
FATA,038,FR TANK,FR TANK,URBAN,UNDER CONSTRUCTION,6,0,0,0,0,0
FATA,038,FR TANK,FR TANK,URBAN,LESS THAN 5 YEARS,6,0,0,0,0,0
FATA,038,FR TANK,FR TANK,URBAN,5-10 YEARS,6,0,0,0,0,0
FATA,038,FR TANK,FR TANK,URBAN,11-50 YEARS,6,0,0,0,0,0
FATA,038,FR TANK,FR TANK,URBAN,OVER 50 YEARS,6,0,0,0,0,0
FATA,038,FR TANK,FR TANK,URBAN,UNDER CONSTRUCTION,7,0,0,0,0,0
FATA,038,FR TANK,FR TANK,URBAN,LESS THAN 5 YEARS,7,0,0,0,0,0
FATA,038,FR TANK,FR TANK,URBAN,5-10 YEARS,7,0,0,0,0,0
FATA,038,FR TANK,FR TANK,URBAN,11-50 YEARS,7,0,0,0,0,0
FATA,038,FR TANK,FR TANK,URBAN,OVER 50 YEARS,7,0,0,0,0,0
FATA,038,FR TANK,FR TANK,URBAN,UNDER CONSTRUCTION,8,0,0,0,0,0
FATA,038,FR TANK,FR TANK,URBAN,LESS THAN 5 YEARS,8,0,0,0,0,0
FATA,038,FR TANK,FR TANK,URBAN,5-10 YEARS,8,0,0,0,0,0
FATA,038,FR TANK,FR TANK,URBAN,11-50 YEARS,8,0,0,0,0,0
FATA,038,FR TANK,FR TANK,URBAN,OVER 50 YEARS,8,0,0,0,0,0
FATA,038,FR TANK,FR TANK,URBAN,UNDER CONSTRUCTION,9 AND MORE,0,0,0,0,0
FATA,038,FR TANK,FR TANK,URBAN,LESS THAN 5 YEARS,9 AND MORE,0,0,0,0,0
FATA,038,FR TANK,FR TANK,URBAN,5-10 YEARS,9 AND MORE,0,0,0,0,0
FATA,038,FR TANK,FR TANK,URBAN,11-50 YEARS,9 AND MORE,0,0,0,0,0
FATA,038,FR TANK,FR TANK,URBAN,OVER 50 YEARS,9 AND MORE,0,0,0,0,0
