province_name,district_code,district_name,area_name,area_type,construction_age,roof_material,total_by_roof_material,percent_by_roof_material,wall_material,total_by_wall_material,percent_by_wall_material,count
FATA,038,FR TANK,FR TANK,TOTAL,UNDER CONSTRUCTION,RCC/RBC,49,1.23,BAKED BRICKS/BLOCKS/STONES,34,NA,10
FATA,038,FR TANK,FR TANK,TOTAL,UNDER CONSTRUCTION,RCC/RBC,49,1.23,UNBAKED BRICKS/MUD,38,NA,0
FATA,038,FR TANK,FR TANK,TOTAL,UNDER CONSTRUCTION,RCC/RBC,49,1.23,WOOD/BAMBOO,5,NA,0
FATA,038,FR TANK,FR TANK,TOTAL,UNDER CONSTRUCTION,RCC/RBC,49,1.23,OTHERS,5,NA,0
FATA,038,FR TANK,FR TANK,TOTAL,LESS THAN 5 YEARS,RCC/RBC,49,1.23,BAKED BRICKS/BLOCKS/STONES,37,NA,4
FATA,038,FR TANK,FR TANK,TOTAL,LESS THAN 5 YEARS,RCC/RBC,49,1.23,UNBAKED BRICKS/MUD,90,NA,0
FATA,038,FR TANK,FR TANK,TOTAL,LESS THAN 5 YEARS,RCC/RBC,49,1.23,WOOD/BAMBOO,5,NA,0
FATA,038,FR TANK,FR TANK,TOTAL,LESS THAN 5 YEARS,RCC/RBC,49,1.23,OTHERS,3,NA,0
FATA,038,FR TANK,FR TANK,TOTAL,5 - 10 YEARS,RCC/RBC,49,1.23,BAKED BRICKS/BLOCKS/STONES,113,NA,20
FATA,038,FR TANK,FR TANK,TOTAL,5 - 10 YEARS,RCC/RBC,49,1.23,UNBAKED BRICKS/MUD,174,NA,0
FATA,038,FR TANK,FR TANK,TOTAL,5 - 10 YEARS,RCC/RBC,49,1.23,WOOD/BAMBOO,67,NA,0
FATA,038,FR TANK,FR TANK,TOTAL,5 - 10 YEARS,RCC/RBC,49,1.23,OTHERS,9,NA,0
FATA,038,FR TANK,FR TANK,TOTAL,11 - 50 YEARS,RCC/RBC,49,1.23,BAKED BRICKS/BLOCKS/STONES,873,NA,11
FATA,038,FR TANK,FR TANK,TOTAL,11 - 50 YEARS,RCC/RBC,49,1.23,UNBAKED BRICKS/MUD,1605,NA,0
FATA,038,FR TANK,FR TANK,TOTAL,11 - 50 YEARS,RCC/RBC,49,1.23,WOOD/BAMBOO,256,NA,0
FATA,038,FR TANK,FR TANK,TOTAL,11 - 50 YEARS,RCC/RBC,49,1.23,OTHERS,123,NA,0
FATA,038,FR TANK,FR TANK,TOTAL,OVER 50 YEARS,RCC/RBC,49,1.23,BAKED BRICKS/BLOCKS/STONES,92,NA,4
FATA,038,FR TANK,FR TANK,TOTAL,OVER 50 YEARS,RCC/RBC,49,1.23,UNBAKED BRICKS/MUD,425,NA,0
FATA,038,FR TANK,FR TANK,TOTAL,OVER 50 YEARS,RCC/RBC,49,1.23,WOOD/BAMBOO,21,NA,0
FATA,038,FR TANK,FR TANK,TOTAL,OVER 50 YEARS,RCC/RBC,49,1.23,OTHERS,13,NA,0
FATA,038,FR TANK,FR TANK,TOTAL,UNDER CONSTRUCTION,CEMENT/IRON SHEETS,62,1.55,BAKED BRICKS/BLOCKS/STONES,34,NA,1
FATA,038,FR TANK,FR TANK,TOTAL,UNDER CONSTRUCTION,CEMENT/IRON SHEETS,62,1.55,UNBAKED BRICKS/MUD,38,NA,2
FATA,038,FR TANK,FR TANK,TOTAL,UNDER CONSTRUCTION,CEMENT/IRON SHEETS,62,1.55,WOOD/BAMBOO,5,NA,0
FATA,038,FR TANK,FR TANK,TOTAL,UNDER CONSTRUCTION,CEMENT/IRON SHEETS,62,1.55,OTHERS,5,NA,0
FATA,038,FR TANK,FR TANK,TOTAL,LESS THAN 5 YEARS,CEMENT/IRON SHEETS,62,1.55,BAKED BRICKS/BLOCKS/STONES,37,NA,4
FATA,038,FR TANK,FR TANK,TOTAL,LESS THAN 5 YEARS,CEMENT/IRON SHEETS,62,1.55,UNBAKED BRICKS/MUD,90,NA,2
FATA,038,FR TANK,FR TANK,TOTAL,LESS THAN 5 YEARS,CEMENT/IRON SHEETS,62,1.55,WOOD/BAMBOO,5,NA,0
FATA,038,FR TANK,FR TANK,TOTAL,LESS THAN 5 YEARS,CEMENT/IRON SHEETS,62,1.55,OTHERS,3,NA,0
FATA,038,FR TANK,FR TANK,TOTAL,5 - 10 YEARS,CEMENT/IRON SHEETS,62,1.55,BAKED BRICKS/BLOCKS/STONES,113,NA,6
FATA,038,FR TANK,FR TANK,TOTAL,5 - 10 YEARS,CEMENT/IRON SHEETS,62,1.55,UNBAKED BRICKS/MUD,174,NA,4
FATA,038,FR TANK,FR TANK,TOTAL,5 - 10 YEARS,CEMENT/IRON SHEETS,62,1.55,WOOD/BAMBOO,67,NA,0
FATA,038,FR TANK,FR TANK,TOTAL,5 - 10 YEARS,CEMENT/IRON SHEETS,62,1.55,OTHERS,9,NA,0
FATA,038,FR TANK,FR TANK,TOTAL,11 - 50 YEARS,CEMENT/IRON SHEETS,62,1.55,BAKED BRICKS/BLOCKS/STONES,873,NA,15
FATA,038,FR TANK,FR TANK,TOTAL,11 - 50 YEARS,CEMENT/IRON SHEETS,62,1.55,UNBAKED BRICKS/MUD,1605,NA,15
FATA,038,FR TANK,FR TANK,TOTAL,11 - 50 YEARS,CEMENT/IRON SHEETS,62,1.55,WOOD/BAMBOO,256,NA,1
FATA,038,FR TANK,FR TANK,TOTAL,11 - 50 YEARS,CEMENT/IRON SHEETS,62,1.55,OTHERS,123,NA,0
FATA,038,FR TANK,FR TANK,TOTAL,OVER 50 YEARS,CEMENT/IRON SHEETS,62,1.55,BAKED BRICKS/BLOCKS/STONES,92,NA,8
FATA,038,FR TANK,FR TANK,TOTAL,OVER 50 YEARS,CEMENT/IRON SHEETS,62,1.55,UNBAKED BRICKS/MUD,425,NA,4
FATA,038,FR TANK,FR TANK,TOTAL,OVER 50 YEARS,CEMENT/IRON SHEETS,62,1.55,WOOD/BAMBOO,21,NA,0
FATA,038,FR TANK,FR TANK,TOTAL,OVER 50 YEARS,CEMENT/IRON SHEETS,62,1.55,OTHERS,13,NA,0
FATA,038,FR TANK,FR TANK,TOTAL,UNDER CONSTRUCTION,GARDER/T.IRON,1459,36.58,BAKED BRICKS/BLOCKS/STONES,34,NA,13
FATA,038,FR TANK,FR TANK,TOTAL,UNDER CONSTRUCTION,GARDER/T.IRON,1459,36.58,UNBAKED BRICKS/MUD,38,NA,16
FATA,038,FR TANK,FR TANK,TOTAL,UNDER CONSTRUCTION,GARDER/T.IRON,1459,36.58,WOOD/BAMBOO,5,NA,1
FATA,038,FR TANK,FR TANK,TOTAL,UNDER CONSTRUCTION,GARDER/T.IRON,1459,36.58,OTHERS,5,NA,1
FATA,038,FR TANK,FR TANK,TOTAL,LESS THAN 5 YEARS,GARDER/T.IRON,1459,36.58,BAKED BRICKS/BLOCKS/STONES,37,NA,24
FATA,038,FR TANK,FR TANK,TOTAL,LESS THAN 5 YEARS,GARDER/T.IRON,1459,36.58,UNBAKED BRICKS/MUD,90,NA,68
FATA,038,FR TANK,FR TANK,TOTAL,LESS THAN 5 YEARS,GARDER/T.IRON,1459,36.58,WOOD/BAMBOO,5,NA,1
FATA,038,FR TANK,FR TANK,TOTAL,LESS THAN 5 YEARS,GARDER/T.IRON,1459,36.58,OTHERS,3,NA,0
