province_name,district_code,district_name,area_name,area_type,ownership_status,total_by_tenure,percent_by_tenure,utility,source,total_by_source,percent_by_source,count
FATA,038,FR TANK,FR TANK,TOTAL,OWNED,3988,96.89,INSIDE WATER,TOTAL INSIDE,1648,40.04,1576
FATA,038,FR TANK,FR TANK,TOTAL,OWNED,3988,96.89,INSIDE WATER,TAP,1037,25.19,971
FATA,038,FR TANK,FR TANK,TOTAL,OWNED,3988,96.89,INSIDE WATER,ELECTRIC/HAND PUMP,47,1.14,47
FATA,038,FR TANK,FR TANK,TOTAL,OWNED,3988,96.89,INSIDE WATER,PROTECTED WELL,155,3.77,154
FATA,038,FR TANK,FR TANK,TOTAL,OWNED,3988,96.89,INSIDE WATER,UN-PROTECTED WELL,183,4.45,181
FATA,038,FR TANK,FR TANK,TOTAL,OWNED,3988,96.89,INSIDE WATER,OTHERS,226,5.49,223
FATA,038,FR TANK,FR TANK,TOTAL,OWNED,3988,96.89,OUTSIDE WATER,TOTAL OUTSIDE,2468,59.96,2412
FATA,038,FR TANK,FR TANK,TOTAL,OWNED,3988,96.89,OUTSIDE WATER,TAP,67,1.63,62
FATA,038,FR TANK,FR TANK,TOTAL,OWNED,3988,96.89,OUTSIDE WATER,ELECTRIC/HAND PUMP,638,15.5,610
FATA,038,FR TANK,FR TANK,TOTAL,OWNED,3988,96.89,OUTSIDE WATER,PROTECTED WELL,45,1.09,44
FATA,038,FR TANK,FR TANK,TOTAL,OWNED,3988,96.89,OUTSIDE WATER,UN-PROTECTED WELL,64,1.55,64
FATA,038,FR TANK,FR TANK,TOTAL,OWNED,3988,96.89,OUTSIDE WATER,SPRING,820,19.92,816
FATA,038,FR TANK,FR TANK,TOTAL,OWNED,3988,96.89,OUTSIDE WATER,CANAL/RIVER/POND,417,10.13,409
FATA,038,FR TANK,FR TANK,TOTAL,OWNED,3988,96.89,OUTSIDE WATER,OTHERS,417,10.13,407
FATA,038,FR TANK,FR TANK,TOTAL,OWNED,3988,96.89,COOKING FUEL,WOOD,4083,99.2,62
FATA,038,FR TANK,FR TANK,TOTAL,OWNED,3988,96.89,COOKING FUEL,GAS,15,0.36,610
FATA,038,FR TANK,FR TANK,TOTAL,OWNED,3988,96.89,COOKING FUEL,KEROSENE OIL,1,0.02,44
FATA,038,FR TANK,FR TANK,TOTAL,OWNED,3988,96.89,COOKING FUEL,OTHERS,17,0.41,64
FATA,038,FR TANK,FR TANK,TOTAL,OWNED,3988,96.89,LIGHTING SOURCE,ELECTRICITY,4083,99.2,3956
FATA,038,FR TANK,FR TANK,TOTAL,OWNED,3988,96.89,LIGHTING SOURCE,KEROSENE OIL,15,0.36,15
FATA,038,FR TANK,FR TANK,TOTAL,OWNED,3988,96.89,LIGHTING SOURCE,GAS LAMP,1,0.02,1
FATA,038,FR TANK,FR TANK,TOTAL,OWNED,3988,96.89,LIGHTING SOURCE,OTHERS,17,0.41,16
FATA,038,FR TANK,FR TANK,TOTAL,RENTED,64,1.55,INSIDE WATER,TOTAL INSIDE,1648,40.04,32
FATA,038,FR TANK,FR TANK,TOTAL,RENTED,64,1.55,INSIDE WATER,TAP,1037,25.19,30
