province_name,district_code,district_name,area_name,area_type,household_sizes,number_of_rooms,total_housing_units_by_hh_size,percent_of_total_units_by_hh_size,rooms_per_housing_unit,total_housing_units_by_room_size,percent_of_total_units_by_room_size,persons_per_housing_unit,count
FATA,038,FR TANK,FR TANK,TOTAL,1 PERSON,1,33,0.8,1.64,803,19.51,5.05,22
FATA,038,FR TANK,FR TANK,TOTAL,2 PERSONS,1,177,4.3,1.64,803,19.51,5.05,109
FATA,038,FR TANK,FR TANK,TOTAL,3 PERSONS,1,223,5.42,1.67,803,19.51,5.05,130
FATA,038,FR TANK,FR TANK,TOTAL,4 PERSONS,1,285,6.92,1.95,803,19.51,5.05,114
FATA,038,FR TANK,FR TANK,TOTAL,5 PERSONS,1,415,10.08,1.98,803,19.51,5.05,136
FATA,038,FR TANK,FR TANK,TOTAL,6 PERSONS,1,418,10.16,2.18,803,19.51,5.05,96
FATA,038,FR TANK,FR TANK,TOTAL,7 PERSONS,1,468,11.37,2.41,803,19.51,5.05,70
FATA,038,FR TANK,FR TANK,TOTAL,8 PERSONS,1,461,11.2,2.57,803,19.51,5.05,48
FATA,038,FR TANK,FR TANK,TOTAL,9 PERSONS,1,341,8.28,2.9,803,19.51,5.05,24
FATA,038,FR TANK,FR TANK,TOTAL,10 PERSONS AND ABOVE,1,1295,31.46,3.83,803,19.51,5.05,54
FATA,038,FR TANK,FR TANK,TOTAL,1 PERSON,2,33,0.8,1.64,1434,34.84,7.13,7
FATA,038,FR TANK,FR TANK,TOTAL,2 PERSONS,2,177,4.3,1.64,1434,34.84,7.13,46
FATA,038,FR TANK,FR TANK,TOTAL,3 PERSONS,2,223,5.42,1.67,1434,34.84,7.13,61
FATA,038,FR TANK,FR TANK,TOTAL,4 PERSONS,2,285,6.92,1.95,1434,34.84,7.13,106
FATA,038,FR TANK,FR TANK,TOTAL,5 PERSONS,2,415,10.08,1.98,1434,34.84,7.13,188
FATA,038,FR TANK,FR TANK,TOTAL,6 PERSONS,2,418,10.16,2.18,1434,34.84,7.13,216
FATA,038,FR TANK,FR TANK,TOTAL,7 PERSONS,2,468,11.37,2.41,1434,34.84,7.13,229
FATA,038,FR TANK,FR TANK,TOTAL,8 PERSONS,2,461,11.2,2.57,1434,34.84,7.13,216
FATA,038,FR TANK,FR TANK,TOTAL,9 PERSONS,2,341,8.28,2.9,1434,34.84,7.13,126
FATA,038,FR TANK,FR TANK,TOTAL,10 PERSONS AND ABOVE,2,1295,31.46,3.83,1434,34.84,7.13,239
FATA,038,FR TANK,FR TANK,TOTAL,1 PERSON,3,33,0.8,1.64,955,23.2,9.06,1
FATA,038,FR TANK,FR TANK,TOTAL,2 PERSONS,3,177,4.3,1.64,955,23.2,9.06,14
FATA,038,FR TANK,FR TANK,TOTAL,3 PERSONS,3,223,5.42,1.67,955,23.2,9.06,20
FATA,038,FR TANK,FR TANK,TOTAL,4 PERSONS,3,285,6.92,1.95,955,23.2,9.06,43
FATA,038,FR TANK,FR TANK,TOTAL,5 PERSONS,3,415,10.08,1.98,955,23.2,9.06,69
FATA,038,FR TANK,FR TANK,TOTAL,6 PERSONS,3,418,10.16,2.18,955,23.2,9.06,70
FATA,038,FR TANK,FR TANK,TOTAL,7 PERSONS,3,468,11.37,2.41,955,23.2,9.06,114
FATA,038,FR TANK,FR TANK,TOTAL,8 PERSONS,3,461,11.2,2.57,955,23.2,9.06,135
FATA,038,FR TANK,FR TANK,TOTAL,9 PERSONS,3,341,8.28,2.9,955,23.2,9.06,115
FATA,038,FR TANK,FR TANK,TOTAL,10 PERSONS AND ABOVE,3,1295,31.46,3.83,955,23.2,9.06,374
FATA,038,FR TANK,FR TANK,TOTAL,1 PERSON,4,33,0.8,1.64,457,11.1,11.07,1
FATA,038,FR TANK,FR TANK,TOTAL,2 PERSONS,4,177,4.3,1.64,457,11.1,11.07,2
FATA,038,FR TANK,FR TANK,TOTAL,3 PERSONS,4,223,5.42,1.67,457,11.1,11.07,7
FATA,038,FR TANK,FR TANK,TOTAL,4 PERSONS,4,285,6.92,1.95,457,11.1,11.07,14
FATA,038,FR TANK,FR TANK,TOTAL,5 PERSONS,4,415,10.08,1.98,457,11.1,11.07,15
FATA,038,FR TANK,FR TANK,TOTAL,6 PERSONS,4,418,10.16,2.18,457,11.1,11.07,25
FATA,038,FR TANK,FR TANK,TOTAL,7 PERSONS,4,468,11.37,2.41,457,11.1,11.07,32
FATA,038,FR TANK,FR TANK,TOTAL,8 PERSONS,4,461,11.2,2.57,457,11.1,11.07,37
FATA,038,FR TANK,FR TANK,TOTAL,9 PERSONS,4,341,8.28,2.9,457,11.1,11.07,48
FATA,038,FR TANK,FR TANK,TOTAL,10 PERSONS AND ABOVE,4,1295,31.46,3.83,457,11.1,11.07,276
FATA,038,FR TANK,FR TANK,TOTAL,1 PERSON,5,33,0.8,1.64,213,5.17,12.99,1
FATA,038,FR TANK,FR TANK,TOTAL,2 PERSONS,5,177,4.3,1.64,213,5.17,12.99,3
FATA,038,FR TANK,FR TANK,TOTAL,3 PERSONS,5,223,5.42,1.67,213,5.17,12.99,1
FATA,038,FR TANK,FR TANK,TOTAL,4 PERSONS,5,285,6.92,1.95,213,5.17,12.99,4
FATA,038,FR TANK,FR TANK,TOTAL,5 PERSONS,5,415,10.08,1.98,213,5.17,12.99,4
FATA,038,FR TANK,FR TANK,TOTAL,6 PERSONS,5,418,10.16,2.18,213,5.17,12.99,4
FATA,038,FR TANK,FR TANK,TOTAL,7 PERSONS,5,468,11.37,2.41,213,5.17,12.99,12
FATA,038,FR TANK,FR TANK,TOTAL,8 PERSONS,5,461,11.2,2.57,213,5.17,12.99,12
FATA,038,FR TANK,FR TANK,TOTAL,9 PERSONS,5,341,8.28,2.9,213,5.17,12.99,11
FATA,038,FR TANK,FR TANK,TOTAL,10 PERSONS AND ABOVE,5,1295,31.46,3.83,213,5.17,12.99,161
FATA,038,FR TANK,FR TANK,TOTAL,1 PERSON,6,33,0.8,1.64,90,2.19,13.88,1
FATA,038,FR TANK,FR TANK,TOTAL,2 PERSONS,6,177,4.3,1.64,90,2.19,13.88,0
FATA,038,FR TANK,FR TANK,TOTAL,3 PERSONS,6,223,5.42,1.67,90,2.19,13.88,1
FATA,038,FR TANK,FR TANK,TOTAL,4 PERSONS,6,285,6.92,1.95,90,2.19,13.88,3
FATA,038,FR TANK,FR TANK,TOTAL,5 PERSONS,6,415,10.08,1.98,90,2.19,13.88,1
FATA,038,FR TANK,FR TANK,TOTAL,6 PERSONS,6,418,10.16,2.18,90,2.19,13.88,1
FATA,038,FR TANK,FR TANK,TOTAL,7 PERSONS,6,468,11.37,2.41,90,2.19,13.88,6
FATA,038,FR TANK,FR TANK,TOTAL,8 PERSONS,6,461,11.2,2.57,90,2.19,13.88,4
