province_name,district_code,district_name,area_name,area_type,gender,marital_status,age_group,count
FATA,038,FR TANK,FR TANK,TOTAL,ALL SEXES,TOTAL,15 AND ABOVE,19089
FATA,038,FR TANK,FR TANK,TOTAL,ALL SEXES,TOTAL,15-19,3318
FATA,038,FR TANK,FR TANK,TOTAL,ALL SEXES,TOTAL,20-24,2937
FATA,038,FR TANK,FR TANK,TOTAL,ALL SEXES,TOTAL,25-29,3047
FATA,038,FR TANK,FR TANK,TOTAL,ALL SEXES,TOTAL,30-34,2174
FATA,038,FR TANK,FR TANK,TOTAL,ALL SEXES,TOTAL,35-39,1614
FATA,038,FR TANK,FR TANK,TOTAL,ALL SEXES,TOTAL,40-44,1329
FATA,038,FR TANK,FR TANK,TOTAL,ALL SEXES,TOTAL,45-49,1024
FATA,038,FR TANK,FR TANK,TOTAL,ALL SEXES,TOTAL,50-54,1068
FATA,038,FR TANK,FR TANK,TOTAL,ALL SEXES,TOTAL,55-59,840
FATA,038,FR TANK,FR TANK,TOTAL,ALL SEXES,TOTAL,60-64,624
FATA,038,FR TANK,FR TANK,TOTAL,ALL SEXES,TOTAL,65-69,432
FATA,038,FR TANK,FR TANK,TOTAL,ALL SEXES,TOTAL,70-74,323
FATA,038,FR TANK,FR TANK,TOTAL,ALL SEXES,TOTAL,75 AND ABOVE,359
FATA,038,FR TANK,FR TANK,TOTAL,ALL SEXES,NEVER MARRIED,15 AND ABOVE,4470
FATA,038,FR TANK,FR TANK,TOTAL,ALL SEXES,NEVER MARRIED,15-19,2558
FATA,038,FR TANK,FR TANK,TOTAL,ALL SEXES,NEVER MARRIED,20-24,1105
FATA,038,FR TANK,FR TANK,TOTAL,ALL SEXES,NEVER MARRIED,25-29,502
FATA,038,FR TANK,FR TANK,TOTAL,ALL SEXES,NEVER MARRIED,30-34,159
FATA,038,FR TANK,FR TANK,TOTAL,ALL SEXES,NEVER MARRIED,35-39,51
FATA,038,FR TANK,FR TANK,TOTAL,ALL SEXES,NEVER MARRIED,40-44,28
FATA,038,FR TANK,FR TANK,TOTAL,ALL SEXES,NEVER MARRIED,45-49,12
FATA,038,FR TANK,FR TANK,TOTAL,ALL SEXES,NEVER MARRIED,50-54,9
FATA,038,FR TANK,FR TANK,TOTAL,ALL SEXES,NEVER MARRIED,55-59,8
FATA,038,FR TANK,FR TANK,TOTAL,ALL SEXES,NEVER MARRIED,60-64,10
FATA,038,FR TANK,FR TANK,TOTAL,ALL SEXES,NEVER MARRIED,65-69,5
FATA,038,FR TANK,FR TANK,TOTAL,ALL SEXES,NEVER MARRIED,70-74,12
FATA,038,FR TANK,FR TANK,TOTAL,ALL SEXES,NEVER MARRIED,75 AND ABOVE,11
FATA,038,FR TANK,FR TANK,TOTAL,ALL SEXES,MARRIED,15 AND ABOVE,13888
FATA,038,FR TANK,FR TANK,TOTAL,ALL SEXES,MARRIED,15-19,753
FATA,038,FR TANK,FR TANK,TOTAL,ALL SEXES,MARRIED,20-24,1824
FATA,038,FR TANK,FR TANK,TOTAL,ALL SEXES,MARRIED,25-29,2525
FATA,038,FR TANK,FR TANK,TOTAL,ALL SEXES,MARRIED,30-34,1991
FATA,038,FR TANK,FR TANK,TOTAL,ALL SEXES,MARRIED,35-39,1529
FATA,038,FR TANK,FR TANK,TOTAL,ALL SEXES,MARRIED,40-44,1266
FATA,038,FR TANK,FR TANK,TOTAL,ALL SEXES,MARRIED,45-49,974
FATA,038,FR TANK,FR TANK,TOTAL,ALL SEXES,MARRIED,50-54,977
FATA,038,FR TANK,FR TANK,TOTAL,ALL SEXES,MARRIED,55-59,741
FATA,038,FR TANK,FR TANK,TOTAL,ALL SEXES,MARRIED,60-64,510
FATA,038,FR TANK,FR TANK,TOTAL,ALL SEXES,MARRIED,65-69,333
FATA,038,FR TANK,FR TANK,TOTAL,ALL SEXES,MARRIED,70-74,230
FATA,038,FR TANK,FR TANK,TOTAL,ALL SEXES,MARRIED,75 AND ABOVE,235
FATA,038,FR TANK,FR TANK,TOTAL,ALL SEXES,WIDOWED,15 AND ABOVE,689
FATA,038,FR TANK,FR TANK,TOTAL,ALL SEXES,WIDOWED,15-19,4
FATA,038,FR TANK,FR TANK,TOTAL,ALL SEXES,WIDOWED,20-24,5
FATA,038,FR TANK,FR TANK,TOTAL,ALL SEXES,WIDOWED,25-29,14
FATA,038,FR TANK,FR TANK,TOTAL,ALL SEXES,WIDOWED,30-34,18
FATA,038,FR TANK,FR TANK,TOTAL,ALL SEXES,WIDOWED,35-39,28
FATA,038,FR TANK,FR TANK,TOTAL,ALL SEXES,WIDOWED,40-44,33
FATA,038,FR TANK,FR TANK,TOTAL,ALL SEXES,WIDOWED,45-49,37
FATA,038,FR TANK,FR TANK,TOTAL,ALL SEXES,WIDOWED,50-54,77
FATA,038,FR TANK,FR TANK,TOTAL,ALL SEXES,WIDOWED,55-59,88
FATA,038,FR TANK,FR TANK,TOTAL,ALL SEXES,WIDOWED,60-64,103
FATA,038,FR TANK,FR TANK,TOTAL,ALL SEXES,WIDOWED,65-69,91
FATA,038,FR TANK,FR TANK,TOTAL,ALL SEXES,WIDOWED,70-74,80
FATA,038,FR TANK,FR TANK,TOTAL,ALL SEXES,WIDOWED,75 AND ABOVE,111
FATA,038,FR TANK,FR TANK,TOTAL,ALL SEXES,DIVORCED,15 AND ABOVE,42
FATA,038,FR TANK,FR TANK,TOTAL,ALL SEXES,DIVORCED,15-19,3
FATA,038,FR TANK,FR TANK,TOTAL,ALL SEXES,DIVORCED,20-24,3
FATA,038,FR TANK,FR TANK,TOTAL,ALL SEXES,DIVORCED,25-29,6
FATA,038,FR TANK,FR TANK,TOTAL,ALL SEXES,DIVORCED,30-34,6
FATA,038,FR TANK,FR TANK,TOTAL,ALL SEXES,DIVORCED,35-39,6
FATA,038,FR TANK,FR TANK,TOTAL,ALL SEXES,DIVORCED,40-44,2
FATA,038,FR TANK,FR TANK,TOTAL,ALL SEXES,DIVORCED,45-49,1
FATA,038,FR TANK,FR TANK,TOTAL,ALL SEXES,DIVORCED,50-54,5
FATA,038,FR TANK,FR TANK,TOTAL,ALL SEXES,DIVORCED,55-59,3
FATA,038,FR TANK,FR TANK,TOTAL,ALL SEXES,DIVORCED,60-64,1
FATA,038,FR TANK,FR TANK,TOTAL,ALL SEXES,DIVORCED,65-69,3
FATA,038,FR TANK,FR TANK,TOTAL,ALL SEXES,DIVORCED,70-74,1
FATA,038,FR TANK,FR TANK,TOTAL,ALL SEXES,DIVORCED,75 AND ABOVE,2
FATA,038,FR TANK,FR TANK,TOTAL,MALE,TOTAL,15 AND ABOVE,9679
FATA,038,FR TANK,FR TANK,TOTAL,MALE,TOTAL,15-19,1673
FATA,038,FR TANK,FR TANK,TOTAL,MALE,TOTAL,20-24,1518
FATA,038,FR TANK,FR TANK,TOTAL,MALE,TOTAL,25-29,1500
FATA,038,FR TANK,FR TANK,TOTAL,MALE,TOTAL,30-34,1182
FATA,038,FR TANK,FR TANK,TOTAL,MALE,TOTAL,35-39,827
FATA,038,FR TANK,FR TANK,TOTAL,MALE,TOTAL,40-44,691
FATA,038,FR TANK,FR TANK,TOTAL,MALE,TOTAL,45-49,471
FATA,038,FR TANK,FR TANK,TOTAL,MALE,TOTAL,50-54,513
FATA,038,FR TANK,FR TANK,TOTAL,MALE,TOTAL,55-59,447
FATA,038,FR TANK,FR TANK,TOTAL,MALE,TOTAL,60-64,322
FATA,038,FR TANK,FR TANK,TOTAL,MALE,TOTAL,65-69,217
FATA,038,FR TANK,FR TANK,TOTAL,MALE,TOTAL,70-74,142
FATA,038,FR TANK,FR TANK,TOTAL,MALE,TOTAL,75 AND ABOVE,176
FATA,038,FR TANK,FR TANK,TOTAL,MALE,NEVER MARRIED,15 AND ABOVE,2811
FATA,038,FR TANK,FR TANK,TOTAL,MALE,NEVER MARRIED,15-19,1464
FATA,038,FR TANK,FR TANK,TOTAL,MALE,NEVER MARRIED,20-24,824
FATA,038,FR TANK,FR TANK,TOTAL,MALE,NEVER MARRIED,25-29,338
FATA,038,FR TANK,FR TANK,TOTAL,MALE,NEVER MARRIED,30-34,105
FATA,038,FR TANK,FR TANK,TOTAL,MALE,NEVER MARRIED,35-39,31
FATA,038,FR TANK,FR TANK,TOTAL,MALE,NEVER MARRIED,40-44,18
FATA,038,FR TANK,FR TANK,TOTAL,MALE,NEVER MARRIED,45-49,4
FATA,038,FR TANK,FR TANK,TOTAL,MALE,NEVER MARRIED,50-54,5
FATA,038,FR TANK,FR TANK,TOTAL,MALE,NEVER MARRIED,55-59,5
FATA,038,FR TANK,FR TANK,TOTAL,MALE,NEVER MARRIED,60-64,6
FATA,038,FR TANK,FR TANK,TOTAL,MALE,NEVER MARRIED,65-69,3
FATA,038,FR TANK,FR TANK,TOTAL,MALE,NEVER MARRIED,70-74,5
FATA,038,FR TANK,FR TANK,TOTAL,MALE,NEVER MARRIED,75 AND ABOVE,3
FATA,038,FR TANK,FR TANK,TOTAL,MALE,MARRIED,15 AND ABOVE,6768
FATA,038,FR TANK,FR TANK,TOTAL,MALE,MARRIED,15-19,208
FATA,038,FR TANK,FR TANK,TOTAL,MALE,MARRIED,20-24,692
FATA,038,FR TANK,FR TANK,TOTAL,MALE,MARRIED,25-29,1162
FATA,038,FR TANK,FR TANK,TOTAL,MALE,MARRIED,30-34,1076
FATA,038,FR TANK,FR TANK,TOTAL,MALE,MARRIED,35-39,794
FATA,038,FR TANK,FR TANK,TOTAL,MALE,MARRIED,40-44,671
FATA,038,FR TANK,FR TANK,TOTAL,MALE,MARRIED,45-49,464
FATA,038,FR TANK,FR TANK,TOTAL,MALE,MARRIED,50-54,501
FATA,038,FR TANK,FR TANK,TOTAL,MALE,MARRIED,55-59,431
FATA,038,FR TANK,FR TANK,TOTAL,MALE,MARRIED,60-64,298
FATA,038,FR TANK,FR TANK,TOTAL,MALE,MARRIED,65-69,199
FATA,038,FR TANK,FR TANK,TOTAL,MALE,MARRIED,70-74,124
FATA,038,FR TANK,FR TANK,TOTAL,MALE,MARRIED,75 AND ABOVE,148
FATA,038,FR TANK,FR TANK,TOTAL,MALE,WIDOWED,15 AND ABOVE,96
FATA,038,FR TANK,FR TANK,TOTAL,MALE,WIDOWED,15-19,0
FATA,038,FR TANK,FR TANK,TOTAL,MALE,WIDOWED,20-24,1
FATA,038,FR TANK,FR TANK,TOTAL,MALE,WIDOWED,25-29,0
FATA,038,FR TANK,FR TANK,TOTAL,MALE,WIDOWED,30-34,0
FATA,038,FR TANK,FR TANK,TOTAL,MALE,WIDOWED,35-39,2
FATA,038,FR TANK,FR TANK,TOTAL,MALE,WIDOWED,40-44,2
FATA,038,FR TANK,FR TANK,TOTAL,MALE,WIDOWED,45-49,3
FATA,038,FR TANK,FR TANK,TOTAL,MALE,WIDOWED,50-54,7
FATA,038,FR TANK,FR TANK,TOTAL,MALE,WIDOWED,55-59,11
FATA,038,FR TANK,FR TANK,TOTAL,MALE,WIDOWED,60-64,18
