province_name,district_code,district_name,area_name,area_type,gender,work_activity,age_group,count
FATA,038,FR TANK,FR TANK,TOTAL,ALL SEXES,TOTAL POPULATION,10 AND ABOVE,23697
FATA,038,FR TANK,FR TANK,TOTAL,ALL SEXES,TOTAL POPULATION,10 - 14,4608
FATA,038,FR TANK,FR TANK,TOTAL,ALL SEXES,TOTAL POPULATION,15 - 19,3318
FATA,038,FR TANK,FR TANK,TOTAL,ALL SEXES,TOTAL POPULATION,20 - 24,2937
FATA,038,FR TANK,FR TANK,TOTAL,ALL SEXES,TOTAL POPULATION,25 - 29,3047
FATA,038,FR TANK,FR TANK,TOTAL,ALL SEXES,TOTAL POPULATION,30 - 34,2174
FATA,038,FR TANK,FR TANK,TOTAL,ALL SEXES,TOTAL POPULATION,35 - 39,1614
FATA,038,FR TANK,FR TANK,TOTAL,ALL SEXES,TOTAL POPULATION,40 - 44,1329
FATA,038,FR TANK,FR TANK,TOTAL,ALL SEXES,TOTAL POPULATION,45 - 49,1024
FATA,038,FR TANK,FR TANK,TOTAL,ALL SEXES,TOTAL POPULATION,50 - 54,1068
FATA,038,FR TANK,FR TANK,TOTAL,ALL SEXES,TOTAL POPULATION,55 - 59,840
FATA,038,FR TANK,FR TANK,TOTAL,ALL SEXES,TOTAL POPULATION,60 - 64,624
FATA,038,FR TANK,FR TANK,TOTAL,ALL SEXES,TOTAL POPULATION,65 - 69,432
FATA,038,FR TANK,FR TANK,TOTAL,ALL SEXES,TOTAL POPULATION,70 - 74,323
FATA,038,FR TANK,FR TANK,TOTAL,ALL SEXES,TOTAL POPULATION,75 AND ABOVE,359
FATA,038,FR TANK,FR TANK,TOTAL,ALL SEXES,WORKING,10 AND ABOVE,7242
FATA,038,FR TANK,FR TANK,TOTAL,ALL SEXES,WORKING,10 - 14,237
FATA,038,FR TANK,FR TANK,TOTAL,ALL SEXES,WORKING,15 - 19,578
FATA,038,FR TANK,FR TANK,TOTAL,ALL SEXES,WORKING,20 - 24,1091
FATA,038,FR TANK,FR TANK,TOTAL,ALL SEXES,WORKING,25 - 29,1213
FATA,038,FR TANK,FR TANK,TOTAL,ALL SEXES,WORKING,30 - 34,1009
FATA,038,FR TANK,FR TANK,TOTAL,ALL SEXES,WORKING,35 - 39,710
FATA,038,FR TANK,FR TANK,TOTAL,ALL SEXES,WORKING,40 - 44,612
FATA,038,FR TANK,FR TANK,TOTAL,ALL SEXES,WORKING,45 - 49,396
FATA,038,FR TANK,FR TANK,TOTAL,ALL SEXES,WORKING,50 - 54,424
FATA,038,FR TANK,FR TANK,TOTAL,ALL SEXES,WORKING,55 - 59,365
FATA,038,FR TANK,FR TANK,TOTAL,ALL SEXES,WORKING,60 - 64,244
FATA,038,FR TANK,FR TANK,TOTAL,ALL SEXES,WORKING,65 - 69,162
FATA,038,FR TANK,FR TANK,TOTAL,ALL SEXES,WORKING,70 - 74,97
FATA,038,FR TANK,FR TANK,TOTAL,ALL SEXES,WORKING,75 AND ABOVE,104
FATA,038,FR TANK,FR TANK,TOTAL,ALL SEXES,SEEKING WORK,10 AND ABOVE,906
FATA,038,FR TANK,FR TANK,TOTAL,ALL SEXES,SEEKING WORK,10 - 14,93
FATA,038,FR TANK,FR TANK,TOTAL,ALL SEXES,SEEKING WORK,15 - 19,188
FATA,038,FR TANK,FR TANK,TOTAL,ALL SEXES,SEEKING WORK,20 - 24,166
FATA,038,FR TANK,FR TANK,TOTAL,ALL SEXES,SEEKING WORK,25 - 29,138
FATA,038,FR TANK,FR TANK,TOTAL,ALL SEXES,SEEKING WORK,30 - 34,87
FATA,038,FR TANK,FR TANK,TOTAL,ALL SEXES,SEEKING WORK,35 - 39,52
FATA,038,FR TANK,FR TANK,TOTAL,ALL SEXES,SEEKING WORK,40 - 44,40
FATA,038,FR TANK,FR TANK,TOTAL,ALL SEXES,SEEKING WORK,45 - 49,34
FATA,038,FR TANK,FR TANK,TOTAL,ALL SEXES,SEEKING WORK,50 - 54,33
FATA,038,FR TANK,FR TANK,TOTAL,ALL SEXES,SEEKING WORK,55 - 59,24
FATA,038,FR TANK,FR TANK,TOTAL,ALL SEXES,SEEKING WORK,60 - 64,22
FATA,038,FR TANK,FR TANK,TOTAL,ALL SEXES,SEEKING WORK,65 - 69,11
FATA,038,FR TANK,FR TANK,TOTAL,ALL SEXES,SEEKING WORK,70 - 74,9
FATA,038,FR TANK,FR TANK,TOTAL,ALL SEXES,SEEKING WORK,75 AND ABOVE,9
FATA,038,FR TANK,FR TANK,TOTAL,ALL SEXES,STUDENT,10 AND ABOVE,3309
FATA,038,FR TANK,FR TANK,TOTAL,ALL SEXES,STUDENT,10 - 14,2226
FATA,038,FR TANK,FR TANK,TOTAL,ALL SEXES,STUDENT,15 - 19,861
FATA,038,FR TANK,FR TANK,TOTAL,ALL SEXES,STUDENT,20 - 24,163
FATA,038,FR TANK,FR TANK,TOTAL,ALL SEXES,STUDENT,25 - 29,48
FATA,038,FR TANK,FR TANK,TOTAL,ALL SEXES,STUDENT,30 - 34,6
FATA,038,FR TANK,FR TANK,TOTAL,ALL SEXES,STUDENT,35 - 39,3
FATA,038,FR TANK,FR TANK,TOTAL,ALL SEXES,STUDENT,40 - 44,2
FATA,038,FR TANK,FR TANK,TOTAL,ALL SEXES,STUDENT,45 - 49,0
FATA,038,FR TANK,FR TANK,TOTAL,ALL SEXES,STUDENT,50 - 54,0
FATA,038,FR TANK,FR TANK,TOTAL,ALL SEXES,STUDENT,55 - 59,0
FATA,038,FR TANK,FR TANK,TOTAL,ALL SEXES,STUDENT,60 - 64,0
FATA,038,FR TANK,FR TANK,TOTAL,ALL SEXES,STUDENT,65 - 69,0
FATA,038,FR TANK,FR TANK,TOTAL,ALL SEXES,STUDENT,70 - 74,0
FATA,038,FR TANK,FR TANK,TOTAL,ALL SEXES,STUDENT,75 AND ABOVE,0
FATA,038,FR TANK,FR TANK,TOTAL,ALL SEXES,HOUSEKEEPING,10 AND ABOVE,10820
FATA,038,FR TANK,FR TANK,TOTAL,ALL SEXES,HOUSEKEEPING,10 - 14,1506
FATA,038,FR TANK,FR TANK,TOTAL,ALL SEXES,HOUSEKEEPING,15 - 19,1517
