province_name,district_code,district_name,area_name,area_type,household_sizes,number_of_rooms,total_housing_units_by_hh_size,percent_of_total_units_by_hh_size,rooms_per_housing_unit,total_housing_units_by_room_size,percent_of_total_units_by_room_size,persons_per_housing_unit,count
KHYBER PAKTUNKHWA,023,LOWER DIR DISTRICT,LOWER DIR DISTRICT,TOTAL,1 PERSON,1,767,0.5,2.34,18323,11.91,5.63,341
KHYBER PAKTUNKHWA,023,LOWER DIR DISTRICT,LOWER DIR DISTRICT,TOTAL,2 PERSONS,1,3731,2.43,2.12,18323,11.91,5.63,1543
KHYBER PAKTUNKHWA,023,LOWER DIR DISTRICT,LOWER DIR DISTRICT,TOTAL,3 PERSONS,1,5737,3.73,2.33,18323,11.91,5.63,2008
KHYBER PAKTUNKHWA,023,LOWER DIR DISTRICT,LOWER DIR DISTRICT,TOTAL,4 PERSONS,1,9191,5.98,2.48,18323,11.91,5.63,2643
KHYBER PAKTUNKHWA,023,LOWER DIR DISTRICT,LOWER DIR DISTRICT,TOTAL,5 PERSONS,1,13770,8.95,2.69,18323,11.91,5.63,3058
KHYBER PAKTUNKHWA,023,LOWER DIR DISTRICT,LOWER DIR DISTRICT,TOTAL,6 PERSONS,1,17259,11.22,2.94,18323,11.91,5.63,2794
KHYBER PAKTUNKHWA,023,LOWER DIR DISTRICT,LOWER DIR DISTRICT,TOTAL,7 PERSONS,1,18472,12.01,3.14,18323,11.91,5.63,2327
KHYBER PAKTUNKHWA,023,LOWER DIR DISTRICT,LOWER DIR DISTRICT,TOTAL,8 PERSONS,1,16489,10.72,3.33,18323,11.91,5.63,1562
KHYBER PAKTUNKHWA,023,LOWER DIR DISTRICT,LOWER DIR DISTRICT,TOTAL,9 PERSONS,1,13326,8.67,3.52,18323,11.91,5.63,909
KHYBER PAKTUNKHWA,023,LOWER DIR DISTRICT,LOWER DIR DISTRICT,TOTAL,10 PERSONS AND ABOVE,1,55046,35.79,4.72,18323,11.91,5.63,1138
