province_name,district_code,district_name,area_name,area_type,ownership_status,total_by_tenure,percent_by_tenure,utility,source,total_by_source,percent_by_source,count
KHYBER PAKTUNKHWA,023,LOWER DIR DISTRICT,LOWER DIR DISTRICT,TOTAL,OWNED,139565,90.75,INSIDE WATER,TOTAL INSIDE,109784,71.39,99842
KHYBER PAKTUNKHWA,023,LOWER DIR DISTRICT,LOWER DIR DISTRICT,TOTAL,OWNED,139565,90.75,INSIDE WATER,TAP,68401,44.48,62576
KHYBER PAKTUNKHWA,023,LOWER DIR DISTRICT,LOWER DIR DISTRICT,TOTAL,OWNED,139565,90.75,INSIDE WATER,ELECTRIC/HAND PUMP,12328,8.02,11377
KHYBER PAKTUNKHWA,023,LOWER DIR DISTRICT,LOWER DIR DISTRICT,TOTAL,OWNED,139565,90.75,INSIDE WATER,PROTECTED WELL,20192,13.13,18369
KHYBER PAKTUNKHWA,023,LOWER DIR DISTRICT,LOWER DIR DISTRICT,TOTAL,OWNED,139565,90.75,INSIDE WATER,UN-PROTECTED WELL,1871,1.22,1674
KHYBER PAKTUNKHWA,023,LOWER DIR DISTRICT,LOWER DIR DISTRICT,TOTAL,OWNED,139565,90.75,INSIDE WATER,OTHERS,6992,4.55,5846
KHYBER PAKTUNKHWA,023,LOWER DIR DISTRICT,LOWER DIR DISTRICT,TOTAL,OWNED,139565,90.75,OUTSIDE WATER,TOTAL OUTSIDE,44004,28.61,39723
KHYBER PAKTUNKHWA,023,LOWER DIR DISTRICT,LOWER DIR DISTRICT,TOTAL,OWNED,139565,90.75,OUTSIDE WATER,TAP,6897,4.48,6220
KHYBER PAKTUNKHWA,023,LOWER DIR DISTRICT,LOWER DIR DISTRICT,TOTAL,OWNED,139565,90.75,OUTSIDE WATER,ELECTRIC/HAND PUMP,5004,3.25,4532
KHYBER PAKTUNKHWA,023,LOWER DIR DISTRICT,LOWER DIR DISTRICT,TOTAL,OWNED,139565,90.75,OUTSIDE WATER,PROTECTED WELL,8411,5.47,7571
KHYBER PAKTUNKHWA,023,LOWER DIR DISTRICT,LOWER DIR DISTRICT,TOTAL,OWNED,139565,90.75,OUTSIDE WATER,UN-PROTECTED WELL,1649,1.07,1477
KHYBER PAKTUNKHWA,023,LOWER DIR DISTRICT,LOWER DIR DISTRICT,TOTAL,OWNED,139565,90.75,OUTSIDE WATER,SPRING,17205,11.19,15926
KHYBER PAKTUNKHWA,023,LOWER DIR DISTRICT,LOWER DIR DISTRICT,TOTAL,OWNED,139565,90.75,OUTSIDE WATER,CANAL/RIVER/POND,454,0.3,386
KHYBER PAKTUNKHWA,023,LOWER DIR DISTRICT,LOWER DIR DISTRICT,TOTAL,OWNED,139565,90.75,OUTSIDE WATER,OTHERS,4384,2.85,3611
