province_name,district_code,district_name,area_name,area_type,construction_age,roof_material,total_by_roof_material,percent_by_roof_material,wall_material,total_by_wall_material,percent_by_wall_material,count
KHYBER PAKTUNKHWA,023,LOWER DIR DISTRICT,LOWER DIR DISTRICT,TOTAL,UNDER CONSTRUCTION,RCC/RBC,61082,43.77,BAKED BRICKS/BLOCKS/STONES,3196,2.29,2101
KHYBER PAKTUNKHWA,023,LOWER DIR DISTRICT,LOWER DIR DISTRICT,TOTAL,UNDER CONSTRUCTION,RCC/RBC,61082,43.77,UNBAKED BRICKS/MUD,253,0.18,0
KHYBER PAKTUNKHWA,023,LOWER DIR DISTRICT,LOWER DIR DISTRICT,TOTAL,UNDER CONSTRUCTION,RCC/RBC,61082,43.77,WOOD/BAMBOO,121,0.09,0
KHYBER PAKTUNKHWA,023,LOWER DIR DISTRICT,LOWER DIR DISTRICT,TOTAL,UNDER CONSTRUCTION,RCC/RBC,61082,43.77,OTHERS,69,0.05,0
KHYBER PAKTUNKHWA,023,LOWER DIR DISTRICT,LOWER DIR DISTRICT,TOTAL,LESS THAN 5 YEARS,RCC/RBC,61082,43.77,BAKED BRICKS/BLOCKS/STONES,18135,12.99,13143
KHYBER PAKTUNKHWA,023,LOWER DIR DISTRICT,LOWER DIR DISTRICT,TOTAL,LESS THAN 5 YEARS,RCC/RBC,61082,43.77,UNBAKED BRICKS/MUD,1825,1.31,0
KHYBER PAKTUNKHWA,023,LOWER DIR DISTRICT,LOWER DIR DISTRICT,TOTAL,LESS THAN 5 YEARS,RCC/RBC,61082,43.77,WOOD/BAMBOO,564,0.4,0
KHYBER PAKTUNKHWA,023,LOWER DIR DISTRICT,LOWER DIR DISTRICT,TOTAL,LESS THAN 5 YEARS,RCC/RBC,61082,43.77,OTHERS,276,0.2,0
KHYBER PAKTUNKHWA,023,LOWER DIR DISTRICT,LOWER DIR DISTRICT,TOTAL,5 - 10 YEARS,RCC/RBC,61082,43.77,BAKED BRICKS/BLOCKS/STONES,32991,23.64,21408
KHYBER PAKTUNKHWA,023,LOWER DIR DISTRICT,LOWER DIR DISTRICT,TOTAL,5 - 10 YEARS,RCC/RBC,61082,43.77,UNBAKED BRICKS/MUD,4751,3.4,0
KHYBER PAKTUNKHWA,023,LOWER DIR DISTRICT,LOWER DIR DISTRICT,TOTAL,5 - 10 YEARS,RCC/RBC,61082,43.77,WOOD/BAMBOO,1510,1.08,0
KHYBER PAKTUNKHWA,023,LOWER DIR DISTRICT,LOWER DIR DISTRICT,TOTAL,5 - 10 YEARS,RCC/RBC,61082,43.77,OTHERS,465,0.33,0
KHYBER PAKTUNKHWA,023,LOWER DIR DISTRICT,LOWER DIR DISTRICT,TOTAL,11 - 50 YEARS,RCC/RBC,61082,43.77,BAKED BRICKS/BLOCKS/STONES,54458,39.02,23833
KHYBER PAKTUNKHWA,023,LOWER DIR DISTRICT,LOWER DIR DISTRICT,TOTAL,11 - 50 YEARS,RCC/RBC,61082,43.77,UNBAKED BRICKS/MUD,12513,8.97,0
KHYBER PAKTUNKHWA,023,LOWER DIR DISTRICT,LOWER DIR DISTRICT,TOTAL,11 - 50 YEARS,RCC/RBC,61082,43.77,WOOD/BAMBOO,2579,1.85,0
