province_name,district_code,district_name,area_name,area_type,ownership_status,total_by_tenure,percent_by_tenure,housing_component,housing_material,total_by_material,percent_by_material,count
KHYBER PAKTUNKHWA,023,LOWER DIR DISTRICT,LOWER DIR DISTRICT,TOTAL,OWNED,139565,90.75,WALL,BAKED BRICKS/BLOCKS/STONES,120769,78.53,112293
KHYBER PAKTUNKHWA,023,LOWER DIR DISTRICT,LOWER DIR DISTRICT,TOTAL,OWNED,139565,90.75,WALL,UNBAKED BRICKS/MUD,24639,16.02,20278
KHYBER PAKTUNKHWA,023,LOWER DIR DISTRICT,LOWER DIR DISTRICT,TOTAL,OWNED,139565,90.75,WALL,WOOD/BAMBOO,6109,3.97,4987
KHYBER PAKTUNKHWA,023,LOWER DIR DISTRICT,LOWER DIR DISTRICT,TOTAL,OWNED,139565,90.75,WALL,OTHERS,2271,1.48,2007
KHYBER PAKTUNKHWA,023,LOWER DIR DISTRICT,LOWER DIR DISTRICT,TOTAL,OWNED,139565,90.75,ROOF,RCC/RBC,64937,42.23,61082
KHYBER PAKTUNKHWA,023,LOWER DIR DISTRICT,LOWER DIR DISTRICT,TOTAL,OWNED,139565,90.75,ROOF,CEMENT/IRON SHEETS,12741,8.28,11873
KHYBER PAKTUNKHWA,023,LOWER DIR DISTRICT,LOWER DIR DISTRICT,TOTAL,OWNED,139565,90.75,ROOF,GARDER/T.IRON,3820,2.48,3368
KHYBER PAKTUNKHWA,023,LOWER DIR DISTRICT,LOWER DIR DISTRICT,TOTAL,OWNED,139565,90.75,ROOF,WOOD/BAMBOO,69505,45.2,60758
KHYBER PAKTUNKHWA,023,LOWER DIR DISTRICT,LOWER DIR DISTRICT,TOTAL,OWNED,139565,90.75,ROOF,OTHERS,2785,1.81,2484
KHYBER PAKTUNKHWA,023,LOWER DIR DISTRICT,LOWER DIR DISTRICT,TOTAL,RENTED,7840,5.1,WALL,BAKED BRICKS/BLOCKS/STONES,120769,78.53,4749
KHYBER PAKTUNKHWA,023,LOWER DIR DISTRICT,LOWER DIR DISTRICT,TOTAL,RENTED,7840,5.1,WALL,UNBAKED BRICKS/MUD,24639,16.02,2305
KHYBER PAKTUNKHWA,023,LOWER DIR DISTRICT,LOWER DIR DISTRICT,TOTAL,RENTED,7840,5.1,WALL,WOOD/BAMBOO,6109,3.97,678
KHYBER PAKTUNKHWA,023,LOWER DIR DISTRICT,LOWER DIR DISTRICT,TOTAL,RENTED,7840,5.1,WALL,OTHERS,2271,1.48,108
KHYBER PAKTUNKHWA,023,LOWER DIR DISTRICT,LOWER DIR DISTRICT,TOTAL,RENTED,7840,5.1,ROOF,RCC/RBC,64937,42.23,2839
KHYBER PAKTUNKHWA,023,LOWER DIR DISTRICT,LOWER DIR DISTRICT,TOTAL,RENTED,7840,5.1,ROOF,CEMENT/IRON SHEETS,12741,8.28,544
KHYBER PAKTUNKHWA,023,LOWER DIR DISTRICT,LOWER DIR DISTRICT,TOTAL,RENTED,7840,5.1,ROOF,GARDER/T.IRON,3820,2.48,291
KHYBER PAKTUNKHWA,023,LOWER DIR DISTRICT,LOWER DIR DISTRICT,TOTAL,RENTED,7840,5.1,ROOF,WOOD/BAMBOO,69505,45.2,4030
KHYBER PAKTUNKHWA,023,LOWER DIR DISTRICT,LOWER DIR DISTRICT,TOTAL,RENTED,7840,5.1,ROOF,OTHERS,2785,1.81,136
KHYBER PAKTUNKHWA,023,LOWER DIR DISTRICT,LOWER DIR DISTRICT,TOTAL,RENT FREE,6383,4.15,WALL,BAKED BRICKS/BLOCKS/STONES,120769,78.53,3727
KHYBER PAKTUNKHWA,023,LOWER DIR DISTRICT,LOWER DIR DISTRICT,TOTAL,RENT FREE,6383,4.15,WALL,UNBAKED BRICKS/MUD,24639,16.02,2056
KHYBER PAKTUNKHWA,023,LOWER DIR DISTRICT,LOWER DIR DISTRICT,TOTAL,RENT FREE,6383,4.15,WALL,WOOD/BAMBOO,6109,3.97,444
KHYBER PAKTUNKHWA,023,LOWER DIR DISTRICT,LOWER DIR DISTRICT,TOTAL,RENT FREE,6383,4.15,WALL,OTHERS,2271,1.48,156
KHYBER PAKTUNKHWA,023,LOWER DIR DISTRICT,LOWER DIR DISTRICT,TOTAL,RENT FREE,6383,4.15,ROOF,RCC/RBC,64937,42.23,1016
KHYBER PAKTUNKHWA,023,LOWER DIR DISTRICT,LOWER DIR DISTRICT,TOTAL,RENT FREE,6383,4.15,ROOF,CEMENT/IRON SHEETS,12741,8.28,324
KHYBER PAKTUNKHWA,023,LOWER DIR DISTRICT,LOWER DIR DISTRICT,TOTAL,RENT FREE,6383,4.15,ROOF,GARDER/T.IRON,3820,2.48,161
KHYBER PAKTUNKHWA,023,LOWER DIR DISTRICT,LOWER DIR DISTRICT,TOTAL,RENT FREE,6383,4.15,ROOF,WOOD/BAMBOO,69505,45.2,4717
KHYBER PAKTUNKHWA,023,LOWER DIR DISTRICT,LOWER DIR DISTRICT,TOTAL,RENT FREE,6383,4.15,ROOF,OTHERS,2785,1.81,165
KHYBER PAKTUNKHWA,023,LOWER DIR DISTRICT,LOWER DIR DISTRICT,RURAL,OWNED,136536,91.48,WALL,BAKED BRICKS/BLOCKS/STONES,116965,78.37,109669
KHYBER PAKTUNKHWA,023,LOWER DIR DISTRICT,LOWER DIR DISTRICT,RURAL,OWNED,136536,91.48,WALL,UNBAKED BRICKS/MUD,24296,16.28,20100
KHYBER PAKTUNKHWA,023,LOWER DIR DISTRICT,LOWER DIR DISTRICT,RURAL,OWNED,136536,91.48,WALL,WOOD/BAMBOO,5813,3.89,4830
KHYBER PAKTUNKHWA,023,LOWER DIR DISTRICT,LOWER DIR DISTRICT,RURAL,OWNED,136536,91.48,WALL,OTHERS,2176,1.46,1937
KHYBER PAKTUNKHWA,023,LOWER DIR DISTRICT,LOWER DIR DISTRICT,RURAL,OWNED,136536,91.48,ROOF,RCC/RBC,61860,41.45,58928
KHYBER PAKTUNKHWA,023,LOWER DIR DISTRICT,LOWER DIR DISTRICT,RURAL,OWNED,136536,91.48,ROOF,CEMENT/IRON SHEETS,12422,8.32,11640
KHYBER PAKTUNKHWA,023,LOWER DIR DISTRICT,LOWER DIR DISTRICT,RURAL,OWNED,136536,91.48,ROOF,GARDER/T.IRON,3726,2.5,3315
KHYBER PAKTUNKHWA,023,LOWER DIR DISTRICT,LOWER DIR DISTRICT,RURAL,OWNED,136536,91.48,ROOF,WOOD/BAMBOO,68558,45.94,60234
KHYBER PAKTUNKHWA,023,LOWER DIR DISTRICT,LOWER DIR DISTRICT,RURAL,OWNED,136536,91.48,ROOF,OTHERS,2684,1.8,2419
KHYBER PAKTUNKHWA,023,LOWER DIR DISTRICT,LOWER DIR DISTRICT,RURAL,RENTED,6581,4.41,WALL,BAKED BRICKS/BLOCKS/STONES,116965,78.37,3723
KHYBER PAKTUNKHWA,023,LOWER DIR DISTRICT,LOWER DIR DISTRICT,RURAL,RENTED,6581,4.41,WALL,UNBAKED BRICKS/MUD,24296,16.28,2169
KHYBER PAKTUNKHWA,023,LOWER DIR DISTRICT,LOWER DIR DISTRICT,RURAL,RENTED,6581,4.41,WALL,WOOD/BAMBOO,5813,3.89,595
KHYBER PAKTUNKHWA,023,LOWER DIR DISTRICT,LOWER DIR DISTRICT,RURAL,RENTED,6581,4.41,WALL,OTHERS,2176,1.46,94
KHYBER PAKTUNKHWA,023,LOWER DIR DISTRICT,LOWER DIR DISTRICT,RURAL,RENTED,6581,4.41,ROOF,RCC/RBC,61860,41.45,2038
KHYBER PAKTUNKHWA,023,LOWER DIR DISTRICT,LOWER DIR DISTRICT,RURAL,RENTED,6581,4.41,ROOF,CEMENT/IRON SHEETS,12422,8.32,468
KHYBER PAKTUNKHWA,023,LOWER DIR DISTRICT,LOWER DIR DISTRICT,RURAL,RENTED,6581,4.41,ROOF,GARDER/T.IRON,3726,2.5,256
KHYBER PAKTUNKHWA,023,LOWER DIR DISTRICT,LOWER DIR DISTRICT,RURAL,RENTED,6581,4.41,ROOF,WOOD/BAMBOO,68558,45.94,3708
KHYBER PAKTUNKHWA,023,LOWER DIR DISTRICT,LOWER DIR DISTRICT,RURAL,RENTED,6581,4.41,ROOF,OTHERS,2684,1.8,111
KHYBER PAKTUNKHWA,023,LOWER DIR DISTRICT,LOWER DIR DISTRICT,RURAL,RENT FREE,6133,4.11,WALL,BAKED BRICKS/BLOCKS/STONES,116965,78.37,3573
KHYBER PAKTUNKHWA,023,LOWER DIR DISTRICT,LOWER DIR DISTRICT,RURAL,RENT FREE,6133,4.11,WALL,UNBAKED BRICKS/MUD,24296,16.28,2027
KHYBER PAKTUNKHWA,023,LOWER DIR DISTRICT,LOWER DIR DISTRICT,RURAL,RENT FREE,6133,4.11,WALL,WOOD/BAMBOO,5813,3.89,388
KHYBER PAKTUNKHWA,023,LOWER DIR DISTRICT,LOWER DIR DISTRICT,RURAL,RENT FREE,6133,4.11,WALL,OTHERS,2176,1.46,145
KHYBER PAKTUNKHWA,023,LOWER DIR DISTRICT,LOWER DIR DISTRICT,RURAL,RENT FREE,6133,4.11,ROOF,RCC/RBC,61860,41.45,894
KHYBER PAKTUNKHWA,023,LOWER DIR DISTRICT,LOWER DIR DISTRICT,RURAL,RENT FREE,6133,4.11,ROOF,CEMENT/IRON SHEETS,12422,8.32,314
KHYBER PAKTUNKHWA,023,LOWER DIR DISTRICT,LOWER DIR DISTRICT,RURAL,RENT FREE,6133,4.11,ROOF,GARDER/T.IRON,3726,2.5,155
KHYBER PAKTUNKHWA,023,LOWER DIR DISTRICT,LOWER DIR DISTRICT,RURAL,RENT FREE,6133,4.11,ROOF,WOOD/BAMBOO,68558,45.94,4616
KHYBER PAKTUNKHWA,023,LOWER DIR DISTRICT,LOWER DIR DISTRICT,RURAL,RENT FREE,6133,4.11,ROOF,OTHERS,2684,1.8,154
KHYBER PAKTUNKHWA,023,LOWER DIR DISTRICT,LOWER DIR DISTRICT,URBAN,OWNED,3029,66.75,WALL,BAKED BRICKS/BLOCKS/STONES,3804,83.83,2624
KHYBER PAKTUNKHWA,023,LOWER DIR DISTRICT,LOWER DIR DISTRICT,URBAN,OWNED,3029,66.75,WALL,UNBAKED BRICKS/MUD,343,7.56,178
KHYBER PAKTUNKHWA,023,LOWER DIR DISTRICT,LOWER DIR DISTRICT,URBAN,OWNED,3029,66.75,WALL,WOOD/BAMBOO,296,6.52,157
KHYBER PAKTUNKHWA,023,LOWER DIR DISTRICT,LOWER DIR DISTRICT,URBAN,OWNED,3029,66.75,WALL,OTHERS,95,2.09,70
KHYBER PAKTUNKHWA,023,LOWER DIR DISTRICT,LOWER DIR DISTRICT,URBAN,OWNED,3029,66.75,ROOF,RCC/RBC,3077,67.81,2154
KHYBER PAKTUNKHWA,023,LOWER DIR DISTRICT,LOWER DIR DISTRICT,URBAN,OWNED,3029,66.75,ROOF,CEMENT/IRON SHEETS,319,7.03,233
KHYBER PAKTUNKHWA,023,LOWER DIR DISTRICT,LOWER DIR DISTRICT,URBAN,OWNED,3029,66.75,ROOF,GARDER/T.IRON,94,2.07,53
KHYBER PAKTUNKHWA,023,LOWER DIR DISTRICT,LOWER DIR DISTRICT,URBAN,OWNED,3029,66.75,ROOF,WOOD/BAMBOO,947,20.87,524
KHYBER PAKTUNKHWA,023,LOWER DIR DISTRICT,LOWER DIR DISTRICT,URBAN,OWNED,3029,66.75,ROOF,OTHERS,101,2.23,65
KHYBER PAKTUNKHWA,023,LOWER DIR DISTRICT,LOWER DIR DISTRICT,URBAN,RENTED,1259,27.74,WALL,BAKED BRICKS/BLOCKS/STONES,3804,83.83,1026
KHYBER PAKTUNKHWA,023,LOWER DIR DISTRICT,LOWER DIR DISTRICT,URBAN,RENTED,1259,27.74,WALL,UNBAKED BRICKS/MUD,343,7.56,136
KHYBER PAKTUNKHWA,023,LOWER DIR DISTRICT,LOWER DIR DISTRICT,URBAN,RENTED,1259,27.74,WALL,WOOD/BAMBOO,296,6.52,83
KHYBER PAKTUNKHWA,023,LOWER DIR DISTRICT,LOWER DIR DISTRICT,URBAN,RENTED,1259,27.74,WALL,OTHERS,95,2.09,14
KHYBER PAKTUNKHWA,023,LOWER DIR DISTRICT,LOWER DIR DISTRICT,URBAN,RENTED,1259,27.74,ROOF,RCC/RBC,3077,67.81,801
KHYBER PAKTUNKHWA,023,LOWER DIR DISTRICT,LOWER DIR DISTRICT,URBAN,RENTED,1259,27.74,ROOF,CEMENT/IRON SHEETS,319,7.03,76
KHYBER PAKTUNKHWA,023,LOWER DIR DISTRICT,LOWER DIR DISTRICT,URBAN,RENTED,1259,27.74,ROOF,GARDER/T.IRON,94,2.07,35
KHYBER PAKTUNKHWA,023,LOWER DIR DISTRICT,LOWER DIR DISTRICT,URBAN,RENTED,1259,27.74,ROOF,WOOD/BAMBOO,947,20.87,322
