province_name,district_code,district_name,area_name,area_type,household_sizes,number_of_rooms,total_housing_units_by_hh_size,percent_of_total_units_by_hh_size,rooms_per_housing_unit,total_housing_units_by_room_size,percent_of_total_units_by_room_size,persons_per_housing_unit,count
PUNJAB,070,MUZAFFARGARH DISTRICT,MUZAFFARGARH DISTRICT,TOTAL,1 PERSON,1,10856,1.65,1.47,280727,42.61,5.09,7726
PUNJAB,070,MUZAFFARGARH DISTRICT,MUZAFFARGARH DISTRICT,TOTAL,2 PERSONS,1,49243,7.47,1.4,280727,42.61,5.09,35909
PUNJAB,070,MUZAFFARGARH DISTRICT,MUZAFFARGARH DISTRICT,TOTAL,3 PERSONS,1,57730,8.76,1.52,280727,42.61,5.09,37437
PUNJAB,070,MUZAFFARGARH DISTRICT,MUZAFFARGARH DISTRICT,TOTAL,4 PERSONS,1,76564,11.62,1.64,280727,42.61,5.09,43450
PUNJAB,070,MUZAFFARGARH DISTRICT,MUZAFFARGARH DISTRICT,TOTAL,5 PERSONS,1,89680,13.61,1.79,280727,42.61,5.09,43723
PUNJAB,070,MUZAFFARGARH DISTRICT,MUZAFFARGARH DISTRICT,TOTAL,6 PERSONS,1,93762,14.23,1.9,280727,42.61,5.09,39683
PUNJAB,070,MUZAFFARGARH DISTRICT,MUZAFFARGARH DISTRICT,TOTAL,7 PERSONS,1,80694,12.25,2,280727,42.61,5.09,29784
PUNJAB,070,MUZAFFARGARH DISTRICT,MUZAFFARGARH DISTRICT,TOTAL,8 PERSONS,1,62032,9.41,2.13,280727,42.61,5.09,19253
PUNJAB,070,MUZAFFARGARH DISTRICT,MUZAFFARGARH DISTRICT,TOTAL,9 PERSONS,1,42856,6.5,2.29,280727,42.61,5.09,10965
PUNJAB,070,MUZAFFARGARH DISTRICT,MUZAFFARGARH DISTRICT,TOTAL,10 PERSONS AND ABOVE,1,95465,14.49,3.01,280727,42.61,5.09,12797
PUNJAB,070,MUZAFFARGARH DISTRICT,MUZAFFARGARH DISTRICT,TOTAL,1 PERSON,2,10856,1.65,1.47,224118,34.01,6.64,2032
PUNJAB,070,MUZAFFARGARH DISTRICT,MUZAFFARGARH DISTRICT,TOTAL,2 PERSONS,2,49243,7.47,1.4,224118,34.01,6.64,9784
PUNJAB,070,MUZAFFARGARH DISTRICT,MUZAFFARGARH DISTRICT,TOTAL,3 PERSONS,2,57730,8.76,1.52,224118,34.01,6.64,14525
PUNJAB,070,MUZAFFARGARH DISTRICT,MUZAFFARGARH DISTRICT,TOTAL,4 PERSONS,2,76564,11.62,1.64,224118,34.01,6.64,23322
PUNJAB,070,MUZAFFARGARH DISTRICT,MUZAFFARGARH DISTRICT,TOTAL,5 PERSONS,2,89680,13.61,1.79,224118,34.01,6.64,31058
PUNJAB,070,MUZAFFARGARH DISTRICT,MUZAFFARGARH DISTRICT,TOTAL,6 PERSONS,2,93762,14.23,1.9,224118,34.01,6.64,35449
PUNJAB,070,MUZAFFARGARH DISTRICT,MUZAFFARGARH DISTRICT,TOTAL,7 PERSONS,2,80694,12.25,2,224118,34.01,6.64,32819
PUNJAB,070,MUZAFFARGARH DISTRICT,MUZAFFARGARH DISTRICT,TOTAL,8 PERSONS,2,62032,9.41,2.13,224118,34.01,6.64,26331
PUNJAB,070,MUZAFFARGARH DISTRICT,MUZAFFARGARH DISTRICT,TOTAL,9 PERSONS,2,42856,6.5,2.29,224118,34.01,6.64,18195
PUNJAB,070,MUZAFFARGARH DISTRICT,MUZAFFARGARH DISTRICT,TOTAL,10 PERSONS AND ABOVE,2,95465,14.49,3.01,224118,34.01,6.64,30603
PUNJAB,070,MUZAFFARGARH DISTRICT,MUZAFFARGARH DISTRICT,TOTAL,1 PERSON,3,10856,1.65,1.47,86837,13.18,7.93,636
PUNJAB,070,MUZAFFARGARH DISTRICT,MUZAFFARGARH DISTRICT,TOTAL,2 PERSONS,3,49243,7.47,1.4,86837,13.18,7.93,2225
PUNJAB,070,MUZAFFARGARH DISTRICT,MUZAFFARGARH DISTRICT,TOTAL,3 PERSONS,3,57730,8.76,1.52,86837,13.18,7.93,3688
PUNJAB,070,MUZAFFARGARH DISTRICT,MUZAFFARGARH DISTRICT,TOTAL,4 PERSONS,3,76564,11.62,1.64,86837,13.18,7.93,6144
PUNJAB,070,MUZAFFARGARH DISTRICT,MUZAFFARGARH DISTRICT,TOTAL,5 PERSONS,3,89680,13.61,1.79,86837,13.18,7.93,9326
PUNJAB,070,MUZAFFARGARH DISTRICT,MUZAFFARGARH DISTRICT,TOTAL,6 PERSONS,3,93762,14.23,1.9,86837,13.18,7.93,11554
