province_name,district_code,district_name,area_name,area_type,gender,count
PUNJAB,070,MUZAFFARGARH DISTRICT,MUZAFFARGARH DISTRICT,TOTAL,ALL SEXES,625173
PUNJAB,070,MUZAFFARGARH DISTRICT,MUZAFFARGARH DISTRICT,TOTAL,MALE,591354
PUNJAB,070,MUZAFFARGARH DISTRICT,MUZAFFARGARH DISTRICT,TOTAL,FEMALE,33807
PUNJAB,070,MUZAFFARGARH DISTRICT,MUZAFFARGARH DISTRICT,TOTAL,TRANSGENDER,12
PUNJAB,070,MUZAFFARGARH DISTRICT,MUZAFFARGARH DISTRICT,RURAL,ALL SEXES,531313
PUNJAB,070,MUZAFFARGARH DISTRICT,MUZAFFARGARH DISTRICT,RURAL,MALE,505344
PUNJAB,070,MUZAFFARGARH DISTRICT,MUZAFFARGARH DISTRICT,RURAL,FEMALE,25960
PUNJAB,070,MUZAFFARGARH DISTRICT,MUZAFFARGARH DISTRICT,RURAL,TRANSGENDER,9
PUNJAB,070,MUZAFFARGARH DISTRICT,MUZAFFARGARH DISTRICT,URBAN,ALL SEXES,93860
PUNJAB,070,MUZAFFARGARH DISTRICT,MUZAFFARGARH DISTRICT,URBAN,MALE,86010
PUNJAB,070,MUZAFFARGARH DISTRICT,MUZAFFARGARH DISTRICT,URBAN,FEMALE,7847
PUNJAB,070,MUZAFFARGARH DISTRICT,MUZAFFARGARH DISTRICT,URBAN,TRANSGENDER,3
PUNJAB,070,MUZAFFARGARH DISTRICT,ALIPUR TEHSIL,TOTAL,ALL SEXES,88848
PUNJAB,070,MUZAFFARGARH DISTRICT,ALIPUR TEHSIL,TOTAL,MALE,84332
PUNJAB,070,MUZAFFARGARH DISTRICT,ALIPUR TEHSIL,TOTAL,FEMALE,4514
PUNJAB,070,MUZAFFARGARH DISTRICT,ALIPUR TEHSIL,TOTAL,TRANSGENDER,2
PUNJAB,070,MUZAFFARGARH DISTRICT,ALIPUR TEHSIL,RURAL,ALL SEXES,83339
PUNJAB,070,MUZAFFARGARH DISTRICT,ALIPUR TEHSIL,RURAL,MALE,79626
PUNJAB,070,MUZAFFARGARH DISTRICT,ALIPUR TEHSIL,RURAL,FEMALE,3713
PUNJAB,070,MUZAFFARGARH DISTRICT,ALIPUR TEHSIL,RURAL,TRANSGENDER,0
PUNJAB,070,MUZAFFARGARH DISTRICT,ALIPUR TEHSIL,URBAN,ALL SEXES,5509
PUNJAB,070,MUZAFFARGARH DISTRICT,ALIPUR TEHSIL,URBAN,MALE,4706
PUNJAB,070,MUZAFFARGARH DISTRICT,ALIPUR TEHSIL,URBAN,FEMALE,801
PUNJAB,070,MUZAFFARGARH DISTRICT,ALIPUR TEHSIL,URBAN,TRANSGENDER,2
PUNJAB,070,MUZAFFARGARH DISTRICT,JATOI TEHSIL,TOTAL,ALL SEXES,111006
PUNJAB,070,MUZAFFARGARH DISTRICT,JATOI TEHSIL,TOTAL,MALE,104311
PUNJAB,070,MUZAFFARGARH DISTRICT,JATOI TEHSIL,TOTAL,FEMALE,6690
PUNJAB,070,MUZAFFARGARH DISTRICT,JATOI TEHSIL,TOTAL,TRANSGENDER,5
PUNJAB,070,MUZAFFARGARH DISTRICT,JATOI TEHSIL,RURAL,ALL SEXES,85583
PUNJAB,070,MUZAFFARGARH DISTRICT,JATOI TEHSIL,RURAL,MALE,80653
PUNJAB,070,MUZAFFARGARH DISTRICT,JATOI TEHSIL,RURAL,FEMALE,4926
PUNJAB,070,MUZAFFARGARH DISTRICT,JATOI TEHSIL,RURAL,TRANSGENDER,4
PUNJAB,070,MUZAFFARGARH DISTRICT,JATOI TEHSIL,URBAN,ALL SEXES,25423
PUNJAB,070,MUZAFFARGARH DISTRICT,JATOI TEHSIL,URBAN,MALE,23658
PUNJAB,070,MUZAFFARGARH DISTRICT,JATOI TEHSIL,URBAN,FEMALE,1764
PUNJAB,070,MUZAFFARGARH DISTRICT,JATOI TEHSIL,URBAN,TRANSGENDER,1
PUNJAB,070,MUZAFFARGARH DISTRICT,KOT ADDU TEHSIL,TOTAL,ALL SEXES,192754
PUNJAB,070,MUZAFFARGARH DISTRICT,KOT ADDU TEHSIL,TOTAL,MALE,184548
PUNJAB,070,MUZAFFARGARH DISTRICT,KOT ADDU TEHSIL,TOTAL,FEMALE,8203
PUNJAB,070,MUZAFFARGARH DISTRICT,KOT ADDU TEHSIL,TOTAL,TRANSGENDER,3
PUNJAB,070,MUZAFFARGARH DISTRICT,KOT ADDU TEHSIL,RURAL,ALL SEXES,159326
PUNJAB,070,MUZAFFARGARH DISTRICT,KOT ADDU TEHSIL,RURAL,MALE,153803
PUNJAB,070,MUZAFFARGARH DISTRICT,KOT ADDU TEHSIL,RURAL,FEMALE,5520
PUNJAB,070,MUZAFFARGARH DISTRICT,KOT ADDU TEHSIL,RURAL,TRANSGENDER,3
PUNJAB,070,MUZAFFARGARH DISTRICT,KOT ADDU TEHSIL,URBAN,ALL SEXES,33428
PUNJAB,070,MUZAFFARGARH DISTRICT,KOT ADDU TEHSIL,URBAN,MALE,30745
PUNJAB,070,MUZAFFARGARH DISTRICT,KOT ADDU TEHSIL,URBAN,FEMALE,2683
PUNJAB,070,MUZAFFARGARH DISTRICT,KOT ADDU TEHSIL,URBAN,TRANSGENDER,0
PUNJAB,070,MUZAFFARGARH DISTRICT,MUZAFFARGARH TEHSIL,TOTAL,ALL SEXES,232565
PUNJAB,070,MUZAFFARGARH DISTRICT,MUZAFFARGARH TEHSIL,TOTAL,MALE,218163
PUNJAB,070,MUZAFFARGARH DISTRICT,MUZAFFARGARH TEHSIL,TOTAL,FEMALE,14400
PUNJAB,070,MUZAFFARGARH DISTRICT,MUZAFFARGARH TEHSIL,TOTAL,TRANSGENDER,2
PUNJAB,070,MUZAFFARGARH DISTRICT,MUZAFFARGARH TEHSIL,RURAL,ALL SEXES,203065
PUNJAB,070,MUZAFFARGARH DISTRICT,MUZAFFARGARH TEHSIL,RURAL,MALE,191262
PUNJAB,070,MUZAFFARGARH DISTRICT,MUZAFFARGARH TEHSIL,RURAL,FEMALE,11801
PUNJAB,070,MUZAFFARGARH DISTRICT,MUZAFFARGARH TEHSIL,RURAL,TRANSGENDER,2
PUNJAB,070,MUZAFFARGARH DISTRICT,MUZAFFARGARH TEHSIL,URBAN,ALL SEXES,29500
PUNJAB,070,MUZAFFARGARH DISTRICT,MUZAFFARGARH TEHSIL,URBAN,MALE,26901
PUNJAB,070,MUZAFFARGARH DISTRICT,MUZAFFARGARH TEHSIL,URBAN,FEMALE,2599
PUNJAB,070,MUZAFFARGARH DISTRICT,MUZAFFARGARH TEHSIL,URBAN,TRANSGENDER,0
