province_name,district_code,district_name,area_name,area_type,construction_age,total_by_age,percent_by_age,utility,source,total_by_source,percent_by_source,count
PUNJAB,070,MUZAFFARGARH DISTRICT,MUZAFFARGARH DISTRICT,TOTAL,UNDER CONSTRUCTION,8929,1.43,INSIDE WATER,TAP,217043,34.72,4685
PUNJAB,070,MUZAFFARGARH DISTRICT,MUZAFFARGARH DISTRICT,TOTAL,UNDER CONSTRUCTION,8929,1.43,INSIDE WATER,ELECTRIC/HAND PUMP,389562,62.31,3932
PUNJAB,070,MUZAFFARGARH DISTRICT,MUZAFFARGARH DISTRICT,TOTAL,UNDER CONSTRUCTION,8929,1.43,INSIDE WATER,PROTECTED WELL,550,0.09,19
PUNJAB,070,MUZAFFARGARH DISTRICT,MUZAFFARGARH DISTRICT,TOTAL,UNDER CONSTRUCTION,8929,1.43,INSIDE WATER,UN-PROTECTED WELL,358,0.06,9
PUNJAB,070,MUZAFFARGARH DISTRICT,MUZAFFARGARH DISTRICT,TOTAL,UNDER CONSTRUCTION,8929,1.43,INSIDE WATER,OTHERS,5935,0.95,86
PUNJAB,070,MUZAFFARGARH DISTRICT,MUZAFFARGARH DISTRICT,TOTAL,UNDER CONSTRUCTION,8929,1.43,OUTSIDE WATER,TAP,2450,0.39,62
PUNJAB,070,MUZAFFARGARH DISTRICT,MUZAFFARGARH DISTRICT,TOTAL,UNDER CONSTRUCTION,8929,1.43,OUTSIDE WATER,ELECTRIC/HAND PUMP,4762,0.76,39
PUNJAB,070,MUZAFFARGARH DISTRICT,MUZAFFARGARH DISTRICT,TOTAL,UNDER CONSTRUCTION,8929,1.43,OUTSIDE WATER,PROTECTED WELL,3,0,0
PUNJAB,070,MUZAFFARGARH DISTRICT,MUZAFFARGARH DISTRICT,TOTAL,UNDER CONSTRUCTION,8929,1.43,OUTSIDE WATER,UN-PROTECTED WELL,19,0,1
PUNJAB,070,MUZAFFARGARH DISTRICT,MUZAFFARGARH DISTRICT,TOTAL,UNDER CONSTRUCTION,8929,1.43,OUTSIDE WATER,SPRING,12,0,0
PUNJAB,070,MUZAFFARGARH DISTRICT,MUZAFFARGARH DISTRICT,TOTAL,UNDER CONSTRUCTION,8929,1.43,OUTSIDE WATER,CANAL/RIVER/POND,17,0,0
PUNJAB,070,MUZAFFARGARH DISTRICT,MUZAFFARGARH DISTRICT,TOTAL,UNDER CONSTRUCTION,8929,1.43,OUTSIDE WATER,OTHERS,4462,0.71,96
PUNJAB,070,MUZAFFARGARH DISTRICT,MUZAFFARGARH DISTRICT,TOTAL,UNDER CONSTRUCTION,8929,1.43,COOKING FUEL,WOOD,560773,89.7,7877
PUNJAB,070,MUZAFFARGARH DISTRICT,MUZAFFARGARH DISTRICT,TOTAL,UNDER CONSTRUCTION,8929,1.43,COOKING FUEL,GAS,58347,9.33,952
PUNJAB,070,MUZAFFARGARH DISTRICT,MUZAFFARGARH DISTRICT,TOTAL,UNDER CONSTRUCTION,8929,1.43,COOKING FUEL,KEROSENE OIL,970,0.16,32
PUNJAB,070,MUZAFFARGARH DISTRICT,MUZAFFARGARH DISTRICT,TOTAL,UNDER CONSTRUCTION,8929,1.43,COOKING FUEL,OTHERS,5083,0.81,68
PUNJAB,070,MUZAFFARGARH DISTRICT,MUZAFFARGARH DISTRICT,TOTAL,UNDER CONSTRUCTION,8929,1.43,LIGHTING SOURCE,ELECTRICITY,545948,87.33,8036
PUNJAB,070,MUZAFFARGARH DISTRICT,MUZAFFARGARH DISTRICT,TOTAL,UNDER CONSTRUCTION,8929,1.43,LIGHTING SOURCE,KEROSENE OIL,52389,8.38,553
PUNJAB,070,MUZAFFARGARH DISTRICT,MUZAFFARGARH DISTRICT,TOTAL,UNDER CONSTRUCTION,8929,1.43,LIGHTING SOURCE,GAS LAMP,670,0.11,17
PUNJAB,070,MUZAFFARGARH DISTRICT,MUZAFFARGARH DISTRICT,TOTAL,UNDER CONSTRUCTION,8929,1.43,LIGHTING SOURCE,OTHERS,26166,4.19,323
PUNJAB,070,MUZAFFARGARH DISTRICT,MUZAFFARGARH DISTRICT,TOTAL,LESS THAN 5 YEARS,106498,17.03,INSIDE WATER,TAP,217043,34.72,38517
PUNJAB,070,MUZAFFARGARH DISTRICT,MUZAFFARGARH DISTRICT,TOTAL,LESS THAN 5 YEARS,106498,17.03,INSIDE WATER,ELECTRIC/HAND PUMP,389562,62.31,64823
PUNJAB,070,MUZAFFARGARH DISTRICT,MUZAFFARGARH DISTRICT,TOTAL,LESS THAN 5 YEARS,106498,17.03,INSIDE WATER,PROTECTED WELL,550,0.09,111
PUNJAB,070,MUZAFFARGARH DISTRICT,MUZAFFARGARH DISTRICT,TOTAL,LESS THAN 5 YEARS,106498,17.03,INSIDE WATER,UN-PROTECTED WELL,358,0.06,42
PUNJAB,070,MUZAFFARGARH DISTRICT,MUZAFFARGARH DISTRICT,TOTAL,LESS THAN 5 YEARS,106498,17.03,INSIDE WATER,OTHERS,5935,0.95,1177
PUNJAB,070,MUZAFFARGARH DISTRICT,MUZAFFARGARH DISTRICT,TOTAL,LESS THAN 5 YEARS,106498,17.03,OUTSIDE WATER,TAP,2450,0.39,381
PUNJAB,070,MUZAFFARGARH DISTRICT,MUZAFFARGARH DISTRICT,TOTAL,LESS THAN 5 YEARS,106498,17.03,OUTSIDE WATER,ELECTRIC/HAND PUMP,4762,0.76,734
PUNJAB,070,MUZAFFARGARH DISTRICT,MUZAFFARGARH DISTRICT,TOTAL,LESS THAN 5 YEARS,106498,17.03,OUTSIDE WATER,PROTECTED WELL,3,0,1
PUNJAB,070,MUZAFFARGARH DISTRICT,MUZAFFARGARH DISTRICT,TOTAL,LESS THAN 5 YEARS,106498,17.03,OUTSIDE WATER,UN-PROTECTED WELL,19,0,1
PUNJAB,070,MUZAFFARGARH DISTRICT,MUZAFFARGARH DISTRICT,TOTAL,LESS THAN 5 YEARS,106498,17.03,OUTSIDE WATER,SPRING,12,0,2
PUNJAB,070,MUZAFFARGARH DISTRICT,MUZAFFARGARH DISTRICT,TOTAL,LESS THAN 5 YEARS,106498,17.03,OUTSIDE WATER,CANAL/RIVER/POND,17,0,3
PUNJAB,070,MUZAFFARGARH DISTRICT,MUZAFFARGARH DISTRICT,TOTAL,LESS THAN 5 YEARS,106498,17.03,OUTSIDE WATER,OTHERS,4462,0.71,706
PUNJAB,070,MUZAFFARGARH DISTRICT,MUZAFFARGARH DISTRICT,TOTAL,LESS THAN 5 YEARS,106498,17.03,COOKING FUEL,WOOD,560773,89.7,97055
PUNJAB,070,MUZAFFARGARH DISTRICT,MUZAFFARGARH DISTRICT,TOTAL,LESS THAN 5 YEARS,106498,17.03,COOKING FUEL,GAS,58347,9.33,8121
PUNJAB,070,MUZAFFARGARH DISTRICT,MUZAFFARGARH DISTRICT,TOTAL,LESS THAN 5 YEARS,106498,17.03,COOKING FUEL,KEROSENE OIL,970,0.16,231
PUNJAB,070,MUZAFFARGARH DISTRICT,MUZAFFARGARH DISTRICT,TOTAL,LESS THAN 5 YEARS,106498,17.03,COOKING FUEL,OTHERS,5083,0.81,1091
PUNJAB,070,MUZAFFARGARH DISTRICT,MUZAFFARGARH DISTRICT,TOTAL,LESS THAN 5 YEARS,106498,17.03,LIGHTING SOURCE,ELECTRICITY,545948,87.33,88387
PUNJAB,070,MUZAFFARGARH DISTRICT,MUZAFFARGARH DISTRICT,TOTAL,LESS THAN 5 YEARS,106498,17.03,LIGHTING SOURCE,KEROSENE OIL,52389,8.38,11591
PUNJAB,070,MUZAFFARGARH DISTRICT,MUZAFFARGARH DISTRICT,TOTAL,LESS THAN 5 YEARS,106498,17.03,LIGHTING SOURCE,GAS LAMP,670,0.11,133
PUNJAB,070,MUZAFFARGARH DISTRICT,MUZAFFARGARH DISTRICT,TOTAL,LESS THAN 5 YEARS,106498,17.03,LIGHTING SOURCE,OTHERS,26166,4.19,6387
PUNJAB,070,MUZAFFARGARH DISTRICT,MUZAFFARGARH DISTRICT,TOTAL,5-10 YEARS,275399,44.05,INSIDE WATER,TAP,217043,34.72,98015
PUNJAB,070,MUZAFFARGARH DISTRICT,MUZAFFARGARH DISTRICT,TOTAL,5-10 YEARS,275399,44.05,INSIDE WATER,ELECTRIC/HAND PUMP,389562,62.31,169117
PUNJAB,070,MUZAFFARGARH DISTRICT,MUZAFFARGARH DISTRICT,TOTAL,5-10 YEARS,275399,44.05,INSIDE WATER,PROTECTED WELL,550,0.09,297
PUNJAB,070,MUZAFFARGARH DISTRICT,MUZAFFARGARH DISTRICT,TOTAL,5-10 YEARS,275399,44.05,INSIDE WATER,UN-PROTECTED WELL,358,0.06,144
PUNJAB,070,MUZAFFARGARH DISTRICT,MUZAFFARGARH DISTRICT,TOTAL,5-10 YEARS,275399,44.05,INSIDE WATER,OTHERS,5935,0.95,2500
PUNJAB,070,MUZAFFARGARH DISTRICT,MUZAFFARGARH DISTRICT,TOTAL,5-10 YEARS,275399,44.05,OUTSIDE WATER,TAP,2450,0.39,1163
