province_name,district_code,district_name,area_name,area_type,gender,group_all_ages,group_under_01,group_under_05,group_under_10,group_under_16,group_05_24,group_15_24,group_15_29,group_15_49,group_15_64,group_18_60,group_18_and_up,group_60_and_up,group_65_and_up
KHYBER PAKTUNKHWA,005,ABBOTTABAD DISTRICT,ABBOTTABAD DISTRICT,TOTAL,ALL SEXES,1333089,33295,165094,331514,503804,577837,266810,375573,675932,797269,686342,772079,92842,59699
KHYBER PAKTUNKHWA,005,ABBOTTABAD DISTRICT,ABBOTTABAD DISTRICT,TOTAL,MALE,677857,17038,85018,171154,261661,300424,138180,189512,337488,399927,342353,386436,47704,30668
KHYBER PAKTUNKHWA,005,ABBOTTABAD DISTRICT,ABBOTTABAD DISTRICT,TOTAL,FEMALE,655196,16257,80076,160360,242143,277409,128626,186050,338414,397309,343958,385609,45135,29028
KHYBER PAKTUNKHWA,005,ABBOTTABAD DISTRICT,ABBOTTABAD DISTRICT,TOTAL,TRANSGENDER,36,0,0,0,0,4,4,11,30,33,31,34,3,3
KHYBER PAKTUNKHWA,005,ABBOTTABAD DISTRICT,ABBOTTABAD DISTRICT,RURAL,ALL SEXES,1039104,26861,131478,263530,397960,448657,203687,287303,518542,613831,527200,596909,75158,48825
KHYBER PAKTUNKHWA,005,ABBOTTABAD DISTRICT,ABBOTTABAD DISTRICT,RURAL,MALE,522592,13768,67807,135969,206069,229986,102866,141594,254284,302843,258302,293787,38207,24822
KHYBER PAKTUNKHWA,005,ABBOTTABAD DISTRICT,ABBOTTABAD DISTRICT,RURAL,FEMALE,516494,13093,63671,127561,191891,218668,100818,145704,264243,310972,268884,303106,36949,24001
KHYBER PAKTUNKHWA,005,ABBOTTABAD DISTRICT,ABBOTTABAD DISTRICT,RURAL,TRANSGENDER,18,0,0,0,0,3,3,5,15,16,14,16,2,2
KHYBER PAKTUNKHWA,005,ABBOTTABAD DISTRICT,ABBOTTABAD DISTRICT,URBAN,ALL SEXES,293985,6434,33616,67984,105844,129180,63123,88270,157390,183438,159142,175170,17684,10874
KHYBER PAKTUNKHWA,005,ABBOTTABAD DISTRICT,ABBOTTABAD DISTRICT,URBAN,MALE,155265,3270,17211,35185,55592,70438,35314,47918,83204,97084,84051,92649,9497,5846
KHYBER PAKTUNKHWA,005,ABBOTTABAD DISTRICT,ABBOTTABAD DISTRICT,URBAN,FEMALE,138702,3164,16405,32799,50252,58741,27808,40346,74171,86337,75074,82503,8186,5027
KHYBER PAKTUNKHWA,005,ABBOTTABAD DISTRICT,ABBOTTABAD DISTRICT,URBAN,TRANSGENDER,18,0,0,0,0,1,1,6,15,17,17,18,1,1
KHYBER PAKTUNKHWA,005,ABBOTTABAD DISTRICT,ABBOTTABAD TEHSIL,TOTAL,ALL SEXES,982837,24456,121715,244129,371462,427055,197806,277925,499940,588585,506972,569193,67288,43288
KHYBER PAKTUNKHWA,005,ABBOTTABAD DISTRICT,ABBOTTABAD TEHSIL,TOTAL,MALE,502980,12526,62664,126204,193373,223678,103697,142082,252073,297914,255194,287399,34763,22421
