province_name,district_code,district_name,area_name,locality_name,locality_bucket,pop_98,avg_annual_growth_98_17,avg_hh_size,gender,total_population
KHYBER PAKTUNKHWA,002,LAKKI MARWAT DISTRICT,LAKKI MARWAT TEHSIL,LAKKI MARWAT MC,"50,000 - 99,999",30467,3.56,7.24,ALL SEXES,59273
KHYBER PAKTUNKHWA,002,LAKKI MARWAT DISTRICT,LAKKI MARWAT TEHSIL,LAKKI MARWAT MC,"50,000 - 99,999",30467,3.56,7.24,MALE,30735
KHYBER PAKTUNKHWA,002,LAKKI MARWAT DISTRICT,LAKKI MARWAT TEHSIL,LAKKI MARWAT MC,"50,000 - 99,999",30467,3.56,7.24,FEMALE,28538
KHYBER PAKTUNKHWA,002,LAKKI MARWAT DISTRICT,LAKKI MARWAT TEHSIL,LAKKI MARWAT MC,"50,000 - 99,999",30467,3.56,7.24,TRANSGENDER,0
KHYBER PAKTUNKHWA,002,LAKKI MARWAT DISTRICT,SARAI NAURANG TEHSIL,NAURANG TC,"25,000 - 49,999",16411,3.22,9.22,ALL SEXES,29979
KHYBER PAKTUNKHWA,002,LAKKI MARWAT DISTRICT,SARAI NAURANG TEHSIL,NAURANG TC,"25,000 - 49,999",16411,3.22,9.22,MALE,15030
KHYBER PAKTUNKHWA,002,LAKKI MARWAT DISTRICT,SARAI NAURANG TEHSIL,NAURANG TC,"25,000 - 49,999",16411,3.22,9.22,FEMALE,14949
KHYBER PAKTUNKHWA,002,LAKKI MARWAT DISTRICT,SARAI NAURANG TEHSIL,NAURANG TC,"25,000 - 49,999",16411,3.22,9.22,TRANSGENDER,0
