province_name,district_code,district_name,area_name,area_type,construction_age,total_by_age,percent_by_age,housing_component,housing_material,total_by_material,percent_by_material,count
PUNJAB,074,VEHARI DISTRICT,VEHARI DISTRICT,TOTAL,UNDER CONSTRUCTION,3928,0.96,WALL,BAKED BRICKS/BLOCKS/STONES,352151,86.15,3421
PUNJAB,074,VEHARI DISTRICT,VEHARI DISTRICT,TOTAL,UNDER CONSTRUCTION,3928,0.96,WALL,UNBAKED BRICKS/MUD,49315,12.06,346
PUNJAB,074,VEHARI DISTRICT,VEHARI DISTRICT,TOTAL,UNDER CONSTRUCTION,3928,0.96,WALL,WOOD/BAMBOO,2033,0.5,62
PUNJAB,074,VEHARI DISTRICT,VEHARI DISTRICT,TOTAL,UNDER CONSTRUCTION,3928,0.96,WALL,OTHERS,5283,1.29,99
PUNJAB,074,VEHARI DISTRICT,VEHARI DISTRICT,TOTAL,UNDER CONSTRUCTION,3928,0.96,ROOF,RCC/RBC,27552,6.74,508
PUNJAB,074,VEHARI DISTRICT,VEHARI DISTRICT,TOTAL,UNDER CONSTRUCTION,3928,0.96,ROOF,CEMENT/IRON SHEETS,3696,0.9,99
PUNJAB,074,VEHARI DISTRICT,VEHARI DISTRICT,TOTAL,UNDER CONSTRUCTION,3928,0.96,ROOF,GARDER/T.IRON,341510,83.54,2955
PUNJAB,074,VEHARI DISTRICT,VEHARI DISTRICT,TOTAL,UNDER CONSTRUCTION,3928,0.96,ROOF,WOOD/BAMBOO,31217,7.64,275
PUNJAB,074,VEHARI DISTRICT,VEHARI DISTRICT,TOTAL,UNDER CONSTRUCTION,3928,0.96,ROOF,OTHERS,4807,1.18,91
PUNJAB,074,VEHARI DISTRICT,VEHARI DISTRICT,TOTAL,LESS THAN 5 YEARS,69484,17,WALL,BAKED BRICKS/BLOCKS/STONES,352151,86.15,61260
PUNJAB,074,VEHARI DISTRICT,VEHARI DISTRICT,TOTAL,LESS THAN 5 YEARS,69484,17,WALL,UNBAKED BRICKS/MUD,49315,12.06,6735
PUNJAB,074,VEHARI DISTRICT,VEHARI DISTRICT,TOTAL,LESS THAN 5 YEARS,69484,17,WALL,WOOD/BAMBOO,2033,0.5,509
PUNJAB,074,VEHARI DISTRICT,VEHARI DISTRICT,TOTAL,LESS THAN 5 YEARS,69484,17,WALL,OTHERS,5283,1.29,980
PUNJAB,074,VEHARI DISTRICT,VEHARI DISTRICT,TOTAL,LESS THAN 5 YEARS,69484,17,ROOF,RCC/RBC,27552,6.74,6924
PUNJAB,074,VEHARI DISTRICT,VEHARI DISTRICT,TOTAL,LESS THAN 5 YEARS,69484,17,ROOF,CEMENT/IRON SHEETS,3696,0.9,1042
PUNJAB,074,VEHARI DISTRICT,VEHARI DISTRICT,TOTAL,LESS THAN 5 YEARS,69484,17,ROOF,GARDER/T.IRON,341510,83.54,56596
PUNJAB,074,VEHARI DISTRICT,VEHARI DISTRICT,TOTAL,LESS THAN 5 YEARS,69484,17,ROOF,WOOD/BAMBOO,31217,7.64,3981
PUNJAB,074,VEHARI DISTRICT,VEHARI DISTRICT,TOTAL,LESS THAN 5 YEARS,69484,17,ROOF,OTHERS,4807,1.18,941
PUNJAB,074,VEHARI DISTRICT,VEHARI DISTRICT,TOTAL,5-10 YEARS,131820,32.25,WALL,BAKED BRICKS/BLOCKS/STONES,352151,86.15,115898
PUNJAB,074,VEHARI DISTRICT,VEHARI DISTRICT,TOTAL,5-10 YEARS,131820,32.25,WALL,UNBAKED BRICKS/MUD,49315,12.06,13784
PUNJAB,074,VEHARI DISTRICT,VEHARI DISTRICT,TOTAL,5-10 YEARS,131820,32.25,WALL,WOOD/BAMBOO,2033,0.5,672
PUNJAB,074,VEHARI DISTRICT,VEHARI DISTRICT,TOTAL,5-10 YEARS,131820,32.25,WALL,OTHERS,5283,1.29,1466
PUNJAB,074,VEHARI DISTRICT,VEHARI DISTRICT,TOTAL,5-10 YEARS,131820,32.25,ROOF,RCC/RBC,27552,6.74,7976
PUNJAB,074,VEHARI DISTRICT,VEHARI DISTRICT,TOTAL,5-10 YEARS,131820,32.25,ROOF,CEMENT/IRON SHEETS,3696,0.9,1228
