province_name,district_code,district_name,area_name,area_type,construction_age,total_by_age,percent_by_age,utility,source,total_by_source,percent_by_source,count
PUNJAB,074,VEHARI DISTRICT,VEHARI DISTRICT,TOTAL,UNDER CONSTRUCTION,3928,0.96,INSIDE WATER,TAP,46192,11.3,646
PUNJAB,074,VEHARI DISTRICT,VEHARI DISTRICT,TOTAL,UNDER CONSTRUCTION,3928,0.96,INSIDE WATER,ELECTRIC/HAND PUMP,321584,78.67,2861
PUNJAB,074,VEHARI DISTRICT,VEHARI DISTRICT,TOTAL,UNDER CONSTRUCTION,3928,0.96,INSIDE WATER,PROTECTED WELL,443,0.11,4
PUNJAB,074,VEHARI DISTRICT,VEHARI DISTRICT,TOTAL,UNDER CONSTRUCTION,3928,0.96,INSIDE WATER,UN-PROTECTED WELL,359,0.09,6
PUNJAB,074,VEHARI DISTRICT,VEHARI DISTRICT,TOTAL,UNDER CONSTRUCTION,3928,0.96,INSIDE WATER,OTHERS,10055,2.46,97
PUNJAB,074,VEHARI DISTRICT,VEHARI DISTRICT,TOTAL,UNDER CONSTRUCTION,3928,0.96,OUTSIDE WATER,TAP,6985,1.71,74
PUNJAB,074,VEHARI DISTRICT,VEHARI DISTRICT,TOTAL,UNDER CONSTRUCTION,3928,0.96,OUTSIDE WATER,ELECTRIC/HAND PUMP,12684,3.1,112
PUNJAB,074,VEHARI DISTRICT,VEHARI DISTRICT,TOTAL,UNDER CONSTRUCTION,3928,0.96,OUTSIDE WATER,PROTECTED WELL,258,0.06,2
PUNJAB,074,VEHARI DISTRICT,VEHARI DISTRICT,TOTAL,UNDER CONSTRUCTION,3928,0.96,OUTSIDE WATER,UN-PROTECTED WELL,25,0.01,0
PUNJAB,074,VEHARI DISTRICT,VEHARI DISTRICT,TOTAL,UNDER CONSTRUCTION,3928,0.96,OUTSIDE WATER,SPRING,47,0.01,2
PUNJAB,074,VEHARI DISTRICT,VEHARI DISTRICT,TOTAL,UNDER CONSTRUCTION,3928,0.96,OUTSIDE WATER,CANAL/RIVER/POND,536,0.13,7
PUNJAB,074,VEHARI DISTRICT,VEHARI DISTRICT,TOTAL,UNDER CONSTRUCTION,3928,0.96,OUTSIDE WATER,OTHERS,9614,2.35,117
PUNJAB,074,VEHARI DISTRICT,VEHARI DISTRICT,TOTAL,UNDER CONSTRUCTION,3928,0.96,COOKING FUEL,WOOD,343057,83.92,3158
PUNJAB,074,VEHARI DISTRICT,VEHARI DISTRICT,TOTAL,UNDER CONSTRUCTION,3928,0.96,COOKING FUEL,GAS,55261,13.52,629
PUNJAB,074,VEHARI DISTRICT,VEHARI DISTRICT,TOTAL,UNDER CONSTRUCTION,3928,0.96,COOKING FUEL,KEROSENE OIL,238,0.06,2
PUNJAB,074,VEHARI DISTRICT,VEHARI DISTRICT,TOTAL,UNDER CONSTRUCTION,3928,0.96,COOKING FUEL,OTHERS,10226,2.5,139
PUNJAB,074,VEHARI DISTRICT,VEHARI DISTRICT,TOTAL,UNDER CONSTRUCTION,3928,0.96,LIGHTING SOURCE,ELECTRICITY,384090,93.96,3584
PUNJAB,074,VEHARI DISTRICT,VEHARI DISTRICT,TOTAL,UNDER CONSTRUCTION,3928,0.96,LIGHTING SOURCE,KEROSENE OIL,8749,2.14,148
PUNJAB,074,VEHARI DISTRICT,VEHARI DISTRICT,TOTAL,UNDER CONSTRUCTION,3928,0.96,LIGHTING SOURCE,GAS LAMP,273,0.07,5
PUNJAB,074,VEHARI DISTRICT,VEHARI DISTRICT,TOTAL,UNDER CONSTRUCTION,3928,0.96,LIGHTING SOURCE,OTHERS,15670,3.83,191
PUNJAB,074,VEHARI DISTRICT,VEHARI DISTRICT,TOTAL,LESS THAN 5 YEARS,69484,17,INSIDE WATER,TAP,46192,11.3,7052
PUNJAB,074,VEHARI DISTRICT,VEHARI DISTRICT,TOTAL,LESS THAN 5 YEARS,69484,17,INSIDE WATER,ELECTRIC/HAND PUMP,321584,78.67,54131
PUNJAB,074,VEHARI DISTRICT,VEHARI DISTRICT,TOTAL,LESS THAN 5 YEARS,69484,17,INSIDE WATER,PROTECTED WELL,443,0.11,68
PUNJAB,074,VEHARI DISTRICT,VEHARI DISTRICT,TOTAL,LESS THAN 5 YEARS,69484,17,INSIDE WATER,UN-PROTECTED WELL,359,0.09,68
PUNJAB,074,VEHARI DISTRICT,VEHARI DISTRICT,TOTAL,LESS THAN 5 YEARS,69484,17,INSIDE WATER,OTHERS,10055,2.46,2135
PUNJAB,074,VEHARI DISTRICT,VEHARI DISTRICT,TOTAL,LESS THAN 5 YEARS,69484,17,OUTSIDE WATER,TAP,6985,1.71,1309
PUNJAB,074,VEHARI DISTRICT,VEHARI DISTRICT,TOTAL,LESS THAN 5 YEARS,69484,17,OUTSIDE WATER,ELECTRIC/HAND PUMP,12684,3.1,2510
PUNJAB,074,VEHARI DISTRICT,VEHARI DISTRICT,TOTAL,LESS THAN 5 YEARS,69484,17,OUTSIDE WATER,PROTECTED WELL,258,0.06,33
PUNJAB,074,VEHARI DISTRICT,VEHARI DISTRICT,TOTAL,LESS THAN 5 YEARS,69484,17,OUTSIDE WATER,UN-PROTECTED WELL,25,0.01,6
