province_name,district_code,district_name,area_name,area_type,gender,group_all_ages,group_under_01,group_under_05,group_under_10,group_under_16,group_05_24,group_15_24,group_15_29,group_15_49,group_15_64,group_18_60,group_18_and_up,group_60_and_up,group_65_and_up
PUNJAB,074,VEHARI DISTRICT,VEHARI DISTRICT,TOTAL,ALL SEXES,2902081,75988,403151,802881,1187399,1268966,543401,767947,1404135,NA,1424623,1596758,184165,119595
PUNJAB,074,VEHARI DISTRICT,VEHARI DISTRICT,TOTAL,MALE,1463796,38857,206591,412777,613103,646373,269976,376214,689799,NA,701558,790126,94558,61652
PUNJAB,074,VEHARI DISTRICT,VEHARI DISTRICT,TOTAL,FEMALE,1437989,37131,196560,390104,574292,622531,273363,391623,714107,NA,722812,806348,89571,57916
PUNJAB,074,VEHARI DISTRICT,VEHARI DISTRICT,TOTAL,TRANSGENDER,296,0,0,0,4,62,62,110,229,NA,253,284,36,27
PUNJAB,074,VEHARI DISTRICT,VEHARI DISTRICT,RURAL,ALL SEXES,2395952,63923,338794,675251,993430,1048907,442464,624685,1144124,NA,1160961,1306404,155390,101756
PUNJAB,074,VEHARI DISTRICT,VEHARI DISTRICT,RURAL,MALE,1209011,32787,173630,347388,513193,534693,219838,306067,561750,NA,571380,646421,79982,52719
PUNJAB,074,VEHARI DISTRICT,VEHARI DISTRICT,RURAL,FEMALE,1186735,31136,165164,327863,480233,514165,222577,318531,582209,NA,589412,659789,75382,49016
PUNJAB,074,VEHARI DISTRICT,VEHARI DISTRICT,RURAL,TRANSGENDER,206,0,0,0,4,49,49,87,165,NA,169,194,26,21
PUNJAB,074,VEHARI DISTRICT,VEHARI DISTRICT,URBAN,ALL SEXES,506129,12065,64357,127630,193969,220059,100937,143262,260011,NA,263662,290354,28775,17839
PUNJAB,074,VEHARI DISTRICT,VEHARI DISTRICT,URBAN,MALE,254785,6070,32961,65389,99910,111680,50138,70147,128049,NA,130178,143705,14576,8933
PUNJAB,074,VEHARI DISTRICT,VEHARI DISTRICT,URBAN,FEMALE,251254,5995,31396,62241,94059,108366,50786,73092,131898,NA,133400,146559,14189,8900
PUNJAB,074,VEHARI DISTRICT,VEHARI DISTRICT,URBAN,TRANSGENDER,90,0,0,0,0,13,13,23,64,NA,84,90,10,6
PUNJAB,074,VEHARI DISTRICT,BUREWALA TEHSIL,TOTAL,ALL SEXES,1019659,26005,138167,273038,405399,441020,194451,274092,501012,NA,511654,572339,64967,42069
PUNJAB,074,VEHARI DISTRICT,BUREWALA TEHSIL,TOTAL,MALE,513857,13257,70647,140242,208891,224253,96526,133827,245572,NA,251535,283290,33929,21930
PUNJAB,074,VEHARI DISTRICT,BUREWALA TEHSIL,TOTAL,FEMALE,505690,12748,67520,132796,196508,216743,97901,140225,255354,NA,260019,288939,31025,20131
PUNJAB,074,VEHARI DISTRICT,BUREWALA TEHSIL,TOTAL,TRANSGENDER,112,0,0,0,0,24,24,40,86,NA,100,110,13,8
PUNJAB,074,VEHARI DISTRICT,BUREWALA TEHSIL,RURAL,ALL SEXES,787629,20633,109251,215702,318222,340782,147676,207789,380338,NA,388797,437378,51874,33929
PUNJAB,074,VEHARI DISTRICT,BUREWALA TEHSIL,RURAL,MALE,397316,10548,55870,110848,164089,173481,73361,101503,186440,NA,191161,216655,27168,17765
PUNJAB,074,VEHARI DISTRICT,BUREWALA TEHSIL,RURAL,FEMALE,390239,10085,53381,104854,154133,167282,74296,106252,193836,NA,197571,220651,24698,16159
PUNJAB,074,VEHARI DISTRICT,BUREWALA TEHSIL,RURAL,TRANSGENDER,74,0,0,0,0,19,19,34,62,NA,65,72,8,5
PUNJAB,074,VEHARI DISTRICT,BUREWALA TEHSIL,URBAN,ALL SEXES,232030,5372,28916,57336,87177,100238,46775,66303,120674,NA,122857,134961,13093,8140
PUNJAB,074,VEHARI DISTRICT,BUREWALA TEHSIL,URBAN,MALE,116541,2709,14777,29394,44802,50772,23165,32324,59132,NA,60374,66635,6761,4165
PUNJAB,074,VEHARI DISTRICT,BUREWALA TEHSIL,URBAN,FEMALE,115451,2663,14139,27942,42375,49461,23605,33973,61518,NA,62448,68288,6327,3972
PUNJAB,074,VEHARI DISTRICT,BUREWALA TEHSIL,URBAN,TRANSGENDER,38,0,0,0,0,5,5,6,24,NA,35,38,5,3
PUNJAB,074,VEHARI DISTRICT,MAILSI TEHSIL,TOTAL,ALL SEXES,953610,24941,134280,270850,400450,422138,175182,247543,453065,NA,457856,515630,61854,40803
PUNJAB,074,VEHARI DISTRICT,MAILSI TEHSIL,TOTAL,MALE,479049,12772,68851,139266,206831,214519,86362,120683,221290,NA,224186,253165,30953,20594
PUNJAB,074,VEHARI DISTRICT,MAILSI TEHSIL,TOTAL,FEMALE,474465,12169,65429,131584,193616,207600,88801,126826,231701,NA,233591,262374,30887,20199
PUNJAB,074,VEHARI DISTRICT,MAILSI TEHSIL,TOTAL,TRANSGENDER,96,0,0,0,3,19,19,34,74,NA,79,91,14,10
PUNJAB,074,VEHARI DISTRICT,MAILSI TEHSIL,RURAL,ALL SEXES,825158,21865,117395,236881,349005,365225,150061,212057,388961,NA,393471,444188,54216,35984
PUNJAB,074,VEHARI DISTRICT,MAILSI TEHSIL,RURAL,MALE,414628,11212,60221,121868,180251,185577,73939,103450,189871,NA,192592,218145,27260,18284
PUNJAB,074,VEHARI DISTRICT,MAILSI TEHSIL,RURAL,FEMALE,410463,10653,57174,115013,168751,179634,76108,108584,199038,NA,200828,225981,26945,17691
PUNJAB,074,VEHARI DISTRICT,MAILSI TEHSIL,RURAL,TRANSGENDER,67,0,0,0,3,14,14,23,52,NA,51,62,11,9
PUNJAB,074,VEHARI DISTRICT,MAILSI TEHSIL,URBAN,ALL SEXES,128452,3076,16885,33969,51445,56913,25121,35486,64104,NA,64385,71442,7638,4819
PUNJAB,074,VEHARI DISTRICT,MAILSI TEHSIL,URBAN,MALE,64421,1560,8630,17398,26580,28942,12423,17233,31419,NA,31594,35020,3693,2310
PUNJAB,074,VEHARI DISTRICT,MAILSI TEHSIL,URBAN,FEMALE,64002,1516,8255,16571,24865,27966,12693,18242,32663,NA,32763,36393,3942,2508
PUNJAB,074,VEHARI DISTRICT,MAILSI TEHSIL,URBAN,TRANSGENDER,29,0,0,0,0,5,5,11,22,NA,28,29,3,1
PUNJAB,074,VEHARI DISTRICT,VEHARI TEHSIL,TOTAL,ALL SEXES,928812,25042,130704,258993,381550,405808,173768,246312,450058,NA,455113,508789,57344,36723
PUNJAB,074,VEHARI DISTRICT,VEHARI TEHSIL,TOTAL,MALE,470890,12828,67093,133269,197381,207601,87088,121704,222937,NA,225837,253671,29676,19128
PUNJAB,074,VEHARI DISTRICT,VEHARI TEHSIL,TOTAL,FEMALE,457834,12214,63611,125724,184168,198188,86661,124572,227052,NA,229202,255035,27659,17586
PUNJAB,074,VEHARI DISTRICT,VEHARI TEHSIL,TOTAL,TRANSGENDER,88,0,0,0,1,19,19,36,69,NA,74,83,9,9
PUNJAB,074,VEHARI DISTRICT,VEHARI TEHSIL,RURAL,ALL SEXES,783165,21425,112148,222668,326203,342900,144727,204839,374825,NA,378693,424838,49300,31843
PUNJAB,074,VEHARI DISTRICT,VEHARI TEHSIL,RURAL,MALE,397067,11027,57539,114672,168853,175635,72538,101114,185439,NA,187627,211621,25554,16670
PUNJAB,074,VEHARI DISTRICT,VEHARI TEHSIL,RURAL,FEMALE,386033,10398,54609,107996,157349,167249,72173,103695,189335,NA,191013,213157,23739,15166
PUNJAB,074,VEHARI DISTRICT,VEHARI TEHSIL,RURAL,TRANSGENDER,65,0,0,0,1,16,16,30,51,NA,53,60,7,7
PUNJAB,074,VEHARI DISTRICT,VEHARI TEHSIL,URBAN,ALL SEXES,145647,3617,18556,36325,55347,62908,29041,41473,75233,NA,76420,83951,8044,4880
PUNJAB,074,VEHARI DISTRICT,VEHARI TEHSIL,URBAN,MALE,73823,1801,9554,18597,28528,31966,14550,20590,37498,NA,38210,42050,4122,2458
PUNJAB,074,VEHARI DISTRICT,VEHARI TEHSIL,URBAN,FEMALE,71801,1816,9002,17728,26819,30939,14488,20877,37717,NA,38189,41878,3920,2420
PUNJAB,074,VEHARI DISTRICT,VEHARI TEHSIL,URBAN,TRANSGENDER,23,0,0,0,0,3,3,6,18,NA,21,23,2,2
