province_name,district_code,district_name,area_name,area_type,ownership_status,number_of_rooms,total_housing_units_by_ownership,percent_of_total_units_by_ownership,total_housing_units_by_size,percent_of_total_units_by_size,count
PUNJAB,074,VEHARI DISTRICT,VEHARI DISTRICT,TOTAL,OWNED,1,408782,89.05,121505,26.47,101915
PUNJAB,074,VEHARI DISTRICT,VEHARI DISTRICT,TOTAL,RENTED,1,19672,4.29,121505,26.47,4807
PUNJAB,074,VEHARI DISTRICT,VEHARI DISTRICT,TOTAL,RENT FREE,1,30603,6.67,121505,26.47,14783
PUNJAB,074,VEHARI DISTRICT,VEHARI DISTRICT,TOTAL,OWNED,2,408782,89.05,152654,33.25,134701
PUNJAB,074,VEHARI DISTRICT,VEHARI DISTRICT,TOTAL,RENTED,2,19672,4.29,152654,33.25,7810
PUNJAB,074,VEHARI DISTRICT,VEHARI DISTRICT,TOTAL,RENT FREE,2,30603,6.67,152654,33.25,10143
PUNJAB,074,VEHARI DISTRICT,VEHARI DISTRICT,TOTAL,OWNED,3,408782,89.05,90170,19.64,82389
PUNJAB,074,VEHARI DISTRICT,VEHARI DISTRICT,TOTAL,RENTED,3,19672,4.29,90170,19.64,4314
PUNJAB,074,VEHARI DISTRICT,VEHARI DISTRICT,TOTAL,RENT FREE,3,30603,6.67,90170,19.64,3467
PUNJAB,074,VEHARI DISTRICT,VEHARI DISTRICT,TOTAL,OWNED,4,408782,89.05,48982,10.67,45863
PUNJAB,074,VEHARI DISTRICT,VEHARI DISTRICT,TOTAL,RENTED,4,19672,4.29,48982,10.67,1763
PUNJAB,074,VEHARI DISTRICT,VEHARI DISTRICT,TOTAL,RENT FREE,4,30603,6.67,48982,10.67,1356
PUNJAB,074,VEHARI DISTRICT,VEHARI DISTRICT,TOTAL,OWNED,5,408782,89.05,21893,4.77,20944
PUNJAB,074,VEHARI DISTRICT,VEHARI DISTRICT,TOTAL,RENTED,5,19672,4.29,21893,4.77,536
PUNJAB,074,VEHARI DISTRICT,VEHARI DISTRICT,TOTAL,RENT FREE,5,30603,6.67,21893,4.77,413
PUNJAB,074,VEHARI DISTRICT,VEHARI DISTRICT,TOTAL,OWNED,6,408782,89.05,11584,2.52,11175
PUNJAB,074,VEHARI DISTRICT,VEHARI DISTRICT,TOTAL,RENTED,6,19672,4.29,11584,2.52,219
PUNJAB,074,VEHARI DISTRICT,VEHARI DISTRICT,TOTAL,RENT FREE,6,30603,6.67,11584,2.52,190
PUNJAB,074,VEHARI DISTRICT,VEHARI DISTRICT,TOTAL,OWNED,7,408782,89.05,5303,1.16,5062
PUNJAB,074,VEHARI DISTRICT,VEHARI DISTRICT,TOTAL,RENTED,7,19672,4.29,5303,1.16,118
PUNJAB,074,VEHARI DISTRICT,VEHARI DISTRICT,TOTAL,RENT FREE,7,30603,6.67,5303,1.16,123
PUNJAB,074,VEHARI DISTRICT,VEHARI DISTRICT,TOTAL,OWNED,8,408782,89.05,3218,0.7,3118
PUNJAB,074,VEHARI DISTRICT,VEHARI DISTRICT,TOTAL,RENTED,8,19672,4.29,3218,0.7,51
PUNJAB,074,VEHARI DISTRICT,VEHARI DISTRICT,TOTAL,RENT FREE,8,30603,6.67,3218,0.7,49
PUNJAB,074,VEHARI DISTRICT,VEHARI DISTRICT,TOTAL,OWNED,9,408782,89.05,3748,0.82,3615
PUNJAB,074,VEHARI DISTRICT,VEHARI DISTRICT,TOTAL,RENTED,9,19672,4.29,3748,0.82,54
PUNJAB,074,VEHARI DISTRICT,VEHARI DISTRICT,TOTAL,RENT FREE,9,30603,6.67,3748,0.82,79
PUNJAB,074,VEHARI DISTRICT,VEHARI DISTRICT,RURAL,OWNED,1,343287,90.78,104044,27.51,88530
PUNJAB,074,VEHARI DISTRICT,VEHARI DISTRICT,RURAL,RENTED,1,7203,1.9,104044,27.51,2042
PUNJAB,074,VEHARI DISTRICT,VEHARI DISTRICT,RURAL,RENT FREE,1,27649,7.31,104044,27.51,13472
PUNJAB,074,VEHARI DISTRICT,VEHARI DISTRICT,RURAL,OWNED,2,343287,90.78,128359,33.94,116074
PUNJAB,074,VEHARI DISTRICT,VEHARI DISTRICT,RURAL,RENTED,2,7203,1.9,128359,33.94,3022
PUNJAB,074,VEHARI DISTRICT,VEHARI DISTRICT,RURAL,RENT FREE,2,27649,7.31,128359,33.94,9263
PUNJAB,074,VEHARI DISTRICT,VEHARI DISTRICT,RURAL,OWNED,3,343287,90.78,72060,19.06,67673
PUNJAB,074,VEHARI DISTRICT,VEHARI DISTRICT,RURAL,RENTED,3,7203,1.9,72060,19.06,1326
PUNJAB,074,VEHARI DISTRICT,VEHARI DISTRICT,RURAL,RENT FREE,3,27649,7.31,72060,19.06,3061
PUNJAB,074,VEHARI DISTRICT,VEHARI DISTRICT,RURAL,OWNED,4,343287,90.78,38484,10.18,36826
PUNJAB,074,VEHARI DISTRICT,VEHARI DISTRICT,RURAL,RENTED,4,7203,1.9,38484,10.18,502
PUNJAB,074,VEHARI DISTRICT,VEHARI DISTRICT,RURAL,RENT FREE,4,27649,7.31,38484,10.18,1156
PUNJAB,074,VEHARI DISTRICT,VEHARI DISTRICT,RURAL,OWNED,5,343287,90.78,17040,4.51,16535
PUNJAB,074,VEHARI DISTRICT,VEHARI DISTRICT,RURAL,RENTED,5,7203,1.9,17040,4.51,161
PUNJAB,074,VEHARI DISTRICT,VEHARI DISTRICT,RURAL,RENT FREE,5,27649,7.31,17040,4.51,344
PUNJAB,074,VEHARI DISTRICT,VEHARI DISTRICT,RURAL,OWNED,6,343287,90.78,8807,2.33,8591
PUNJAB,074,VEHARI DISTRICT,VEHARI DISTRICT,RURAL,RENTED,6,7203,1.9,8807,2.33,67
PUNJAB,074,VEHARI DISTRICT,VEHARI DISTRICT,RURAL,RENT FREE,6,27649,7.31,8807,2.33,149
PUNJAB,074,VEHARI DISTRICT,VEHARI DISTRICT,RURAL,OWNED,7,343287,90.78,4035,1.07,3887
PUNJAB,074,VEHARI DISTRICT,VEHARI DISTRICT,RURAL,RENTED,7,7203,1.9,4035,1.07,42
PUNJAB,074,VEHARI DISTRICT,VEHARI DISTRICT,RURAL,RENT FREE,7,27649,7.31,4035,1.07,106
PUNJAB,074,VEHARI DISTRICT,VEHARI DISTRICT,RURAL,OWNED,8,343287,90.78,2394,0.63,2340
PUNJAB,074,VEHARI DISTRICT,VEHARI DISTRICT,RURAL,RENTED,8,7203,1.9,2394,0.63,18
PUNJAB,074,VEHARI DISTRICT,VEHARI DISTRICT,RURAL,RENT FREE,8,27649,7.31,2394,0.63,36
PUNJAB,074,VEHARI DISTRICT,VEHARI DISTRICT,RURAL,OWNED,9,343287,90.78,2916,0.77,2831
PUNJAB,074,VEHARI DISTRICT,VEHARI DISTRICT,RURAL,RENTED,9,7203,1.9,2916,0.77,23
PUNJAB,074,VEHARI DISTRICT,VEHARI DISTRICT,RURAL,RENT FREE,9,27649,7.31,2916,0.77,62
PUNJAB,074,VEHARI DISTRICT,VEHARI DISTRICT,URBAN,OWNED,1,65495,80.94,17461,21.58,13385
PUNJAB,074,VEHARI DISTRICT,VEHARI DISTRICT,URBAN,RENTED,1,12469,15.41,17461,21.58,2765
PUNJAB,074,VEHARI DISTRICT,VEHARI DISTRICT,URBAN,RENT FREE,1,2954,3.65,17461,21.58,1311
PUNJAB,074,VEHARI DISTRICT,VEHARI DISTRICT,URBAN,OWNED,2,65495,80.94,24295,30.02,18627
PUNJAB,074,VEHARI DISTRICT,VEHARI DISTRICT,URBAN,RENTED,2,12469,15.41,24295,30.02,4788
PUNJAB,074,VEHARI DISTRICT,VEHARI DISTRICT,URBAN,RENT FREE,2,2954,3.65,24295,30.02,880
PUNJAB,074,VEHARI DISTRICT,VEHARI DISTRICT,URBAN,OWNED,3,65495,80.94,18110,22.38,14716
PUNJAB,074,VEHARI DISTRICT,VEHARI DISTRICT,URBAN,RENTED,3,12469,15.41,18110,22.38,2988
PUNJAB,074,VEHARI DISTRICT,VEHARI DISTRICT,URBAN,RENT FREE,3,2954,3.65,18110,22.38,406
PUNJAB,074,VEHARI DISTRICT,VEHARI DISTRICT,URBAN,OWNED,4,65495,80.94,10498,12.97,9037
PUNJAB,074,VEHARI DISTRICT,VEHARI DISTRICT,URBAN,RENTED,4,12469,15.41,10498,12.97,1261
PUNJAB,074,VEHARI DISTRICT,VEHARI DISTRICT,URBAN,RENT FREE,4,2954,3.65,10498,12.97,200
PUNJAB,074,VEHARI DISTRICT,VEHARI DISTRICT,URBAN,OWNED,5,65495,80.94,4853,6,4409
PUNJAB,074,VEHARI DISTRICT,VEHARI DISTRICT,URBAN,RENTED,5,12469,15.41,4853,6,375
PUNJAB,074,VEHARI DISTRICT,VEHARI DISTRICT,URBAN,RENT FREE,5,2954,3.65,4853,6,69
PUNJAB,074,VEHARI DISTRICT,VEHARI DISTRICT,URBAN,OWNED,6,65495,80.94,2777,3.43,2584
PUNJAB,074,VEHARI DISTRICT,VEHARI DISTRICT,URBAN,RENTED,6,12469,15.41,2777,3.43,152
PUNJAB,074,VEHARI DISTRICT,VEHARI DISTRICT,URBAN,RENT FREE,6,2954,3.65,2777,3.43,41
PUNJAB,074,VEHARI DISTRICT,VEHARI DISTRICT,URBAN,OWNED,7,65495,80.94,1268,1.57,1175
PUNJAB,074,VEHARI DISTRICT,VEHARI DISTRICT,URBAN,RENTED,7,12469,15.41,1268,1.57,76
PUNJAB,074,VEHARI DISTRICT,VEHARI DISTRICT,URBAN,RENT FREE,7,2954,3.65,1268,1.57,17
PUNJAB,074,VEHARI DISTRICT,VEHARI DISTRICT,URBAN,OWNED,8,65495,80.94,824,1.02,778
PUNJAB,074,VEHARI DISTRICT,VEHARI DISTRICT,URBAN,RENTED,8,12469,15.41,824,1.02,33
PUNJAB,074,VEHARI DISTRICT,VEHARI DISTRICT,URBAN,RENT FREE,8,2954,3.65,824,1.02,13
PUNJAB,074,VEHARI DISTRICT,VEHARI DISTRICT,URBAN,OWNED,9,65495,80.94,832,1.03,784
PUNJAB,074,VEHARI DISTRICT,VEHARI DISTRICT,URBAN,RENTED,9,12469,15.41,832,1.03,31
