province_name,district_code,district_name,area_name,area_type,construction_age,roof_material,total_by_roof_material,percent_by_roof_material,wall_material,total_by_wall_material,percent_by_wall_material,count
PUNJAB,074,VEHARI DISTRICT,VEHARI DISTRICT,TOTAL,UNDER CONSTRUCTION,RCC/RBC,27552,6.74,BAKED BRICKS/BLOCKS/STONES,3421,0.84,508
PUNJAB,074,VEHARI DISTRICT,VEHARI DISTRICT,TOTAL,UNDER CONSTRUCTION,RCC/RBC,27552,6.74,UNBAKED BRICKS/MUD,346,0.08,0
PUNJAB,074,VEHARI DISTRICT,VEHARI DISTRICT,TOTAL,UNDER CONSTRUCTION,RCC/RBC,27552,6.74,WOOD/BAMBOO,62,0.02,0
PUNJAB,074,VEHARI DISTRICT,VEHARI DISTRICT,TOTAL,UNDER CONSTRUCTION,RCC/RBC,27552,6.74,OTHERS,99,0.02,0
PUNJAB,074,VEHARI DISTRICT,VEHARI DISTRICT,TOTAL,LESS THAN 5 YEARS,RCC/RBC,27552,6.74,BAKED BRICKS/BLOCKS/STONES,61260,14.99,6924
PUNJAB,074,VEHARI DISTRICT,VEHARI DISTRICT,TOTAL,LESS THAN 5 YEARS,RCC/RBC,27552,6.74,UNBAKED BRICKS/MUD,6735,1.65,0
PUNJAB,074,VEHARI DISTRICT,VEHARI DISTRICT,TOTAL,LESS THAN 5 YEARS,RCC/RBC,27552,6.74,WOOD/BAMBOO,509,0.12,0
PUNJAB,074,VEHARI DISTRICT,VEHARI DISTRICT,TOTAL,LESS THAN 5 YEARS,RCC/RBC,27552,6.74,OTHERS,980,0.24,0
PUNJAB,074,VEHARI DISTRICT,VEHARI DISTRICT,TOTAL,5 - 10 YEARS,RCC/RBC,27552,6.74,BAKED BRICKS/BLOCKS/STONES,115898,28.35,7976
PUNJAB,074,VEHARI DISTRICT,VEHARI DISTRICT,TOTAL,5 - 10 YEARS,RCC/RBC,27552,6.74,UNBAKED BRICKS/MUD,13784,3.37,0
PUNJAB,074,VEHARI DISTRICT,VEHARI DISTRICT,TOTAL,5 - 10 YEARS,RCC/RBC,27552,6.74,WOOD/BAMBOO,672,0.16,0
PUNJAB,074,VEHARI DISTRICT,VEHARI DISTRICT,TOTAL,5 - 10 YEARS,RCC/RBC,27552,6.74,OTHERS,1466,0.36,0
PUNJAB,074,VEHARI DISTRICT,VEHARI DISTRICT,TOTAL,11 - 50 YEARS,RCC/RBC,27552,6.74,BAKED BRICKS/BLOCKS/STONES,169288,41.41,11862
PUNJAB,074,VEHARI DISTRICT,VEHARI DISTRICT,TOTAL,11 - 50 YEARS,RCC/RBC,27552,6.74,UNBAKED BRICKS/MUD,27733,6.78,0
PUNJAB,074,VEHARI DISTRICT,VEHARI DISTRICT,TOTAL,11 - 50 YEARS,RCC/RBC,27552,6.74,WOOD/BAMBOO,759,0.19,0
PUNJAB,074,VEHARI DISTRICT,VEHARI DISTRICT,TOTAL,11 - 50 YEARS,RCC/RBC,27552,6.74,OTHERS,2693,0.66,0
PUNJAB,074,VEHARI DISTRICT,VEHARI DISTRICT,TOTAL,OVER 50 YEARS,RCC/RBC,27552,6.74,BAKED BRICKS/BLOCKS/STONES,2284,0.56,282
PUNJAB,074,VEHARI DISTRICT,VEHARI DISTRICT,TOTAL,OVER 50 YEARS,RCC/RBC,27552,6.74,UNBAKED BRICKS/MUD,717,0.18,0
PUNJAB,074,VEHARI DISTRICT,VEHARI DISTRICT,TOTAL,OVER 50 YEARS,RCC/RBC,27552,6.74,WOOD/BAMBOO,31,0.01,0
PUNJAB,074,VEHARI DISTRICT,VEHARI DISTRICT,TOTAL,OVER 50 YEARS,RCC/RBC,27552,6.74,OTHERS,45,0.01,0
PUNJAB,074,VEHARI DISTRICT,VEHARI DISTRICT,TOTAL,UNDER CONSTRUCTION,CEMENT/IRON SHEETS,3696,0.9,BAKED BRICKS/BLOCKS/STONES,3421,0.84,79
PUNJAB,074,VEHARI DISTRICT,VEHARI DISTRICT,TOTAL,UNDER CONSTRUCTION,CEMENT/IRON SHEETS,3696,0.9,UNBAKED BRICKS/MUD,346,0.08,17
PUNJAB,074,VEHARI DISTRICT,VEHARI DISTRICT,TOTAL,UNDER CONSTRUCTION,CEMENT/IRON SHEETS,3696,0.9,WOOD/BAMBOO,62,0.02,2
PUNJAB,074,VEHARI DISTRICT,VEHARI DISTRICT,TOTAL,UNDER CONSTRUCTION,CEMENT/IRON SHEETS,3696,0.9,OTHERS,99,0.02,1
PUNJAB,074,VEHARI DISTRICT,VEHARI DISTRICT,TOTAL,LESS THAN 5 YEARS,CEMENT/IRON SHEETS,3696,0.9,BAKED BRICKS/BLOCKS/STONES,61260,14.99,826
