province_name,district_code,district_name,area_name,area_type,marital_status,household_head_relationship,gender,count
PUNJAB,074,VEHARI DISTRICT,VEHARI DISTRICT,TOTAL,TOTAL,HEAD,ALL SEXES,459074
PUNJAB,074,VEHARI DISTRICT,VEHARI DISTRICT,TOTAL,TOTAL,HEAD,MALE,399394
PUNJAB,074,VEHARI DISTRICT,VEHARI DISTRICT,TOTAL,TOTAL,HEAD,FEMALE,59599
PUNJAB,074,VEHARI DISTRICT,VEHARI DISTRICT,TOTAL,TOTAL,HEAD,TRANSGENDER,81
PUNJAB,074,VEHARI DISTRICT,VEHARI DISTRICT,TOTAL,TOTAL,SPOUSE,ALL SEXES,377645
PUNJAB,074,VEHARI DISTRICT,VEHARI DISTRICT,TOTAL,TOTAL,SPOUSE,MALE,15162
PUNJAB,074,VEHARI DISTRICT,VEHARI DISTRICT,TOTAL,TOTAL,SPOUSE,FEMALE,362483
PUNJAB,074,VEHARI DISTRICT,VEHARI DISTRICT,TOTAL,TOTAL,SPOUSE,TRANSGENDER,NA
PUNJAB,074,VEHARI DISTRICT,VEHARI DISTRICT,TOTAL,TOTAL,SON/DAUGHTER,ALL SEXES,537620
PUNJAB,074,VEHARI DISTRICT,VEHARI DISTRICT,TOTAL,TOTAL,SON/DAUGHTER,MALE,346363
PUNJAB,074,VEHARI DISTRICT,VEHARI DISTRICT,TOTAL,TOTAL,SON/DAUGHTER,FEMALE,191234
PUNJAB,074,VEHARI DISTRICT,VEHARI DISTRICT,TOTAL,TOTAL,SON/DAUGHTER,TRANSGENDER,23
PUNJAB,074,VEHARI DISTRICT,VEHARI DISTRICT,TOTAL,TOTAL,DAUGHTER/SON IN LAW,ALL SEXES,131952
PUNJAB,074,VEHARI DISTRICT,VEHARI DISTRICT,TOTAL,TOTAL,DAUGHTER/SON IN LAW,MALE,2716
PUNJAB,074,VEHARI DISTRICT,VEHARI DISTRICT,TOTAL,TOTAL,DAUGHTER/SON IN LAW,FEMALE,129236
PUNJAB,074,VEHARI DISTRICT,VEHARI DISTRICT,TOTAL,TOTAL,DAUGHTER/SON IN LAW,TRANSGENDER,NA
PUNJAB,074,VEHARI DISTRICT,VEHARI DISTRICT,TOTAL,TOTAL,GRAND SON/GRAND DAUGHTER,ALL SEXES,19400
PUNJAB,074,VEHARI DISTRICT,VEHARI DISTRICT,TOTAL,TOTAL,GRAND SON/GRAND DAUGHTER,MALE,10682
PUNJAB,074,VEHARI DISTRICT,VEHARI DISTRICT,TOTAL,TOTAL,GRAND SON/GRAND DAUGHTER,FEMALE,8710
PUNJAB,074,VEHARI DISTRICT,VEHARI DISTRICT,TOTAL,TOTAL,GRAND SON/GRAND DAUGHTER,TRANSGENDER,8
PUNJAB,074,VEHARI DISTRICT,VEHARI DISTRICT,TOTAL,TOTAL,FATHER/MOTHER,ALL SEXES,69329
PUNJAB,074,VEHARI DISTRICT,VEHARI DISTRICT,TOTAL,TOTAL,FATHER/MOTHER,MALE,17979
PUNJAB,074,VEHARI DISTRICT,VEHARI DISTRICT,TOTAL,TOTAL,FATHER/MOTHER,FEMALE,51350
PUNJAB,074,VEHARI DISTRICT,VEHARI DISTRICT,TOTAL,TOTAL,FATHER/MOTHER,TRANSGENDER,NA
PUNJAB,074,VEHARI DISTRICT,VEHARI DISTRICT,TOTAL,TOTAL,BROTHER/SISTER,ALL SEXES,85190
PUNJAB,074,VEHARI DISTRICT,VEHARI DISTRICT,TOTAL,TOTAL,BROTHER/SISTER,MALE,55840
PUNJAB,074,VEHARI DISTRICT,VEHARI DISTRICT,TOTAL,TOTAL,BROTHER/SISTER,FEMALE,29312
PUNJAB,074,VEHARI DISTRICT,VEHARI DISTRICT,TOTAL,TOTAL,BROTHER/SISTER,TRANSGENDER,38
PUNJAB,074,VEHARI DISTRICT,VEHARI DISTRICT,TOTAL,TOTAL,OTHER RELATIVE,ALL SEXES,77977
PUNJAB,074,VEHARI DISTRICT,VEHARI DISTRICT,TOTAL,TOTAL,OTHER RELATIVE,MALE,22970
PUNJAB,074,VEHARI DISTRICT,VEHARI DISTRICT,TOTAL,TOTAL,OTHER RELATIVE,FEMALE,54918
PUNJAB,074,VEHARI DISTRICT,VEHARI DISTRICT,TOTAL,TOTAL,OTHER RELATIVE,TRANSGENDER,89
PUNJAB,074,VEHARI DISTRICT,VEHARI DISTRICT,TOTAL,TOTAL,NON-RELATIVE,ALL SEXES,15178
PUNJAB,074,VEHARI DISTRICT,VEHARI DISTRICT,TOTAL,TOTAL,NON-RELATIVE,MALE,9702
PUNJAB,074,VEHARI DISTRICT,VEHARI DISTRICT,TOTAL,TOTAL,NON-RELATIVE,FEMALE,5419
PUNJAB,074,VEHARI DISTRICT,VEHARI DISTRICT,TOTAL,TOTAL,NON-RELATIVE,TRANSGENDER,57
PUNJAB,074,VEHARI DISTRICT,VEHARI DISTRICT,TOTAL,NEVER MARRIED,HEAD,ALL SEXES,13272
PUNJAB,074,VEHARI DISTRICT,VEHARI DISTRICT,TOTAL,NEVER MARRIED,HEAD,MALE,12329
PUNJAB,074,VEHARI DISTRICT,VEHARI DISTRICT,TOTAL,NEVER MARRIED,HEAD,FEMALE,862
PUNJAB,074,VEHARI DISTRICT,VEHARI DISTRICT,TOTAL,NEVER MARRIED,HEAD,TRANSGENDER,81
PUNJAB,074,VEHARI DISTRICT,VEHARI DISTRICT,TOTAL,NEVER MARRIED,SPOUSE,ALL SEXES,NA
PUNJAB,074,VEHARI DISTRICT,VEHARI DISTRICT,TOTAL,NEVER MARRIED,SPOUSE,MALE,NA
PUNJAB,074,VEHARI DISTRICT,VEHARI DISTRICT,TOTAL,NEVER MARRIED,SPOUSE,FEMALE,NA
PUNJAB,074,VEHARI DISTRICT,VEHARI DISTRICT,TOTAL,NEVER MARRIED,SPOUSE,TRANSGENDER,NA
PUNJAB,074,VEHARI DISTRICT,VEHARI DISTRICT,TOTAL,NEVER MARRIED,SON/DAUGHTER,ALL SEXES,405663
PUNJAB,074,VEHARI DISTRICT,VEHARI DISTRICT,TOTAL,NEVER MARRIED,SON/DAUGHTER,MALE,230950
PUNJAB,074,VEHARI DISTRICT,VEHARI DISTRICT,TOTAL,NEVER MARRIED,SON/DAUGHTER,FEMALE,174690
PUNJAB,074,VEHARI DISTRICT,VEHARI DISTRICT,TOTAL,NEVER MARRIED,SON/DAUGHTER,TRANSGENDER,23
PUNJAB,074,VEHARI DISTRICT,VEHARI DISTRICT,TOTAL,NEVER MARRIED,DAUGHTER/SON IN LAW,ALL SEXES,NA
PUNJAB,074,VEHARI DISTRICT,VEHARI DISTRICT,TOTAL,NEVER MARRIED,DAUGHTER/SON IN LAW,MALE,NA
PUNJAB,074,VEHARI DISTRICT,VEHARI DISTRICT,TOTAL,NEVER MARRIED,DAUGHTER/SON IN LAW,FEMALE,NA
PUNJAB,074,VEHARI DISTRICT,VEHARI DISTRICT,TOTAL,NEVER MARRIED,DAUGHTER/SON IN LAW,TRANSGENDER,NA
PUNJAB,074,VEHARI DISTRICT,VEHARI DISTRICT,TOTAL,NEVER MARRIED,GRAND SON/GRAND DAUGHTER,ALL SEXES,17221
PUNJAB,074,VEHARI DISTRICT,VEHARI DISTRICT,TOTAL,NEVER MARRIED,GRAND SON/GRAND DAUGHTER,MALE,9270
PUNJAB,074,VEHARI DISTRICT,VEHARI DISTRICT,TOTAL,NEVER MARRIED,GRAND SON/GRAND DAUGHTER,FEMALE,7943
PUNJAB,074,VEHARI DISTRICT,VEHARI DISTRICT,TOTAL,NEVER MARRIED,GRAND SON/GRAND DAUGHTER,TRANSGENDER,8
PUNJAB,074,VEHARI DISTRICT,VEHARI DISTRICT,TOTAL,NEVER MARRIED,FATHER/MOTHER,ALL SEXES,NA
PUNJAB,074,VEHARI DISTRICT,VEHARI DISTRICT,TOTAL,NEVER MARRIED,FATHER/MOTHER,MALE,NA
PUNJAB,074,VEHARI DISTRICT,VEHARI DISTRICT,TOTAL,NEVER MARRIED,FATHER/MOTHER,FEMALE,NA
PUNJAB,074,VEHARI DISTRICT,VEHARI DISTRICT,TOTAL,NEVER MARRIED,FATHER/MOTHER,TRANSGENDER,NA
PUNJAB,074,VEHARI DISTRICT,VEHARI DISTRICT,TOTAL,NEVER MARRIED,BROTHER/SISTER,ALL SEXES,47802
PUNJAB,074,VEHARI DISTRICT,VEHARI DISTRICT,TOTAL,NEVER MARRIED,BROTHER/SISTER,MALE,27408
PUNJAB,074,VEHARI DISTRICT,VEHARI DISTRICT,TOTAL,NEVER MARRIED,BROTHER/SISTER,FEMALE,20356
PUNJAB,074,VEHARI DISTRICT,VEHARI DISTRICT,TOTAL,NEVER MARRIED,BROTHER/SISTER,TRANSGENDER,38
PUNJAB,074,VEHARI DISTRICT,VEHARI DISTRICT,TOTAL,NEVER MARRIED,OTHER RELATIVE,ALL SEXES,21402
PUNJAB,074,VEHARI DISTRICT,VEHARI DISTRICT,TOTAL,NEVER MARRIED,OTHER RELATIVE,MALE,11873
PUNJAB,074,VEHARI DISTRICT,VEHARI DISTRICT,TOTAL,NEVER MARRIED,OTHER RELATIVE,FEMALE,9440
PUNJAB,074,VEHARI DISTRICT,VEHARI DISTRICT,TOTAL,NEVER MARRIED,OTHER RELATIVE,TRANSGENDER,89
PUNJAB,074,VEHARI DISTRICT,VEHARI DISTRICT,TOTAL,NEVER MARRIED,NON-RELATIVE,ALL SEXES,7229
PUNJAB,074,VEHARI DISTRICT,VEHARI DISTRICT,TOTAL,NEVER MARRIED,NON-RELATIVE,MALE,5154
PUNJAB,074,VEHARI DISTRICT,VEHARI DISTRICT,TOTAL,NEVER MARRIED,NON-RELATIVE,FEMALE,2018
PUNJAB,074,VEHARI DISTRICT,VEHARI DISTRICT,TOTAL,NEVER MARRIED,NON-RELATIVE,TRANSGENDER,57
PUNJAB,074,VEHARI DISTRICT,VEHARI DISTRICT,TOTAL,MARRIED,HEAD,ALL SEXES,399642
PUNJAB,074,VEHARI DISTRICT,VEHARI DISTRICT,TOTAL,MARRIED,HEAD,MALE,366083
PUNJAB,074,VEHARI DISTRICT,VEHARI DISTRICT,TOTAL,MARRIED,HEAD,FEMALE,33559
PUNJAB,074,VEHARI DISTRICT,VEHARI DISTRICT,TOTAL,MARRIED,HEAD,TRANSGENDER,NA
PUNJAB,074,VEHARI DISTRICT,VEHARI DISTRICT,TOTAL,MARRIED,SPOUSE,ALL SEXES,377645
PUNJAB,074,VEHARI DISTRICT,VEHARI DISTRICT,TOTAL,MARRIED,SPOUSE,MALE,15162
PUNJAB,074,VEHARI DISTRICT,VEHARI DISTRICT,TOTAL,MARRIED,SPOUSE,FEMALE,362483
PUNJAB,074,VEHARI DISTRICT,VEHARI DISTRICT,TOTAL,MARRIED,SPOUSE,TRANSGENDER,NA
PUNJAB,074,VEHARI DISTRICT,VEHARI DISTRICT,TOTAL,MARRIED,SON/DAUGHTER,ALL SEXES,122785
PUNJAB,074,VEHARI DISTRICT,VEHARI DISTRICT,TOTAL,MARRIED,SON/DAUGHTER,MALE,111947
PUNJAB,074,VEHARI DISTRICT,VEHARI DISTRICT,TOTAL,MARRIED,SON/DAUGHTER,FEMALE,10838
PUNJAB,074,VEHARI DISTRICT,VEHARI DISTRICT,TOTAL,MARRIED,SON/DAUGHTER,TRANSGENDER,NA
PUNJAB,074,VEHARI DISTRICT,VEHARI DISTRICT,TOTAL,MARRIED,DAUGHTER/SON IN LAW,ALL SEXES,130832
PUNJAB,074,VEHARI DISTRICT,VEHARI DISTRICT,TOTAL,MARRIED,DAUGHTER/SON IN LAW,MALE,2688
PUNJAB,074,VEHARI DISTRICT,VEHARI DISTRICT,TOTAL,MARRIED,DAUGHTER/SON IN LAW,FEMALE,128144
