province_name,district_code,district_name,area_name,locality_name,locality_bucket,pop_98,avg_annual_growth_98_17,avg_hh_size,gender,total_population
PUNJAB,074,VEHARI DISTRICT,BUREWALA TEHSIL,BUREWALA MC,"200,000 - 499,999",152097,2.24,6.18,ALL SEXES,232030
PUNJAB,074,VEHARI DISTRICT,BUREWALA TEHSIL,BUREWALA MC,"200,000 - 499,999",152097,2.24,6.18,MALE,116541
PUNJAB,074,VEHARI DISTRICT,BUREWALA TEHSIL,BUREWALA MC,"200,000 - 499,999",152097,2.24,6.18,FEMALE,115451
PUNJAB,074,VEHARI DISTRICT,BUREWALA TEHSIL,BUREWALA MC,"200,000 - 499,999",152097,2.24,6.18,TRANSGENDER,38
PUNJAB,074,VEHARI DISTRICT,VEHARI TEHSIL,VEHARI MC,"100,000 - 199,999",94343,2.31,6.19,ALL SEXES,145647
PUNJAB,074,VEHARI DISTRICT,VEHARI TEHSIL,VEHARI MC,"100,000 - 199,999",94343,2.31,6.19,MALE,73823
PUNJAB,074,VEHARI DISTRICT,VEHARI TEHSIL,VEHARI MC,"100,000 - 199,999",94343,2.31,6.19,FEMALE,71801
PUNJAB,074,VEHARI DISTRICT,VEHARI TEHSIL,VEHARI MC,"100,000 - 199,999",94343,2.31,6.19,TRANSGENDER,23
PUNJAB,074,VEHARI DISTRICT,MAILSI TEHSIL,MAILSI MC,"50,000 - 99,999",55434,2.1,6.26,ALL SEXES,82322
PUNJAB,074,VEHARI DISTRICT,MAILSI TEHSIL,MAILSI MC,"50,000 - 99,999",55434,2.1,6.26,MALE,41371
PUNJAB,074,VEHARI DISTRICT,MAILSI TEHSIL,MAILSI MC,"50,000 - 99,999",55434,2.1,6.26,FEMALE,40927
PUNJAB,074,VEHARI DISTRICT,MAILSI TEHSIL,MAILSI MC,"50,000 - 99,999",55434,2.1,6.26,TRANSGENDER,24
PUNJAB,074,VEHARI DISTRICT,MAILSI TEHSIL,JALLA JEEM TC,"10,000 - 24,999",12310,1.81,6.04,ALL SEXES,17323
PUNJAB,074,VEHARI DISTRICT,MAILSI TEHSIL,JALLA JEEM TC,"10,000 - 24,999",12310,1.81,6.04,MALE,8568
PUNJAB,074,VEHARI DISTRICT,MAILSI TEHSIL,JALLA JEEM TC,"10,000 - 24,999",12310,1.81,6.04,FEMALE,8755
PUNJAB,074,VEHARI DISTRICT,MAILSI TEHSIL,JALLA JEEM TC,"10,000 - 24,999",12310,1.81,6.04,TRANSGENDER,0
PUNJAB,074,VEHARI DISTRICT,MAILSI TEHSIL,TIBBA SULTANPUR TC,"10,000 - 24,999",11298,1.42,6.23,ALL SEXES,14789
PUNJAB,074,VEHARI DISTRICT,MAILSI TEHSIL,TIBBA SULTANPUR TC,"10,000 - 24,999",11298,1.42,6.23,MALE,7359
PUNJAB,074,VEHARI DISTRICT,MAILSI TEHSIL,TIBBA SULTANPUR TC,"10,000 - 24,999",11298,1.42,6.23,FEMALE,7427
PUNJAB,074,VEHARI DISTRICT,MAILSI TEHSIL,TIBBA SULTANPUR TC,"10,000 - 24,999",11298,1.42,6.23,TRANSGENDER,3
PUNJAB,074,VEHARI DISTRICT,MAILSI TEHSIL,KARAMPUR TC,"10,000 - 24,999",9950,1.82,6.08,ALL SEXES,14018
PUNJAB,074,VEHARI DISTRICT,MAILSI TEHSIL,KARAMPUR TC,"10,000 - 24,999",9950,1.82,6.08,MALE,7123
PUNJAB,074,VEHARI DISTRICT,MAILSI TEHSIL,KARAMPUR TC,"10,000 - 24,999",9950,1.82,6.08,FEMALE,6893
PUNJAB,074,VEHARI DISTRICT,MAILSI TEHSIL,KARAMPUR TC,"10,000 - 24,999",9950,1.82,6.08,TRANSGENDER,2
