province_name,district_code,district_name,area_name,area_type,gender,age_group,total_population,literacy_ratio,literacy_status,count
PUNJAB,074,VEHARI DISTRICT,VEHARI DISTRICT,TOTAL,ALL SEXES,10 AND ABOVE,2099200,55.36,FORMAL LITERATE,1151239
PUNJAB,074,VEHARI DISTRICT,VEHARI DISTRICT,TOTAL,ALL SEXES,10 - 14,325835,76.54,FORMAL LITERATE,248842
PUNJAB,074,VEHARI DISTRICT,VEHARI DISTRICT,TOTAL,ALL SEXES,15 - 19,287993,72.11,FORMAL LITERATE,207041
PUNJAB,074,VEHARI DISTRICT,VEHARI DISTRICT,TOTAL,ALL SEXES,20 - 24,255408,65.48,FORMAL LITERATE,166078
PUNJAB,074,VEHARI DISTRICT,VEHARI DISTRICT,TOTAL,ALL SEXES,25 - 29,224546,58.24,FORMAL LITERATE,129556
PUNJAB,074,VEHARI DISTRICT,VEHARI DISTRICT,TOTAL,ALL SEXES,30 - 34,197373,53.75,FORMAL LITERATE,104884
PUNJAB,074,VEHARI DISTRICT,VEHARI DISTRICT,TOTAL,ALL SEXES,35 - 39,173322,50.04,FORMAL LITERATE,85696
PUNJAB,074,VEHARI DISTRICT,VEHARI DISTRICT,TOTAL,ALL SEXES,40 - 44,142677,45.55,FORMAL LITERATE,64080
PUNJAB,074,VEHARI DISTRICT,VEHARI DISTRICT,TOTAL,ALL SEXES,45 - 49,122816,38.2,FORMAL LITERATE,46060
PUNJAB,074,VEHARI DISTRICT,VEHARI DISTRICT,TOTAL,ALL SEXES,50 - 54,108189,34.45,FORMAL LITERATE,36445
PUNJAB,074,VEHARI DISTRICT,VEHARI DISTRICT,TOTAL,ALL SEXES,55 - 59,76876,31.66,FORMAL LITERATE,23713
PUNJAB,074,VEHARI DISTRICT,VEHARI DISTRICT,TOTAL,ALL SEXES,60 - 64,64570,27.45,FORMAL LITERATE,17086
PUNJAB,074,VEHARI DISTRICT,VEHARI DISTRICT,TOTAL,ALL SEXES,65 - 69,45140,21.61,FORMAL LITERATE,9312
PUNJAB,074,VEHARI DISTRICT,VEHARI DISTRICT,TOTAL,ALL SEXES,70 - 74,34213,19.99,FORMAL LITERATE,6493
PUNJAB,074,VEHARI DISTRICT,VEHARI DISTRICT,TOTAL,ALL SEXES,75 AND ABOVE,40242,15.98,FORMAL LITERATE,5953
PUNJAB,074,VEHARI DISTRICT,VEHARI DISTRICT,TOTAL,ALL SEXES,10 AND ABOVE,2099200,55.36,INFORMAL LITERATE,10929
PUNJAB,074,VEHARI DISTRICT,VEHARI DISTRICT,TOTAL,ALL SEXES,10 - 14,325835,76.54,INFORMAL LITERATE,557
PUNJAB,074,VEHARI DISTRICT,VEHARI DISTRICT,TOTAL,ALL SEXES,15 - 19,287993,72.11,INFORMAL LITERATE,630
PUNJAB,074,VEHARI DISTRICT,VEHARI DISTRICT,TOTAL,ALL SEXES,20 - 24,255408,65.48,INFORMAL LITERATE,1157
PUNJAB,074,VEHARI DISTRICT,VEHARI DISTRICT,TOTAL,ALL SEXES,25 - 29,224546,58.24,INFORMAL LITERATE,1214
PUNJAB,074,VEHARI DISTRICT,VEHARI DISTRICT,TOTAL,ALL SEXES,30 - 34,197373,53.75,INFORMAL LITERATE,1200
PUNJAB,074,VEHARI DISTRICT,VEHARI DISTRICT,TOTAL,ALL SEXES,35 - 39,173322,50.04,INFORMAL LITERATE,1038
PUNJAB,074,VEHARI DISTRICT,VEHARI DISTRICT,TOTAL,ALL SEXES,40 - 44,142677,45.55,INFORMAL LITERATE,908
PUNJAB,074,VEHARI DISTRICT,VEHARI DISTRICT,TOTAL,ALL SEXES,45 - 49,122816,38.2,INFORMAL LITERATE,861
PUNJAB,074,VEHARI DISTRICT,VEHARI DISTRICT,TOTAL,ALL SEXES,50 - 54,108189,34.45,INFORMAL LITERATE,831
PUNJAB,074,VEHARI DISTRICT,VEHARI DISTRICT,TOTAL,ALL SEXES,55 - 59,76876,31.66,INFORMAL LITERATE,629
PUNJAB,074,VEHARI DISTRICT,VEHARI DISTRICT,TOTAL,ALL SEXES,60 - 64,64570,27.45,INFORMAL LITERATE,637
PUNJAB,074,VEHARI DISTRICT,VEHARI DISTRICT,TOTAL,ALL SEXES,65 - 69,45140,21.61,INFORMAL LITERATE,445
PUNJAB,074,VEHARI DISTRICT,VEHARI DISTRICT,TOTAL,ALL SEXES,70 - 74,34213,19.99,INFORMAL LITERATE,345
PUNJAB,074,VEHARI DISTRICT,VEHARI DISTRICT,TOTAL,ALL SEXES,75 AND ABOVE,40242,15.98,INFORMAL LITERATE,477
PUNJAB,074,VEHARI DISTRICT,VEHARI DISTRICT,TOTAL,MALE,10 AND ABOVE,1051019,65.17,ILLITERATE,366119
PUNJAB,074,VEHARI DISTRICT,VEHARI DISTRICT,TOTAL,MALE,10 - 14,170211,80.06,ILLITERATE,33943
PUNJAB,074,VEHARI DISTRICT,VEHARI DISTRICT,TOTAL,MALE,15 - 19,146776,77.21,ILLITERATE,33453
PUNJAB,074,VEHARI DISTRICT,VEHARI DISTRICT,TOTAL,MALE,20 - 24,123200,72.97,ILLITERATE,33304
PUNJAB,074,VEHARI DISTRICT,VEHARI DISTRICT,TOTAL,MALE,25 - 29,106238,68.14,ILLITERATE,33844
PUNJAB,074,VEHARI DISTRICT,VEHARI DISTRICT,TOTAL,MALE,30 - 34,94690,65.77,ILLITERATE,32416
PUNJAB,074,VEHARI DISTRICT,VEHARI DISTRICT,TOTAL,MALE,35 - 39,85953,64.36,ILLITERATE,30633
PUNJAB,074,VEHARI DISTRICT,VEHARI DISTRICT,TOTAL,MALE,40 - 44,70563,61.58,ILLITERATE,27108
PUNJAB,074,VEHARI DISTRICT,VEHARI DISTRICT,TOTAL,MALE,45 - 49,62379,53.19,ILLITERATE,29202
PUNJAB,074,VEHARI DISTRICT,VEHARI DISTRICT,TOTAL,MALE,50 - 54,56304,48.52,ILLITERATE,28987
PUNJAB,074,VEHARI DISTRICT,VEHARI DISTRICT,TOTAL,MALE,55 - 59,40147,46.57,ILLITERATE,21450
PUNJAB,074,VEHARI DISTRICT,VEHARI DISTRICT,TOTAL,MALE,60 - 64,32906,42.62,ILLITERATE,18882
PUNJAB,074,VEHARI DISTRICT,VEHARI DISTRICT,TOTAL,MALE,65 - 69,23067,34.33,ILLITERATE,15149
PUNJAB,074,VEHARI DISTRICT,VEHARI DISTRICT,TOTAL,MALE,70 - 74,17798,31.92,ILLITERATE,12116
PUNJAB,074,VEHARI DISTRICT,VEHARI DISTRICT,TOTAL,MALE,75 AND ABOVE,20787,24.8,ILLITERATE,15632
PUNJAB,074,VEHARI DISTRICT,VEHARI DISTRICT,TOTAL,MALE,10 AND ABOVE,1051019,65.17,TOTAL LITERATE,684900
PUNJAB,074,VEHARI DISTRICT,VEHARI DISTRICT,TOTAL,MALE,10 - 14,170211,80.06,TOTAL LITERATE,136268
PUNJAB,074,VEHARI DISTRICT,VEHARI DISTRICT,TOTAL,MALE,15 - 19,146776,77.21,TOTAL LITERATE,113323
PUNJAB,074,VEHARI DISTRICT,VEHARI DISTRICT,TOTAL,MALE,20 - 24,123200,72.97,TOTAL LITERATE,89896
PUNJAB,074,VEHARI DISTRICT,VEHARI DISTRICT,TOTAL,MALE,25 - 29,106238,68.14,TOTAL LITERATE,72394
PUNJAB,074,VEHARI DISTRICT,VEHARI DISTRICT,TOTAL,MALE,30 - 34,94690,65.77,TOTAL LITERATE,62274
PUNJAB,074,VEHARI DISTRICT,VEHARI DISTRICT,TOTAL,MALE,35 - 39,85953,64.36,TOTAL LITERATE,55320
PUNJAB,074,VEHARI DISTRICT,VEHARI DISTRICT,TOTAL,MALE,40 - 44,70563,61.58,TOTAL LITERATE,43455
PUNJAB,074,VEHARI DISTRICT,VEHARI DISTRICT,TOTAL,MALE,45 - 49,62379,53.19,TOTAL LITERATE,33177
PUNJAB,074,VEHARI DISTRICT,VEHARI DISTRICT,TOTAL,MALE,50 - 54,56304,48.52,TOTAL LITERATE,27317
PUNJAB,074,VEHARI DISTRICT,VEHARI DISTRICT,TOTAL,MALE,55 - 59,40147,46.57,TOTAL LITERATE,18697
PUNJAB,074,VEHARI DISTRICT,VEHARI DISTRICT,TOTAL,MALE,60 - 64,32906,42.62,TOTAL LITERATE,14024
PUNJAB,074,VEHARI DISTRICT,VEHARI DISTRICT,TOTAL,MALE,65 - 69,23067,34.33,TOTAL LITERATE,7918
PUNJAB,074,VEHARI DISTRICT,VEHARI DISTRICT,TOTAL,MALE,70 - 74,17798,31.92,TOTAL LITERATE,5682
PUNJAB,074,VEHARI DISTRICT,VEHARI DISTRICT,TOTAL,MALE,75 AND ABOVE,20787,24.8,TOTAL LITERATE,5155
PUNJAB,074,VEHARI DISTRICT,VEHARI DISTRICT,TOTAL,MALE,10 AND ABOVE,1051019,65.17,FORMAL LITERATE,679969
PUNJAB,074,VEHARI DISTRICT,VEHARI DISTRICT,TOTAL,MALE,10 - 14,170211,80.06,FORMAL LITERATE,136002
PUNJAB,074,VEHARI DISTRICT,VEHARI DISTRICT,TOTAL,MALE,15 - 19,146776,77.21,FORMAL LITERATE,113005
PUNJAB,074,VEHARI DISTRICT,VEHARI DISTRICT,TOTAL,MALE,20 - 24,123200,72.97,FORMAL LITERATE,89390
PUNJAB,074,VEHARI DISTRICT,VEHARI DISTRICT,TOTAL,MALE,25 - 29,106238,68.14,FORMAL LITERATE,71899
PUNJAB,074,VEHARI DISTRICT,VEHARI DISTRICT,TOTAL,MALE,30 - 34,94690,65.77,FORMAL LITERATE,61737
PUNJAB,074,VEHARI DISTRICT,VEHARI DISTRICT,TOTAL,MALE,35 - 39,85953,64.36,FORMAL LITERATE,54866
PUNJAB,074,VEHARI DISTRICT,VEHARI DISTRICT,TOTAL,MALE,40 - 44,70563,61.58,FORMAL LITERATE,43051
PUNJAB,074,VEHARI DISTRICT,VEHARI DISTRICT,TOTAL,MALE,45 - 49,62379,53.19,FORMAL LITERATE,32781
PUNJAB,074,VEHARI DISTRICT,VEHARI DISTRICT,TOTAL,MALE,50 - 54,56304,48.52,FORMAL LITERATE,26920
PUNJAB,074,VEHARI DISTRICT,VEHARI DISTRICT,TOTAL,MALE,55 - 59,40147,46.57,FORMAL LITERATE,18422
PUNJAB,074,VEHARI DISTRICT,VEHARI DISTRICT,TOTAL,MALE,60 - 64,32906,42.62,FORMAL LITERATE,13717
PUNJAB,074,VEHARI DISTRICT,VEHARI DISTRICT,TOTAL,MALE,65 - 69,23067,34.33,FORMAL LITERATE,7704
PUNJAB,074,VEHARI DISTRICT,VEHARI DISTRICT,TOTAL,MALE,70 - 74,17798,31.92,FORMAL LITERATE,5535
PUNJAB,074,VEHARI DISTRICT,VEHARI DISTRICT,TOTAL,MALE,75 AND ABOVE,20787,24.8,FORMAL LITERATE,4940
PUNJAB,074,VEHARI DISTRICT,VEHARI DISTRICT,TOTAL,MALE,10 AND ABOVE,1051019,65.17,INFORMAL LITERATE,4931
PUNJAB,074,VEHARI DISTRICT,VEHARI DISTRICT,TOTAL,MALE,10 - 14,170211,80.06,INFORMAL LITERATE,266
PUNJAB,074,VEHARI DISTRICT,VEHARI DISTRICT,TOTAL,MALE,15 - 19,146776,77.21,INFORMAL LITERATE,318
PUNJAB,074,VEHARI DISTRICT,VEHARI DISTRICT,TOTAL,MALE,20 - 24,123200,72.97,INFORMAL LITERATE,506
PUNJAB,074,VEHARI DISTRICT,VEHARI DISTRICT,TOTAL,MALE,25 - 29,106238,68.14,INFORMAL LITERATE,495
PUNJAB,074,VEHARI DISTRICT,VEHARI DISTRICT,TOTAL,MALE,30 - 34,94690,65.77,INFORMAL LITERATE,537
PUNJAB,074,VEHARI DISTRICT,VEHARI DISTRICT,TOTAL,MALE,35 - 39,85953,64.36,INFORMAL LITERATE,454
PUNJAB,074,VEHARI DISTRICT,VEHARI DISTRICT,TOTAL,MALE,40 - 44,70563,61.58,INFORMAL LITERATE,404
PUNJAB,074,VEHARI DISTRICT,VEHARI DISTRICT,TOTAL,MALE,45 - 49,62379,53.19,INFORMAL LITERATE,396
PUNJAB,074,VEHARI DISTRICT,VEHARI DISTRICT,TOTAL,MALE,50 - 54,56304,48.52,INFORMAL LITERATE,397
PUNJAB,074,VEHARI DISTRICT,VEHARI DISTRICT,TOTAL,MALE,55 - 59,40147,46.57,INFORMAL LITERATE,275
PUNJAB,074,VEHARI DISTRICT,VEHARI DISTRICT,TOTAL,MALE,60 - 64,32906,42.62,INFORMAL LITERATE,307
PUNJAB,074,VEHARI DISTRICT,VEHARI DISTRICT,TOTAL,MALE,65 - 69,23067,34.33,INFORMAL LITERATE,214
PUNJAB,074,VEHARI DISTRICT,VEHARI DISTRICT,TOTAL,MALE,70 - 74,17798,31.92,INFORMAL LITERATE,147
PUNJAB,074,VEHARI DISTRICT,VEHARI DISTRICT,TOTAL,MALE,75 AND ABOVE,20787,24.8,INFORMAL LITERATE,215
PUNJAB,074,VEHARI DISTRICT,VEHARI DISTRICT,TOTAL,FEMALE,10 AND ABOVE,1047885,45.54,ILLITERATE,570714
PUNJAB,074,VEHARI DISTRICT,VEHARI DISTRICT,TOTAL,FEMALE,10 - 14,155624,72.7,ILLITERATE,42493
PUNJAB,074,VEHARI DISTRICT,VEHARI DISTRICT,TOTAL,FEMALE,15 - 19,141196,66.81,ILLITERATE,46859
PUNJAB,074,VEHARI DISTRICT,VEHARI DISTRICT,TOTAL,FEMALE,20 - 24,132167,58.5,ILLITERATE,54848
PUNJAB,074,VEHARI DISTRICT,VEHARI DISTRICT,TOTAL,FEMALE,25 - 29,118260,49.34,ILLITERATE,59907
PUNJAB,074,VEHARI DISTRICT,VEHARI DISTRICT,TOTAL,FEMALE,30 - 34,102651,42.67,ILLITERATE,58853
PUNJAB,074,VEHARI DISTRICT,VEHARI DISTRICT,TOTAL,FEMALE,35 - 39,87341,35.96,ILLITERATE,55935
PUNJAB,074,VEHARI DISTRICT,VEHARI DISTRICT,TOTAL,FEMALE,40 - 44,72092,29.86,ILLITERATE,50567
PUNJAB,074,VEHARI DISTRICT,VEHARI DISTRICT,TOTAL,FEMALE,45 - 49,60400,22.75,ILLITERATE,46660
PUNJAB,074,VEHARI DISTRICT,VEHARI DISTRICT,TOTAL,FEMALE,50 - 54,51866,19.19,ILLITERATE,41912
PUNJAB,074,VEHARI DISTRICT,VEHARI DISTRICT,TOTAL,FEMALE,55 - 59,36717,15.37,ILLITERATE,31074
PUNJAB,074,VEHARI DISTRICT,VEHARI DISTRICT,TOTAL,FEMALE,60 - 64,31655,11.68,ILLITERATE,27957
PUNJAB,074,VEHARI DISTRICT,VEHARI DISTRICT,TOTAL,FEMALE,65 - 69,22065,8.33,ILLITERATE,20227
PUNJAB,074,VEHARI DISTRICT,VEHARI DISTRICT,TOTAL,FEMALE,70 - 74,16411,7.04,ILLITERATE,15255
PUNJAB,074,VEHARI DISTRICT,VEHARI DISTRICT,TOTAL,FEMALE,75 AND ABOVE,19440,6.55,ILLITERATE,18167
PUNJAB,074,VEHARI DISTRICT,VEHARI DISTRICT,TOTAL,FEMALE,10 AND ABOVE,1047885,45.54,TOTAL LITERATE,477171
PUNJAB,074,VEHARI DISTRICT,VEHARI DISTRICT,TOTAL,FEMALE,10 - 14,155624,72.7,TOTAL LITERATE,113131
PUNJAB,074,VEHARI DISTRICT,VEHARI DISTRICT,TOTAL,FEMALE,15 - 19,141196,66.81,TOTAL LITERATE,94337
PUNJAB,074,VEHARI DISTRICT,VEHARI DISTRICT,TOTAL,FEMALE,20 - 24,132167,58.5,TOTAL LITERATE,77319
PUNJAB,074,VEHARI DISTRICT,VEHARI DISTRICT,TOTAL,FEMALE,25 - 29,118260,49.34,TOTAL LITERATE,58353
PUNJAB,074,VEHARI DISTRICT,VEHARI DISTRICT,TOTAL,FEMALE,30 - 34,102651,42.67,TOTAL LITERATE,43798
PUNJAB,074,VEHARI DISTRICT,VEHARI DISTRICT,TOTAL,FEMALE,35 - 39,87341,35.96,TOTAL LITERATE,31406
PUNJAB,074,VEHARI DISTRICT,VEHARI DISTRICT,TOTAL,FEMALE,40 - 44,72092,29.86,TOTAL LITERATE,21525
PUNJAB,074,VEHARI DISTRICT,VEHARI DISTRICT,TOTAL,FEMALE,45 - 49,60400,22.75,TOTAL LITERATE,13740
PUNJAB,074,VEHARI DISTRICT,VEHARI DISTRICT,TOTAL,FEMALE,50 - 54,51866,19.19,TOTAL LITERATE,9954
PUNJAB,074,VEHARI DISTRICT,VEHARI DISTRICT,TOTAL,FEMALE,55 - 59,36717,15.37,TOTAL LITERATE,5643
PUNJAB,074,VEHARI DISTRICT,VEHARI DISTRICT,TOTAL,FEMALE,60 - 64,31655,11.68,TOTAL LITERATE,3698
PUNJAB,074,VEHARI DISTRICT,VEHARI DISTRICT,TOTAL,FEMALE,65 - 69,22065,8.33,TOTAL LITERATE,1838
PUNJAB,074,VEHARI DISTRICT,VEHARI DISTRICT,TOTAL,FEMALE,70 - 74,16411,7.04,TOTAL LITERATE,1156
PUNJAB,074,VEHARI DISTRICT,VEHARI DISTRICT,TOTAL,FEMALE,75 AND ABOVE,19440,6.55,TOTAL LITERATE,1273
PUNJAB,074,VEHARI DISTRICT,VEHARI DISTRICT,TOTAL,FEMALE,10 AND ABOVE,1047885,45.54,FORMAL LITERATE,471181
PUNJAB,074,VEHARI DISTRICT,VEHARI DISTRICT,TOTAL,FEMALE,10 - 14,155624,72.7,FORMAL LITERATE,112840
PUNJAB,074,VEHARI DISTRICT,VEHARI DISTRICT,TOTAL,FEMALE,15 - 19,141196,66.81,FORMAL LITERATE,94025
PUNJAB,074,VEHARI DISTRICT,VEHARI DISTRICT,TOTAL,FEMALE,20 - 24,132167,58.5,FORMAL LITERATE,76669
PUNJAB,074,VEHARI DISTRICT,VEHARI DISTRICT,TOTAL,FEMALE,25 - 29,118260,49.34,FORMAL LITERATE,57636
PUNJAB,074,VEHARI DISTRICT,VEHARI DISTRICT,TOTAL,FEMALE,30 - 34,102651,42.67,FORMAL LITERATE,43135
PUNJAB,074,VEHARI DISTRICT,VEHARI DISTRICT,TOTAL,FEMALE,35 - 39,87341,35.96,FORMAL LITERATE,30824
PUNJAB,074,VEHARI DISTRICT,VEHARI DISTRICT,TOTAL,FEMALE,40 - 44,72092,29.86,FORMAL LITERATE,21022
PUNJAB,074,VEHARI DISTRICT,VEHARI DISTRICT,TOTAL,FEMALE,45 - 49,60400,22.75,FORMAL LITERATE,13277
PUNJAB,074,VEHARI DISTRICT,VEHARI DISTRICT,TOTAL,FEMALE,50 - 54,51866,19.19,FORMAL LITERATE,9520
PUNJAB,074,VEHARI DISTRICT,VEHARI DISTRICT,TOTAL,FEMALE,55 - 59,36717,15.37,FORMAL LITERATE,5289
PUNJAB,074,VEHARI DISTRICT,VEHARI DISTRICT,TOTAL,FEMALE,60 - 64,31655,11.68,FORMAL LITERATE,3368
PUNJAB,074,VEHARI DISTRICT,VEHARI DISTRICT,TOTAL,FEMALE,65 - 69,22065,8.33,FORMAL LITERATE,1607
PUNJAB,074,VEHARI DISTRICT,VEHARI DISTRICT,TOTAL,FEMALE,70 - 74,16411,7.04,FORMAL LITERATE,958
PUNJAB,074,VEHARI DISTRICT,VEHARI DISTRICT,TOTAL,FEMALE,75 AND ABOVE,19440,6.55,FORMAL LITERATE,1011
PUNJAB,074,VEHARI DISTRICT,VEHARI DISTRICT,TOTAL,FEMALE,10 AND ABOVE,1047885,45.54,INFORMAL LITERATE,5990
PUNJAB,074,VEHARI DISTRICT,VEHARI DISTRICT,TOTAL,FEMALE,10 - 14,155624,72.7,INFORMAL LITERATE,291
PUNJAB,074,VEHARI DISTRICT,VEHARI DISTRICT,TOTAL,FEMALE,15 - 19,141196,66.81,INFORMAL LITERATE,312
PUNJAB,074,VEHARI DISTRICT,VEHARI DISTRICT,TOTAL,FEMALE,20 - 24,132167,58.5,INFORMAL LITERATE,650
PUNJAB,074,VEHARI DISTRICT,VEHARI DISTRICT,TOTAL,FEMALE,25 - 29,118260,49.34,INFORMAL LITERATE,717
PUNJAB,074,VEHARI DISTRICT,VEHARI DISTRICT,TOTAL,FEMALE,30 - 34,102651,42.67,INFORMAL LITERATE,663
PUNJAB,074,VEHARI DISTRICT,VEHARI DISTRICT,TOTAL,FEMALE,35 - 39,87341,35.96,INFORMAL LITERATE,582
PUNJAB,074,VEHARI DISTRICT,VEHARI DISTRICT,TOTAL,FEMALE,40 - 44,72092,29.86,INFORMAL LITERATE,503
PUNJAB,074,VEHARI DISTRICT,VEHARI DISTRICT,TOTAL,FEMALE,45 - 49,60400,22.75,INFORMAL LITERATE,463
PUNJAB,074,VEHARI DISTRICT,VEHARI DISTRICT,TOTAL,FEMALE,50 - 54,51866,19.19,INFORMAL LITERATE,434
PUNJAB,074,VEHARI DISTRICT,VEHARI DISTRICT,TOTAL,FEMALE,55 - 59,36717,15.37,INFORMAL LITERATE,354
PUNJAB,074,VEHARI DISTRICT,VEHARI DISTRICT,TOTAL,FEMALE,60 - 64,31655,11.68,INFORMAL LITERATE,330
PUNJAB,074,VEHARI DISTRICT,VEHARI DISTRICT,TOTAL,FEMALE,65 - 69,22065,8.33,INFORMAL LITERATE,231
PUNJAB,074,VEHARI DISTRICT,VEHARI DISTRICT,TOTAL,FEMALE,70 - 74,16411,7.04,INFORMAL LITERATE,198
PUNJAB,074,VEHARI DISTRICT,VEHARI DISTRICT,TOTAL,FEMALE,75 AND ABOVE,19440,6.55,INFORMAL LITERATE,262
PUNJAB,074,VEHARI DISTRICT,VEHARI DISTRICT,TOTAL,TRANSGENDER,10 AND ABOVE,296,32.77,ILLITERATE,199
PUNJAB,074,VEHARI DISTRICT,VEHARI DISTRICT,TOTAL,TRANSGENDER,10 - 14,0,0,ILLITERATE,0
PUNJAB,074,VEHARI DISTRICT,VEHARI DISTRICT,TOTAL,TRANSGENDER,15 - 19,21,52.38,ILLITERATE,10
PUNJAB,074,VEHARI DISTRICT,VEHARI DISTRICT,TOTAL,TRANSGENDER,20 - 24,41,48.78,ILLITERATE,21
PUNJAB,074,VEHARI DISTRICT,VEHARI DISTRICT,TOTAL,TRANSGENDER,25 - 29,48,47.92,ILLITERATE,25
PUNJAB,074,VEHARI DISTRICT,VEHARI DISTRICT,TOTAL,TRANSGENDER,30 - 34,32,37.5,ILLITERATE,20
PUNJAB,074,VEHARI DISTRICT,VEHARI DISTRICT,TOTAL,TRANSGENDER,35 - 39,28,28.57,ILLITERATE,20
PUNJAB,074,VEHARI DISTRICT,VEHARI DISTRICT,TOTAL,TRANSGENDER,40 - 44,22,36.36,ILLITERATE,14
PUNJAB,074,VEHARI DISTRICT,VEHARI DISTRICT,TOTAL,TRANSGENDER,45 - 49,37,10.81,ILLITERATE,33
PUNJAB,074,VEHARI DISTRICT,VEHARI DISTRICT,TOTAL,TRANSGENDER,50 - 54,19,26.32,ILLITERATE,14
PUNJAB,074,VEHARI DISTRICT,VEHARI DISTRICT,TOTAL,TRANSGENDER,55 - 59,12,16.67,ILLITERATE,10
PUNJAB,074,VEHARI DISTRICT,VEHARI DISTRICT,TOTAL,TRANSGENDER,60 - 64,9,11.11,ILLITERATE,8
PUNJAB,074,VEHARI DISTRICT,VEHARI DISTRICT,TOTAL,TRANSGENDER,65 - 69,8,12.5,ILLITERATE,7
