province_name,district_code,district_name,area_name,area_type,gender,count
PUNJAB,074,VEHARI DISTRICT,VEHARI DISTRICT,TOTAL,ALL SEXES,408782
PUNJAB,074,VEHARI DISTRICT,VEHARI DISTRICT,TOTAL,MALE,382534
PUNJAB,074,VEHARI DISTRICT,VEHARI DISTRICT,TOTAL,FEMALE,26227
PUNJAB,074,VEHARI DISTRICT,VEHARI DISTRICT,TOTAL,TRANSGENDER,21
PUNJAB,074,VEHARI DISTRICT,VEHARI DISTRICT,RURAL,ALL SEXES,343287
PUNJAB,074,VEHARI DISTRICT,VEHARI DISTRICT,RURAL,MALE,323022
PUNJAB,074,VEHARI DISTRICT,VEHARI DISTRICT,RURAL,FEMALE,20254
PUNJAB,074,VEHARI DISTRICT,VEHARI DISTRICT,RURAL,TRANSGENDER,11
PUNJAB,074,VEHARI DISTRICT,VEHARI DISTRICT,URBAN,ALL SEXES,65495
PUNJAB,074,VEHARI DISTRICT,VEHARI DISTRICT,URBAN,MALE,59512
PUNJAB,074,VEHARI DISTRICT,VEHARI DISTRICT,URBAN,FEMALE,5973
PUNJAB,074,VEHARI DISTRICT,VEHARI DISTRICT,URBAN,TRANSGENDER,10
PUNJAB,074,VEHARI DISTRICT,BUREWALA TEHSIL,TOTAL,ALL SEXES,143385
PUNJAB,074,VEHARI DISTRICT,BUREWALA TEHSIL,TOTAL,MALE,133530
PUNJAB,074,VEHARI DISTRICT,BUREWALA TEHSIL,TOTAL,FEMALE,9849
PUNJAB,074,VEHARI DISTRICT,BUREWALA TEHSIL,TOTAL,TRANSGENDER,6
PUNJAB,074,VEHARI DISTRICT,BUREWALA TEHSIL,RURAL,ALL SEXES,113419
PUNJAB,074,VEHARI DISTRICT,BUREWALA TEHSIL,RURAL,MALE,106215
PUNJAB,074,VEHARI DISTRICT,BUREWALA TEHSIL,RURAL,FEMALE,7202
PUNJAB,074,VEHARI DISTRICT,BUREWALA TEHSIL,RURAL,TRANSGENDER,2
PUNJAB,074,VEHARI DISTRICT,BUREWALA TEHSIL,URBAN,ALL SEXES,29966
PUNJAB,074,VEHARI DISTRICT,BUREWALA TEHSIL,URBAN,MALE,27315
PUNJAB,074,VEHARI DISTRICT,BUREWALA TEHSIL,URBAN,FEMALE,2647
PUNJAB,074,VEHARI DISTRICT,BUREWALA TEHSIL,URBAN,TRANSGENDER,4
PUNJAB,074,VEHARI DISTRICT,MAILSI TEHSIL,TOTAL,ALL SEXES,134893
PUNJAB,074,VEHARI DISTRICT,MAILSI TEHSIL,TOTAL,MALE,126447
PUNJAB,074,VEHARI DISTRICT,MAILSI TEHSIL,TOTAL,FEMALE,8436
PUNJAB,074,VEHARI DISTRICT,MAILSI TEHSIL,TOTAL,TRANSGENDER,10
PUNJAB,074,VEHARI DISTRICT,MAILSI TEHSIL,RURAL,ALL SEXES,117300
PUNJAB,074,VEHARI DISTRICT,MAILSI TEHSIL,RURAL,MALE,110576
PUNJAB,074,VEHARI DISTRICT,MAILSI TEHSIL,RURAL,FEMALE,6720
PUNJAB,074,VEHARI DISTRICT,MAILSI TEHSIL,RURAL,TRANSGENDER,4
PUNJAB,074,VEHARI DISTRICT,MAILSI TEHSIL,URBAN,ALL SEXES,17593
PUNJAB,074,VEHARI DISTRICT,MAILSI TEHSIL,URBAN,MALE,15871
PUNJAB,074,VEHARI DISTRICT,MAILSI TEHSIL,URBAN,FEMALE,1716
PUNJAB,074,VEHARI DISTRICT,MAILSI TEHSIL,URBAN,TRANSGENDER,6
PUNJAB,074,VEHARI DISTRICT,VEHARI TEHSIL,TOTAL,ALL SEXES,130504
PUNJAB,074,VEHARI DISTRICT,VEHARI TEHSIL,TOTAL,MALE,122557
PUNJAB,074,VEHARI DISTRICT,VEHARI TEHSIL,TOTAL,FEMALE,7942
PUNJAB,074,VEHARI DISTRICT,VEHARI TEHSIL,TOTAL,TRANSGENDER,5
PUNJAB,074,VEHARI DISTRICT,VEHARI TEHSIL,RURAL,ALL SEXES,112568
PUNJAB,074,VEHARI DISTRICT,VEHARI TEHSIL,RURAL,MALE,106231
PUNJAB,074,VEHARI DISTRICT,VEHARI TEHSIL,RURAL,FEMALE,6332
PUNJAB,074,VEHARI DISTRICT,VEHARI TEHSIL,RURAL,TRANSGENDER,5
PUNJAB,074,VEHARI DISTRICT,VEHARI TEHSIL,URBAN,ALL SEXES,17936
PUNJAB,074,VEHARI DISTRICT,VEHARI TEHSIL,URBAN,MALE,16326
PUNJAB,074,VEHARI DISTRICT,VEHARI TEHSIL,URBAN,FEMALE,1610
PUNJAB,074,VEHARI DISTRICT,VEHARI TEHSIL,URBAN,TRANSGENDER,0
