province_name,district_code,district_name,area_name,locality_name,locality_bucket,pop_98,avg_annual_growth_98_17,avg_hh_size,gender,total_population
KHYBER PAKTUNKHWA,003,DERA ISMAIL KHAN DISTRICT,DERA ISMAIL KHAN TEHSIL,DERA ISMAIL KHAN MC,"200,000 - 499,999",86969,4.8,6.58,ALL SEXES,212324
KHYBER PAKTUNKHWA,003,DERA ISMAIL KHAN DISTRICT,DERA ISMAIL KHAN TEHSIL,DERA ISMAIL KHAN MC,"200,000 - 499,999",86969,4.8,6.58,MALE,110597
KHYBER PAKTUNKHWA,003,DERA ISMAIL KHAN DISTRICT,DERA ISMAIL KHAN TEHSIL,DERA ISMAIL KHAN MC,"200,000 - 499,999",86969,4.8,6.58,FEMALE,101690
KHYBER PAKTUNKHWA,003,DERA ISMAIL KHAN DISTRICT,DERA ISMAIL KHAN TEHSIL,DERA ISMAIL KHAN MC,"200,000 - 499,999",86969,4.8,6.58,TRANSGENDER,37
KHYBER PAKTUNKHWA,003,DERA ISMAIL KHAN DISTRICT,PAHARPUR TEHSIL,PAHARPUR MC,"50,000 - 99,999",14580,8.32,8.59,ALL SEXES,66745
KHYBER PAKTUNKHWA,003,DERA ISMAIL KHAN DISTRICT,PAHARPUR TEHSIL,PAHARPUR MC,"50,000 - 99,999",14580,8.32,8.59,MALE,34323
KHYBER PAKTUNKHWA,003,DERA ISMAIL KHAN DISTRICT,PAHARPUR TEHSIL,PAHARPUR MC,"50,000 - 99,999",14580,8.32,8.59,FEMALE,32418
KHYBER PAKTUNKHWA,003,DERA ISMAIL KHAN DISTRICT,PAHARPUR TEHSIL,PAHARPUR MC,"50,000 - 99,999",14580,8.32,8.59,TRANSGENDER,4
KHYBER PAKTUNKHWA,003,DERA ISMAIL KHAN DISTRICT,PAROA TEHSIL,PROA MC,"25,000 - 49,999",NA,NA,7.75,ALL SEXES,39881
KHYBER PAKTUNKHWA,003,DERA ISMAIL KHAN DISTRICT,PAROA TEHSIL,PROA MC,"25,000 - 49,999",NA,NA,7.75,MALE,20887
KHYBER PAKTUNKHWA,003,DERA ISMAIL KHAN DISTRICT,PAROA TEHSIL,PROA MC,"25,000 - 49,999",NA,NA,7.75,FEMALE,18993
KHYBER PAKTUNKHWA,003,DERA ISMAIL KHAN DISTRICT,PAROA TEHSIL,PROA MC,"25,000 - 49,999",NA,NA,7.75,TRANSGENDER,1
KHYBER PAKTUNKHWA,003,DERA ISMAIL KHAN DISTRICT,KULACHI TEHSIL,KULACHI MC,"10,000 - 24,999",19113,1.37,6.91,ALL SEXES,24753
KHYBER PAKTUNKHWA,003,DERA ISMAIL KHAN DISTRICT,KULACHI TEHSIL,KULACHI MC,"10,000 - 24,999",19113,1.37,6.91,MALE,12750
KHYBER PAKTUNKHWA,003,DERA ISMAIL KHAN DISTRICT,KULACHI TEHSIL,KULACHI MC,"10,000 - 24,999",19113,1.37,6.91,FEMALE,12003
KHYBER PAKTUNKHWA,003,DERA ISMAIL KHAN DISTRICT,KULACHI TEHSIL,KULACHI MC,"10,000 - 24,999",19113,1.37,6.91,TRANSGENDER,0
KHYBER PAKTUNKHWA,003,DERA ISMAIL KHAN DISTRICT,PAHARPUR TEHSIL,PANYALA TC,"10,000 - 24,999",NA,NA,6.76,ALL SEXES,10821
KHYBER PAKTUNKHWA,003,DERA ISMAIL KHAN DISTRICT,PAHARPUR TEHSIL,PANYALA TC,"10,000 - 24,999",NA,NA,6.76,MALE,5717
KHYBER PAKTUNKHWA,003,DERA ISMAIL KHAN DISTRICT,PAHARPUR TEHSIL,PANYALA TC,"10,000 - 24,999",NA,NA,6.76,FEMALE,5103
KHYBER PAKTUNKHWA,003,DERA ISMAIL KHAN DISTRICT,PAHARPUR TEHSIL,PANYALA TC,"10,000 - 24,999",NA,NA,6.76,TRANSGENDER,1
KHYBER PAKTUNKHWA,003,DERA ISMAIL KHAN DISTRICT,DERA ISMAIL KHAN TEHSIL,DERA ISMAIL KHAN CANTONMENT,"5,000 - 9,999",5145,0.53,5.2,ALL SEXES,5694
KHYBER PAKTUNKHWA,003,DERA ISMAIL KHAN DISTRICT,DERA ISMAIL KHAN TEHSIL,DERA ISMAIL KHAN CANTONMENT,"5,000 - 9,999",5145,0.53,5.2,MALE,3519
KHYBER PAKTUNKHWA,003,DERA ISMAIL KHAN DISTRICT,DERA ISMAIL KHAN TEHSIL,DERA ISMAIL KHAN CANTONMENT,"5,000 - 9,999",5145,0.53,5.2,FEMALE,2175
KHYBER PAKTUNKHWA,003,DERA ISMAIL KHAN DISTRICT,DERA ISMAIL KHAN TEHSIL,DERA ISMAIL KHAN CANTONMENT,"5,000 - 9,999",5145,0.53,5.2,TRANSGENDER,0
