province_name,district_code,district_name,area_name,area_type,area_sq_km,total_pop,total_male,total_female,total_trans,sex_ratio,pop_density,pct_urban,avg_hh_size,total_pop_98,avg_annual_growth
KHYBER PAKTUNKHWA,003,DERA ISMAIL KHAN DISTRICT,DERA ISMAIL KHAN DISTRICT,TOTAL,7326,1625088,837685,787301,102,106.4,221.82,22.17,7.96,852995,3.44
KHYBER PAKTUNKHWA,003,DERA ISMAIL KHAN DISTRICT,DERA ISMAIL KHAN DISTRICT,RURAL,NA,1264870,649892,614919,59,105.69,NA,NA,8.28,727188,2.95
KHYBER PAKTUNKHWA,003,DERA ISMAIL KHAN DISTRICT,DERA ISMAIL KHAN DISTRICT,URBAN,NA,360218,187793,172382,43,108.94,NA,NA,7,125807,5.68
KHYBER PAKTUNKHWA,003,DERA ISMAIL KHAN DISTRICT,DARABAN TEHSIL,TOTAL,1540,124318,64533,59784,1,107.94,80.73,NA,8.22,73658,2.79
KHYBER PAKTUNKHWA,003,DERA ISMAIL KHAN DISTRICT,DARABAN TEHSIL,RURAL,NA,124318,64533,59784,1,107.94,NA,NA,8.22,73658,2.79
KHYBER PAKTUNKHWA,003,DERA ISMAIL KHAN DISTRICT,DARABAN TEHSIL,URBAN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KHYBER PAKTUNKHWA,003,DERA ISMAIL KHAN DISTRICT,DERA ISMAIL KHAN TEHSIL,TOTAL,1167,725449,374787,350595,67,106.9,621.64,30.05,7.86,362790,3.71
KHYBER PAKTUNKHWA,003,DERA ISMAIL KHAN DISTRICT,DERA ISMAIL KHAN TEHSIL,RURAL,NA,507431,260671,246730,30,105.65,NA,NA,8.62,270676,3.36
KHYBER PAKTUNKHWA,003,DERA ISMAIL KHAN DISTRICT,DERA ISMAIL KHAN TEHSIL,URBAN,NA,218018,114116,103865,37,109.87,NA,NA,6.54,92114,4.63
KHYBER PAKTUNKHWA,003,DERA ISMAIL KHAN DISTRICT,KULACHI TEHSIL,TOTAL,1229,101892,52706,49184,2,107.16,82.91,24.29,8.16,67256,2.21
KHYBER PAKTUNKHWA,003,DERA ISMAIL KHAN DISTRICT,KULACHI TEHSIL,RURAL,NA,77139,39956,37181,2,107.46,NA,NA,8.67,48143,2.51
KHYBER PAKTUNKHWA,003,DERA ISMAIL KHAN DISTRICT,KULACHI TEHSIL,URBAN,NA,24753,12750,12003,NA,106.22,NA,NA,6.91,19113,1.37
KHYBER PAKTUNKHWA,003,DERA ISMAIL KHAN DISTRICT,PAHARPUR TEHSIL,TOTAL,1657,381086,194708,186355,23,104.48,229.99,20.35,7.76,218589,2.96
KHYBER PAKTUNKHWA,003,DERA ISMAIL KHAN DISTRICT,PAHARPUR TEHSIL,RURAL,NA,303520,154668,148834,18,103.92,NA,NA,7.64,204009,2.11
KHYBER PAKTUNKHWA,003,DERA ISMAIL KHAN DISTRICT,PAHARPUR TEHSIL,URBAN,NA,77566,40040,37521,5,106.71,NA,NA,8.27,14580,9.18
KHYBER PAKTUNKHWA,003,DERA ISMAIL KHAN DISTRICT,PAROA TEHSIL,TOTAL,1733,292343,150951,141383,9,106.77,168.69,13.64,8.32,130702,4.32
KHYBER PAKTUNKHWA,003,DERA ISMAIL KHAN DISTRICT,PAROA TEHSIL,RURAL,NA,252462,130064,122390,8,106.27,NA,NA,8.41,130702,3.52
KHYBER PAKTUNKHWA,003,DERA ISMAIL KHAN DISTRICT,PAROA TEHSIL,URBAN,NA,39881,20887,18993,1,109.97,NA,NA,7.75,NA,NA
