province_name,district_code,district_name,area_name,area_type,household_sizes,number_of_rooms,total_housing_units_by_hh_size,percent_of_total_units_by_hh_size,rooms_per_housing_unit,total_housing_units_by_room_size,percent_of_total_units_by_room_size,persons_per_housing_unit,count
KHYBER PAKTUNKHWA,003,DERA ISMAIL KHAN DISTRICT,DERA ISMAIL KHAN DISTRICT,TOTAL,1 PERSON,1,3070,1.55,1.71,45282,22.88,5.14,1943
KHYBER PAKTUNKHWA,003,DERA ISMAIL KHAN DISTRICT,DERA ISMAIL KHAN DISTRICT,TOTAL,2 PERSONS,1,8847,4.47,1.72,45282,22.88,5.14,5027
KHYBER PAKTUNKHWA,003,DERA ISMAIL KHAN DISTRICT,DERA ISMAIL KHAN DISTRICT,TOTAL,3 PERSONS,1,12126,6.13,1.85,45282,22.88,5.14,5919
KHYBER PAKTUNKHWA,003,DERA ISMAIL KHAN DISTRICT,DERA ISMAIL KHAN DISTRICT,TOTAL,4 PERSONS,1,17573,8.88,2,45282,22.88,5.14,7102
KHYBER PAKTUNKHWA,003,DERA ISMAIL KHAN DISTRICT,DERA ISMAIL KHAN DISTRICT,TOTAL,5 PERSONS,1,22355,11.3,2.2,45282,22.88,5.14,7166
KHYBER PAKTUNKHWA,003,DERA ISMAIL KHAN DISTRICT,DERA ISMAIL KHAN DISTRICT,TOTAL,6 PERSONS,1,24239,12.25,2.35,45282,22.88,5.14,6315
KHYBER PAKTUNKHWA,003,DERA ISMAIL KHAN DISTRICT,DERA ISMAIL KHAN DISTRICT,TOTAL,7 PERSONS,1,22652,11.45,2.51,45282,22.88,5.14,4643
KHYBER PAKTUNKHWA,003,DERA ISMAIL KHAN DISTRICT,DERA ISMAIL KHAN DISTRICT,TOTAL,8 PERSONS,1,19322,9.76,2.69,45282,22.88,5.14,3074
KHYBER PAKTUNKHWA,003,DERA ISMAIL KHAN DISTRICT,DERA ISMAIL KHAN DISTRICT,TOTAL,9 PERSONS,1,15226,7.69,2.89,45282,22.88,5.14,1805
KHYBER PAKTUNKHWA,003,DERA ISMAIL KHAN DISTRICT,DERA ISMAIL KHAN DISTRICT,TOTAL,10 PERSONS AND ABOVE,1,52493,26.52,4.02,45282,22.88,5.14,2288
KHYBER PAKTUNKHWA,003,DERA ISMAIL KHAN DISTRICT,DERA ISMAIL KHAN DISTRICT,TOTAL,1 PERSON,2,3070,1.55,1.71,62250,31.45,6.75,608
KHYBER PAKTUNKHWA,003,DERA ISMAIL KHAN DISTRICT,DERA ISMAIL KHAN DISTRICT,TOTAL,2 PERSONS,2,8847,4.47,1.72,62250,31.45,6.75,2480
KHYBER PAKTUNKHWA,003,DERA ISMAIL KHAN DISTRICT,DERA ISMAIL KHAN DISTRICT,TOTAL,3 PERSONS,2,12126,6.13,1.85,62250,31.45,6.75,3915
KHYBER PAKTUNKHWA,003,DERA ISMAIL KHAN DISTRICT,DERA ISMAIL KHAN DISTRICT,TOTAL,4 PERSONS,2,17573,8.88,2,62250,31.45,6.75,6357
KHYBER PAKTUNKHWA,003,DERA ISMAIL KHAN DISTRICT,DERA ISMAIL KHAN DISTRICT,TOTAL,5 PERSONS,2,22355,11.3,2.2,62250,31.45,6.75,8565
KHYBER PAKTUNKHWA,003,DERA ISMAIL KHAN DISTRICT,DERA ISMAIL KHAN DISTRICT,TOTAL,6 PERSONS,2,24239,12.25,2.35,62250,31.45,6.75,9607
KHYBER PAKTUNKHWA,003,DERA ISMAIL KHAN DISTRICT,DERA ISMAIL KHAN DISTRICT,TOTAL,7 PERSONS,2,22652,11.45,2.51,62250,31.45,6.75,8863
KHYBER PAKTUNKHWA,003,DERA ISMAIL KHAN DISTRICT,DERA ISMAIL KHAN DISTRICT,TOTAL,8 PERSONS,2,19322,9.76,2.69,62250,31.45,6.75,7319
KHYBER PAKTUNKHWA,003,DERA ISMAIL KHAN DISTRICT,DERA ISMAIL KHAN DISTRICT,TOTAL,9 PERSONS,2,15226,7.69,2.89,62250,31.45,6.75,5295
KHYBER PAKTUNKHWA,003,DERA ISMAIL KHAN DISTRICT,DERA ISMAIL KHAN DISTRICT,TOTAL,10 PERSONS AND ABOVE,2,52493,26.52,4.02,62250,31.45,6.75,9241
KHYBER PAKTUNKHWA,003,DERA ISMAIL KHAN DISTRICT,DERA ISMAIL KHAN DISTRICT,TOTAL,1 PERSON,3,3070,1.55,1.71,39500,19.96,8.33,257
KHYBER PAKTUNKHWA,003,DERA ISMAIL KHAN DISTRICT,DERA ISMAIL KHAN DISTRICT,TOTAL,2 PERSONS,3,8847,4.47,1.72,39500,19.96,8.33,749
KHYBER PAKTUNKHWA,003,DERA ISMAIL KHAN DISTRICT,DERA ISMAIL KHAN DISTRICT,TOTAL,3 PERSONS,3,12126,6.13,1.85,39500,19.96,8.33,1340
KHYBER PAKTUNKHWA,003,DERA ISMAIL KHAN DISTRICT,DERA ISMAIL KHAN DISTRICT,TOTAL,4 PERSONS,3,17573,8.88,2,39500,19.96,8.33,2424
KHYBER PAKTUNKHWA,003,DERA ISMAIL KHAN DISTRICT,DERA ISMAIL KHAN DISTRICT,TOTAL,5 PERSONS,3,22355,11.3,2.2,39500,19.96,8.33,3834
KHYBER PAKTUNKHWA,003,DERA ISMAIL KHAN DISTRICT,DERA ISMAIL KHAN DISTRICT,TOTAL,6 PERSONS,3,24239,12.25,2.35,39500,19.96,8.33,4647
KHYBER PAKTUNKHWA,003,DERA ISMAIL KHAN DISTRICT,DERA ISMAIL KHAN DISTRICT,TOTAL,7 PERSONS,3,22652,11.45,2.51,39500,19.96,8.33,5103
KHYBER PAKTUNKHWA,003,DERA ISMAIL KHAN DISTRICT,DERA ISMAIL KHAN DISTRICT,TOTAL,8 PERSONS,3,19322,9.76,2.69,39500,19.96,8.33,4718
KHYBER PAKTUNKHWA,003,DERA ISMAIL KHAN DISTRICT,DERA ISMAIL KHAN DISTRICT,TOTAL,9 PERSONS,3,15226,7.69,2.89,39500,19.96,8.33,4061
KHYBER PAKTUNKHWA,003,DERA ISMAIL KHAN DISTRICT,DERA ISMAIL KHAN DISTRICT,TOTAL,10 PERSONS AND ABOVE,3,52493,26.52,4.02,39500,19.96,8.33,12367
KHYBER PAKTUNKHWA,003,DERA ISMAIL KHAN DISTRICT,DERA ISMAIL KHAN DISTRICT,TOTAL,1 PERSON,4,3070,1.55,1.71,24637,12.45,10,131
KHYBER PAKTUNKHWA,003,DERA ISMAIL KHAN DISTRICT,DERA ISMAIL KHAN DISTRICT,TOTAL,2 PERSONS,4,8847,4.47,1.72,24637,12.45,10,319
KHYBER PAKTUNKHWA,003,DERA ISMAIL KHAN DISTRICT,DERA ISMAIL KHAN DISTRICT,TOTAL,3 PERSONS,4,12126,6.13,1.85,24637,12.45,10,544
KHYBER PAKTUNKHWA,003,DERA ISMAIL KHAN DISTRICT,DERA ISMAIL KHAN DISTRICT,TOTAL,4 PERSONS,4,17573,8.88,2,24637,12.45,10,993
KHYBER PAKTUNKHWA,003,DERA ISMAIL KHAN DISTRICT,DERA ISMAIL KHAN DISTRICT,TOTAL,5 PERSONS,4,22355,11.3,2.2,24637,12.45,10,1646
KHYBER PAKTUNKHWA,003,DERA ISMAIL KHAN DISTRICT,DERA ISMAIL KHAN DISTRICT,TOTAL,6 PERSONS,4,24239,12.25,2.35,24637,12.45,10,2203
KHYBER PAKTUNKHWA,003,DERA ISMAIL KHAN DISTRICT,DERA ISMAIL KHAN DISTRICT,TOTAL,7 PERSONS,4,22652,11.45,2.51,24637,12.45,10,2393
KHYBER PAKTUNKHWA,003,DERA ISMAIL KHAN DISTRICT,DERA ISMAIL KHAN DISTRICT,TOTAL,8 PERSONS,4,19322,9.76,2.69,24637,12.45,10,2432
