province_name,district_code,district_name,sublvl_01,sublvl_02,sublvl_03,summary_row,area_name,hadbast_deh_number,pop_all,pop_male,pop_fem,pop_trans,lit_all,lit_male,lit_fem,lit_trans,primary_male,primary_fem,primary_trans,matric_male,matric_fem,matric_trans,degree_male,degree_fem,degree_trans,muslim,non_muslim,age_10_up,age_18_up,age_60_up,working_10_up,cnic_18_up,area_acre
KHYBER PAKTUNKHWA,003,DERA ISMAIL KHAN DISTRICT,NA,NA,NA,YES,DERA ISMAIL KHAN DISTRICT,NA,1264870,649892,614919,59,36.43,50.73,21.46,13.56,101734,41251,4,61531,18421,2,16201,5912,0,1264507,363,838619,600184,63841,234423,506137,1713321
KHYBER PAKTUNKHWA,003,DERA ISMAIL KHAN DISTRICT,DARABAN TEHSIL,NA,NA,YES,DARABAN TEHSIL,NA,124318,64533,59784,1,22.32,31.92,11.92,0,6363,2085,0,3689,1180,0,913,370,0,124311,7,79510,58408,6545,22948,48649,271128
KHYBER PAKTUNKHWA,003,DERA ISMAIL KHAN DISTRICT,DARABAN TEHSIL,CHAUDHAWAN QH,NA,YES,CHAUDHAWAN QH,NA,45039,23396,21642,1,17.53,25.47,8.91,0,1956,599,0,1026,284,0,244,64,0,45039,0,28614,21236,2426,8252,17593,115590
KHYBER PAKTUNKHWA,003,DERA ISMAIL KHAN DISTRICT,DARABAN TEHSIL,CHAUDHAWAN QH,CHAUDHAWAN PC,YES,CHAUDHAWAN PC,NA,15933,8240,7692,1,36.52,50.86,21.1,0,1372,539,0,875,266,0,212,59,0,15933,0,10486,7652,878,2837,6124,30156
KHYBER PAKTUNKHWA,003,DERA ISMAIL KHAN DISTRICT,DARABAN TEHSIL,CHAUDHAWAN QH,CHAUDHAWAN PC,NO,CHAUDHAWAN,0000056,15933,8240,7692,1,36.52,50.86,21.1,0,1372,539,0,875,266,0,212,59,0,15933,0,10486,7652,878,2837,6124,30156
KHYBER PAKTUNKHWA,003,DERA ISMAIL KHAN DISTRICT,DARABAN TEHSIL,CHAUDHAWAN QH,JANDI PC,YES,JANDI PC,NA,4924,2561,2363,0,11.13,19.51,2.01,0,197,19,0,63,7,0,15,0,0,4924,0,3119,2242,217,716,1982,20163
KHYBER PAKTUNKHWA,003,DERA ISMAIL KHAN DISTRICT,DARABAN TEHSIL,CHAUDHAWAN QH,JANDI PC,NO,JANDI,0000053,2094,1080,1014,0,4.2,6.97,1.13,0,28,1,0,11,6,0,3,0,0,2094,0,1310,952,80,291,852,13258
KHYBER PAKTUNKHWA,003,DERA ISMAIL KHAN DISTRICT,DARABAN TEHSIL,CHAUDHAWAN QH,JANDI PC,NO,KOT MUSA,0000061,1677,875,802,0,21.75,38.97,4.14,0,127,17,0,42,1,0,10,0,0,1677,0,1076,746,65,237,616,3741
KHYBER PAKTUNKHWA,003,DERA ISMAIL KHAN DISTRICT,DARABAN TEHSIL,CHAUDHAWAN QH,JANDI PC,NO,MAROO,0000052,1153,606,547,0,7.91,14.54,0.29,0,42,1,0,10,0,0,2,0,0,1153,0,733,544,72,188,514,3164
KHYBER PAKTUNKHWA,003,DERA ISMAIL KHAN DISTRICT,DARABAN TEHSIL,CHAUDHAWAN QH,KORI JAMAL PC,YES,KORI JAMAL PC,NA,7697,3968,3729,0,5.45,9.1,1.59,0,111,10,0,22,4,0,5,1,0,7697,0,4657,3629,420,1871,3242,24638
KHYBER PAKTUNKHWA,003,DERA ISMAIL KHAN DISTRICT,DARABAN TEHSIL,CHAUDHAWAN QH,KORI JAMAL PC,NO,BHUKKI,0000062,2159,1075,1084,0,4.1,6.33,2,0,25,8,0,8,3,0,1,1,0,2159,0,1267,950,102,577,829,3122
KHYBER PAKTUNKHWA,003,DERA ISMAIL KHAN DISTRICT,DARABAN TEHSIL,CHAUDHAWAN QH,KORI JAMAL PC,NO,KORI HOT,0000064,1983,1039,944,0,7.66,13.28,1.18,0,43,0,0,7,0,0,3,0,0,1983,0,1280,978,122,383,874,6518
KHYBER PAKTUNKHWA,003,DERA ISMAIL KHAN DISTRICT,DARABAN TEHSIL,CHAUDHAWAN QH,KORI JAMAL PC,NO,KORI JAMAL,0000066,1207,654,553,0,6.89,10.46,2.79,0,13,0,0,2,0,0,0,0,0,1207,0,769,598,74,261,546,5234
KHYBER PAKTUNKHWA,003,DERA ISMAIL KHAN DISTRICT,DARABAN TEHSIL,CHAUDHAWAN QH,KORI JAMAL PC,NO,MOGA,0000065,546,288,258,0,6.29,12.05,0,0,16,0,0,3,0,0,0,0,0,546,0,318,260,21,162,230,3351
KHYBER PAKTUNKHWA,003,DERA ISMAIL KHAN DISTRICT,DARABAN TEHSIL,CHAUDHAWAN QH,KORI JAMAL PC,NO,TILLI BUDHA SHAH,0000067,1802,912,890,0,3.03,4.83,1.19,0,14,2,0,2,1,0,1,0,0,1802,0,1023,843,101,488,763,6413
KHYBER PAKTUNKHWA,003,DERA ISMAIL KHAN DISTRICT,DARABAN TEHSIL,CHAUDHAWAN QH,KOT TAGGA PC,YES,KOT TAGGA PC,NA,8400,4378,4022,0,6.47,10.6,1.92,0,170,18,0,51,6,0,10,3,0,8400,0,5257,3906,454,878,3106,20557
KHYBER PAKTUNKHWA,003,DERA ISMAIL KHAN DISTRICT,DARABAN TEHSIL,CHAUDHAWAN QH,KOT TAGGA PC,NO,GARA-MAMREZ,0000059,1057,544,513,0,7.73,9.83,5.45,0,17,4,0,7,0,0,0,0,0,1057,0,686,502,60,10,396,3886
KHYBER PAKTUNKHWA,003,DERA ISMAIL KHAN DISTRICT,DARABAN TEHSIL,CHAUDHAWAN QH,KOT TAGGA PC,NO,GARA-NAHAR,0000057,3175,1685,1490,0,5.8,10.44,0.34,0,76,2,0,12,0,0,1,0,0,3175,0,1930,1419,161,865,1103,5501
KHYBER PAKTUNKHWA,003,DERA ISMAIL KHAN DISTRICT,DARABAN TEHSIL,CHAUDHAWAN QH,KOT TAGGA PC,NO,KOT TAGGA,0000058,4168,2149,2019,0,6.63,10.93,2.1,0,77,12,0,32,6,0,9,3,0,4168,0,2641,1985,233,3,1607,11170
KHYBER PAKTUNKHWA,003,DERA ISMAIL KHAN DISTRICT,DARABAN TEHSIL,CHAUDHAWAN QH,MAT PC,YES,MAT PC,NA,5108,2661,2447,0,3.74,6.44,0.79,0,72,8,0,10,0,0,1,0,0,5108,0,3158,2418,303,1875,1959,15973
KHYBER PAKTUNKHWA,003,DERA ISMAIL KHAN DISTRICT,DARABAN TEHSIL,CHAUDHAWAN QH,MAT PC,NO,GARA ABDULLAH,0000060,2205,1158,1047,0,2.29,4.17,0.16,0,24,1,0,3,0,0,0,0,0,2205,0,1352,1082,143,330,891,2723
