province_name,district_code,district_name,area_name,area_type,construction_age,roof_material,total_by_roof_material,percent_by_roof_material,wall_material,total_by_wall_material,percent_by_wall_material,count
KHYBER PAKTUNKHWA,003,DERA ISMAIL KHAN DISTRICT,DERA ISMAIL KHAN DISTRICT,TOTAL,UNDER CONSTRUCTION,RCC/RBC,4938,2.82,BAKED BRICKS/BLOCKS/STONES,991,0.57,166
KHYBER PAKTUNKHWA,003,DERA ISMAIL KHAN DISTRICT,DERA ISMAIL KHAN DISTRICT,TOTAL,UNDER CONSTRUCTION,RCC/RBC,4938,2.82,UNBAKED BRICKS/MUD,612,0.35,0
KHYBER PAKTUNKHWA,003,DERA ISMAIL KHAN DISTRICT,DERA ISMAIL KHAN DISTRICT,TOTAL,UNDER CONSTRUCTION,RCC/RBC,4938,2.82,WOOD/BAMBOO,128,0.07,0
KHYBER PAKTUNKHWA,003,DERA ISMAIL KHAN DISTRICT,DERA ISMAIL KHAN DISTRICT,TOTAL,UNDER CONSTRUCTION,RCC/RBC,4938,2.82,OTHERS,86,0.05,0
KHYBER PAKTUNKHWA,003,DERA ISMAIL KHAN DISTRICT,DERA ISMAIL KHAN DISTRICT,TOTAL,LESS THAN 5 YEARS,RCC/RBC,4938,2.82,BAKED BRICKS/BLOCKS/STONES,13409,7.65,1317
KHYBER PAKTUNKHWA,003,DERA ISMAIL KHAN DISTRICT,DERA ISMAIL KHAN DISTRICT,TOTAL,LESS THAN 5 YEARS,RCC/RBC,4938,2.82,UNBAKED BRICKS/MUD,4569,2.61,0
KHYBER PAKTUNKHWA,003,DERA ISMAIL KHAN DISTRICT,DERA ISMAIL KHAN DISTRICT,TOTAL,LESS THAN 5 YEARS,RCC/RBC,4938,2.82,WOOD/BAMBOO,271,0.15,0
KHYBER PAKTUNKHWA,003,DERA ISMAIL KHAN DISTRICT,DERA ISMAIL KHAN DISTRICT,TOTAL,LESS THAN 5 YEARS,RCC/RBC,4938,2.82,OTHERS,430,0.25,0
KHYBER PAKTUNKHWA,003,DERA ISMAIL KHAN DISTRICT,DERA ISMAIL KHAN DISTRICT,TOTAL,5 - 10 YEARS,RCC/RBC,4938,2.82,BAKED BRICKS/BLOCKS/STONES,29929,17.07,1635
KHYBER PAKTUNKHWA,003,DERA ISMAIL KHAN DISTRICT,DERA ISMAIL KHAN DISTRICT,TOTAL,5 - 10 YEARS,RCC/RBC,4938,2.82,UNBAKED BRICKS/MUD,21624,12.34,0
KHYBER PAKTUNKHWA,003,DERA ISMAIL KHAN DISTRICT,DERA ISMAIL KHAN DISTRICT,TOTAL,5 - 10 YEARS,RCC/RBC,4938,2.82,WOOD/BAMBOO,795,0.45,0
KHYBER PAKTUNKHWA,003,DERA ISMAIL KHAN DISTRICT,DERA ISMAIL KHAN DISTRICT,TOTAL,5 - 10 YEARS,RCC/RBC,4938,2.82,OTHERS,757,0.43,0
KHYBER PAKTUNKHWA,003,DERA ISMAIL KHAN DISTRICT,DERA ISMAIL KHAN DISTRICT,TOTAL,11 - 50 YEARS,RCC/RBC,4938,2.82,BAKED BRICKS/BLOCKS/STONES,41934,23.92,1745
KHYBER PAKTUNKHWA,003,DERA ISMAIL KHAN DISTRICT,DERA ISMAIL KHAN DISTRICT,TOTAL,11 - 50 YEARS,RCC/RBC,4938,2.82,UNBAKED BRICKS/MUD,46287,26.4,0
KHYBER PAKTUNKHWA,003,DERA ISMAIL KHAN DISTRICT,DERA ISMAIL KHAN DISTRICT,TOTAL,11 - 50 YEARS,RCC/RBC,4938,2.82,WOOD/BAMBOO,1713,0.98,0
KHYBER PAKTUNKHWA,003,DERA ISMAIL KHAN DISTRICT,DERA ISMAIL KHAN DISTRICT,TOTAL,11 - 50 YEARS,RCC/RBC,4938,2.82,OTHERS,2076,1.18,0
KHYBER PAKTUNKHWA,003,DERA ISMAIL KHAN DISTRICT,DERA ISMAIL KHAN DISTRICT,TOTAL,OVER 50 YEARS,RCC/RBC,4938,2.82,BAKED BRICKS/BLOCKS/STONES,3714,2.12,75
KHYBER PAKTUNKHWA,003,DERA ISMAIL KHAN DISTRICT,DERA ISMAIL KHAN DISTRICT,TOTAL,OVER 50 YEARS,RCC/RBC,4938,2.82,UNBAKED BRICKS/MUD,5419,3.09,0
