province_name,district_code,district_name,area_name,area_type,gender,group_all_ages,group_under_01,group_under_05,group_under_10,group_under_16,group_05_24,group_15_24,group_15_29,group_15_49,group_15_64,group_18_60,group_18_and_up,group_60_and_up,group_65_and_up
KHYBER PAKTUNKHWA,013,KOHAT DISTRICT,KOHAT DISTRICT,TOTAL,ALL SEXES,992427,24564,141253,283514,427837,465192,201614,279991,470843,546800,462245,519145,61947,40796
KHYBER PAKTUNKHWA,013,KOHAT DISTRICT,KOHAT DISTRICT,TOTAL,MALE,495782,12530,72942,146761,222670,239798,101811,136745,225343,263313,219832,249793,32452,21540
KHYBER PAKTUNKHWA,013,KOHAT DISTRICT,KOHAT DISTRICT,TOTAL,FEMALE,496539,12034,68311,136753,205165,225350,99759,143180,245414,283389,242330,269259,29482,19248
KHYBER PAKTUNKHWA,013,KOHAT DISTRICT,KOHAT DISTRICT,TOTAL,TRANSGENDER,106,0,0,0,2,44,44,66,86,98,83,93,13,8
KHYBER PAKTUNKHWA,013,KOHAT DISTRICT,KOHAT DISTRICT,RURAL,ALL SEXES,722501,18390,106704,215099,323308,343040,143670,199298,331255,385759,323272,365659,46026,30668
KHYBER PAKTUNKHWA,013,KOHAT DISTRICT,KOHAT DISTRICT,RURAL,MALE,353672,9372,55037,111202,167889,173854,69770,93479,151998,178525,146755,168730,23704,16026
KHYBER PAKTUNKHWA,013,KOHAT DISTRICT,KOHAT DISTRICT,RURAL,FEMALE,368767,9018,51667,103897,155417,169161,73875,105783,179211,207180,176475,196877,22309,14634
KHYBER PAKTUNKHWA,013,KOHAT DISTRICT,KOHAT DISTRICT,RURAL,TRANSGENDER,62,0,0,0,2,25,25,36,46,54,42,52,13,8
KHYBER PAKTUNKHWA,013,KOHAT DISTRICT,KOHAT DISTRICT,URBAN,ALL SEXES,269926,6174,34549,68415,104529,122152,57944,80693,139588,161041,138973,153486,15921,10128
KHYBER PAKTUNKHWA,013,KOHAT DISTRICT,KOHAT DISTRICT,URBAN,MALE,142110,3158,17905,35559,54781,65944,32041,43266,73345,84788,73077,81063,8748,5514
KHYBER PAKTUNKHWA,013,KOHAT DISTRICT,KOHAT DISTRICT,URBAN,FEMALE,127772,3016,16644,32856,49748,56189,25884,37397,66203,76209,65855,72382,7173,4614
KHYBER PAKTUNKHWA,013,KOHAT DISTRICT,KOHAT DISTRICT,URBAN,TRANSGENDER,44,0,0,0,0,19,19,30,40,44,41,41,0,0
KHYBER PAKTUNKHWA,013,KOHAT DISTRICT,KOHAT TEHSIL,TOTAL,ALL SEXES,848997,20496,120361,243282,367873,400753,173121,240170,402919,466479,394067,442131,52298,34525
KHYBER PAKTUNKHWA,013,KOHAT DISTRICT,KOHAT TEHSIL,TOTAL,MALE,424432,10487,62194,126162,191794,207063,87615,117411,192740,224526,187245,212604,27443,18264
KHYBER PAKTUNKHWA,013,KOHAT DISTRICT,KOHAT TEHSIL,TOTAL,FEMALE,424465,10009,58167,117120,176077,193648,85464,122696,210096,241860,206744,229440,24844,16254
KHYBER PAKTUNKHWA,013,KOHAT DISTRICT,KOHAT TEHSIL,TOTAL,TRANSGENDER,100,0,0,0,2,42,42,63,83,93,78,87,11,7
KHYBER PAKTUNKHWA,013,KOHAT DISTRICT,KOHAT TEHSIL,RURAL,ALL SEXES,620442,15488,91478,185703,279586,296442,123268,170930,283782,329631,275883,312002,39220,26159
KHYBER PAKTUNKHWA,013,KOHAT DISTRICT,KOHAT TEHSIL,RURAL,MALE,303288,7899,47154,96128,145412,150313,59664,79830,129505,151801,124441,143198,20225,13684
KHYBER PAKTUNKHWA,013,KOHAT DISTRICT,KOHAT TEHSIL,RURAL,FEMALE,317098,7589,44324,89575,134172,146106,63581,91067,154234,177781,151405,168758,18984,12468
KHYBER PAKTUNKHWA,013,KOHAT DISTRICT,KOHAT TEHSIL,RURAL,TRANSGENDER,56,0,0,0,2,23,23,33,43,49,37,46,11,7
KHYBER PAKTUNKHWA,013,KOHAT DISTRICT,KOHAT TEHSIL,URBAN,ALL SEXES,228555,5008,28883,57579,88287,104311,49853,69240,119137,136848,118184,130129,13078,8366
KHYBER PAKTUNKHWA,013,KOHAT DISTRICT,KOHAT TEHSIL,URBAN,MALE,121144,2588,15040,30034,46382,56750,27951,37581,63235,72725,62804,69406,7218,4580
KHYBER PAKTUNKHWA,013,KOHAT DISTRICT,KOHAT TEHSIL,URBAN,FEMALE,107367,2420,13843,27545,41905,47542,21883,31629,55862,64079,55339,60682,5860,3786
KHYBER PAKTUNKHWA,013,KOHAT DISTRICT,KOHAT TEHSIL,URBAN,TRANSGENDER,44,0,0,0,0,19,19,30,40,44,41,41,0,0
KHYBER PAKTUNKHWA,013,KOHAT DISTRICT,LACHI TEHSIL,TOTAL,ALL SEXES,143430,4068,20892,40232,59964,64439,28493,39821,67924,80321,68178,77014,9649,6271
KHYBER PAKTUNKHWA,013,KOHAT DISTRICT,LACHI TEHSIL,TOTAL,MALE,71350,2043,10748,20599,30876,32735,14196,19334,32603,38787,32587,37189,5009,3276
KHYBER PAKTUNKHWA,013,KOHAT DISTRICT,LACHI TEHSIL,TOTAL,FEMALE,72074,2025,10144,19633,29088,31702,14295,20484,35318,41529,35586,39819,4638,2994
KHYBER PAKTUNKHWA,013,KOHAT DISTRICT,LACHI TEHSIL,TOTAL,TRANSGENDER,6,0,0,0,0,2,2,3,3,5,5,6,2,1
KHYBER PAKTUNKHWA,013,KOHAT DISTRICT,LACHI TEHSIL,RURAL,ALL SEXES,102059,2902,15226,29396,43722,46598,20402,28368,47473,56128,47389,53657,6806,4509
KHYBER PAKTUNKHWA,013,KOHAT DISTRICT,LACHI TEHSIL,RURAL,MALE,50384,1473,7883,15074,22477,23541,10106,13649,22493,26724,22314,25532,3479,2342
KHYBER PAKTUNKHWA,013,KOHAT DISTRICT,LACHI TEHSIL,RURAL,FEMALE,51669,1429,7343,14322,21245,23055,10294,14716,24977,29399,25070,28119,3325,2166
KHYBER PAKTUNKHWA,013,KOHAT DISTRICT,LACHI TEHSIL,RURAL,TRANSGENDER,6,0,0,0,0,2,2,3,3,5,5,6,2,1
KHYBER PAKTUNKHWA,013,KOHAT DISTRICT,LACHI TEHSIL,URBAN,ALL SEXES,41371,1166,5666,10836,16242,17841,8091,11453,20451,24193,20789,23357,2843,1762
KHYBER PAKTUNKHWA,013,KOHAT DISTRICT,LACHI TEHSIL,URBAN,MALE,20966,570,2865,5525,8399,9194,4090,5685,10110,12063,10273,11657,1530,934
KHYBER PAKTUNKHWA,013,KOHAT DISTRICT,LACHI TEHSIL,URBAN,FEMALE,20405,596,2801,5311,7843,8647,4001,5768,10341,12130,10516,11700,1313,828
KHYBER PAKTUNKHWA,013,KOHAT DISTRICT,LACHI TEHSIL,URBAN,TRANSGENDER,0,0,0,0,0,0,0,0,0,0,0,0,0,0
