province_name,district_code,district_name,area_name,area_type,household_sizes,number_of_rooms,total_housing_units_by_hh_size,percent_of_total_units_by_hh_size,rooms_per_housing_unit,total_housing_units_by_room_size,percent_of_total_units_by_room_size,persons_per_housing_unit,count
KHYBER PAKTUNKHWA,013,KOHAT DISTRICT,KOHAT DISTRICT,TOTAL,1 PERSON,1,1957,1.65,2.03,17412,14.65,4.96,967
KHYBER PAKTUNKHWA,013,KOHAT DISTRICT,KOHAT DISTRICT,TOTAL,2 PERSONS,1,5446,4.58,2.05,17412,14.65,4.96,2281
KHYBER PAKTUNKHWA,013,KOHAT DISTRICT,KOHAT DISTRICT,TOTAL,3 PERSONS,1,7230,6.08,2.22,17412,14.65,4.96,2326
KHYBER PAKTUNKHWA,013,KOHAT DISTRICT,KOHAT DISTRICT,TOTAL,4 PERSONS,1,10466,8.81,2.37,17412,14.65,4.96,2676
KHYBER PAKTUNKHWA,013,KOHAT DISTRICT,KOHAT DISTRICT,TOTAL,5 PERSONS,1,13698,11.53,2.53,17412,14.65,4.96,2774
KHYBER PAKTUNKHWA,013,KOHAT DISTRICT,KOHAT DISTRICT,TOTAL,6 PERSONS,1,15080,12.69,2.67,17412,14.65,4.96,2410
KHYBER PAKTUNKHWA,013,KOHAT DISTRICT,KOHAT DISTRICT,TOTAL,7 PERSONS,1,13423,11.3,2.82,17412,14.65,4.96,1648
KHYBER PAKTUNKHWA,013,KOHAT DISTRICT,KOHAT DISTRICT,TOTAL,8 PERSONS,1,11096,9.34,3.01,17412,14.65,4.96,999
KHYBER PAKTUNKHWA,013,KOHAT DISTRICT,KOHAT DISTRICT,TOTAL,9 PERSONS,1,8211,6.91,3.27,17412,14.65,4.96,430
KHYBER PAKTUNKHWA,013,KOHAT DISTRICT,KOHAT DISTRICT,TOTAL,10 PERSONS AND ABOVE,1,32230,27.12,4.27,17412,14.65,4.96,901
KHYBER PAKTUNKHWA,013,KOHAT DISTRICT,KOHAT DISTRICT,TOTAL,1 PERSON,2,1957,1.65,2.03,34941,29.4,6.32,494
KHYBER PAKTUNKHWA,013,KOHAT DISTRICT,KOHAT DISTRICT,TOTAL,2 PERSONS,2,5446,4.58,2.05,34941,29.4,6.32,1872
KHYBER PAKTUNKHWA,013,KOHAT DISTRICT,KOHAT DISTRICT,TOTAL,3 PERSONS,2,7230,6.08,2.22,34941,29.4,6.32,2763
KHYBER PAKTUNKHWA,013,KOHAT DISTRICT,KOHAT DISTRICT,TOTAL,4 PERSONS,2,10466,8.81,2.37,34941,29.4,6.32,4129
KHYBER PAKTUNKHWA,013,KOHAT DISTRICT,KOHAT DISTRICT,TOTAL,5 PERSONS,2,13698,11.53,2.53,34941,29.4,6.32,5275
KHYBER PAKTUNKHWA,013,KOHAT DISTRICT,KOHAT DISTRICT,TOTAL,6 PERSONS,2,15080,12.69,2.67,34941,29.4,6.32,5746
KHYBER PAKTUNKHWA,013,KOHAT DISTRICT,KOHAT DISTRICT,TOTAL,7 PERSONS,2,13423,11.3,2.82,34941,29.4,6.32,4788
KHYBER PAKTUNKHWA,013,KOHAT DISTRICT,KOHAT DISTRICT,TOTAL,8 PERSONS,2,11096,9.34,3.01,34941,29.4,6.32,3554
KHYBER PAKTUNKHWA,013,KOHAT DISTRICT,KOHAT DISTRICT,TOTAL,9 PERSONS,2,8211,6.91,3.27,34941,29.4,6.32,2272
KHYBER PAKTUNKHWA,013,KOHAT DISTRICT,KOHAT DISTRICT,TOTAL,10 PERSONS AND ABOVE,2,32230,27.12,4.27,34941,29.4,6.32,4048
KHYBER PAKTUNKHWA,013,KOHAT DISTRICT,KOHAT DISTRICT,TOTAL,1 PERSON,3,1957,1.65,2.03,28311,23.82,7.84,216
KHYBER PAKTUNKHWA,013,KOHAT DISTRICT,KOHAT DISTRICT,TOTAL,2 PERSONS,3,5446,4.58,2.05,28311,23.82,7.84,675
KHYBER PAKTUNKHWA,013,KOHAT DISTRICT,KOHAT DISTRICT,TOTAL,3 PERSONS,3,7230,6.08,2.22,28311,23.82,7.84,1187
KHYBER PAKTUNKHWA,013,KOHAT DISTRICT,KOHAT DISTRICT,TOTAL,4 PERSONS,3,10466,8.81,2.37,28311,23.82,7.84,2094
KHYBER PAKTUNKHWA,013,KOHAT DISTRICT,KOHAT DISTRICT,TOTAL,5 PERSONS,3,13698,11.53,2.53,28311,23.82,7.84,3204
KHYBER PAKTUNKHWA,013,KOHAT DISTRICT,KOHAT DISTRICT,TOTAL,6 PERSONS,3,15080,12.69,2.67,28311,23.82,7.84,3830
KHYBER PAKTUNKHWA,013,KOHAT DISTRICT,KOHAT DISTRICT,TOTAL,7 PERSONS,3,13423,11.3,2.82,28311,23.82,7.84,3770
KHYBER PAKTUNKHWA,013,KOHAT DISTRICT,KOHAT DISTRICT,TOTAL,8 PERSONS,3,11096,9.34,3.01,28311,23.82,7.84,3366
KHYBER PAKTUNKHWA,013,KOHAT DISTRICT,KOHAT DISTRICT,TOTAL,9 PERSONS,3,8211,6.91,3.27,28311,23.82,7.84,2605
KHYBER PAKTUNKHWA,013,KOHAT DISTRICT,KOHAT DISTRICT,TOTAL,10 PERSONS AND ABOVE,3,32230,27.12,4.27,28311,23.82,7.84,7364
KHYBER PAKTUNKHWA,013,KOHAT DISTRICT,KOHAT DISTRICT,TOTAL,1 PERSON,4,1957,1.65,2.03,18564,15.62,9.5,150
KHYBER PAKTUNKHWA,013,KOHAT DISTRICT,KOHAT DISTRICT,TOTAL,2 PERSONS,4,5446,4.58,2.05,18564,15.62,9.5,313
