province_name,district_code,district_name,sublvl_01,sublvl_02,sublvl_03,summary_row,area_name,hadbast_deh_number,total_housing,pacca_housing,semi_pacca_housing,kacha_housing,potable_water,electricity,gas,kitchen,bath_room,latrine,avg_hh_size
KHYBER PAKTUNKHWA,013,KOHAT DISTRICT,NA,NA,NA,YES,KOHAT DISTRICT,NA,84191,53175,18730,12286,58045,76022,19079,72446,73364,71675,8.29
KHYBER PAKTUNKHWA,013,KOHAT DISTRICT,KOHAT TEHSIL,NA,NA,YES,KOHAT TEHSIL,NA,70327,46121,14780,9426,53313,66096,16755,61847,62943,62607,8.48
KHYBER PAKTUNKHWA,013,KOHAT DISTRICT,KOHAT TEHSIL,GHARBI QH,NA,YES,GHARBI QH,NA,26688,16767,5620,4301,20916,25674,1711,23720,24608,24306,8.81
KHYBER PAKTUNKHWA,013,KOHAT DISTRICT,KOHAT TEHSIL,GHARBI QH,ALI ZAI PC,YES,ALI ZAI PC,NA,1874,1365,384,125,1481,1797,15,1670,1772,1789,8.4
KHYBER PAKTUNKHWA,013,KOHAT DISTRICT,KOHAT TEHSIL,GHARBI QH,ALI ZAI PC,NO,ALI ZAI,0000013,712,492,193,27,545,681,7,582,647,672,7.91
KHYBER PAKTUNKHWA,013,KOHAT DISTRICT,KOHAT TEHSIL,GHARBI QH,ALI ZAI PC,NO,ARAZI NASRAT KHEL,0000015,138,95,27,16,81,114,0,138,137,135,9.58
KHYBER PAKTUNKHWA,013,KOHAT DISTRICT,KOHAT TEHSIL,GHARBI QH,ALI ZAI PC,NO,CHAKAR KOT,0000016,493,346,118,29,437,481,3,484,479,479,9.17
KHYBER PAKTUNKHWA,013,KOHAT DISTRICT,KOHAT TEHSIL,GHARBI QH,ALI ZAI PC,NO,DARVI KHEL,0000014,531,432,46,53,418,521,5,466,509,503,8.04
KHYBER PAKTUNKHWA,013,KOHAT DISTRICT,KOHAT TEHSIL,GHARBI QH,BARH PC,YES,BARH PC,NA,1177,902,98,177,898,1174,2,1057,1107,858,6.75
KHYBER PAKTUNKHWA,013,KOHAT DISTRICT,KOHAT TEHSIL,GHARBI QH,BARH PC,NO,BARH,0000021,798,697,46,55,633,795,2,719,753,680,6.23
KHYBER PAKTUNKHWA,013,KOHAT DISTRICT,KOHAT TEHSIL,GHARBI QH,BARH PC,NO,JABI,0000022,379,205,52,122,265,379,0,338,354,178,7.84
KHYBER PAKTUNKHWA,013,KOHAT DISTRICT,KOHAT TEHSIL,GHARBI QH,GARHI MAWAZ KHAN PC,YES,GARHI MAWAZ KHAN PC,NA,1157,822,252,83,892,1120,220,1120,1129,1148,10.42
KHYBER PAKTUNKHWA,013,KOHAT DISTRICT,KOHAT TEHSIL,GHARBI QH,GARHI MAWAZ KHAN PC,NO,GARHI MAWAZ KHAN,0000045,935,632,233,70,790,898,220,900,910,926,10.24
KHYBER PAKTUNKHWA,013,KOHAT DISTRICT,KOHAT TEHSIL,GHARBI QH,GARHI MAWAZ KHAN PC,NO,REGI SHINO KHEL,0000046,222,190,19,13,102,222,0,220,219,222,11.18
KHYBER PAKTUNKHWA,013,KOHAT DISTRICT,KOHAT TEHSIL,GHARBI QH,JANGLE MIR ASGHAR MELA PC,YES,JANGLE MIR ASGHAR MELA PC,NA,623,290,101,232,517,623,0,406,517,549,7.54
KHYBER PAKTUNKHWA,013,KOHAT DISTRICT,KOHAT TEHSIL,GHARBI QH,JANGLE MIR ASGHAR MELA PC,NO,JANGLE MIR ASGHAR MELA,0000003,623,290,101,232,517,623,0,406,517,549,7.54
KHYBER PAKTUNKHWA,013,KOHAT DISTRICT,KOHAT TEHSIL,GHARBI QH,JARMA PC,YES,JARMA PC,NA,5085,2438,1791,856,3849,4788,37,4817,4775,4683,10.58
KHYBER PAKTUNKHWA,013,KOHAT DISTRICT,KOHAT TEHSIL,GHARBI QH,JARMA PC,NO,CHICHANA,0000031,397,247,116,34,141,382,0,348,360,322,9.4
KHYBER PAKTUNKHWA,013,KOHAT DISTRICT,KOHAT TEHSIL,GHARBI QH,JARMA PC,NO,GADA KHEL(MUSLIMABAD),0000032,1366,702,400,264,725,1234,5,1202,1190,1145,8.62
KHYBER PAKTUNKHWA,013,KOHAT DISTRICT,KOHAT TEHSIL,GHARBI QH,JARMA PC,NO,JARMA,0000033,3322,1489,1275,558,2983,3172,32,3267,3225,3216,11.53
KHYBER PAKTUNKHWA,013,KOHAT DISTRICT,KOHAT TEHSIL,GHARBI QH,LANDI PC,YES,LANDI PC,NA,623,166,223,234,453,609,1,529,537,550,8.66
KHYBER PAKTUNKHWA,013,KOHAT DISTRICT,KOHAT TEHSIL,GHARBI QH,LANDI PC,NO,LANDI KACHAI,0000004,201,54,30,117,77,201,0,162,166,166,8.55
KHYBER PAKTUNKHWA,013,KOHAT DISTRICT,KOHAT TEHSIL,GHARBI QH,LANDI PC,NO,MUSA KHEL,0000005,275,51,158,66,266,263,0,237,235,243,8.17
KHYBER PAKTUNKHWA,013,KOHAT DISTRICT,KOHAT TEHSIL,GHARBI QH,LANDI PC,NO,TORA WARI,0000006,147,61,35,51,110,145,1,130,136,141,9.71
