province_name,district_code,district_name,sublvl_01,sublvl_02,sublvl_03,summary_row,area_name,total_housing,pacca_housing,semi_pacca_housing,kacha_housing,potable_water,electricity,gas,kitchen,bath_room,latrine,avg_hh_size
KHYBER PAKTUNKHWA,013,KOHAT DISTRICT,NA,NA,NA,YES,KOHAT DISTRICT,34646,30021,2920,1705,29993,33837,28667,32843,33944,33552,7.31
KHYBER PAKTUNKHWA,013,KOHAT DISTRICT,KOHAT TEHSIL,NA,NA,YES,KOHAT TEHSIL,28983,25438,2118,1427,27056,28427,24254,27464,28507,28273,7.34
KHYBER PAKTUNKHWA,013,KOHAT DISTRICT,KOHAT TEHSIL,KOHAT CANTONMENT,NA,YES,KOHAT CANTONMENT,4487,4130,278,79,4308,4458,4123,4267,4434,4435,6.25
KHYBER PAKTUNKHWA,013,KOHAT DISTRICT,KOHAT TEHSIL,KOHAT CANTONMENT,CHARGE NO 01,YES,CHARGE NO 01,4487,4130,278,79,4308,4458,4123,4267,4434,4435,6.25
KHYBER PAKTUNKHWA,013,KOHAT DISTRICT,KOHAT TEHSIL,KOHAT CANTONMENT,CHARGE NO 01,NO,CIRCLE NO 01,2156,1953,173,30,2088,2149,1909,2136,2141,2146,6.92
KHYBER PAKTUNKHWA,013,KOHAT DISTRICT,KOHAT TEHSIL,KOHAT CANTONMENT,CHARGE NO 01,NO,CIRCLE NO 02,2331,2177,105,49,2220,2309,2214,2131,2293,2289,5.64
KHYBER PAKTUNKHWA,013,KOHAT DISTRICT,KOHAT TEHSIL,KOHAT MC,NA,YES,KOHAT MC,24496,21308,1840,1348,22748,23969,20131,23197,24073,23838,7.54
KHYBER PAKTUNKHWA,013,KOHAT DISTRICT,KOHAT TEHSIL,KOHAT MC,CHARGE NO 05,YES,CHARGE NO 05,24496,21308,1840,1348,22748,23969,20131,23197,24073,23838,7.54
KHYBER PAKTUNKHWA,013,KOHAT DISTRICT,KOHAT TEHSIL,KOHAT MC,CHARGE NO 05,NO,CIRCLE NO 01,1681,1347,180,154,1587,1672,1602,1456,1644,1677,6.95
KHYBER PAKTUNKHWA,013,KOHAT DISTRICT,KOHAT TEHSIL,KOHAT MC,CHARGE NO 05,NO,CIRCLE NO 02,545,389,52,104,534,540,532,525,535,545,7.19
KHYBER PAKTUNKHWA,013,KOHAT DISTRICT,KOHAT TEHSIL,KOHAT MC,CHARGE NO 05,NO,CIRCLE NO 03,2482,2126,192,164,2327,2458,2079,2248,2402,2450,8.01
KHYBER PAKTUNKHWA,013,KOHAT DISTRICT,KOHAT TEHSIL,KOHAT MC,CHARGE NO 05,NO,CIRCLE NO 04,875,719,86,70,831,863,800,821,855,847,8.23
KHYBER PAKTUNKHWA,013,KOHAT DISTRICT,KOHAT TEHSIL,KOHAT MC,CHARGE NO 05,NO,CIRCLE NO 05,2282,1843,236,203,1983,2102,1458,2159,2252,2194,8.26
KHYBER PAKTUNKHWA,013,KOHAT DISTRICT,KOHAT TEHSIL,KOHAT MC,CHARGE NO 05,NO,CIRCLE NO 06,1892,1697,133,62,1815,1867,1703,1761,1864,1647,7.52
KHYBER PAKTUNKHWA,013,KOHAT DISTRICT,KOHAT TEHSIL,KOHAT MC,CHARGE NO 05,NO,CIRCLE NO 07,1817,1747,37,33,1692,1797,1739,1811,1797,1803,7.02
KHYBER PAKTUNKHWA,013,KOHAT DISTRICT,KOHAT TEHSIL,KOHAT MC,CHARGE NO 05,NO,CIRCLE NO 08,3232,3001,152,79,3157,3217,2896,3195,3216,3197,6.54
KHYBER PAKTUNKHWA,013,KOHAT DISTRICT,KOHAT TEHSIL,KOHAT MC,CHARGE NO 05,NO,CIRCLE NO 09,2472,2026,266,180,2094,2384,1724,2319,2429,2388,8.17
KHYBER PAKTUNKHWA,013,KOHAT DISTRICT,KOHAT TEHSIL,KOHAT MC,CHARGE NO 05,NO,CIRCLE NO 10,2216,1841,232,143,1966,2104,1220,2092,2143,2167,8.5
KHYBER PAKTUNKHWA,013,KOHAT DISTRICT,KOHAT TEHSIL,KOHAT MC,CHARGE NO 05,NO,CIRCLE NO 11,1514,1316,114,84,1390,1497,1274,1468,1484,1483,7.34
KHYBER PAKTUNKHWA,013,KOHAT DISTRICT,KOHAT TEHSIL,KOHAT MC,CHARGE NO 05,NO,CIRCLE NO 12,1078,1043,20,15,1037,1075,996,1073,1068,1044,7.18
KHYBER PAKTUNKHWA,013,KOHAT DISTRICT,KOHAT TEHSIL,KOHAT MC,CHARGE NO 05,NO,CIRCLE NO 13,2410,2213,140,57,2335,2393,2108,2269,2384,2396,7.17
KHYBER PAKTUNKHWA,013,KOHAT DISTRICT,LACHI TEHSIL,NA,NA,YES,LACHI TEHSIL,5663,4583,802,278,2937,5410,4413,5379,5437,5279,7.13
KHYBER PAKTUNKHWA,013,KOHAT DISTRICT,LACHI TEHSIL,LACHI TC,NA,YES,LACHI TC,3062,2552,290,220,2531,3009,2880,2866,2904,3016,7.51
