province_name,district_code,district_name,area_name,area_type,total_population,household_size,count
BALOCHISTAN,124,DERA BUGTI DISTRICT,DERA BUGTI DISTRICT,TOTAL,303559,TOTAL,45634
BALOCHISTAN,124,DERA BUGTI DISTRICT,DERA BUGTI DISTRICT,TOTAL,303559,01,374
BALOCHISTAN,124,DERA BUGTI DISTRICT,DERA BUGTI DISTRICT,TOTAL,303559,02,3900
BALOCHISTAN,124,DERA BUGTI DISTRICT,DERA BUGTI DISTRICT,TOTAL,303559,03,4137
BALOCHISTAN,124,DERA BUGTI DISTRICT,DERA BUGTI DISTRICT,TOTAL,303559,04,5089
BALOCHISTAN,124,DERA BUGTI DISTRICT,DERA BUGTI DISTRICT,TOTAL,303559,05,5195
BALOCHISTAN,124,DERA BUGTI DISTRICT,DERA BUGTI DISTRICT,TOTAL,303559,06,5337
BALOCHISTAN,124,DERA BUGTI DISTRICT,DERA BUGTI DISTRICT,TOTAL,303559,07,4992
BALOCHISTAN,124,DERA BUGTI DISTRICT,DERA BUGTI DISTRICT,TOTAL,303559,08,4431
BALOCHISTAN,124,DERA BUGTI DISTRICT,DERA BUGTI DISTRICT,TOTAL,303559,09,3675
BALOCHISTAN,124,DERA BUGTI DISTRICT,DERA BUGTI DISTRICT,TOTAL,303559,10 AND UP,8504
BALOCHISTAN,124,DERA BUGTI DISTRICT,DERA BUGTI DISTRICT,RURAL,205874,TOTAL,31472
BALOCHISTAN,124,DERA BUGTI DISTRICT,DERA BUGTI DISTRICT,RURAL,205874,01,154
BALOCHISTAN,124,DERA BUGTI DISTRICT,DERA BUGTI DISTRICT,RURAL,205874,02,2492
BALOCHISTAN,124,DERA BUGTI DISTRICT,DERA BUGTI DISTRICT,RURAL,205874,03,2763
BALOCHISTAN,124,DERA BUGTI DISTRICT,DERA BUGTI DISTRICT,RURAL,205874,04,3621
BALOCHISTAN,124,DERA BUGTI DISTRICT,DERA BUGTI DISTRICT,RURAL,205874,05,3702
BALOCHISTAN,124,DERA BUGTI DISTRICT,DERA BUGTI DISTRICT,RURAL,205874,06,3868
BALOCHISTAN,124,DERA BUGTI DISTRICT,DERA BUGTI DISTRICT,RURAL,205874,07,3593
BALOCHISTAN,124,DERA BUGTI DISTRICT,DERA BUGTI DISTRICT,RURAL,205874,08,3155
BALOCHISTAN,124,DERA BUGTI DISTRICT,DERA BUGTI DISTRICT,RURAL,205874,09,2550
BALOCHISTAN,124,DERA BUGTI DISTRICT,DERA BUGTI DISTRICT,RURAL,205874,10 AND UP,5574
BALOCHISTAN,124,DERA BUGTI DISTRICT,DERA BUGTI DISTRICT,URBAN,97685,TOTAL,14162
BALOCHISTAN,124,DERA BUGTI DISTRICT,DERA BUGTI DISTRICT,URBAN,97685,01,220
BALOCHISTAN,124,DERA BUGTI DISTRICT,DERA BUGTI DISTRICT,URBAN,97685,02,1408
BALOCHISTAN,124,DERA BUGTI DISTRICT,DERA BUGTI DISTRICT,URBAN,97685,03,1374
BALOCHISTAN,124,DERA BUGTI DISTRICT,DERA BUGTI DISTRICT,URBAN,97685,04,1468
BALOCHISTAN,124,DERA BUGTI DISTRICT,DERA BUGTI DISTRICT,URBAN,97685,05,1493
BALOCHISTAN,124,DERA BUGTI DISTRICT,DERA BUGTI DISTRICT,URBAN,97685,06,1469
BALOCHISTAN,124,DERA BUGTI DISTRICT,DERA BUGTI DISTRICT,URBAN,97685,07,1399
BALOCHISTAN,124,DERA BUGTI DISTRICT,DERA BUGTI DISTRICT,URBAN,97685,08,1276
BALOCHISTAN,124,DERA BUGTI DISTRICT,DERA BUGTI DISTRICT,URBAN,97685,09,1125
BALOCHISTAN,124,DERA BUGTI DISTRICT,DERA BUGTI DISTRICT,URBAN,97685,10 AND UP,2930
BALOCHISTAN,124,DERA BUGTI DISTRICT,BAIKER SUB-TEHSIL,TOTAL,19426,TOTAL,2706
BALOCHISTAN,124,DERA BUGTI DISTRICT,BAIKER SUB-TEHSIL,TOTAL,19426,01,7
BALOCHISTAN,124,DERA BUGTI DISTRICT,BAIKER SUB-TEHSIL,TOTAL,19426,02,105
BALOCHISTAN,124,DERA BUGTI DISTRICT,BAIKER SUB-TEHSIL,TOTAL,19426,03,194
BALOCHISTAN,124,DERA BUGTI DISTRICT,BAIKER SUB-TEHSIL,TOTAL,19426,04,224
BALOCHISTAN,124,DERA BUGTI DISTRICT,BAIKER SUB-TEHSIL,TOTAL,19426,05,292
BALOCHISTAN,124,DERA BUGTI DISTRICT,BAIKER SUB-TEHSIL,TOTAL,19426,06,340
BALOCHISTAN,124,DERA BUGTI DISTRICT,BAIKER SUB-TEHSIL,TOTAL,19426,07,345
BALOCHISTAN,124,DERA BUGTI DISTRICT,BAIKER SUB-TEHSIL,TOTAL,19426,08,323
BALOCHISTAN,124,DERA BUGTI DISTRICT,BAIKER SUB-TEHSIL,TOTAL,19426,09,302
BALOCHISTAN,124,DERA BUGTI DISTRICT,BAIKER SUB-TEHSIL,TOTAL,19426,10 AND UP,574
BALOCHISTAN,124,DERA BUGTI DISTRICT,BAIKER SUB-TEHSIL,RURAL,19426,TOTAL,2706
BALOCHISTAN,124,DERA BUGTI DISTRICT,BAIKER SUB-TEHSIL,RURAL,19426,01,7
BALOCHISTAN,124,DERA BUGTI DISTRICT,BAIKER SUB-TEHSIL,RURAL,19426,02,105
BALOCHISTAN,124,DERA BUGTI DISTRICT,BAIKER SUB-TEHSIL,RURAL,19426,03,194
BALOCHISTAN,124,DERA BUGTI DISTRICT,BAIKER SUB-TEHSIL,RURAL,19426,04,224
BALOCHISTAN,124,DERA BUGTI DISTRICT,BAIKER SUB-TEHSIL,RURAL,19426,05,292
BALOCHISTAN,124,DERA BUGTI DISTRICT,BAIKER SUB-TEHSIL,RURAL,19426,06,340
BALOCHISTAN,124,DERA BUGTI DISTRICT,BAIKER SUB-TEHSIL,RURAL,19426,07,345
BALOCHISTAN,124,DERA BUGTI DISTRICT,BAIKER SUB-TEHSIL,RURAL,19426,08,323
BALOCHISTAN,124,DERA BUGTI DISTRICT,BAIKER SUB-TEHSIL,RURAL,19426,09,302
BALOCHISTAN,124,DERA BUGTI DISTRICT,BAIKER SUB-TEHSIL,RURAL,19426,10 AND UP,574
BALOCHISTAN,124,DERA BUGTI DISTRICT,BAIKER SUB-TEHSIL,URBAN,0,NA,0
BALOCHISTAN,124,DERA BUGTI DISTRICT,BAIKER SUB-TEHSIL,URBAN,0,NA,0
BALOCHISTAN,124,DERA BUGTI DISTRICT,BAIKER SUB-TEHSIL,URBAN,0,NA,0
BALOCHISTAN,124,DERA BUGTI DISTRICT,BAIKER SUB-TEHSIL,URBAN,0,NA,0
BALOCHISTAN,124,DERA BUGTI DISTRICT,BAIKER SUB-TEHSIL,URBAN,0,NA,0
