province_name,district_code,district_name,area_name,area_type,ownership_status,total_by_tenure,percent_by_tenure,utility,source,total_by_source,percent_by_source,count
BALOCHISTAN,124,DERA BUGTI DISTRICT,DERA BUGTI DISTRICT,TOTAL,OWNED,40844,89.5,INSIDE WATER,TOTAL INSIDE,26184,57.38,22605
BALOCHISTAN,124,DERA BUGTI DISTRICT,DERA BUGTI DISTRICT,TOTAL,OWNED,40844,89.5,INSIDE WATER,TAP,11643,25.51,9906
BALOCHISTAN,124,DERA BUGTI DISTRICT,DERA BUGTI DISTRICT,TOTAL,OWNED,40844,89.5,INSIDE WATER,ELECTRIC/HAND PUMP,1413,3.1,516
BALOCHISTAN,124,DERA BUGTI DISTRICT,DERA BUGTI DISTRICT,TOTAL,OWNED,40844,89.5,INSIDE WATER,PROTECTED WELL,1278,2.8,1098
BALOCHISTAN,124,DERA BUGTI DISTRICT,DERA BUGTI DISTRICT,TOTAL,OWNED,40844,89.5,INSIDE WATER,UN-PROTECTED WELL,1758,3.85,1643
BALOCHISTAN,124,DERA BUGTI DISTRICT,DERA BUGTI DISTRICT,TOTAL,OWNED,40844,89.5,INSIDE WATER,OTHERS,10092,22.12,9442
BALOCHISTAN,124,DERA BUGTI DISTRICT,DERA BUGTI DISTRICT,TOTAL,OWNED,40844,89.5,OUTSIDE WATER,TOTAL OUTSIDE,19450,42.62,18239
BALOCHISTAN,124,DERA BUGTI DISTRICT,DERA BUGTI DISTRICT,TOTAL,OWNED,40844,89.5,OUTSIDE WATER,TAP,1901,4.17,1801
BALOCHISTAN,124,DERA BUGTI DISTRICT,DERA BUGTI DISTRICT,TOTAL,OWNED,40844,89.5,OUTSIDE WATER,ELECTRIC/HAND PUMP,97,0.21,37
BALOCHISTAN,124,DERA BUGTI DISTRICT,DERA BUGTI DISTRICT,TOTAL,OWNED,40844,89.5,OUTSIDE WATER,PROTECTED WELL,1121,2.46,1039
BALOCHISTAN,124,DERA BUGTI DISTRICT,DERA BUGTI DISTRICT,TOTAL,OWNED,40844,89.5,OUTSIDE WATER,UN-PROTECTED WELL,1893,4.15,1744
BALOCHISTAN,124,DERA BUGTI DISTRICT,DERA BUGTI DISTRICT,TOTAL,OWNED,40844,89.5,OUTSIDE WATER,SPRING,2259,4.95,2163
BALOCHISTAN,124,DERA BUGTI DISTRICT,DERA BUGTI DISTRICT,TOTAL,OWNED,40844,89.5,OUTSIDE WATER,CANAL/RIVER/POND,6243,13.68,5758
BALOCHISTAN,124,DERA BUGTI DISTRICT,DERA BUGTI DISTRICT,TOTAL,OWNED,40844,89.5,OUTSIDE WATER,OTHERS,5936,13.01,5697
BALOCHISTAN,124,DERA BUGTI DISTRICT,DERA BUGTI DISTRICT,TOTAL,OWNED,40844,89.5,COOKING FUEL,WOOD,30904,67.72,1801
BALOCHISTAN,124,DERA BUGTI DISTRICT,DERA BUGTI DISTRICT,TOTAL,OWNED,40844,89.5,COOKING FUEL,GAS,12087,26.49,37
BALOCHISTAN,124,DERA BUGTI DISTRICT,DERA BUGTI DISTRICT,TOTAL,OWNED,40844,89.5,COOKING FUEL,KEROSENE OIL,413,0.91,1039
BALOCHISTAN,124,DERA BUGTI DISTRICT,DERA BUGTI DISTRICT,TOTAL,OWNED,40844,89.5,COOKING FUEL,OTHERS,2230,4.89,1744
BALOCHISTAN,124,DERA BUGTI DISTRICT,DERA BUGTI DISTRICT,TOTAL,OWNED,40844,89.5,LIGHTING SOURCE,ELECTRICITY,30904,67.72,27746
BALOCHISTAN,124,DERA BUGTI DISTRICT,DERA BUGTI DISTRICT,TOTAL,OWNED,40844,89.5,LIGHTING SOURCE,KEROSENE OIL,12087,26.49,10611
BALOCHISTAN,124,DERA BUGTI DISTRICT,DERA BUGTI DISTRICT,TOTAL,OWNED,40844,89.5,LIGHTING SOURCE,GAS LAMP,413,0.91,376
BALOCHISTAN,124,DERA BUGTI DISTRICT,DERA BUGTI DISTRICT,TOTAL,OWNED,40844,89.5,LIGHTING SOURCE,OTHERS,2230,4.89,2111
BALOCHISTAN,124,DERA BUGTI DISTRICT,DERA BUGTI DISTRICT,TOTAL,RENTED,829,1.82,INSIDE WATER,TOTAL INSIDE,26184,57.38,711
BALOCHISTAN,124,DERA BUGTI DISTRICT,DERA BUGTI DISTRICT,TOTAL,RENTED,829,1.82,INSIDE WATER,TAP,11643,25.51,604
BALOCHISTAN,124,DERA BUGTI DISTRICT,DERA BUGTI DISTRICT,TOTAL,RENTED,829,1.82,INSIDE WATER,ELECTRIC/HAND PUMP,1413,3.1,25
BALOCHISTAN,124,DERA BUGTI DISTRICT,DERA BUGTI DISTRICT,TOTAL,RENTED,829,1.82,INSIDE WATER,PROTECTED WELL,1278,2.8,4
BALOCHISTAN,124,DERA BUGTI DISTRICT,DERA BUGTI DISTRICT,TOTAL,RENTED,829,1.82,INSIDE WATER,UN-PROTECTED WELL,1758,3.85,3
BALOCHISTAN,124,DERA BUGTI DISTRICT,DERA BUGTI DISTRICT,TOTAL,RENTED,829,1.82,INSIDE WATER,OTHERS,10092,22.12,75
BALOCHISTAN,124,DERA BUGTI DISTRICT,DERA BUGTI DISTRICT,TOTAL,RENTED,829,1.82,OUTSIDE WATER,TOTAL OUTSIDE,19450,42.62,118
BALOCHISTAN,124,DERA BUGTI DISTRICT,DERA BUGTI DISTRICT,TOTAL,RENTED,829,1.82,OUTSIDE WATER,TAP,1901,4.17,30
BALOCHISTAN,124,DERA BUGTI DISTRICT,DERA BUGTI DISTRICT,TOTAL,RENTED,829,1.82,OUTSIDE WATER,ELECTRIC/HAND PUMP,97,0.21,2
BALOCHISTAN,124,DERA BUGTI DISTRICT,DERA BUGTI DISTRICT,TOTAL,RENTED,829,1.82,OUTSIDE WATER,PROTECTED WELL,1121,2.46,9
BALOCHISTAN,124,DERA BUGTI DISTRICT,DERA BUGTI DISTRICT,TOTAL,RENTED,829,1.82,OUTSIDE WATER,UN-PROTECTED WELL,1893,4.15,2
BALOCHISTAN,124,DERA BUGTI DISTRICT,DERA BUGTI DISTRICT,TOTAL,RENTED,829,1.82,OUTSIDE WATER,SPRING,2259,4.95,5
BALOCHISTAN,124,DERA BUGTI DISTRICT,DERA BUGTI DISTRICT,TOTAL,RENTED,829,1.82,OUTSIDE WATER,CANAL/RIVER/POND,6243,13.68,25
BALOCHISTAN,124,DERA BUGTI DISTRICT,DERA BUGTI DISTRICT,TOTAL,RENTED,829,1.82,OUTSIDE WATER,OTHERS,5936,13.01,45
BALOCHISTAN,124,DERA BUGTI DISTRICT,DERA BUGTI DISTRICT,TOTAL,RENTED,829,1.82,COOKING FUEL,WOOD,30904,67.72,30
BALOCHISTAN,124,DERA BUGTI DISTRICT,DERA BUGTI DISTRICT,TOTAL,RENTED,829,1.82,COOKING FUEL,GAS,12087,26.49,2
BALOCHISTAN,124,DERA BUGTI DISTRICT,DERA BUGTI DISTRICT,TOTAL,RENTED,829,1.82,COOKING FUEL,KEROSENE OIL,413,0.91,9
BALOCHISTAN,124,DERA BUGTI DISTRICT,DERA BUGTI DISTRICT,TOTAL,RENTED,829,1.82,COOKING FUEL,OTHERS,2230,4.89,2
BALOCHISTAN,124,DERA BUGTI DISTRICT,DERA BUGTI DISTRICT,TOTAL,RENTED,829,1.82,LIGHTING SOURCE,ELECTRICITY,30904,67.72,195
BALOCHISTAN,124,DERA BUGTI DISTRICT,DERA BUGTI DISTRICT,TOTAL,RENTED,829,1.82,LIGHTING SOURCE,KEROSENE OIL,12087,26.49,603
BALOCHISTAN,124,DERA BUGTI DISTRICT,DERA BUGTI DISTRICT,TOTAL,RENTED,829,1.82,LIGHTING SOURCE,GAS LAMP,413,0.91,3
BALOCHISTAN,124,DERA BUGTI DISTRICT,DERA BUGTI DISTRICT,TOTAL,RENTED,829,1.82,LIGHTING SOURCE,OTHERS,2230,4.89,28
BALOCHISTAN,124,DERA BUGTI DISTRICT,DERA BUGTI DISTRICT,TOTAL,RENT FREE,3961,8.68,INSIDE WATER,TOTAL INSIDE,26184,57.38,2868
BALOCHISTAN,124,DERA BUGTI DISTRICT,DERA BUGTI DISTRICT,TOTAL,RENT FREE,3961,8.68,INSIDE WATER,TAP,11643,25.51,1133
BALOCHISTAN,124,DERA BUGTI DISTRICT,DERA BUGTI DISTRICT,TOTAL,RENT FREE,3961,8.68,INSIDE WATER,ELECTRIC/HAND PUMP,1413,3.1,872
BALOCHISTAN,124,DERA BUGTI DISTRICT,DERA BUGTI DISTRICT,TOTAL,RENT FREE,3961,8.68,INSIDE WATER,PROTECTED WELL,1278,2.8,176
BALOCHISTAN,124,DERA BUGTI DISTRICT,DERA BUGTI DISTRICT,TOTAL,RENT FREE,3961,8.68,INSIDE WATER,UN-PROTECTED WELL,1758,3.85,112
BALOCHISTAN,124,DERA BUGTI DISTRICT,DERA BUGTI DISTRICT,TOTAL,RENT FREE,3961,8.68,INSIDE WATER,OTHERS,10092,22.12,575
BALOCHISTAN,124,DERA BUGTI DISTRICT,DERA BUGTI DISTRICT,TOTAL,RENT FREE,3961,8.68,OUTSIDE WATER,TOTAL OUTSIDE,19450,42.62,1093
BALOCHISTAN,124,DERA BUGTI DISTRICT,DERA BUGTI DISTRICT,TOTAL,RENT FREE,3961,8.68,OUTSIDE WATER,TAP,1901,4.17,70
BALOCHISTAN,124,DERA BUGTI DISTRICT,DERA BUGTI DISTRICT,TOTAL,RENT FREE,3961,8.68,OUTSIDE WATER,ELECTRIC/HAND PUMP,97,0.21,58
BALOCHISTAN,124,DERA BUGTI DISTRICT,DERA BUGTI DISTRICT,TOTAL,RENT FREE,3961,8.68,OUTSIDE WATER,PROTECTED WELL,1121,2.46,73
BALOCHISTAN,124,DERA BUGTI DISTRICT,DERA BUGTI DISTRICT,TOTAL,RENT FREE,3961,8.68,OUTSIDE WATER,UN-PROTECTED WELL,1893,4.15,147
BALOCHISTAN,124,DERA BUGTI DISTRICT,DERA BUGTI DISTRICT,TOTAL,RENT FREE,3961,8.68,OUTSIDE WATER,SPRING,2259,4.95,91
