province_name,district_code,district_name,sublvl_01,sublvl_02,sublvl_03,summary_row,area_name,total_housing,pacca_housing,semi_pacca_housing,kacha_housing,potable_water,electricity,gas,kitchen,bath_room,latrine,avg_hh_size
BALOCHISTAN,124,DERA BUGTI DISTRICT,NA,NA,NA,YES,DERA BUGTI DISTRICT,14162,4734,2922,6506,10508,13344,9592,11686,12003,11892,6.9
BALOCHISTAN,124,DERA BUGTI DISTRICT,DERA BUGTI TEHSIL,NA,NA,YES,DERA BUGTI TEHSIL,3894,518,523,2853,2967,3739,1185,2904,3046,2565,6.79
BALOCHISTAN,124,DERA BUGTI DISTRICT,DERA BUGTI TEHSIL,DERA BUGTI MC,NA,YES,DERA BUGTI MC,3894,518,523,2853,2967,3739,1185,2904,3046,2565,6.79
BALOCHISTAN,124,DERA BUGTI DISTRICT,DERA BUGTI TEHSIL,DERA BUGTI MC,CHARGE NO 10,YES,CHARGE NO 10,3894,518,523,2853,2967,3739,1185,2904,3046,2565,6.79
BALOCHISTAN,124,DERA BUGTI DISTRICT,DERA BUGTI TEHSIL,DERA BUGTI MC,CHARGE NO 10,NO,CIRCLE NO 01,2059,288,297,1474,1446,2053,464,1910,1962,972,7.31
BALOCHISTAN,124,DERA BUGTI DISTRICT,DERA BUGTI TEHSIL,DERA BUGTI MC,CHARGE NO 10,NO,CIRCLE NO 02,1069,227,74,768,1050,1057,599,634,779,989,6.3
BALOCHISTAN,124,DERA BUGTI DISTRICT,DERA BUGTI TEHSIL,DERA BUGTI MC,CHARGE NO 10,NO,CIRCLE NO 03,308,2,2,304,225,204,86,246,197,248,6.34
BALOCHISTAN,124,DERA BUGTI DISTRICT,DERA BUGTI TEHSIL,DERA BUGTI MC,CHARGE NO 10,NO,CIRCLE NO 04,458,1,150,307,246,425,36,114,108,356,5.91
BALOCHISTAN,124,DERA BUGTI DISTRICT,SUI TEHSIL,NA,NA,YES,SUI TEHSIL,10268,4216,2399,3653,7541,9605,8407,8782,8957,9327,6.94
BALOCHISTAN,124,DERA BUGTI DISTRICT,SUI TEHSIL,SUI MC,NA,YES,SUI MC,10268,4216,2399,3653,7541,9605,8407,8782,8957,9327,6.94
BALOCHISTAN,124,DERA BUGTI DISTRICT,SUI TEHSIL,SUI MC,CHARGE NO 11,YES,CHARGE NO 11,10268,4216,2399,3653,7541,9605,8407,8782,8957,9327,6.94
BALOCHISTAN,124,DERA BUGTI DISTRICT,SUI TEHSIL,SUI MC,CHARGE NO 11,NO,CIRCLE NO 01,2069,1561,115,393,1963,2000,1624,1658,1731,2018,7.31
BALOCHISTAN,124,DERA BUGTI DISTRICT,SUI TEHSIL,SUI MC,CHARGE NO 11,NO,CIRCLE NO 02,2829,461,1027,1341,2374,2628,2079,2353,2407,2657,6.18
BALOCHISTAN,124,DERA BUGTI DISTRICT,SUI TEHSIL,SUI MC,CHARGE NO 11,NO,CIRCLE NO 03,5370,2194,1257,1919,3204,4977,4704,4771,4819,4652,7.19
