province_name,district_code,district_name,area_name,locality_size,locality_count,gender,total_population
BALOCHISTAN,124,DERA BUGTI DISTRICT,DERA BUGTI DISTRICT,TOTAL,213,ALL SEXES,212745
BALOCHISTAN,124,DERA BUGTI DISTRICT,DERA BUGTI DISTRICT,TOTAL,213,MALE,113032
BALOCHISTAN,124,DERA BUGTI DISTRICT,DERA BUGTI DISTRICT,TOTAL,213,FEMALE,99712
BALOCHISTAN,124,DERA BUGTI DISTRICT,DERA BUGTI DISTRICT,TOTAL,213,TRANSGENDER,1
BALOCHISTAN,124,DERA BUGTI DISTRICT,DERA BUGTI DISTRICT,"5,000 AND ABOVE",5,ALL SEXES,45189
BALOCHISTAN,124,DERA BUGTI DISTRICT,DERA BUGTI DISTRICT,"5,000 AND ABOVE",5,MALE,23611
BALOCHISTAN,124,DERA BUGTI DISTRICT,DERA BUGTI DISTRICT,"5,000 AND ABOVE",5,FEMALE,21577
BALOCHISTAN,124,DERA BUGTI DISTRICT,DERA BUGTI DISTRICT,"5,000 AND ABOVE",5,TRANSGENDER,1
BALOCHISTAN,124,DERA BUGTI DISTRICT,DERA BUGTI DISTRICT,"2,000 - 4,999",17,ALL SEXES,49745
BALOCHISTAN,124,DERA BUGTI DISTRICT,DERA BUGTI DISTRICT,"2,000 - 4,999",17,MALE,25743
BALOCHISTAN,124,DERA BUGTI DISTRICT,DERA BUGTI DISTRICT,"2,000 - 4,999",17,FEMALE,24002
BALOCHISTAN,124,DERA BUGTI DISTRICT,DERA BUGTI DISTRICT,"2,000 - 4,999",17,TRANSGENDER,0
BALOCHISTAN,124,DERA BUGTI DISTRICT,DERA BUGTI DISTRICT,"1,000 - 1,999",42,ALL SEXES,59944
BALOCHISTAN,124,DERA BUGTI DISTRICT,DERA BUGTI DISTRICT,"1,000 - 1,999",42,MALE,32236
BALOCHISTAN,124,DERA BUGTI DISTRICT,DERA BUGTI DISTRICT,"1,000 - 1,999",42,FEMALE,27708
BALOCHISTAN,124,DERA BUGTI DISTRICT,DERA BUGTI DISTRICT,"1,000 - 1,999",42,TRANSGENDER,0
BALOCHISTAN,124,DERA BUGTI DISTRICT,DERA BUGTI DISTRICT,500 - 999,52,ALL SEXES,38040
BALOCHISTAN,124,DERA BUGTI DISTRICT,DERA BUGTI DISTRICT,500 - 999,52,MALE,20775
BALOCHISTAN,124,DERA BUGTI DISTRICT,DERA BUGTI DISTRICT,500 - 999,52,FEMALE,17265
BALOCHISTAN,124,DERA BUGTI DISTRICT,DERA BUGTI DISTRICT,500 - 999,52,TRANSGENDER,0
BALOCHISTAN,124,DERA BUGTI DISTRICT,DERA BUGTI DISTRICT,200 - 499,47,ALL SEXES,15085
BALOCHISTAN,124,DERA BUGTI DISTRICT,DERA BUGTI DISTRICT,200 - 499,47,MALE,8048
BALOCHISTAN,124,DERA BUGTI DISTRICT,DERA BUGTI DISTRICT,200 - 499,47,FEMALE,7037
BALOCHISTAN,124,DERA BUGTI DISTRICT,DERA BUGTI DISTRICT,200 - 499,47,TRANSGENDER,0
