province_name,district_code,district_name,area_name,area_type,construction_duration,number_of_rooms,total_housing_units_by_duration,percent_of_total_units_by_duration,total_housing_units_by_size,percent_of_total_units_by_size,count
FATA,034,FR D.I.KHAN,FR D.I.KHAN,TOTAL,UNDER CONSTRUCTION,1,107,1.64,722,11.05,26
FATA,034,FR D.I.KHAN,FR D.I.KHAN,TOTAL,LESS THAN 5 YEARS,1,311,4.76,722,11.05,57
FATA,034,FR D.I.KHAN,FR D.I.KHAN,TOTAL,5-10 YEARS,1,1139,17.43,722,11.05,184
FATA,034,FR D.I.KHAN,FR D.I.KHAN,TOTAL,11-50 YEARS,1,3704,56.67,722,11.05,367
FATA,034,FR D.I.KHAN,FR D.I.KHAN,TOTAL,OVER 50 YEARS,1,1275,19.51,722,11.05,88
FATA,034,FR D.I.KHAN,FR D.I.KHAN,TOTAL,UNDER CONSTRUCTION,2,107,1.64,1787,27.34,25
FATA,034,FR D.I.KHAN,FR D.I.KHAN,TOTAL,LESS THAN 5 YEARS,2,311,4.76,1787,27.34,113
FATA,034,FR D.I.KHAN,FR D.I.KHAN,TOTAL,5-10 YEARS,2,1139,17.43,1787,27.34,351
FATA,034,FR D.I.KHAN,FR D.I.KHAN,TOTAL,11-50 YEARS,2,3704,56.67,1787,27.34,998
FATA,034,FR D.I.KHAN,FR D.I.KHAN,TOTAL,OVER 50 YEARS,2,1275,19.51,1787,27.34,300
FATA,034,FR D.I.KHAN,FR D.I.KHAN,TOTAL,UNDER CONSTRUCTION,3,107,1.64,1640,25.09,29
FATA,034,FR D.I.KHAN,FR D.I.KHAN,TOTAL,LESS THAN 5 YEARS,3,311,4.76,1640,25.09,60
FATA,034,FR D.I.KHAN,FR D.I.KHAN,TOTAL,5-10 YEARS,3,1139,17.43,1640,25.09,275
FATA,034,FR D.I.KHAN,FR D.I.KHAN,TOTAL,11-50 YEARS,3,3704,56.67,1640,25.09,939
FATA,034,FR D.I.KHAN,FR D.I.KHAN,TOTAL,OVER 50 YEARS,3,1275,19.51,1640,25.09,337
FATA,034,FR D.I.KHAN,FR D.I.KHAN,TOTAL,UNDER CONSTRUCTION,4,107,1.64,999,15.28,14
FATA,034,FR D.I.KHAN,FR D.I.KHAN,TOTAL,LESS THAN 5 YEARS,4,311,4.76,999,15.28,32
FATA,034,FR D.I.KHAN,FR D.I.KHAN,TOTAL,5-10 YEARS,4,1139,17.43,999,15.28,144
FATA,034,FR D.I.KHAN,FR D.I.KHAN,TOTAL,11-50 YEARS,4,3704,56.67,999,15.28,598
FATA,034,FR D.I.KHAN,FR D.I.KHAN,TOTAL,OVER 50 YEARS,4,1275,19.51,999,15.28,211
FATA,034,FR D.I.KHAN,FR D.I.KHAN,TOTAL,UNDER CONSTRUCTION,5,107,1.64,614,9.39,3
FATA,034,FR D.I.KHAN,FR D.I.KHAN,TOTAL,LESS THAN 5 YEARS,5,311,4.76,614,9.39,25
FATA,034,FR D.I.KHAN,FR D.I.KHAN,TOTAL,5-10 YEARS,5,1139,17.43,614,9.39,85
FATA,034,FR D.I.KHAN,FR D.I.KHAN,TOTAL,11-50 YEARS,5,3704,56.67,614,9.39,352
FATA,034,FR D.I.KHAN,FR D.I.KHAN,TOTAL,OVER 50 YEARS,5,1275,19.51,614,9.39,149
FATA,034,FR D.I.KHAN,FR D.I.KHAN,TOTAL,UNDER CONSTRUCTION,6,107,1.64,313,4.79,5
FATA,034,FR D.I.KHAN,FR D.I.KHAN,TOTAL,LESS THAN 5 YEARS,6,311,4.76,313,4.79,7
FATA,034,FR D.I.KHAN,FR D.I.KHAN,TOTAL,5-10 YEARS,6,1139,17.43,313,4.79,36
FATA,034,FR D.I.KHAN,FR D.I.KHAN,TOTAL,11-50 YEARS,6,3704,56.67,313,4.79,204
FATA,034,FR D.I.KHAN,FR D.I.KHAN,TOTAL,OVER 50 YEARS,6,1275,19.51,313,4.79,61
FATA,034,FR D.I.KHAN,FR D.I.KHAN,TOTAL,UNDER CONSTRUCTION,7,107,1.64,169,2.59,1
FATA,034,FR D.I.KHAN,FR D.I.KHAN,TOTAL,LESS THAN 5 YEARS,7,311,4.76,169,2.59,5
FATA,034,FR D.I.KHAN,FR D.I.KHAN,TOTAL,5-10 YEARS,7,1139,17.43,169,2.59,20
FATA,034,FR D.I.KHAN,FR D.I.KHAN,TOTAL,11-50 YEARS,7,3704,56.67,169,2.59,83
FATA,034,FR D.I.KHAN,FR D.I.KHAN,TOTAL,OVER 50 YEARS,7,1275,19.51,169,2.59,60
FATA,034,FR D.I.KHAN,FR D.I.KHAN,TOTAL,UNDER CONSTRUCTION,8,107,1.64,117,1.79,1
FATA,034,FR D.I.KHAN,FR D.I.KHAN,TOTAL,LESS THAN 5 YEARS,8,311,4.76,117,1.79,5
FATA,034,FR D.I.KHAN,FR D.I.KHAN,TOTAL,5-10 YEARS,8,1139,17.43,117,1.79,16
FATA,034,FR D.I.KHAN,FR D.I.KHAN,TOTAL,11-50 YEARS,8,3704,56.67,117,1.79,61
FATA,034,FR D.I.KHAN,FR D.I.KHAN,TOTAL,OVER 50 YEARS,8,1275,19.51,117,1.79,34
FATA,034,FR D.I.KHAN,FR D.I.KHAN,TOTAL,UNDER CONSTRUCTION,9 AND MORE,107,1.64,175,2.68,3
FATA,034,FR D.I.KHAN,FR D.I.KHAN,TOTAL,LESS THAN 5 YEARS,9 AND MORE,311,4.76,175,2.68,7
FATA,034,FR D.I.KHAN,FR D.I.KHAN,TOTAL,5-10 YEARS,9 AND MORE,1139,17.43,175,2.68,28
FATA,034,FR D.I.KHAN,FR D.I.KHAN,TOTAL,11-50 YEARS,9 AND MORE,3704,56.67,175,2.68,102
FATA,034,FR D.I.KHAN,FR D.I.KHAN,TOTAL,OVER 50 YEARS,9 AND MORE,1275,19.51,175,2.68,35
FATA,034,FR D.I.KHAN,FR D.I.KHAN,RURAL,UNDER CONSTRUCTION,1,107,1.64,722,11.05,26
FATA,034,FR D.I.KHAN,FR D.I.KHAN,RURAL,LESS THAN 5 YEARS,1,311,4.76,722,11.05,57
FATA,034,FR D.I.KHAN,FR D.I.KHAN,RURAL,5-10 YEARS,1,1139,17.43,722,11.05,184
