province_name,district_code,district_name,area_name,area_type,construction_age,total_by_age,percent_by_age,utility,source,total_by_source,percent_by_source,count
FATA,034,FR D.I.KHAN,FR D.I.KHAN,TOTAL,UNDER CONSTRUCTION,107,1.64,INSIDE WATER,TAP,407,6.23,5
FATA,034,FR D.I.KHAN,FR D.I.KHAN,TOTAL,UNDER CONSTRUCTION,107,1.64,INSIDE WATER,ELECTRIC/HAND PUMP,349,5.34,21
FATA,034,FR D.I.KHAN,FR D.I.KHAN,TOTAL,UNDER CONSTRUCTION,107,1.64,INSIDE WATER,PROTECTED WELL,576,8.81,17
FATA,034,FR D.I.KHAN,FR D.I.KHAN,TOTAL,UNDER CONSTRUCTION,107,1.64,INSIDE WATER,UN-PROTECTED WELL,112,1.71,1
FATA,034,FR D.I.KHAN,FR D.I.KHAN,TOTAL,UNDER CONSTRUCTION,107,1.64,INSIDE WATER,OTHERS,2328,35.62,11
FATA,034,FR D.I.KHAN,FR D.I.KHAN,TOTAL,UNDER CONSTRUCTION,107,1.64,OUTSIDE WATER,TAP,24,0.37,1
FATA,034,FR D.I.KHAN,FR D.I.KHAN,TOTAL,UNDER CONSTRUCTION,107,1.64,OUTSIDE WATER,ELECTRIC/HAND PUMP,52,0.8,4
FATA,034,FR D.I.KHAN,FR D.I.KHAN,TOTAL,UNDER CONSTRUCTION,107,1.64,OUTSIDE WATER,PROTECTED WELL,235,3.6,29
FATA,034,FR D.I.KHAN,FR D.I.KHAN,TOTAL,UNDER CONSTRUCTION,107,1.64,OUTSIDE WATER,UN-PROTECTED WELL,7,0.11,1
FATA,034,FR D.I.KHAN,FR D.I.KHAN,TOTAL,UNDER CONSTRUCTION,107,1.64,OUTSIDE WATER,SPRING,1606,24.57,8
FATA,034,FR D.I.KHAN,FR D.I.KHAN,TOTAL,UNDER CONSTRUCTION,107,1.64,OUTSIDE WATER,CANAL/RIVER/POND,500,7.65,5
FATA,034,FR D.I.KHAN,FR D.I.KHAN,TOTAL,UNDER CONSTRUCTION,107,1.64,OUTSIDE WATER,OTHERS,340,5.2,4
FATA,034,FR D.I.KHAN,FR D.I.KHAN,TOTAL,UNDER CONSTRUCTION,107,1.64,COOKING FUEL,WOOD,6472,99.02,107
FATA,034,FR D.I.KHAN,FR D.I.KHAN,TOTAL,UNDER CONSTRUCTION,107,1.64,COOKING FUEL,GAS,26,0.4,0
FATA,034,FR D.I.KHAN,FR D.I.KHAN,TOTAL,UNDER CONSTRUCTION,107,1.64,COOKING FUEL,KEROSENE OIL,16,0.24,0
FATA,034,FR D.I.KHAN,FR D.I.KHAN,TOTAL,UNDER CONSTRUCTION,107,1.64,COOKING FUEL,OTHERS,22,0.34,0
FATA,034,FR D.I.KHAN,FR D.I.KHAN,TOTAL,UNDER CONSTRUCTION,107,1.64,LIGHTING SOURCE,ELECTRICITY,3686,56.4,88
FATA,034,FR D.I.KHAN,FR D.I.KHAN,TOTAL,UNDER CONSTRUCTION,107,1.64,LIGHTING SOURCE,KEROSENE OIL,1110,16.98,3
FATA,034,FR D.I.KHAN,FR D.I.KHAN,TOTAL,UNDER CONSTRUCTION,107,1.64,LIGHTING SOURCE,GAS LAMP,20,0.31,0
FATA,034,FR D.I.KHAN,FR D.I.KHAN,TOTAL,UNDER CONSTRUCTION,107,1.64,LIGHTING SOURCE,OTHERS,1720,26.32,16
FATA,034,FR D.I.KHAN,FR D.I.KHAN,TOTAL,LESS THAN 5 YEARS,311,4.76,INSIDE WATER,TAP,407,6.23,8
FATA,034,FR D.I.KHAN,FR D.I.KHAN,TOTAL,LESS THAN 5 YEARS,311,4.76,INSIDE WATER,ELECTRIC/HAND PUMP,349,5.34,18
FATA,034,FR D.I.KHAN,FR D.I.KHAN,TOTAL,LESS THAN 5 YEARS,311,4.76,INSIDE WATER,PROTECTED WELL,576,8.81,19
FATA,034,FR D.I.KHAN,FR D.I.KHAN,TOTAL,LESS THAN 5 YEARS,311,4.76,INSIDE WATER,UN-PROTECTED WELL,112,1.71,2
FATA,034,FR D.I.KHAN,FR D.I.KHAN,TOTAL,LESS THAN 5 YEARS,311,4.76,INSIDE WATER,OTHERS,2328,35.62,124
FATA,034,FR D.I.KHAN,FR D.I.KHAN,TOTAL,LESS THAN 5 YEARS,311,4.76,OUTSIDE WATER,TAP,24,0.37,0
FATA,034,FR D.I.KHAN,FR D.I.KHAN,TOTAL,LESS THAN 5 YEARS,311,4.76,OUTSIDE WATER,ELECTRIC/HAND PUMP,52,0.8,3
FATA,034,FR D.I.KHAN,FR D.I.KHAN,TOTAL,LESS THAN 5 YEARS,311,4.76,OUTSIDE WATER,PROTECTED WELL,235,3.6,13
