province_name,district_code,district_name,sublvl_01,sublvl_02,sublvl_03,summary_row,area_name,hadbast_deh_number,total_housing,pacca_housing,semi_pacca_housing,kacha_housing,potable_water,electricity,gas,kitchen,bath_room,latrine,avg_hh_size
FATA,034,FR D.I.KHAN,NA,NA,NA,YES,FR D.I.KHAN,NA,6819,543,3981,2295,1368,3846,27,3517,3408,2285,9.56
FATA,034,FR D.I.KHAN,TRIBAL AREA ADJ. DERA ISMAIL KHAN DISTRICT,NA,NA,YES,TRIBAL AREA ADJ. DERA ISMAIL KHAN DISTRICT,NA,6819,543,3981,2295,1368,3846,27,3517,3408,2285,9.56
FATA,034,FR D.I.KHAN,TRIBAL AREA ADJ. DERA ISMAIL KHAN DISTRICT,SHERANI TRIBE,NA,YES,SHERANI TRIBE,NA,5981,433,3874,1674,1082,3457,24,2746,2723,2104,9.47
FATA,034,FR D.I.KHAN,TRIBAL AREA ADJ. DERA ISMAIL KHAN DISTRICT,SHERANI TRIBE,CHUHAR KHEL/MARHAIL SECTION,YES,CHUHAR KHEL/MARHAIL SECTION,NA,644,12,505,127,7,198,1,193,210,22,8.85
FATA,034,FR D.I.KHAN,TRIBAL AREA ADJ. DERA ISMAIL KHAN DISTRICT,SHERANI TRIBE,CHUHAR KHEL/MARHAIL SECTION,NO,BASKAI,0000000,95,0,93,2,0,87,0,88,94,2,10.63
FATA,034,FR D.I.KHAN,TRIBAL AREA ADJ. DERA ISMAIL KHAN DISTRICT,SHERANI TRIBE,CHUHAR KHEL/MARHAIL SECTION,NO,GHOIBA,0000000,45,0,42,3,0,0,0,1,0,3,7.6
FATA,034,FR D.I.KHAN,TRIBAL AREA ADJ. DERA ISMAIL KHAN DISTRICT,SHERANI TRIBE,CHUHAR KHEL/MARHAIL SECTION,NO,KAROM,0000000,39,1,21,17,2,1,0,1,1,2,9.59
FATA,034,FR D.I.KHAN,TRIBAL AREA ADJ. DERA ISMAIL KHAN DISTRICT,SHERANI TRIBE,CHUHAR KHEL/MARHAIL SECTION,NO,MOGHAL KOT,0000000,228,10,166,52,1,107,1,57,65,9,9.39
FATA,034,FR D.I.KHAN,TRIBAL AREA ADJ. DERA ISMAIL KHAN DISTRICT,SHERANI TRIBE,CHUHAR KHEL/MARHAIL SECTION,NO,NASHPA CHUHAR KHEL,0000000,144,1,90,53,3,3,0,1,5,6,8.14
FATA,034,FR D.I.KHAN,TRIBAL AREA ADJ. DERA ISMAIL KHAN DISTRICT,SHERANI TRIBE,CHUHAR KHEL/MARHAIL SECTION,NO,WALLAY,0000000,46,0,46,0,1,0,0,45,43,0,6.76
FATA,034,FR D.I.KHAN,TRIBAL AREA ADJ. DERA ISMAIL KHAN DISTRICT,SHERANI TRIBE,CHUHAR KHEL/MARHAIL SECTION,NO,WOCHA SEETA,0000000,47,0,47,0,0,0,0,0,2,0,7.49
