province_name,district_code,district_name,area_name,area_type,ownership_status,total_by_tenure,percent_by_tenure,housing_component,housing_material,total_by_material,percent_by_material,count
PUNJAB,065,BAHAWALPUR DISTRICT,BAHAWALPUR DISTRICT,TOTAL,OWNED,510836,88.54,WALL,BAKED BRICKS/BLOCKS/STONES,438820,76.06,388330
PUNJAB,065,BAHAWALPUR DISTRICT,BAHAWALPUR DISTRICT,TOTAL,OWNED,510836,88.54,WALL,UNBAKED BRICKS/MUD,125720,21.79,112763
PUNJAB,065,BAHAWALPUR DISTRICT,BAHAWALPUR DISTRICT,TOTAL,OWNED,510836,88.54,WALL,WOOD/BAMBOO,5408,0.94,4090
PUNJAB,065,BAHAWALPUR DISTRICT,BAHAWALPUR DISTRICT,TOTAL,OWNED,510836,88.54,WALL,OTHERS,7025,1.22,5653
PUNJAB,065,BAHAWALPUR DISTRICT,BAHAWALPUR DISTRICT,TOTAL,OWNED,510836,88.54,ROOF,RCC/RBC,60252,10.44,45092
PUNJAB,065,BAHAWALPUR DISTRICT,BAHAWALPUR DISTRICT,TOTAL,OWNED,510836,88.54,ROOF,CEMENT/IRON SHEETS,8247,1.43,7206
PUNJAB,065,BAHAWALPUR DISTRICT,BAHAWALPUR DISTRICT,TOTAL,OWNED,510836,88.54,ROOF,GARDER/T.IRON,450507,78.08,411961
PUNJAB,065,BAHAWALPUR DISTRICT,BAHAWALPUR DISTRICT,TOTAL,OWNED,510836,88.54,ROOF,WOOD/BAMBOO,51669,8.96,41707
PUNJAB,065,BAHAWALPUR DISTRICT,BAHAWALPUR DISTRICT,TOTAL,OWNED,510836,88.54,ROOF,OTHERS,6298,1.09,4870
PUNJAB,065,BAHAWALPUR DISTRICT,BAHAWALPUR DISTRICT,TOTAL,RENTED,34886,6.05,WALL,BAKED BRICKS/BLOCKS/STONES,438820,76.06,32903
PUNJAB,065,BAHAWALPUR DISTRICT,BAHAWALPUR DISTRICT,TOTAL,RENTED,34886,6.05,WALL,UNBAKED BRICKS/MUD,125720,21.79,1644
PUNJAB,065,BAHAWALPUR DISTRICT,BAHAWALPUR DISTRICT,TOTAL,RENTED,34886,6.05,WALL,WOOD/BAMBOO,5408,0.94,136
PUNJAB,065,BAHAWALPUR DISTRICT,BAHAWALPUR DISTRICT,TOTAL,RENTED,34886,6.05,WALL,OTHERS,7025,1.22,203
PUNJAB,065,BAHAWALPUR DISTRICT,BAHAWALPUR DISTRICT,TOTAL,RENTED,34886,6.05,ROOF,RCC/RBC,60252,10.44,12850
PUNJAB,065,BAHAWALPUR DISTRICT,BAHAWALPUR DISTRICT,TOTAL,RENTED,34886,6.05,ROOF,CEMENT/IRON SHEETS,8247,1.43,637
PUNJAB,065,BAHAWALPUR DISTRICT,BAHAWALPUR DISTRICT,TOTAL,RENTED,34886,6.05,ROOF,GARDER/T.IRON,450507,78.08,19687
PUNJAB,065,BAHAWALPUR DISTRICT,BAHAWALPUR DISTRICT,TOTAL,RENTED,34886,6.05,ROOF,WOOD/BAMBOO,51669,8.96,1428
PUNJAB,065,BAHAWALPUR DISTRICT,BAHAWALPUR DISTRICT,TOTAL,RENTED,34886,6.05,ROOF,OTHERS,6298,1.09,284
PUNJAB,065,BAHAWALPUR DISTRICT,BAHAWALPUR DISTRICT,TOTAL,RENT FREE,31251,5.42,WALL,BAKED BRICKS/BLOCKS/STONES,438820,76.06,17587
PUNJAB,065,BAHAWALPUR DISTRICT,BAHAWALPUR DISTRICT,TOTAL,RENT FREE,31251,5.42,WALL,UNBAKED BRICKS/MUD,125720,21.79,11313
PUNJAB,065,BAHAWALPUR DISTRICT,BAHAWALPUR DISTRICT,TOTAL,RENT FREE,31251,5.42,WALL,WOOD/BAMBOO,5408,0.94,1182
PUNJAB,065,BAHAWALPUR DISTRICT,BAHAWALPUR DISTRICT,TOTAL,RENT FREE,31251,5.42,WALL,OTHERS,7025,1.22,1169
PUNJAB,065,BAHAWALPUR DISTRICT,BAHAWALPUR DISTRICT,TOTAL,RENT FREE,31251,5.42,ROOF,RCC/RBC,60252,10.44,2310
PUNJAB,065,BAHAWALPUR DISTRICT,BAHAWALPUR DISTRICT,TOTAL,RENT FREE,31251,5.42,ROOF,CEMENT/IRON SHEETS,8247,1.43,404
