province_name,district_code,district_name,area_name,locality_size,locality_count,gender,total_population
PUNJAB,065,BAHAWALPUR DISTRICT,BAHAWALPUR DISTRICT,TOTAL,"1,192",ALL SEXES,2497014
PUNJAB,065,BAHAWALPUR DISTRICT,BAHAWALPUR DISTRICT,TOTAL,"1,192",MALE,1273896
PUNJAB,065,BAHAWALPUR DISTRICT,BAHAWALPUR DISTRICT,TOTAL,"1,192",FEMALE,1222943
PUNJAB,065,BAHAWALPUR DISTRICT,BAHAWALPUR DISTRICT,TOTAL,"1,192",TRANSGENDER,175
PUNJAB,065,BAHAWALPUR DISTRICT,BAHAWALPUR DISTRICT,"5,000 AND ABOVE",154,ALL SEXES,1220090
PUNJAB,065,BAHAWALPUR DISTRICT,BAHAWALPUR DISTRICT,"5,000 AND ABOVE",154,MALE,622661
PUNJAB,065,BAHAWALPUR DISTRICT,BAHAWALPUR DISTRICT,"5,000 AND ABOVE",154,FEMALE,597325
PUNJAB,065,BAHAWALPUR DISTRICT,BAHAWALPUR DISTRICT,"5,000 AND ABOVE",154,TRANSGENDER,104
PUNJAB,065,BAHAWALPUR DISTRICT,BAHAWALPUR DISTRICT,"2,000 - 4,999",287,ALL SEXES,909920
PUNJAB,065,BAHAWALPUR DISTRICT,BAHAWALPUR DISTRICT,"2,000 - 4,999",287,MALE,463901
PUNJAB,065,BAHAWALPUR DISTRICT,BAHAWALPUR DISTRICT,"2,000 - 4,999",287,FEMALE,445963
PUNJAB,065,BAHAWALPUR DISTRICT,BAHAWALPUR DISTRICT,"2,000 - 4,999",287,TRANSGENDER,56
PUNJAB,065,BAHAWALPUR DISTRICT,BAHAWALPUR DISTRICT,"1,000 - 1,999",182,ALL SEXES,272538
PUNJAB,065,BAHAWALPUR DISTRICT,BAHAWALPUR DISTRICT,"1,000 - 1,999",182,MALE,138166
PUNJAB,065,BAHAWALPUR DISTRICT,BAHAWALPUR DISTRICT,"1,000 - 1,999",182,FEMALE,134365
PUNJAB,065,BAHAWALPUR DISTRICT,BAHAWALPUR DISTRICT,"1,000 - 1,999",182,TRANSGENDER,7
PUNJAB,065,BAHAWALPUR DISTRICT,BAHAWALPUR DISTRICT,500 - 999,88,ALL SEXES,65505
PUNJAB,065,BAHAWALPUR DISTRICT,BAHAWALPUR DISTRICT,500 - 999,88,MALE,34092
PUNJAB,065,BAHAWALPUR DISTRICT,BAHAWALPUR DISTRICT,500 - 999,88,FEMALE,31406
PUNJAB,065,BAHAWALPUR DISTRICT,BAHAWALPUR DISTRICT,500 - 999,88,TRANSGENDER,7
PUNJAB,065,BAHAWALPUR DISTRICT,BAHAWALPUR DISTRICT,200 - 499,64,ALL SEXES,21618
PUNJAB,065,BAHAWALPUR DISTRICT,BAHAWALPUR DISTRICT,200 - 499,64,MALE,11181
PUNJAB,065,BAHAWALPUR DISTRICT,BAHAWALPUR DISTRICT,200 - 499,64,FEMALE,10437
PUNJAB,065,BAHAWALPUR DISTRICT,BAHAWALPUR DISTRICT,200 - 499,64,TRANSGENDER,0
PUNJAB,065,BAHAWALPUR DISTRICT,BAHAWALPUR DISTRICT,LESS THAN 200,121,ALL SEXES,7343
PUNJAB,065,BAHAWALPUR DISTRICT,BAHAWALPUR DISTRICT,LESS THAN 200,121,MALE,3895
PUNJAB,065,BAHAWALPUR DISTRICT,BAHAWALPUR DISTRICT,LESS THAN 200,121,FEMALE,3447
PUNJAB,065,BAHAWALPUR DISTRICT,BAHAWALPUR DISTRICT,LESS THAN 200,121,TRANSGENDER,1
PUNJAB,065,BAHAWALPUR DISTRICT,BAHAWALPUR DISTRICT,UN-INHABITED,296,ALL SEXES,0
PUNJAB,065,BAHAWALPUR DISTRICT,BAHAWALPUR DISTRICT,UN-INHABITED,296,MALE,0
PUNJAB,065,BAHAWALPUR DISTRICT,BAHAWALPUR DISTRICT,UN-INHABITED,296,FEMALE,0
PUNJAB,065,BAHAWALPUR DISTRICT,BAHAWALPUR DISTRICT,UN-INHABITED,296,TRANSGENDER,0
PUNJAB,065,BAHAWALPUR DISTRICT,AHMADPUR EAST TEHSIL,TOTAL,186,ALL SEXES,902476
PUNJAB,065,BAHAWALPUR DISTRICT,AHMADPUR EAST TEHSIL,TOTAL,186,MALE,461525
PUNJAB,065,BAHAWALPUR DISTRICT,AHMADPUR EAST TEHSIL,TOTAL,186,FEMALE,440889
PUNJAB,065,BAHAWALPUR DISTRICT,AHMADPUR EAST TEHSIL,TOTAL,186,TRANSGENDER,62
PUNJAB,065,BAHAWALPUR DISTRICT,AHMADPUR EAST TEHSIL,"5,000 AND ABOVE",78,ALL SEXES,608677
PUNJAB,065,BAHAWALPUR DISTRICT,AHMADPUR EAST TEHSIL,"5,000 AND ABOVE",78,MALE,310870
PUNJAB,065,BAHAWALPUR DISTRICT,AHMADPUR EAST TEHSIL,"5,000 AND ABOVE",78,FEMALE,297761
PUNJAB,065,BAHAWALPUR DISTRICT,AHMADPUR EAST TEHSIL,"5,000 AND ABOVE",78,TRANSGENDER,46
PUNJAB,065,BAHAWALPUR DISTRICT,AHMADPUR EAST TEHSIL,"2,000 - 4,999",69,ALL SEXES,248227
PUNJAB,065,BAHAWALPUR DISTRICT,AHMADPUR EAST TEHSIL,"2,000 - 4,999",69,MALE,127331
PUNJAB,065,BAHAWALPUR DISTRICT,AHMADPUR EAST TEHSIL,"2,000 - 4,999",69,FEMALE,120881
PUNJAB,065,BAHAWALPUR DISTRICT,AHMADPUR EAST TEHSIL,"2,000 - 4,999",69,TRANSGENDER,15
PUNJAB,065,BAHAWALPUR DISTRICT,AHMADPUR EAST TEHSIL,"1,000 - 1,999",22,ALL SEXES,34744
PUNJAB,065,BAHAWALPUR DISTRICT,AHMADPUR EAST TEHSIL,"1,000 - 1,999",22,MALE,17769
PUNJAB,065,BAHAWALPUR DISTRICT,AHMADPUR EAST TEHSIL,"1,000 - 1,999",22,FEMALE,16974
PUNJAB,065,BAHAWALPUR DISTRICT,AHMADPUR EAST TEHSIL,"1,000 - 1,999",22,TRANSGENDER,1
PUNJAB,065,BAHAWALPUR DISTRICT,AHMADPUR EAST TEHSIL,500 - 999,11,ALL SEXES,9060
PUNJAB,065,BAHAWALPUR DISTRICT,AHMADPUR EAST TEHSIL,500 - 999,11,MALE,4650
PUNJAB,065,BAHAWALPUR DISTRICT,AHMADPUR EAST TEHSIL,500 - 999,11,FEMALE,4410
PUNJAB,065,BAHAWALPUR DISTRICT,AHMADPUR EAST TEHSIL,500 - 999,11,TRANSGENDER,0
PUNJAB,065,BAHAWALPUR DISTRICT,AHMADPUR EAST TEHSIL,200 - 499,4,ALL SEXES,1609
PUNJAB,065,BAHAWALPUR DISTRICT,AHMADPUR EAST TEHSIL,200 - 499,4,MALE,819
PUNJAB,065,BAHAWALPUR DISTRICT,AHMADPUR EAST TEHSIL,200 - 499,4,FEMALE,790
PUNJAB,065,BAHAWALPUR DISTRICT,AHMADPUR EAST TEHSIL,200 - 499,4,TRANSGENDER,0
PUNJAB,065,BAHAWALPUR DISTRICT,AHMADPUR EAST TEHSIL,LESS THAN 200,2,ALL SEXES,159
PUNJAB,065,BAHAWALPUR DISTRICT,AHMADPUR EAST TEHSIL,LESS THAN 200,2,MALE,86
PUNJAB,065,BAHAWALPUR DISTRICT,AHMADPUR EAST TEHSIL,LESS THAN 200,2,FEMALE,73
PUNJAB,065,BAHAWALPUR DISTRICT,AHMADPUR EAST TEHSIL,LESS THAN 200,2,TRANSGENDER,0
PUNJAB,065,BAHAWALPUR DISTRICT,AHMADPUR EAST TEHSIL,UN-INHABITED,0,ALL SEXES,0
PUNJAB,065,BAHAWALPUR DISTRICT,AHMADPUR EAST TEHSIL,UN-INHABITED,0,MALE,0
PUNJAB,065,BAHAWALPUR DISTRICT,AHMADPUR EAST TEHSIL,UN-INHABITED,0,FEMALE,0
PUNJAB,065,BAHAWALPUR DISTRICT,AHMADPUR EAST TEHSIL,UN-INHABITED,0,TRANSGENDER,0
