province_name,district_code,district_name,area_name,area_type,gender,age_group,total_population,literacy_ratio,literacy_status,count
PUNJAB,065,BAHAWALPUR DISTRICT,BAHAWALPUR DISTRICT,TOTAL,ALL SEXES,10 AND ABOVE,2606972,50.27,TOTAL LITERATE,1310462
PUNJAB,065,BAHAWALPUR DISTRICT,BAHAWALPUR DISTRICT,TOTAL,ALL SEXES,10 - 14,430649,68.11,TOTAL LITERATE,293325
PUNJAB,065,BAHAWALPUR DISTRICT,BAHAWALPUR DISTRICT,TOTAL,ALL SEXES,15 - 19,359766,62.63,TOTAL LITERATE,225306
PUNJAB,065,BAHAWALPUR DISTRICT,BAHAWALPUR DISTRICT,TOTAL,ALL SEXES,20 - 24,318283,57.77,TOTAL LITERATE,183864
PUNJAB,065,BAHAWALPUR DISTRICT,BAHAWALPUR DISTRICT,TOTAL,ALL SEXES,25 - 29,285919,51.55,TOTAL LITERATE,147401
PUNJAB,065,BAHAWALPUR DISTRICT,BAHAWALPUR DISTRICT,TOTAL,ALL SEXES,30 - 34,248494,48.56,TOTAL LITERATE,120657
PUNJAB,065,BAHAWALPUR DISTRICT,BAHAWALPUR DISTRICT,TOTAL,ALL SEXES,35 - 39,221905,45,TOTAL LITERATE,99861
PUNJAB,065,BAHAWALPUR DISTRICT,BAHAWALPUR DISTRICT,TOTAL,ALL SEXES,40 - 44,172478,41.79,TOTAL LITERATE,72077
PUNJAB,065,BAHAWALPUR DISTRICT,BAHAWALPUR DISTRICT,TOTAL,ALL SEXES,45 - 49,145414,36.06,TOTAL LITERATE,52442
PUNJAB,065,BAHAWALPUR DISTRICT,BAHAWALPUR DISTRICT,TOTAL,ALL SEXES,50 - 54,123752,33.78,TOTAL LITERATE,41805
PUNJAB,065,BAHAWALPUR DISTRICT,BAHAWALPUR DISTRICT,TOTAL,ALL SEXES,55 - 59,84549,31.48,TOTAL LITERATE,26620
PUNJAB,065,BAHAWALPUR DISTRICT,BAHAWALPUR DISTRICT,TOTAL,ALL SEXES,60 - 64,75559,26.66,TOTAL LITERATE,20146
PUNJAB,065,BAHAWALPUR DISTRICT,BAHAWALPUR DISTRICT,TOTAL,ALL SEXES,65 - 69,55039,21.39,TOTAL LITERATE,11775
PUNJAB,065,BAHAWALPUR DISTRICT,BAHAWALPUR DISTRICT,TOTAL,ALL SEXES,70 - 74,39170,19.46,TOTAL LITERATE,7621
PUNJAB,065,BAHAWALPUR DISTRICT,BAHAWALPUR DISTRICT,TOTAL,ALL SEXES,75 AND ABOVE,45995,16.44,TOTAL LITERATE,7562
PUNJAB,065,BAHAWALPUR DISTRICT,BAHAWALPUR DISTRICT,TOTAL,ALL SEXES,10 AND ABOVE,2606972,50.27,FORMAL LITERATE,1295932
PUNJAB,065,BAHAWALPUR DISTRICT,BAHAWALPUR DISTRICT,TOTAL,ALL SEXES,10 - 14,430649,68.11,FORMAL LITERATE,292330
PUNJAB,065,BAHAWALPUR DISTRICT,BAHAWALPUR DISTRICT,TOTAL,ALL SEXES,15 - 19,359766,62.63,FORMAL LITERATE,224169
PUNJAB,065,BAHAWALPUR DISTRICT,BAHAWALPUR DISTRICT,TOTAL,ALL SEXES,20 - 24,318283,57.77,FORMAL LITERATE,182316
PUNJAB,065,BAHAWALPUR DISTRICT,BAHAWALPUR DISTRICT,TOTAL,ALL SEXES,25 - 29,285919,51.55,FORMAL LITERATE,145751
PUNJAB,065,BAHAWALPUR DISTRICT,BAHAWALPUR DISTRICT,TOTAL,ALL SEXES,30 - 34,248494,48.56,FORMAL LITERATE,119070
PUNJAB,065,BAHAWALPUR DISTRICT,BAHAWALPUR DISTRICT,TOTAL,ALL SEXES,35 - 39,221905,45,FORMAL LITERATE,98358
PUNJAB,065,BAHAWALPUR DISTRICT,BAHAWALPUR DISTRICT,TOTAL,ALL SEXES,40 - 44,172478,41.79,FORMAL LITERATE,70927
PUNJAB,065,BAHAWALPUR DISTRICT,BAHAWALPUR DISTRICT,TOTAL,ALL SEXES,45 - 49,145414,36.06,FORMAL LITERATE,51411
PUNJAB,065,BAHAWALPUR DISTRICT,BAHAWALPUR DISTRICT,TOTAL,ALL SEXES,50 - 54,123752,33.78,FORMAL LITERATE,40856
PUNJAB,065,BAHAWALPUR DISTRICT,BAHAWALPUR DISTRICT,TOTAL,ALL SEXES,55 - 59,84549,31.48,FORMAL LITERATE,25922
PUNJAB,065,BAHAWALPUR DISTRICT,BAHAWALPUR DISTRICT,TOTAL,ALL SEXES,60 - 64,75559,26.66,FORMAL LITERATE,19422
PUNJAB,065,BAHAWALPUR DISTRICT,BAHAWALPUR DISTRICT,TOTAL,ALL SEXES,65 - 69,55039,21.39,FORMAL LITERATE,11231
PUNJAB,065,BAHAWALPUR DISTRICT,BAHAWALPUR DISTRICT,TOTAL,ALL SEXES,70 - 74,39170,19.46,FORMAL LITERATE,7189
PUNJAB,065,BAHAWALPUR DISTRICT,BAHAWALPUR DISTRICT,TOTAL,ALL SEXES,75 AND ABOVE,45995,16.44,FORMAL LITERATE,6980
PUNJAB,065,BAHAWALPUR DISTRICT,BAHAWALPUR DISTRICT,TOTAL,ALL SEXES,10 AND ABOVE,2606972,50.27,INFORMAL LITERATE,14530
PUNJAB,065,BAHAWALPUR DISTRICT,BAHAWALPUR DISTRICT,TOTAL,ALL SEXES,10 - 14,430649,68.11,INFORMAL LITERATE,995
PUNJAB,065,BAHAWALPUR DISTRICT,BAHAWALPUR DISTRICT,TOTAL,ALL SEXES,15 - 19,359766,62.63,INFORMAL LITERATE,1137
PUNJAB,065,BAHAWALPUR DISTRICT,BAHAWALPUR DISTRICT,TOTAL,ALL SEXES,20 - 24,318283,57.77,INFORMAL LITERATE,1548
PUNJAB,065,BAHAWALPUR DISTRICT,BAHAWALPUR DISTRICT,TOTAL,ALL SEXES,25 - 29,285919,51.55,INFORMAL LITERATE,1650
PUNJAB,065,BAHAWALPUR DISTRICT,BAHAWALPUR DISTRICT,TOTAL,ALL SEXES,30 - 34,248494,48.56,INFORMAL LITERATE,1587
PUNJAB,065,BAHAWALPUR DISTRICT,BAHAWALPUR DISTRICT,TOTAL,ALL SEXES,35 - 39,221905,45,INFORMAL LITERATE,1503
PUNJAB,065,BAHAWALPUR DISTRICT,BAHAWALPUR DISTRICT,TOTAL,ALL SEXES,40 - 44,172478,41.79,INFORMAL LITERATE,1150
PUNJAB,065,BAHAWALPUR DISTRICT,BAHAWALPUR DISTRICT,TOTAL,ALL SEXES,45 - 49,145414,36.06,INFORMAL LITERATE,1031
PUNJAB,065,BAHAWALPUR DISTRICT,BAHAWALPUR DISTRICT,TOTAL,ALL SEXES,50 - 54,123752,33.78,INFORMAL LITERATE,949
PUNJAB,065,BAHAWALPUR DISTRICT,BAHAWALPUR DISTRICT,TOTAL,ALL SEXES,55 - 59,84549,31.48,INFORMAL LITERATE,698
PUNJAB,065,BAHAWALPUR DISTRICT,BAHAWALPUR DISTRICT,TOTAL,ALL SEXES,60 - 64,75559,26.66,INFORMAL LITERATE,724
PUNJAB,065,BAHAWALPUR DISTRICT,BAHAWALPUR DISTRICT,TOTAL,ALL SEXES,65 - 69,55039,21.39,INFORMAL LITERATE,544
PUNJAB,065,BAHAWALPUR DISTRICT,BAHAWALPUR DISTRICT,TOTAL,ALL SEXES,70 - 74,39170,19.46,INFORMAL LITERATE,432
PUNJAB,065,BAHAWALPUR DISTRICT,BAHAWALPUR DISTRICT,TOTAL,ALL SEXES,75 AND ABOVE,45995,16.44,INFORMAL LITERATE,582
PUNJAB,065,BAHAWALPUR DISTRICT,BAHAWALPUR DISTRICT,TOTAL,MALE,10 AND ABOVE,1331901,58.25,ILLITERATE,556043
PUNJAB,065,BAHAWALPUR DISTRICT,BAHAWALPUR DISTRICT,TOTAL,MALE,10 - 14,228466,70.86,ILLITERATE,66570
PUNJAB,065,BAHAWALPUR DISTRICT,BAHAWALPUR DISTRICT,TOTAL,MALE,15 - 19,185873,66.95,ILLITERATE,61426
PUNJAB,065,BAHAWALPUR DISTRICT,BAHAWALPUR DISTRICT,TOTAL,MALE,20 - 24,157617,64.32,ILLITERATE,56235
PUNJAB,065,BAHAWALPUR DISTRICT,BAHAWALPUR DISTRICT,TOTAL,MALE,25 - 29,140198,59.96,ILLITERATE,56142
PUNJAB,065,BAHAWALPUR DISTRICT,BAHAWALPUR DISTRICT,TOTAL,MALE,30 - 34,122280,59.14,ILLITERATE,49966
PUNJAB,065,BAHAWALPUR DISTRICT,BAHAWALPUR DISTRICT,TOTAL,MALE,35 - 39,114485,56.24,ILLITERATE,50099
PUNJAB,065,BAHAWALPUR DISTRICT,BAHAWALPUR DISTRICT,TOTAL,MALE,40 - 44,87121,54.5,ILLITERATE,39638
PUNJAB,065,BAHAWALPUR DISTRICT,BAHAWALPUR DISTRICT,TOTAL,MALE,45 - 49,75093,47.52,ILLITERATE,39412
PUNJAB,065,BAHAWALPUR DISTRICT,BAHAWALPUR DISTRICT,TOTAL,MALE,50 - 54,66186,44.32,ILLITERATE,36851
PUNJAB,065,BAHAWALPUR DISTRICT,BAHAWALPUR DISTRICT,TOTAL,MALE,55 - 59,44574,43.54,ILLITERATE,25165
PUNJAB,065,BAHAWALPUR DISTRICT,BAHAWALPUR DISTRICT,TOTAL,MALE,60 - 64,37608,39.3,ILLITERATE,22828
PUNJAB,065,BAHAWALPUR DISTRICT,BAHAWALPUR DISTRICT,TOTAL,MALE,65 - 69,28374,31.93,ILLITERATE,19313
PUNJAB,065,BAHAWALPUR DISTRICT,BAHAWALPUR DISTRICT,TOTAL,MALE,70 - 74,20481,28.7,ILLITERATE,14603
PUNJAB,065,BAHAWALPUR DISTRICT,BAHAWALPUR DISTRICT,TOTAL,MALE,75 AND ABOVE,23545,24.42,ILLITERATE,17795
PUNJAB,065,BAHAWALPUR DISTRICT,BAHAWALPUR DISTRICT,TOTAL,MALE,10 AND ABOVE,1331901,58.25,TOTAL LITERATE,775858
PUNJAB,065,BAHAWALPUR DISTRICT,BAHAWALPUR DISTRICT,TOTAL,MALE,10 - 14,228466,70.86,TOTAL LITERATE,161896
PUNJAB,065,BAHAWALPUR DISTRICT,BAHAWALPUR DISTRICT,TOTAL,MALE,15 - 19,185873,66.95,TOTAL LITERATE,124447
PUNJAB,065,BAHAWALPUR DISTRICT,BAHAWALPUR DISTRICT,TOTAL,MALE,20 - 24,157617,64.32,TOTAL LITERATE,101382
PUNJAB,065,BAHAWALPUR DISTRICT,BAHAWALPUR DISTRICT,TOTAL,MALE,25 - 29,140198,59.96,TOTAL LITERATE,84056
PUNJAB,065,BAHAWALPUR DISTRICT,BAHAWALPUR DISTRICT,TOTAL,MALE,30 - 34,122280,59.14,TOTAL LITERATE,72314
PUNJAB,065,BAHAWALPUR DISTRICT,BAHAWALPUR DISTRICT,TOTAL,MALE,35 - 39,114485,56.24,TOTAL LITERATE,64386
PUNJAB,065,BAHAWALPUR DISTRICT,BAHAWALPUR DISTRICT,TOTAL,MALE,40 - 44,87121,54.5,TOTAL LITERATE,47483
PUNJAB,065,BAHAWALPUR DISTRICT,BAHAWALPUR DISTRICT,TOTAL,MALE,45 - 49,75093,47.52,TOTAL LITERATE,35681
PUNJAB,065,BAHAWALPUR DISTRICT,BAHAWALPUR DISTRICT,TOTAL,MALE,50 - 54,66186,44.32,TOTAL LITERATE,29335
PUNJAB,065,BAHAWALPUR DISTRICT,BAHAWALPUR DISTRICT,TOTAL,MALE,55 - 59,44574,43.54,TOTAL LITERATE,19409
PUNJAB,065,BAHAWALPUR DISTRICT,BAHAWALPUR DISTRICT,TOTAL,MALE,60 - 64,37608,39.3,TOTAL LITERATE,14780
PUNJAB,065,BAHAWALPUR DISTRICT,BAHAWALPUR DISTRICT,TOTAL,MALE,65 - 69,28374,31.93,TOTAL LITERATE,9061
PUNJAB,065,BAHAWALPUR DISTRICT,BAHAWALPUR DISTRICT,TOTAL,MALE,70 - 74,20481,28.7,TOTAL LITERATE,5878
PUNJAB,065,BAHAWALPUR DISTRICT,BAHAWALPUR DISTRICT,TOTAL,MALE,75 AND ABOVE,23545,24.42,TOTAL LITERATE,5750
PUNJAB,065,BAHAWALPUR DISTRICT,BAHAWALPUR DISTRICT,TOTAL,MALE,10 AND ABOVE,1331901,58.25,FORMAL LITERATE,769041
PUNJAB,065,BAHAWALPUR DISTRICT,BAHAWALPUR DISTRICT,TOTAL,MALE,10 - 14,228466,70.86,FORMAL LITERATE,161361
PUNJAB,065,BAHAWALPUR DISTRICT,BAHAWALPUR DISTRICT,TOTAL,MALE,15 - 19,185873,66.95,FORMAL LITERATE,123888
PUNJAB,065,BAHAWALPUR DISTRICT,BAHAWALPUR DISTRICT,TOTAL,MALE,20 - 24,157617,64.32,FORMAL LITERATE,100627
PUNJAB,065,BAHAWALPUR DISTRICT,BAHAWALPUR DISTRICT,TOTAL,MALE,25 - 29,140198,59.96,FORMAL LITERATE,83306
PUNJAB,065,BAHAWALPUR DISTRICT,BAHAWALPUR DISTRICT,TOTAL,MALE,30 - 34,122280,59.14,FORMAL LITERATE,71594
PUNJAB,065,BAHAWALPUR DISTRICT,BAHAWALPUR DISTRICT,TOTAL,MALE,35 - 39,114485,56.24,FORMAL LITERATE,63684
PUNJAB,065,BAHAWALPUR DISTRICT,BAHAWALPUR DISTRICT,TOTAL,MALE,40 - 44,87121,54.5,FORMAL LITERATE,46961
PUNJAB,065,BAHAWALPUR DISTRICT,BAHAWALPUR DISTRICT,TOTAL,MALE,45 - 49,75093,47.52,FORMAL LITERATE,35200
PUNJAB,065,BAHAWALPUR DISTRICT,BAHAWALPUR DISTRICT,TOTAL,MALE,50 - 54,66186,44.32,FORMAL LITERATE,28881
PUNJAB,065,BAHAWALPUR DISTRICT,BAHAWALPUR DISTRICT,TOTAL,MALE,55 - 59,44574,43.54,FORMAL LITERATE,19095
PUNJAB,065,BAHAWALPUR DISTRICT,BAHAWALPUR DISTRICT,TOTAL,MALE,60 - 64,37608,39.3,FORMAL LITERATE,14478
PUNJAB,065,BAHAWALPUR DISTRICT,BAHAWALPUR DISTRICT,TOTAL,MALE,65 - 69,28374,31.93,FORMAL LITERATE,8807
PUNJAB,065,BAHAWALPUR DISTRICT,BAHAWALPUR DISTRICT,TOTAL,MALE,70 - 74,20481,28.7,FORMAL LITERATE,5691
PUNJAB,065,BAHAWALPUR DISTRICT,BAHAWALPUR DISTRICT,TOTAL,MALE,75 AND ABOVE,23545,24.42,FORMAL LITERATE,5468
PUNJAB,065,BAHAWALPUR DISTRICT,BAHAWALPUR DISTRICT,TOTAL,MALE,10 AND ABOVE,1331901,58.25,INFORMAL LITERATE,6817
PUNJAB,065,BAHAWALPUR DISTRICT,BAHAWALPUR DISTRICT,TOTAL,MALE,10 - 14,228466,70.86,INFORMAL LITERATE,535
PUNJAB,065,BAHAWALPUR DISTRICT,BAHAWALPUR DISTRICT,TOTAL,MALE,15 - 19,185873,66.95,INFORMAL LITERATE,559
PUNJAB,065,BAHAWALPUR DISTRICT,BAHAWALPUR DISTRICT,TOTAL,MALE,20 - 24,157617,64.32,INFORMAL LITERATE,755
PUNJAB,065,BAHAWALPUR DISTRICT,BAHAWALPUR DISTRICT,TOTAL,MALE,25 - 29,140198,59.96,INFORMAL LITERATE,750
PUNJAB,065,BAHAWALPUR DISTRICT,BAHAWALPUR DISTRICT,TOTAL,MALE,30 - 34,122280,59.14,INFORMAL LITERATE,720
PUNJAB,065,BAHAWALPUR DISTRICT,BAHAWALPUR DISTRICT,TOTAL,MALE,35 - 39,114485,56.24,INFORMAL LITERATE,702
PUNJAB,065,BAHAWALPUR DISTRICT,BAHAWALPUR DISTRICT,TOTAL,MALE,40 - 44,87121,54.5,INFORMAL LITERATE,522
PUNJAB,065,BAHAWALPUR DISTRICT,BAHAWALPUR DISTRICT,TOTAL,MALE,45 - 49,75093,47.52,INFORMAL LITERATE,481
PUNJAB,065,BAHAWALPUR DISTRICT,BAHAWALPUR DISTRICT,TOTAL,MALE,50 - 54,66186,44.32,INFORMAL LITERATE,454
PUNJAB,065,BAHAWALPUR DISTRICT,BAHAWALPUR DISTRICT,TOTAL,MALE,55 - 59,44574,43.54,INFORMAL LITERATE,314
PUNJAB,065,BAHAWALPUR DISTRICT,BAHAWALPUR DISTRICT,TOTAL,MALE,60 - 64,37608,39.3,INFORMAL LITERATE,302
PUNJAB,065,BAHAWALPUR DISTRICT,BAHAWALPUR DISTRICT,TOTAL,MALE,65 - 69,28374,31.93,INFORMAL LITERATE,254
PUNJAB,065,BAHAWALPUR DISTRICT,BAHAWALPUR DISTRICT,TOTAL,MALE,70 - 74,20481,28.7,INFORMAL LITERATE,187
PUNJAB,065,BAHAWALPUR DISTRICT,BAHAWALPUR DISTRICT,TOTAL,MALE,75 AND ABOVE,23545,24.42,INFORMAL LITERATE,282
PUNJAB,065,BAHAWALPUR DISTRICT,BAHAWALPUR DISTRICT,TOTAL,FEMALE,10 AND ABOVE,1274745,41.93,ILLITERATE,740232
PUNJAB,065,BAHAWALPUR DISTRICT,BAHAWALPUR DISTRICT,TOTAL,FEMALE,10 - 14,202183,65,ILLITERATE,70754
PUNJAB,065,BAHAWALPUR DISTRICT,BAHAWALPUR DISTRICT,TOTAL,FEMALE,15 - 19,173864,58,ILLITERATE,73018
PUNJAB,065,BAHAWALPUR DISTRICT,BAHAWALPUR DISTRICT,TOTAL,FEMALE,20 - 24,160627,51.34,ILLITERATE,78158
PUNJAB,065,BAHAWALPUR DISTRICT,BAHAWALPUR DISTRICT,TOTAL,FEMALE,25 - 29,145680,43.47,ILLITERATE,82350
PUNJAB,065,BAHAWALPUR DISTRICT,BAHAWALPUR DISTRICT,TOTAL,FEMALE,30 - 34,126181,38.3,ILLITERATE,77849
PUNJAB,065,BAHAWALPUR DISTRICT,BAHAWALPUR DISTRICT,TOTAL,FEMALE,35 - 39,107382,33.03,ILLITERATE,71915
PUNJAB,065,BAHAWALPUR DISTRICT,BAHAWALPUR DISTRICT,TOTAL,FEMALE,40 - 44,85325,28.82,ILLITERATE,60737
PUNJAB,065,BAHAWALPUR DISTRICT,BAHAWALPUR DISTRICT,TOTAL,FEMALE,45 - 49,70284,23.83,ILLITERATE,53534
PUNJAB,065,BAHAWALPUR DISTRICT,BAHAWALPUR DISTRICT,TOTAL,FEMALE,50 - 54,57550,21.67,ILLITERATE,45081
PUNJAB,065,BAHAWALPUR DISTRICT,BAHAWALPUR DISTRICT,TOTAL,FEMALE,55 - 59,39961,18.03,ILLITERATE,32755
PUNJAB,065,BAHAWALPUR DISTRICT,BAHAWALPUR DISTRICT,TOTAL,FEMALE,60 - 64,37934,14.14,ILLITERATE,32570
PUNJAB,065,BAHAWALPUR DISTRICT,BAHAWALPUR DISTRICT,TOTAL,FEMALE,65 - 69,26655,10.18,ILLITERATE,23942
PUNJAB,065,BAHAWALPUR DISTRICT,BAHAWALPUR DISTRICT,TOTAL,FEMALE,70 - 74,18683,9.32,ILLITERATE,16941
PUNJAB,065,BAHAWALPUR DISTRICT,BAHAWALPUR DISTRICT,TOTAL,FEMALE,75 AND ABOVE,22436,8.06,ILLITERATE,20628
PUNJAB,065,BAHAWALPUR DISTRICT,BAHAWALPUR DISTRICT,TOTAL,FEMALE,10 AND ABOVE,1274745,41.93,TOTAL LITERATE,534513
PUNJAB,065,BAHAWALPUR DISTRICT,BAHAWALPUR DISTRICT,TOTAL,FEMALE,10 - 14,202183,65,TOTAL LITERATE,131429
PUNJAB,065,BAHAWALPUR DISTRICT,BAHAWALPUR DISTRICT,TOTAL,FEMALE,15 - 19,173864,58,TOTAL LITERATE,100846
PUNJAB,065,BAHAWALPUR DISTRICT,BAHAWALPUR DISTRICT,TOTAL,FEMALE,20 - 24,160627,51.34,TOTAL LITERATE,82469
PUNJAB,065,BAHAWALPUR DISTRICT,BAHAWALPUR DISTRICT,TOTAL,FEMALE,25 - 29,145680,43.47,TOTAL LITERATE,63330
PUNJAB,065,BAHAWALPUR DISTRICT,BAHAWALPUR DISTRICT,TOTAL,FEMALE,30 - 34,126181,38.3,TOTAL LITERATE,48332
PUNJAB,065,BAHAWALPUR DISTRICT,BAHAWALPUR DISTRICT,TOTAL,FEMALE,35 - 39,107382,33.03,TOTAL LITERATE,35467
PUNJAB,065,BAHAWALPUR DISTRICT,BAHAWALPUR DISTRICT,TOTAL,FEMALE,40 - 44,85325,28.82,TOTAL LITERATE,24588
PUNJAB,065,BAHAWALPUR DISTRICT,BAHAWALPUR DISTRICT,TOTAL,FEMALE,45 - 49,70284,23.83,TOTAL LITERATE,16750
PUNJAB,065,BAHAWALPUR DISTRICT,BAHAWALPUR DISTRICT,TOTAL,FEMALE,50 - 54,57550,21.67,TOTAL LITERATE,12469
PUNJAB,065,BAHAWALPUR DISTRICT,BAHAWALPUR DISTRICT,TOTAL,FEMALE,55 - 59,39961,18.03,TOTAL LITERATE,7206
PUNJAB,065,BAHAWALPUR DISTRICT,BAHAWALPUR DISTRICT,TOTAL,FEMALE,60 - 64,37934,14.14,TOTAL LITERATE,5364
PUNJAB,065,BAHAWALPUR DISTRICT,BAHAWALPUR DISTRICT,TOTAL,FEMALE,65 - 69,26655,10.18,TOTAL LITERATE,2713
PUNJAB,065,BAHAWALPUR DISTRICT,BAHAWALPUR DISTRICT,TOTAL,FEMALE,70 - 74,18683,9.32,TOTAL LITERATE,1742
PUNJAB,065,BAHAWALPUR DISTRICT,BAHAWALPUR DISTRICT,TOTAL,FEMALE,75 AND ABOVE,22436,8.06,TOTAL LITERATE,1808
PUNJAB,065,BAHAWALPUR DISTRICT,BAHAWALPUR DISTRICT,TOTAL,FEMALE,10 AND ABOVE,1274745,41.93,FORMAL LITERATE,526805
PUNJAB,065,BAHAWALPUR DISTRICT,BAHAWALPUR DISTRICT,TOTAL,FEMALE,10 - 14,202183,65,FORMAL LITERATE,130969
PUNJAB,065,BAHAWALPUR DISTRICT,BAHAWALPUR DISTRICT,TOTAL,FEMALE,15 - 19,173864,58,FORMAL LITERATE,100268
PUNJAB,065,BAHAWALPUR DISTRICT,BAHAWALPUR DISTRICT,TOTAL,FEMALE,20 - 24,160627,51.34,FORMAL LITERATE,81676
PUNJAB,065,BAHAWALPUR DISTRICT,BAHAWALPUR DISTRICT,TOTAL,FEMALE,25 - 29,145680,43.47,FORMAL LITERATE,62430
PUNJAB,065,BAHAWALPUR DISTRICT,BAHAWALPUR DISTRICT,TOTAL,FEMALE,30 - 34,126181,38.3,FORMAL LITERATE,47467
PUNJAB,065,BAHAWALPUR DISTRICT,BAHAWALPUR DISTRICT,TOTAL,FEMALE,35 - 39,107382,33.03,FORMAL LITERATE,34666
PUNJAB,065,BAHAWALPUR DISTRICT,BAHAWALPUR DISTRICT,TOTAL,FEMALE,40 - 44,85325,28.82,FORMAL LITERATE,23961
PUNJAB,065,BAHAWALPUR DISTRICT,BAHAWALPUR DISTRICT,TOTAL,FEMALE,45 - 49,70284,23.83,FORMAL LITERATE,16200
PUNJAB,065,BAHAWALPUR DISTRICT,BAHAWALPUR DISTRICT,TOTAL,FEMALE,50 - 54,57550,21.67,FORMAL LITERATE,11974
PUNJAB,065,BAHAWALPUR DISTRICT,BAHAWALPUR DISTRICT,TOTAL,FEMALE,55 - 59,39961,18.03,FORMAL LITERATE,6823
PUNJAB,065,BAHAWALPUR DISTRICT,BAHAWALPUR DISTRICT,TOTAL,FEMALE,60 - 64,37934,14.14,FORMAL LITERATE,4942
PUNJAB,065,BAHAWALPUR DISTRICT,BAHAWALPUR DISTRICT,TOTAL,FEMALE,65 - 69,26655,10.18,FORMAL LITERATE,2423
PUNJAB,065,BAHAWALPUR DISTRICT,BAHAWALPUR DISTRICT,TOTAL,FEMALE,70 - 74,18683,9.32,FORMAL LITERATE,1497
PUNJAB,065,BAHAWALPUR DISTRICT,BAHAWALPUR DISTRICT,TOTAL,FEMALE,75 AND ABOVE,22436,8.06,FORMAL LITERATE,1509
PUNJAB,065,BAHAWALPUR DISTRICT,BAHAWALPUR DISTRICT,TOTAL,FEMALE,10 AND ABOVE,1274745,41.93,INFORMAL LITERATE,7708
PUNJAB,065,BAHAWALPUR DISTRICT,BAHAWALPUR DISTRICT,TOTAL,FEMALE,10 - 14,202183,65,INFORMAL LITERATE,460
PUNJAB,065,BAHAWALPUR DISTRICT,BAHAWALPUR DISTRICT,TOTAL,FEMALE,15 - 19,173864,58,INFORMAL LITERATE,578
PUNJAB,065,BAHAWALPUR DISTRICT,BAHAWALPUR DISTRICT,TOTAL,FEMALE,20 - 24,160627,51.34,INFORMAL LITERATE,793
PUNJAB,065,BAHAWALPUR DISTRICT,BAHAWALPUR DISTRICT,TOTAL,FEMALE,25 - 29,145680,43.47,INFORMAL LITERATE,900
PUNJAB,065,BAHAWALPUR DISTRICT,BAHAWALPUR DISTRICT,TOTAL,FEMALE,30 - 34,126181,38.3,INFORMAL LITERATE,865
PUNJAB,065,BAHAWALPUR DISTRICT,BAHAWALPUR DISTRICT,TOTAL,FEMALE,35 - 39,107382,33.03,INFORMAL LITERATE,801
PUNJAB,065,BAHAWALPUR DISTRICT,BAHAWALPUR DISTRICT,TOTAL,FEMALE,40 - 44,85325,28.82,INFORMAL LITERATE,627
PUNJAB,065,BAHAWALPUR DISTRICT,BAHAWALPUR DISTRICT,TOTAL,FEMALE,45 - 49,70284,23.83,INFORMAL LITERATE,550
