province_name,district_code,district_name,area_name,area_type,gender,mother_tongue,count
PUNJAB,065,BAHAWALPUR DISTRICT,BAHAWALPUR DISTRICT,TOTAL,ALL SEXES,TOTAL,3669176
PUNJAB,065,BAHAWALPUR DISTRICT,BAHAWALPUR DISTRICT,TOTAL,ALL SEXES,URDU,207865
PUNJAB,065,BAHAWALPUR DISTRICT,BAHAWALPUR DISTRICT,TOTAL,ALL SEXES,PUNJABI,920862
PUNJAB,065,BAHAWALPUR DISTRICT,BAHAWALPUR DISTRICT,TOTAL,ALL SEXES,SINDHI,7178
PUNJAB,065,BAHAWALPUR DISTRICT,BAHAWALPUR DISTRICT,TOTAL,ALL SEXES,PUSHTO,21392
PUNJAB,065,BAHAWALPUR DISTRICT,BAHAWALPUR DISTRICT,TOTAL,ALL SEXES,BALOCHI,3349
PUNJAB,065,BAHAWALPUR DISTRICT,BAHAWALPUR DISTRICT,TOTAL,ALL SEXES,KASHMIRI,1144
PUNJAB,065,BAHAWALPUR DISTRICT,BAHAWALPUR DISTRICT,TOTAL,ALL SEXES,SARAIKI,2460606
PUNJAB,065,BAHAWALPUR DISTRICT,BAHAWALPUR DISTRICT,TOTAL,ALL SEXES,HINDKO,14936
PUNJAB,065,BAHAWALPUR DISTRICT,BAHAWALPUR DISTRICT,TOTAL,ALL SEXES,BRAHVI,2084
PUNJAB,065,BAHAWALPUR DISTRICT,BAHAWALPUR DISTRICT,TOTAL,ALL SEXES,OTHER,29760
PUNJAB,065,BAHAWALPUR DISTRICT,BAHAWALPUR DISTRICT,TOTAL,MALE,TOTAL,1879702
PUNJAB,065,BAHAWALPUR DISTRICT,BAHAWALPUR DISTRICT,TOTAL,MALE,URDU,106599
PUNJAB,065,BAHAWALPUR DISTRICT,BAHAWALPUR DISTRICT,TOTAL,MALE,PUNJABI,468250
PUNJAB,065,BAHAWALPUR DISTRICT,BAHAWALPUR DISTRICT,TOTAL,MALE,SINDHI,5002
PUNJAB,065,BAHAWALPUR DISTRICT,BAHAWALPUR DISTRICT,TOTAL,MALE,PUSHTO,12091
PUNJAB,065,BAHAWALPUR DISTRICT,BAHAWALPUR DISTRICT,TOTAL,MALE,BALOCHI,2040
PUNJAB,065,BAHAWALPUR DISTRICT,BAHAWALPUR DISTRICT,TOTAL,MALE,KASHMIRI,744
