province_name,district_code,district_name,sublvl_01,sublvl_02,sublvl_03,summary_row,area_name,total_housing,pacca_housing,semi_pacca_housing,kacha_housing,potable_water,electricity,gas,kitchen,bath_room,latrine,avg_hh_size
BALOCHISTAN,116,KACHHI DISTRICT,NA,NA,NA,YES,KACHHI DISTRICT,6651,2272,1421,2958,3826,6508,4198,6181,6371,6346,7.34
BALOCHISTAN,116,KACHHI DISTRICT,BHAG TEHSIL,NA,NA,YES,BHAG TEHSIL,2468,589,566,1313,46,2435,1467,2330,2384,2409,6.53
BALOCHISTAN,116,KACHHI DISTRICT,BHAG TEHSIL,BHAG MC,NA,YES,BHAG MC,2468,589,566,1313,46,2435,1467,2330,2384,2409,6.53
BALOCHISTAN,116,KACHHI DISTRICT,BHAG TEHSIL,BHAG MC,CHARGE NO 13,YES,CHARGE NO 13,2468,589,566,1313,46,2435,1467,2330,2384,2409,6.53
BALOCHISTAN,116,KACHHI DISTRICT,BHAG TEHSIL,BHAG MC,CHARGE NO 13,NO,CIRCLE NO 01,2468,589,566,1313,46,2435,1467,2330,2384,2409,6.53
BALOCHISTAN,116,KACHHI DISTRICT,DHADAR TEHSIL,NA,NA,YES,DHADAR TEHSIL,1827,601,309,917,1520,1802,870,1523,1662,1779,8.1
BALOCHISTAN,116,KACHHI DISTRICT,DHADAR TEHSIL,DHADAR MC,NA,YES,DHADAR MC,1827,601,309,917,1520,1802,870,1523,1662,1779,8.1
BALOCHISTAN,116,KACHHI DISTRICT,DHADAR TEHSIL,DHADAR MC,CHARGE NO 09,YES,CHARGE NO 09,1827,601,309,917,1520,1802,870,1523,1662,1779,8.1
BALOCHISTAN,116,KACHHI DISTRICT,DHADAR TEHSIL,DHADAR MC,CHARGE NO 09,NO,CIRCLE NO 01,1827,601,309,917,1520,1802,870,1523,1662,1779,8.1
BALOCHISTAN,116,KACHHI DISTRICT,MACH SUB-TEHSIL,NA,NA,YES,MACH SUB-TEHSIL,2356,1082,546,728,2260,2271,1861,2328,2325,2158,7.6
BALOCHISTAN,116,KACHHI DISTRICT,MACH SUB-TEHSIL,MACH MC,NA,YES,MACH MC,2356,1082,546,728,2260,2271,1861,2328,2325,2158,7.6
BALOCHISTAN,116,KACHHI DISTRICT,MACH SUB-TEHSIL,MACH MC,CHARGE NO 10,YES,CHARGE NO 10,2356,1082,546,728,2260,2271,1861,2328,2325,2158,7.6
BALOCHISTAN,116,KACHHI DISTRICT,MACH SUB-TEHSIL,MACH MC,CHARGE NO 10,NO,CIRCLE NO 01,1191,575,164,452,1146,1147,958,1184,1184,1180,7.38
BALOCHISTAN,116,KACHHI DISTRICT,MACH SUB-TEHSIL,MACH MC,CHARGE NO 10,NO,CIRCLE NO 02,1165,507,382,276,1114,1124,903,1144,1141,978,7.82
