province_name,district_code,district_name,area_name,area_type,household_sizes,number_of_rooms,total_housing_units_by_hh_size,percent_of_total_units_by_hh_size,rooms_per_housing_unit,total_housing_units_by_room_size,percent_of_total_units_by_room_size,persons_per_housing_unit,count
BALOCHISTAN,116,KACHHI DISTRICT,KACHHI DISTRICT,TOTAL,1 PERSON,1,774,1.89,1.51,11035,26.98,4.87,514
BALOCHISTAN,116,KACHHI DISTRICT,KACHHI DISTRICT,TOTAL,2 PERSONS,1,3087,7.55,1.52,11035,26.98,4.87,1968
BALOCHISTAN,116,KACHHI DISTRICT,KACHHI DISTRICT,TOTAL,3 PERSONS,1,3281,8.02,1.69,11035,26.98,4.87,1719
BALOCHISTAN,116,KACHHI DISTRICT,KACHHI DISTRICT,TOTAL,4 PERSONS,1,3865,9.45,1.82,11035,26.98,4.87,1602
BALOCHISTAN,116,KACHHI DISTRICT,KACHHI DISTRICT,TOTAL,5 PERSONS,1,3954,9.67,1.98,11035,26.98,4.87,1341
BALOCHISTAN,116,KACHHI DISTRICT,KACHHI DISTRICT,TOTAL,6 PERSONS,1,4070,9.95,2.11,11035,26.98,4.87,1125
BALOCHISTAN,116,KACHHI DISTRICT,KACHHI DISTRICT,TOTAL,7 PERSONS,1,3919,9.58,2.26,11035,26.98,4.87,879
BALOCHISTAN,116,KACHHI DISTRICT,KACHHI DISTRICT,TOTAL,8 PERSONS,1,3782,9.25,2.41,11035,26.98,4.87,671
BALOCHISTAN,116,KACHHI DISTRICT,KACHHI DISTRICT,TOTAL,9 PERSONS,1,3219,7.87,2.59,11035,26.98,4.87,469
BALOCHISTAN,116,KACHHI DISTRICT,KACHHI DISTRICT,TOTAL,10 PERSONS AND ABOVE,1,10945,26.76,3.36,11035,26.98,4.87,747
BALOCHISTAN,116,KACHHI DISTRICT,KACHHI DISTRICT,TOTAL,1 PERSON,2,774,1.89,1.51,15324,37.47,6.82,179
BALOCHISTAN,116,KACHHI DISTRICT,KACHHI DISTRICT,TOTAL,2 PERSONS,2,3087,7.55,1.52,15324,37.47,6.82,833
BALOCHISTAN,116,KACHHI DISTRICT,KACHHI DISTRICT,TOTAL,3 PERSONS,2,3281,8.02,1.69,15324,37.47,6.82,1146
BALOCHISTAN,116,KACHHI DISTRICT,KACHHI DISTRICT,TOTAL,4 PERSONS,2,3865,9.45,1.82,15324,37.47,6.82,1645
