province_name,district_code,district_name,area_name,area_type,area_sq_km,total_pop,total_male,total_female,total_trans,sex_ratio,pop_density,pct_urban,avg_hh_size,total_pop_98,avg_annual_growth
BALOCHISTAN,116,KACHHI DISTRICT,KACHHI DISTRICT,TOTAL,5682,309932,164291,145633,8,112.81,54.55,16.45,7.47,255480,1.02
BALOCHISTAN,116,KACHHI DISTRICT,KACHHI DISTRICT,RURAL,NA,258952,137461,121486,5,113.15,NA,NA,7.49,215993,0.96
BALOCHISTAN,116,KACHHI DISTRICT,KACHHI DISTRICT,URBAN,NA,50980,26830,24147,3,111.11,NA,NA,7.34,39487,1.35
BALOCHISTAN,116,KACHHI DISTRICT,BALANARI SUB-TEHSIL,TOTAL,402,43341,22595,20746,0,108.91,107.81,0,6.13,39597,0.48
BALOCHISTAN,116,KACHHI DISTRICT,BALANARI SUB-TEHSIL,RURAL,NA,43341,22595,20746,0,108.91,NA,NA,6.13,39597,0.48
BALOCHISTAN,116,KACHHI DISTRICT,BALANARI SUB-TEHSIL,URBAN,NA,0,0,0,0,NA,NA,NA,NA,NA,NA
BALOCHISTAN,116,KACHHI DISTRICT,BHAG TEHSIL,TOTAL,1308,73459,38269,35183,7,108.77,56.16,22.6,6.56,56023,1.43
BALOCHISTAN,116,KACHHI DISTRICT,BHAG TEHSIL,RURAL,NA,56859,29740,27115,4,109.68,NA,NA,6.57,43842,1.38
BALOCHISTAN,116,KACHHI DISTRICT,BHAG TEHSIL,URBAN,NA,16600,8529,8068,3,105.71,NA,NA,6.53,12181,1.64
BALOCHISTAN,116,KACHHI DISTRICT,DHADAR TEHSIL,TOTAL,976,42389,22083,20306,0,108.75,43.43,35.95,7.37,45481,-0.37
BALOCHISTAN,116,KACHHI DISTRICT,DHADAR TEHSIL,RURAL,NA,27149,14145,13004,0,108.77,NA,NA,7.02,32663,-0.97
BALOCHISTAN,116,KACHHI DISTRICT,DHADAR TEHSIL,URBAN,NA,15240,7938,7302,0,108.71,NA,NA,8.1,12818,0.91
BALOCHISTAN,116,KACHHI DISTRICT,KHATTAN SUB-TEHSIL,TOTAL,277,14213,7411,6802,0,108.95,51.31,0,8.05,7202,3.64
BALOCHISTAN,116,KACHHI DISTRICT,KHATTAN SUB-TEHSIL,RURAL,NA,14213,7411,6802,0,108.95,NA,NA,8.05,7202,3.64
BALOCHISTAN,116,KACHHI DISTRICT,KHATTAN SUB-TEHSIL,URBAN,NA,0,0,0,0,NA,NA,NA,NA,NA,NA
BALOCHISTAN,116,KACHHI DISTRICT,MACH SUB-TEHSIL,TOTAL,708,39629,21082,18547,0,113.67,55.97,48.3,7.31,30107,1.45
BALOCHISTAN,116,KACHHI DISTRICT,MACH SUB-TEHSIL,RURAL,NA,20489,10719,9770,0,109.71,NA,NA,7.07,15619,1.44
BALOCHISTAN,116,KACHHI DISTRICT,MACH SUB-TEHSIL,URBAN,NA,19140,10363,8777,0,118.07,NA,NA,7.6,14488,1.47
BALOCHISTAN,116,KACHHI DISTRICT,SANNI SUB-TEHSIL,TOTAL,2011,96901,52851,44049,1,119.98,48.19,0,9.4,77070,1.21
BALOCHISTAN,116,KACHHI DISTRICT,SANNI SUB-TEHSIL,RURAL,NA,96901,52851,44049,1,119.98,NA,NA,9.4,77070,1.21
BALOCHISTAN,116,KACHHI DISTRICT,SANNI SUB-TEHSIL,URBAN,NA,0,0,0,0,NA,NA,NA,NA,NA,NA
