province_name,district_code,district_name,area_name,area_type,ownership_status,total_by_tenure,percent_by_tenure,utility,source,total_by_source,percent_by_source,count
BALOCHISTAN,116,KACHHI DISTRICT,KACHHI DISTRICT,TOTAL,OWNED,30135,73.69,INSIDE WATER,TOTAL INSIDE,22560,55.16,17582
BALOCHISTAN,116,KACHHI DISTRICT,KACHHI DISTRICT,TOTAL,OWNED,30135,73.69,INSIDE WATER,TAP,8029,19.63,6238
BALOCHISTAN,116,KACHHI DISTRICT,KACHHI DISTRICT,TOTAL,OWNED,30135,73.69,INSIDE WATER,ELECTRIC/HAND PUMP,1306,3.19,894
BALOCHISTAN,116,KACHHI DISTRICT,KACHHI DISTRICT,TOTAL,OWNED,30135,73.69,INSIDE WATER,PROTECTED WELL,1066,2.61,972
BALOCHISTAN,116,KACHHI DISTRICT,KACHHI DISTRICT,TOTAL,OWNED,30135,73.69,INSIDE WATER,UN-PROTECTED WELL,1384,3.38,1180
BALOCHISTAN,116,KACHHI DISTRICT,KACHHI DISTRICT,TOTAL,OWNED,30135,73.69,INSIDE WATER,OTHERS,10775,26.35,8298
BALOCHISTAN,116,KACHHI DISTRICT,KACHHI DISTRICT,TOTAL,OWNED,30135,73.69,OUTSIDE WATER,TOTAL OUTSIDE,18336,44.84,12553
BALOCHISTAN,116,KACHHI DISTRICT,KACHHI DISTRICT,TOTAL,OWNED,30135,73.69,OUTSIDE WATER,TAP,843,2.06,675
BALOCHISTAN,116,KACHHI DISTRICT,KACHHI DISTRICT,TOTAL,OWNED,30135,73.69,OUTSIDE WATER,ELECTRIC/HAND PUMP,33,0.08,25
BALOCHISTAN,116,KACHHI DISTRICT,KACHHI DISTRICT,TOTAL,OWNED,30135,73.69,OUTSIDE WATER,PROTECTED WELL,355,0.87,226
BALOCHISTAN,116,KACHHI DISTRICT,KACHHI DISTRICT,TOTAL,OWNED,30135,73.69,OUTSIDE WATER,UN-PROTECTED WELL,330,0.81,310
BALOCHISTAN,116,KACHHI DISTRICT,KACHHI DISTRICT,TOTAL,OWNED,30135,73.69,OUTSIDE WATER,SPRING,644,1.57,486
BALOCHISTAN,116,KACHHI DISTRICT,KACHHI DISTRICT,TOTAL,OWNED,30135,73.69,OUTSIDE WATER,CANAL/RIVER/POND,14606,35.71,9589
BALOCHISTAN,116,KACHHI DISTRICT,KACHHI DISTRICT,TOTAL,OWNED,30135,73.69,OUTSIDE WATER,OTHERS,1525,3.73,1242
BALOCHISTAN,116,KACHHI DISTRICT,KACHHI DISTRICT,TOTAL,OWNED,30135,73.69,COOKING FUEL,WOOD,33680,82.36,675
BALOCHISTAN,116,KACHHI DISTRICT,KACHHI DISTRICT,TOTAL,OWNED,30135,73.69,COOKING FUEL,GAS,6800,16.63,25
BALOCHISTAN,116,KACHHI DISTRICT,KACHHI DISTRICT,TOTAL,OWNED,30135,73.69,COOKING FUEL,KEROSENE OIL,101,0.25,226
BALOCHISTAN,116,KACHHI DISTRICT,KACHHI DISTRICT,TOTAL,OWNED,30135,73.69,COOKING FUEL,OTHERS,315,0.77,310
BALOCHISTAN,116,KACHHI DISTRICT,KACHHI DISTRICT,TOTAL,OWNED,30135,73.69,LIGHTING SOURCE,ELECTRICITY,33680,82.36,24214
BALOCHISTAN,116,KACHHI DISTRICT,KACHHI DISTRICT,TOTAL,OWNED,30135,73.69,LIGHTING SOURCE,KEROSENE OIL,6800,16.63,5583
BALOCHISTAN,116,KACHHI DISTRICT,KACHHI DISTRICT,TOTAL,OWNED,30135,73.69,LIGHTING SOURCE,GAS LAMP,101,0.25,83
BALOCHISTAN,116,KACHHI DISTRICT,KACHHI DISTRICT,TOTAL,OWNED,30135,73.69,LIGHTING SOURCE,OTHERS,315,0.77,255
BALOCHISTAN,116,KACHHI DISTRICT,KACHHI DISTRICT,TOTAL,RENTED,883,2.16,INSIDE WATER,TOTAL INSIDE,22560,55.16,689
BALOCHISTAN,116,KACHHI DISTRICT,KACHHI DISTRICT,TOTAL,RENTED,883,2.16,INSIDE WATER,TAP,8029,19.63,542
BALOCHISTAN,116,KACHHI DISTRICT,KACHHI DISTRICT,TOTAL,RENTED,883,2.16,INSIDE WATER,ELECTRIC/HAND PUMP,1306,3.19,17
BALOCHISTAN,116,KACHHI DISTRICT,KACHHI DISTRICT,TOTAL,RENTED,883,2.16,INSIDE WATER,PROTECTED WELL,1066,2.61,4
BALOCHISTAN,116,KACHHI DISTRICT,KACHHI DISTRICT,TOTAL,RENTED,883,2.16,INSIDE WATER,UN-PROTECTED WELL,1384,3.38,10
BALOCHISTAN,116,KACHHI DISTRICT,KACHHI DISTRICT,TOTAL,RENTED,883,2.16,INSIDE WATER,OTHERS,10775,26.35,116
BALOCHISTAN,116,KACHHI DISTRICT,KACHHI DISTRICT,TOTAL,RENTED,883,2.16,OUTSIDE WATER,TOTAL OUTSIDE,18336,44.84,194
BALOCHISTAN,116,KACHHI DISTRICT,KACHHI DISTRICT,TOTAL,RENTED,883,2.16,OUTSIDE WATER,TAP,843,2.06,6
BALOCHISTAN,116,KACHHI DISTRICT,KACHHI DISTRICT,TOTAL,RENTED,883,2.16,OUTSIDE WATER,ELECTRIC/HAND PUMP,33,0.08,0
BALOCHISTAN,116,KACHHI DISTRICT,KACHHI DISTRICT,TOTAL,RENTED,883,2.16,OUTSIDE WATER,PROTECTED WELL,355,0.87,0
BALOCHISTAN,116,KACHHI DISTRICT,KACHHI DISTRICT,TOTAL,RENTED,883,2.16,OUTSIDE WATER,UN-PROTECTED WELL,330,0.81,0
BALOCHISTAN,116,KACHHI DISTRICT,KACHHI DISTRICT,TOTAL,RENTED,883,2.16,OUTSIDE WATER,SPRING,644,1.57,1
BALOCHISTAN,116,KACHHI DISTRICT,KACHHI DISTRICT,TOTAL,RENTED,883,2.16,OUTSIDE WATER,CANAL/RIVER/POND,14606,35.71,173
BALOCHISTAN,116,KACHHI DISTRICT,KACHHI DISTRICT,TOTAL,RENTED,883,2.16,OUTSIDE WATER,OTHERS,1525,3.73,14
BALOCHISTAN,116,KACHHI DISTRICT,KACHHI DISTRICT,TOTAL,RENTED,883,2.16,COOKING FUEL,WOOD,33680,82.36,6
BALOCHISTAN,116,KACHHI DISTRICT,KACHHI DISTRICT,TOTAL,RENTED,883,2.16,COOKING FUEL,GAS,6800,16.63,0
BALOCHISTAN,116,KACHHI DISTRICT,KACHHI DISTRICT,TOTAL,RENTED,883,2.16,COOKING FUEL,KEROSENE OIL,101,0.25,0
BALOCHISTAN,116,KACHHI DISTRICT,KACHHI DISTRICT,TOTAL,RENTED,883,2.16,COOKING FUEL,OTHERS,315,0.77,0
BALOCHISTAN,116,KACHHI DISTRICT,KACHHI DISTRICT,TOTAL,RENTED,883,2.16,LIGHTING SOURCE,ELECTRICITY,33680,82.36,439
BALOCHISTAN,116,KACHHI DISTRICT,KACHHI DISTRICT,TOTAL,RENTED,883,2.16,LIGHTING SOURCE,KEROSENE OIL,6800,16.63,434
BALOCHISTAN,116,KACHHI DISTRICT,KACHHI DISTRICT,TOTAL,RENTED,883,2.16,LIGHTING SOURCE,GAS LAMP,101,0.25,0
BALOCHISTAN,116,KACHHI DISTRICT,KACHHI DISTRICT,TOTAL,RENTED,883,2.16,LIGHTING SOURCE,OTHERS,315,0.77,10
BALOCHISTAN,116,KACHHI DISTRICT,KACHHI DISTRICT,TOTAL,RENT FREE,9878,24.15,INSIDE WATER,TOTAL INSIDE,22560,55.16,4289
BALOCHISTAN,116,KACHHI DISTRICT,KACHHI DISTRICT,TOTAL,RENT FREE,9878,24.15,INSIDE WATER,TAP,8029,19.63,1249
BALOCHISTAN,116,KACHHI DISTRICT,KACHHI DISTRICT,TOTAL,RENT FREE,9878,24.15,INSIDE WATER,ELECTRIC/HAND PUMP,1306,3.19,395
BALOCHISTAN,116,KACHHI DISTRICT,KACHHI DISTRICT,TOTAL,RENT FREE,9878,24.15,INSIDE WATER,PROTECTED WELL,1066,2.61,90
BALOCHISTAN,116,KACHHI DISTRICT,KACHHI DISTRICT,TOTAL,RENT FREE,9878,24.15,INSIDE WATER,UN-PROTECTED WELL,1384,3.38,194
BALOCHISTAN,116,KACHHI DISTRICT,KACHHI DISTRICT,TOTAL,RENT FREE,9878,24.15,INSIDE WATER,OTHERS,10775,26.35,2361
BALOCHISTAN,116,KACHHI DISTRICT,KACHHI DISTRICT,TOTAL,RENT FREE,9878,24.15,OUTSIDE WATER,TOTAL OUTSIDE,18336,44.84,5589
BALOCHISTAN,116,KACHHI DISTRICT,KACHHI DISTRICT,TOTAL,RENT FREE,9878,24.15,OUTSIDE WATER,TAP,843,2.06,162
BALOCHISTAN,116,KACHHI DISTRICT,KACHHI DISTRICT,TOTAL,RENT FREE,9878,24.15,OUTSIDE WATER,ELECTRIC/HAND PUMP,33,0.08,8
BALOCHISTAN,116,KACHHI DISTRICT,KACHHI DISTRICT,TOTAL,RENT FREE,9878,24.15,OUTSIDE WATER,PROTECTED WELL,355,0.87,129
BALOCHISTAN,116,KACHHI DISTRICT,KACHHI DISTRICT,TOTAL,RENT FREE,9878,24.15,OUTSIDE WATER,UN-PROTECTED WELL,330,0.81,20
BALOCHISTAN,116,KACHHI DISTRICT,KACHHI DISTRICT,TOTAL,RENT FREE,9878,24.15,OUTSIDE WATER,SPRING,644,1.57,157
BALOCHISTAN,116,KACHHI DISTRICT,KACHHI DISTRICT,TOTAL,RENT FREE,9878,24.15,OUTSIDE WATER,CANAL/RIVER/POND,14606,35.71,4844
BALOCHISTAN,116,KACHHI DISTRICT,KACHHI DISTRICT,TOTAL,RENT FREE,9878,24.15,OUTSIDE WATER,OTHERS,1525,3.73,269
BALOCHISTAN,116,KACHHI DISTRICT,KACHHI DISTRICT,TOTAL,RENT FREE,9878,24.15,COOKING FUEL,WOOD,33680,82.36,162
BALOCHISTAN,116,KACHHI DISTRICT,KACHHI DISTRICT,TOTAL,RENT FREE,9878,24.15,COOKING FUEL,GAS,6800,16.63,8
BALOCHISTAN,116,KACHHI DISTRICT,KACHHI DISTRICT,TOTAL,RENT FREE,9878,24.15,COOKING FUEL,KEROSENE OIL,101,0.25,129
BALOCHISTAN,116,KACHHI DISTRICT,KACHHI DISTRICT,TOTAL,RENT FREE,9878,24.15,COOKING FUEL,OTHERS,315,0.77,20
BALOCHISTAN,116,KACHHI DISTRICT,KACHHI DISTRICT,TOTAL,RENT FREE,9878,24.15,LIGHTING SOURCE,ELECTRICITY,33680,82.36,9027
BALOCHISTAN,116,KACHHI DISTRICT,KACHHI DISTRICT,TOTAL,RENT FREE,9878,24.15,LIGHTING SOURCE,KEROSENE OIL,6800,16.63,783
BALOCHISTAN,116,KACHHI DISTRICT,KACHHI DISTRICT,TOTAL,RENT FREE,9878,24.15,LIGHTING SOURCE,GAS LAMP,101,0.25,18
BALOCHISTAN,116,KACHHI DISTRICT,KACHHI DISTRICT,TOTAL,RENT FREE,9878,24.15,LIGHTING SOURCE,OTHERS,315,0.77,50
BALOCHISTAN,116,KACHHI DISTRICT,KACHHI DISTRICT,RURAL,OWNED,24333,71.06,INSIDE WATER,TOTAL INSIDE,17382,50.76,13129
BALOCHISTAN,116,KACHHI DISTRICT,KACHHI DISTRICT,RURAL,OWNED,24333,71.06,INSIDE WATER,TAP,4391,12.82,3210
BALOCHISTAN,116,KACHHI DISTRICT,KACHHI DISTRICT,RURAL,OWNED,24333,71.06,INSIDE WATER,ELECTRIC/HAND PUMP,1278,3.73,869
BALOCHISTAN,116,KACHHI DISTRICT,KACHHI DISTRICT,RURAL,OWNED,24333,71.06,INSIDE WATER,PROTECTED WELL,906,2.65,815
BALOCHISTAN,116,KACHHI DISTRICT,KACHHI DISTRICT,RURAL,OWNED,24333,71.06,INSIDE WATER,UN-PROTECTED WELL,1341,3.92,1141
BALOCHISTAN,116,KACHHI DISTRICT,KACHHI DISTRICT,RURAL,OWNED,24333,71.06,INSIDE WATER,OTHERS,9466,27.64,7094
BALOCHISTAN,116,KACHHI DISTRICT,KACHHI DISTRICT,RURAL,OWNED,24333,71.06,OUTSIDE WATER,TOTAL OUTSIDE,16863,49.24,11204
BALOCHISTAN,116,KACHHI DISTRICT,KACHHI DISTRICT,RURAL,OWNED,24333,71.06,OUTSIDE WATER,TAP,826,2.41,667
BALOCHISTAN,116,KACHHI DISTRICT,KACHHI DISTRICT,RURAL,OWNED,24333,71.06,OUTSIDE WATER,ELECTRIC/HAND PUMP,33,0.1,25
BALOCHISTAN,116,KACHHI DISTRICT,KACHHI DISTRICT,RURAL,OWNED,24333,71.06,OUTSIDE WATER,PROTECTED WELL,355,1.04,226
BALOCHISTAN,116,KACHHI DISTRICT,KACHHI DISTRICT,RURAL,OWNED,24333,71.06,OUTSIDE WATER,UN-PROTECTED WELL,325,0.95,305
BALOCHISTAN,116,KACHHI DISTRICT,KACHHI DISTRICT,RURAL,OWNED,24333,71.06,OUTSIDE WATER,SPRING,643,1.88,485
BALOCHISTAN,116,KACHHI DISTRICT,KACHHI DISTRICT,RURAL,OWNED,24333,71.06,OUTSIDE WATER,CANAL/RIVER/POND,13267,38.74,8349
BALOCHISTAN,116,KACHHI DISTRICT,KACHHI DISTRICT,RURAL,OWNED,24333,71.06,OUTSIDE WATER,OTHERS,1414,4.13,1147
BALOCHISTAN,116,KACHHI DISTRICT,KACHHI DISTRICT,RURAL,OWNED,24333,71.06,COOKING FUEL,WOOD,31263,91.29,667
BALOCHISTAN,116,KACHHI DISTRICT,KACHHI DISTRICT,RURAL,OWNED,24333,71.06,COOKING FUEL,GAS,2602,7.6,25
BALOCHISTAN,116,KACHHI DISTRICT,KACHHI DISTRICT,RURAL,OWNED,24333,71.06,COOKING FUEL,KEROSENE OIL,94,0.27,226
BALOCHISTAN,116,KACHHI DISTRICT,KACHHI DISTRICT,RURAL,OWNED,24333,71.06,COOKING FUEL,OTHERS,286,0.84,305
BALOCHISTAN,116,KACHHI DISTRICT,KACHHI DISTRICT,RURAL,OWNED,24333,71.06,LIGHTING SOURCE,ELECTRICITY,31263,91.29,22129
BALOCHISTAN,116,KACHHI DISTRICT,KACHHI DISTRICT,RURAL,OWNED,24333,71.06,LIGHTING SOURCE,KEROSENE OIL,2602,7.6,1891
BALOCHISTAN,116,KACHHI DISTRICT,KACHHI DISTRICT,RURAL,OWNED,24333,71.06,LIGHTING SOURCE,GAS LAMP,94,0.27,76
BALOCHISTAN,116,KACHHI DISTRICT,KACHHI DISTRICT,RURAL,OWNED,24333,71.06,LIGHTING SOURCE,OTHERS,286,0.84,237
BALOCHISTAN,116,KACHHI DISTRICT,KACHHI DISTRICT,RURAL,RENTED,218,0.64,INSIDE WATER,TOTAL INSIDE,17382,50.76,101
BALOCHISTAN,116,KACHHI DISTRICT,KACHHI DISTRICT,RURAL,RENTED,218,0.64,INSIDE WATER,TAP,4391,12.82,37
BALOCHISTAN,116,KACHHI DISTRICT,KACHHI DISTRICT,RURAL,RENTED,218,0.64,INSIDE WATER,ELECTRIC/HAND PUMP,1278,3.73,14
BALOCHISTAN,116,KACHHI DISTRICT,KACHHI DISTRICT,RURAL,RENTED,218,0.64,INSIDE WATER,PROTECTED WELL,906,2.65,3
BALOCHISTAN,116,KACHHI DISTRICT,KACHHI DISTRICT,RURAL,RENTED,218,0.64,INSIDE WATER,UN-PROTECTED WELL,1341,3.92,7
BALOCHISTAN,116,KACHHI DISTRICT,KACHHI DISTRICT,RURAL,RENTED,218,0.64,INSIDE WATER,OTHERS,9466,27.64,40
BALOCHISTAN,116,KACHHI DISTRICT,KACHHI DISTRICT,RURAL,RENTED,218,0.64,OUTSIDE WATER,TOTAL OUTSIDE,16863,49.24,117
BALOCHISTAN,116,KACHHI DISTRICT,KACHHI DISTRICT,RURAL,RENTED,218,0.64,OUTSIDE WATER,TAP,826,2.41,0
BALOCHISTAN,116,KACHHI DISTRICT,KACHHI DISTRICT,RURAL,RENTED,218,0.64,OUTSIDE WATER,ELECTRIC/HAND PUMP,33,0.1,0
BALOCHISTAN,116,KACHHI DISTRICT,KACHHI DISTRICT,RURAL,RENTED,218,0.64,OUTSIDE WATER,PROTECTED WELL,355,1.04,0
BALOCHISTAN,116,KACHHI DISTRICT,KACHHI DISTRICT,RURAL,RENTED,218,0.64,OUTSIDE WATER,UN-PROTECTED WELL,325,0.95,0
BALOCHISTAN,116,KACHHI DISTRICT,KACHHI DISTRICT,RURAL,RENTED,218,0.64,OUTSIDE WATER,SPRING,643,1.88,1
